t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.837,0.350,0.0000,-0.0592,-0.0505,0.0001,-0.6819,0.0269,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.837,0.350,0.0063,0.0526,0.0336,-0.0016,-0.6057,0.0033,-0.0292,-0.0292,-0.0292,-0.0292,0.0000
0.0240,dirt,0.837,0.350,0.0126,0.0203,0.0251,-0.0033,-0.2440,-0.0218,-0.0056,-0.0056,-0.0056,-0.0056,0.0032
0.0360,dirt,0.837,0.350,0.0188,-0.0306,-0.0518,-0.0015,-0.1252,0.0398,0.0153,0.0153,0.0153,0.0153,0.0079
0.0480,dirt,0.837,0.350,0.0251,-0.0137,-0.0524,-0.0003,0.1240,-0.0191,0.0226,0.0226,0.0226,0.0226,0.0113
0.0600,dirt,0.837,0.350,0.0313,-0.0441,0.0300,-0.0010,0.9832,-0.0121,-0.0170,-0.0170,-0.0170,-0.0170,0.0134
0.0720,dirt,0.837,0.350,0.0376,-0.0489,0.0302,-0.0012,0.0361,-0.0123,-0.0174,-0.0174,-0.0174,-0.0174,0.0164
0.0840,dirt,0.837,0.350,0.0438,0.0338,0.0016,-0.0031,-0.1796,-0.0007,-0.0075,-0.0075,-0.0075,-0.0075,0.0200
0.0960,dirt,0.837,0.350,0.0499,0.1013,0.0450,-0.0009,-0.1280,0.1181,-0.0018,-0.0018,-0.0019,-0.0019,0.0230
0.1080,dirt,0.837,0.350,0.0561,0.0145,-0.0619,-0.0011,0.0600,-0.0540,-0.0001,-0.0001,-0.0001,-0.0001,0.0260
0.1200,dirt,0.837,0.350,0.0622,-0.0001,0.0531,-0.0025,0.0906,-0.0190,-0.0053,-0.0053,-0.0053,-0.0053,0.0289
0.1320,dirt,0.837,0.350,0.0682,-0.0416,0.0692,-0.0034,-0.1038,0.2229,-0.0065,-0.0065,-0.0065,-0.0065,0.0322
0.1440,dirt,0.837,0.350,0.0743,-0.0388,-0.0463,-0.0035,0.2461,-0.1077,-0.0110,-0.0110,-0.0110,-0.0110,0.0366
0.1560,dirt,0.837,0.350,0.0802,0.0862,-0.0117,-0.0006,-0.0382,0.0990,-0.0157,-0.0157,-0.0157,-0.0157,0.0387
0.1680,dirt,0.837,0.350,0.0862,0.0153,0.0337,-0.0012,0.0583,0.0615,-0.0223,-0.0223,-0.0223,-0.0223,0.0416
0.1800,dirt,0.837,0.350,0.0920,-0.0513,-0.0114,-0.0013,0.0085,0.0032,-0.0302,-0.0302,-0.0302,-0.0302,0.0447
0.1920,dirt,0.837,0.350,0.0978,0.0273,0.0471,-0.0014,0.0035,-0.0572,-0.0360,-0.0360,-0.0360,-0.0360,0.0478
0.2040,dirt,0.837,0.350,0.1036,-0.0113,0.0708,-0.0010,0.0225,0.0070,-0.0440,-0.0440,-0.0440,-0.0440,0.0508
0.2160,dirt,0.837,0.350,0.1093,-0.0165,0.0213,-0.0008,0.0512,0.3675,-0.0523,-0.0522,-0.0523,-0.0523,0.0548
0.2280,dirt,0.837,0.350,0.1149,0.1213,0.0180,-0.0007,0.0118,-0.0189,-0.0652,-0.0652,-0.0652,-0.0652,0.0581
0.2400,dirt,0.837,0.350,0.1204,-0.0115,0.0158,-0.0018,0.0662,-0.0202,-0.0781,-0.0781,-0.0781,-0.0781,0.0594
0.2520,dirt,0.837,0.350,0.1259,-0.0713,0.1075,-0.0010,-0.0210,0.2805,-0.0907,-0.0907,-0.0907,-0.0907,0.0608
0.2640,dirt,0.837,0.350,0.1313,-0.0681,-0.0165,-0.0018,-0.0143,0.0323,-0.1066,-0.1066,-0.1066,-0.1066,0.0648
0.2760,dirt,0.837,0.350,0.1366,0.0292,-0.0855,-0.0020,0.0295,0.0565,-0.1229,-0.1229,-0.1229,-0.1229,0.0684
0.2880,dirt,0.837,0.350,0.1418,0.0050,-0.0514,0.0008,0.0286,0.0468,-0.1427,-0.1427,-0.1427,-0.1427,0.0697
0.3000,dirt,0.837,0.350,0.1469,-0.0386,0.1194,0.0000,0.0030,-0.0296,-0.1654,-0.1654,-0.1654,-0.1654,0.0722
0.3120,dirt,0.837,0.350,0.1520,-0.0490,-0.0424,-0.0005,-0.1324,-0.0806,-0.1803,-0.1803,-0.1803,-0.1803,0.0759
0.3240,dirt,0.837,0.350,0.1569,0.2053,-0.0167,-0.0015,0.0543,-0.0466,-0.2023,-0.2023,-0.2023,-0.2023,0.0805
0.3360,dirt,0.837,0.350,0.1618,0.0341,0.0125,-0.0004,0.0094,0.0840,-0.2280,-0.2280,-0.2280,-0.2280,0.0829
0.3480,dirt,0.837,0.350,0.1665,-0.0174,0.0060,0.0012,0.0355,0.0757,-0.2533,-0.2533,-0.2533,-0.2533,0.0839
0.3600,dirt,0.837,0.350,0.1711,0.0649,0.0615,-0.0012,-0.0636,0.2063,-0.2802,-0.2801,-0.2801,-0.2801,0.0857
0.3720,dirt,0.837,0.350,0.1757,-0.1406,0.0682,-0.0021,0.0426,-0.1131,-0.3086,-0.3085,-0.3085,-0.3085,0.0888
0.3840,dirt,0.837,0.350,0.1801,-0.0879,0.0072,-0.0032,0.0713,-0.3243,-0.3301,-0.3301,-0.3301,-0.3301,0.0928
0.3960,dirt,0.837,0.350,0.1844,0.0390,0.1418,-0.0013,-0.0350,0.3894,-0.3707,-0.3707,-0.3707,-0.3707,0.0955
0.4080,dirt,0.837,0.350,0.1886,-0.0151,-0.0363,0.0006,0.0000,0.1299,-0.3983,-0.3983,-0.3983,-0.3983,0.0966
0.4200,dirt,0.837,0.350,0.1926,0.0132,0.0625,0.0002,0.0164,0.0516,-0.4413,-0.4413,-0.4413,-0.4413,0.0980
0.4320,dirt,0.837,0.350,0.1966,-0.0339,0.0227,-0.0021,0.5991,-1.6746,-0.3160,-0.3745,-0.3757,-0.3701,0.1002
0.4440,dirt,0.837,0.350,0.2004,-0.0048,0.0025,-0.0017,2.2306,-1.4566,-0.4133,0.0747,-0.3317,-0.4950,0.1016
0.4560,dirt,0.837,0.350,0.2041,-0.0000,0.1071,0.0010,1.9128,2.1648,-0.4392,0.5850,-0.4506,-0.5245,0.1031
0.4680,dirt,0.837,0.350,0.2076,0.0448,0.0077,0.0050,1.5490,-1.5194,-0.0744,-0.0368,-0.4755,-0.5321,0.1007
0.4800,dirt,0.837,0.350,0.2111,0.0928,0.0135,0.0007,1.6485,-1.4256,-0.1849,0.0500,-0.4023,-0.3497,0.0995
0.4920,dirt,0.837,0.350,0.2144,0.2055,0.0012,0.0009,1.4464,-1.1157,-0.0325,-0.0012,-0.3393,-0.2283,0.1027
0.5040,dirt,0.837,0.350,0.2175,0.1565,-0.0190,-0.0031,1.0243,-1.0994,-0.0559,0.0270,-0.7657,0.3636,0.1044
0.5160,dirt,0.837,0.350,0.2206,0.0918,-0.0471,-0.0149,0.1815,-0.3800,-0.8696,0.4239,-1.3405,0.5438,0.1051
0.5280,dirt,0.837,0.350,0.2235,0.1674,0.0083,0.0024,-0.6084,0.6312,-1.5622,1.0519,-1.3412,0.7525,0.1046
0.5400,dirt,0.837,0.350,0.2262,0.0326,0.0025,-0.0152,1.0969,0.2437,-1.6171,1.0926,-0.8936,-0.0283,0.1053
0.5520,dirt,0.837,0.350,0.2288,0.2013,-0.0792,-0.0116,-1.3810,0.8817,-1.5115,1.1889,-0.2233,0.4807,0.1058
0.5640,dirt,0.837,0.350,0.2313,0.0726,0.0003,0.0028,-2.2355,-0.0638,-0.3533,0.2432,-0.0440,0.2039,0.1048
0.5760,dirt,0.837,0.350,0.2336,0.0740,-0.0376,-0.0056,-4.4628,0.7324,0.2514,-0.0310,0.3119,-0.0037,0.1069
0.5880,dirt,0.837,0.350,0.2357,-0.0103,-0.0301,0.0013,-2.2829,-0.6237,0.0406,0.1441,0.0325,0.2346,0.1105
0.6000,dirt,0.837,0.350,0.2378,-0.0920,-0.0352,0.0016,-1.8444,0.2667,-0.0904,0.4303,0.0964,0.0786,0.1091
0.6120,dirt,0.837,0.350,0.2396,0.0596,0.0317,-0.0025,-1.6693,-0.1718,0.2169,0.0885,0.1209,0.0540,0.1129
0.6240,dirt,0.837,0.350,0.2413,0.0364,-0.0098,-0.0046,-0.8637,-0.0760,0.2057,-0.0719,-0.1025,0.1060,0.1194
0.6360,dirt,0.837,0.350,0.2429,-0.0553,0.0099,-0.0043,-0.4613,0.0183,0.1172,-0.0371,-0.1212,-0.0652,0.1198
0.6480,dirt,0.837,0.350,0.2443,-0.0060,-0.0539,-0.0022,-0.0132,0.2397,-0.2753,-0.0320,-0.1117,-0.2503,0.1177
0.6600,dirt,0.837,0.350,0.2456,0.0587,0.0106,-0.0039,-0.1367,0.0686,-0.7651,0.1721,-0.0428,-0.2928,0.1198
0.6720,dirt,0.837,0.350,0.2467,0.0324,0.0174,-0.0049,0.0598,0.1421,-1.0158,0.0862,0.0591,-0.4436,0.1232
0.6840,dirt,0.837,0.350,0.2476,-0.0408,0.0081,-0.0020,-0.0246,-0.5303,-1.1716,-0.0134,-0.1038,-0.5782,0.1235
