t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.754,0.350,0.0000,0.0532,-0.0896,-0.0014,-0.6617,0.0033,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.754,0.350,0.0063,-0.0577,-0.0028,-0.0009,-0.6075,0.0330,-0.0292,-0.0292,-0.0292,-0.0292,0.0000
0.0240,dirt,0.754,0.350,0.0126,0.0482,-0.1001,-0.0018,-0.3098,0.0304,-0.0056,-0.0056,-0.0056,-0.0056,0.0032
0.0360,dirt,0.754,0.350,0.0188,0.0227,0.0193,-0.0037,-0.1582,0.0579,0.0153,0.0153,0.0153,0.0153,0.0079
0.0480,dirt,0.754,0.350,0.0251,-0.1445,-0.0359,-0.0023,0.1038,-0.0368,0.0226,0.0226,0.0226,0.0226,0.0113
0.0600,dirt,0.754,0.350,0.0313,-0.0101,-0.0331,0.0009,0.9825,-0.0100,-0.0170,-0.0170,-0.0170,-0.0170,0.0134
0.0720,dirt,0.754,0.350,0.0376,0.0307,0.0568,-0.0016,0.0261,-0.0308,-0.0174,-0.0174,-0.0174,-0.0174,0.0164
0.0840,dirt,0.754,0.350,0.0438,-0.0531,0.0011,-0.0019,-0.1513,0.0015,-0.0075,-0.0075,-0.0075,-0.0075,0.0200
0.0960,dirt,0.754,0.350,0.0499,-0.0715,0.0226,-0.0001,-0.0813,0.0730,-0.0018,-0.0018,-0.0019,-0.0019,0.0230
0.1080,dirt,0.754,0.350,0.0561,0.1627,0.0101,-0.0004,0.0698,-0.0495,-0.0001,-0.0001,-0.0001,-0.0001,0.0260
0.1200,dirt,0.754,0.350,0.0622,-0.1389,-0.0461,-0.0014,0.0928,-0.0132,-0.0053,-0.0053,-0.0053,-0.0053,0.0289
0.1320,dirt,0.754,0.350,0.0682,-0.0264,0.0754,-0.0001,-0.0958,0.2347,-0.0065,-0.0065,-0.0065,-0.0065,0.0322
0.1440,dirt,0.754,0.350,0.0743,0.0290,0.0128,-0.0030,0.2635,-0.1370,-0.0110,-0.0110,-0.0110,-0.0110,0.0366
0.1560,dirt,0.754,0.350,0.0802,-0.0551,0.0317,-0.0000,-0.0609,0.0783,-0.0157,-0.0157,-0.0157,-0.0157,0.0387
0.1680,dirt,0.754,0.350,0.0862,0.0002,0.0629,-0.0014,0.0170,0.0700,-0.0223,-0.0223,-0.0223,-0.0223,0.0416
0.1800,dirt,0.754,0.350,0.0920,-0.0828,-0.0634,-0.0014,-0.0088,-0.0143,-0.0302,-0.0302,-0.0302,-0.0302,0.0447
0.1920,dirt,0.754,0.350,0.0978,-0.0083,0.0367,0.0009,0.0102,-0.0446,-0.0360,-0.0360,-0.0360,-0.0360,0.0478
0.2040,dirt,0.754,0.350,0.1036,0.0246,-0.0011,-0.0015,0.0031,-0.0046,-0.0440,-0.0440,-0.0440,-0.0440,0.0508
0.2160,dirt,0.754,0.350,0.1093,0.0709,0.0265,-0.0012,0.0841,0.3726,-0.0523,-0.0522,-0.0523,-0.0523,0.0548
0.2280,dirt,0.754,0.350,0.1149,0.0558,-0.0234,-0.0019,0.0650,0.0081,-0.0652,-0.0652,-0.0652,-0.0652,0.0581
0.2400,dirt,0.754,0.350,0.1204,0.0280,-0.0144,0.0007,0.0737,-0.0070,-0.0781,-0.0781,-0.0781,-0.0781,0.0594
0.2520,dirt,0.754,0.350,0.1259,0.0069,0.1271,-0.0000,-0.0152,0.2854,-0.0907,-0.0907,-0.0907,-0.0907,0.0608
0.2640,dirt,0.754,0.350,0.1313,0.0248,0.0280,0.0001,0.0040,0.0174,-0.1066,-0.1066,-0.1066,-0.1066,0.0648
0.2760,dirt,0.754,0.350,0.1366,0.0477,0.0156,-0.0011,0.0405,0.0328,-0.1229,-0.1229,-0.1229,-0.1229,0.0684
0.2880,dirt,0.754,0.350,0.1418,0.0430,-0.0893,-0.0012,0.0218,0.0317,-0.1427,-0.1427,-0.1427,-0.1427,0.0697
0.3000,dirt,0.754,0.350,0.1469,-0.0141,0.0296,-0.0005,-0.0060,0.0074,-0.1654,-0.1654,-0.1654,-0.1654,0.0722
0.3120,dirt,0.754,0.350,0.1520,-0.0529,-0.0127,-0.0012,-0.1072,-0.0582,-0.1803,-0.1803,-0.1803,-0.1803,0.0759
0.3240,dirt,0.754,0.350,0.1569,-0.0209,0.0250,-0.0004,0.0413,-0.0623,-0.2023,-0.2023,-0.2023,-0.2023,0.0805
0.3360,dirt,0.754,0.350,0.1618,0.0470,0.0141,-0.0009,0.0007,0.0718,-0.2280,-0.2280,-0.2280,-0.2280,0.0829
0.3480,dirt,0.754,0.350,0.1665,-0.0495,0.0947,-0.0005,0.0279,0.0484,-0.2533,-0.2533,-0.2533,-0.2533,0.0839
0.3600,dirt,0.754,0.350,0.1711,0.0062,0.1763,-0.0014,-0.0170,0.2083,-0.2802,-0.2801,-0.2801,-0.2801,0.0857
0.3720,dirt,0.754,0.350,0.1757,-0.0325,0.1225,-0.0010,0.0196,-0.0989,-0.3086,-0.3085,-0.3085,-0.3085,0.0888
0.3840,dirt,0.754,0.350,0.1801,-0.0639,-0.0160,-0.0029,0.0423,-0.3430,-0.3301,-0.3301,-0.3301,-0.3301,0.0928
0.3960,dirt,0.754,0.350,0.1844,-0.0213,0.0175,0.0002,0.0314,0.3837,-0.3707,-0.3707,-0.3707,-0.3707,0.0955
0.4080,dirt,0.754,0.350,0.1886,-0.0208,0.0769,-0.0001,-0.0031,0.1003,-0.3983,-0.3983,-0.3983,-0.3983,0.0966
0.4200,dirt,0.754,0.350,0.1926,0.0337,0.0450,-0.0015,0.0211,0.0120,-0.4413,-0.4413,-0.4413,-0.4413,0.0980
0.4320,dirt,0.754,0.350,0.1966,0.0627,0.0352,-0.0014,0.7479,-1.7427,-0.4219,-0.3828,-0.3767,-0.3842,0.0997
0.4440,dirt,0.754,0.350,0.2004,0.0105,-0.0485,-0.0007,-0.0096,0.2055,-0.6385,-0.0237,-0.3529,-0.5230,0.1004
0.4560,dirt,0.754,0.350,0.2041,0.0322,0.1010,0.0057,0.4820,3.3030,-0.6123,0.4322,-0.4432,-0.4758,0.1020
0.4680,dirt,0.754,0.350,0.2076,0.0396,-0.0286,0.0044,1.3476,-0.6347,-0.3385,-0.4310,-0.3928,-0.4737,0.1006
0.4800,dirt,0.754,0.350,0.2111,0.1268,0.0449,0.0075,1.9052,-0.4926,-0.2147,-0.2454,-0.3552,-0.5519,0.0995
0.4920,dirt,0.754,0.350,0.2144,0.1464,-0.0581,0.0063,2.2284,-0.7414,-0.0601,-0.1768,-0.2369,-0.3289,0.1011
0.5040,dirt,0.754,0.350,0.2175,0.1074,-0.1089,0.0043,1.7247,-0.5974,-0.1950,-0.0245,-0.2113,-0.2902,0.1030
0.5160,dirt,0.754,0.350,0.2206,0.0667,-0.0242,-0.0010,1.2113,0.5396,-0.4486,0.0720,0.2246,-0.5516,0.1036
0.5280,dirt,0.754,0.350,0.2235,0.1564,0.0265,-0.0074,0.8792,-1.9815,-1.4381,0.8132,-0.1852,-0.0689,0.1044
0.5400,dirt,0.754,0.350,0.2262,0.0734,-0.0433,-0.0135,-2.5624,1.2584,-1.6283,0.8424,-0.1087,-0.1012,0.1052
0.5520,dirt,0.754,0.350,0.2288,0.1085,-0.0526,-0.0084,-2.4563,0.0137,-0.4286,0.0574,-0.0584,-0.1162,0.1044
0.5640,dirt,0.754,0.350,0.2313,0.0955,-0.0034,-0.0094,-2.8885,-0.5696,-0.0052,-0.0153,0.1765,-0.0581,0.1051
0.5760,dirt,0.754,0.350,0.2336,-0.0113,0.0351,-0.0077,-3.0144,-0.1474,0.4375,-0.1382,0.4429,-0.0696,0.1097
0.5880,dirt,0.754,0.350,0.2357,0.0869,-0.0313,0.0047,-2.0314,0.0676,0.0005,0.3626,0.1729,0.0050,0.1127
0.6000,dirt,0.754,0.350,0.2378,-0.0222,-0.0529,0.0049,-1.0944,0.2232,-0.0461,0.4433,0.1617,-0.0508,0.1116
0.6120,dirt,0.754,0.350,0.2396,-0.0461,-0.0238,0.0045,-0.7279,-0.1737,0.2699,0.1472,0.1157,-0.0596,0.1128
0.6240,dirt,0.754,0.350,0.2413,0.0070,0.0236,0.0045,-0.1690,0.1545,0.2004,-0.0736,-0.1227,-0.0509,0.1178
0.6360,dirt,0.754,0.350,0.2429,-0.0117,-0.0237,0.0055,-0.1899,0.0777,-0.0214,0.1428,-0.2159,-0.2092,0.1195
0.6480,dirt,0.754,0.350,0.2443,-0.0698,-0.0519,0.0043,0.0112,0.1593,-0.4171,0.3001,-0.3164,-0.3417,0.1193
0.6600,dirt,0.754,0.350,0.2456,-0.0179,0.0622,0.0036,0.8084,0.0888,-0.8004,0.3001,-0.3398,-0.4356,0.1214
0.6720,dirt,0.754,0.350,0.2467,-0.0343,0.0804,0.0056,-0.0297,-0.3325,-0.9044,0.1961,-0.5723,-0.5013,0.1234
0.6840,dirt,0.754,0.350,0.2476,0.0118,0.0081,0.0058,-0.0029,0.6033,-1.0062,0.0942,-0.3814,-0.6905,0.1239
0.6960,dirt,0.754,0.350,0.2484,-0.0009,-0.0966,0.0028,-0.0425,0.2597,-1.1166,-0.0161,-0.4916,-0.8008,0.1239
0.7080,dirt,0.754,0.350,0.2490,0.0202,0.0593,0.0012,-0.1153,0.0534,-1.2188,-0.1184,-0.5432,-0.9181,0.1244
0.7200,dirt,0.754,0.350,0.2495,-0.0630,-0.0340,0.0021,-0.1175,0.0410,-1.3266,-0.2262,-0.5723,-1.0492,0.1254
0.7320,dirt,0.754,0.350,0.2498,-0.1061,0.0638,0.0031,-0.1158,0.2278,-1.4379,-0.3374,-0.5399,-1.3012,0.1256
0.7440,dirt,0.754,0.350,0.2500,-0.0359,0.0506,0.0008,0.0737,0.0822,-1.5572,-0.4568,-0.1209,-1.8851,0.1254
0.7560,dirt,0.754,0.350,0.2500,0.0187,-0.0195,0.0028,0.0627,0.1285,-1.6965,-0.5960,0.2692,-2.4225,0.1262
0.7680,dirt,0.754,0.350,0.2498,0.0173,0.0694,0.0078,-0.0387,-0.2394,-1.8573,-0.7569,0.6094,-2.9206,0.1269
0.7800,dirt,0.754,0.350,0.2495,-0.0908,0.0025,0.0143,-0.0968,-0.1857,-2.0265,-0.9261,0.7690,-3.2984,0.1266
0.7920,dirt,0.754,0.350,0.2490,-0.0465,-0.0497,0.0128,0.0958,0.1414,-2.2295,-1.1290,0.4863,-2.6537,0.1264
0.8040,dirt,0.754,0.350,0.2484,0.0495,-0.0812,0.0111,0.4916,0.6486,-2.5893,-1.4888,-0.1758,-0.8706,0.1265
0.8160,dirt,0.754,0.350,0.2476,-0.0074,-0.0061,0.0151,0.7472,-0.2468,-2.9893,-1.9632,-0.0394,-0.4347,0.1266
0.8280,dirt,0.754,0.350,0.2467,0.0355,-0.0015,0.0213,0.5300,0.1569,-3.2919,-2.4615,-0.0692,-0.1290,0.1266
0.8400,dirt,0.754,0.350,0.2456,0.0795,-0.0284,0.0174,-0.0672,0.8311,-3.5574,-2.9866,0.0691,0.1818,0.1267
0.8520,dirt,0.754,0.350,0.2443,0.1104,0.0422,0.0176,0.0447,-0.9599,-3.8313,-3.3023,0.1566,0.0527,0.1268
0.8640,dirt,0.754,0.350,0.2429,0.0935,0.0246,0.0159,0.3438,-0.2310,-4.1137,-3.4844,0.2029,0.0395,0.1266
0.8760,dirt,0.754,0.350,0.2413,0.0707,-0.0865,0.0172,-0.1965,0.6626,-4.6134,-3.5919,0.1708,0.1728,0.1264
0.8880,dirt,0.754,0.350,0.2396,0.0934,-0.0552,0.0231,0.2205,0.6819,-5.2472,-3.2056,0.1060,0.1036,0.1257
