t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.864,0.350,0.0672,0.0220,0.0288,-0.0009,-0.6885,-0.0101,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.864,0.350,0.0733,0.0493,0.0653,-0.0156,-0.3332,-0.2671,-0.0288,-0.0288,-0.0288,-0.0288,0.0210
0.0240,dirt,0.864,0.350,0.0792,0.0088,-0.0282,-0.0130,-0.1956,-0.0633,-0.0068,-0.0068,-0.0068,-0.0068,0.0448
0.0360,dirt,0.864,0.350,0.0852,0.0022,0.1210,-0.0037,-0.1580,-0.0156,0.0149,0.0148,0.0148,0.0148,0.0434
0.0480,dirt,0.864,0.350,0.0911,0.0516,-0.0428,0.0008,0.2350,0.1013,0.0215,0.0215,0.0215,0.0215,0.0380
0.0600,dirt,0.864,0.350,0.0969,-0.0740,0.0256,-0.0029,0.7223,0.1220,-0.0161,-0.0161,-0.0162,-0.0161,0.0448
0.0720,dirt,0.864,0.350,0.1026,0.0141,-0.1256,-0.0054,-0.0215,-0.0733,-0.0171,-0.0171,-0.0171,-0.0171,0.0519
0.0840,dirt,0.864,0.350,0.1083,0.0485,-0.0047,-0.0019,-0.0509,-0.0360,-0.0065,-0.0065,-0.0065,-0.0065,0.0528
0.0960,dirt,0.864,0.350,0.1140,-0.0692,-0.0025,-0.0007,-0.0976,0.1454,-0.0025,-0.0026,-0.0026,-0.0026,0.0550
0.1080,dirt,0.864,0.350,0.1195,0.0224,-0.0120,-0.0001,0.0250,-0.0308,-0.0029,-0.0029,-0.0029,-0.0029,0.0586
0.1200,dirt,0.864,0.350,0.1250,-0.0044,-0.0282,-0.0006,0.0268,0.0082,-0.0046,-0.0046,-0.0046,-0.0046,0.0615
0.1320,dirt,0.864,0.350,0.1304,0.0082,0.0611,0.0001,-0.0259,0.0002,-0.0081,-0.0081,-0.0081,-0.0081,0.0642
0.1440,dirt,0.864,0.350,0.1357,0.0738,-0.0400,-0.0009,-0.0135,-0.0113,-0.0118,-0.0119,-0.0119,-0.0118,0.0667
0.1560,dirt,0.864,0.350,0.1410,-0.0517,-0.0120,0.0002,-0.0443,0.0259,-0.0162,-0.0163,-0.0163,-0.0163,0.0694
0.1680,dirt,0.864,0.350,0.1461,0.0139,-0.0531,-0.0010,-0.0130,-0.0668,-0.0224,-0.0225,-0.0225,-0.0225,0.0728
