time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0503,0.0238,-0.0038,-0.0452,-0.0059,-0.0011,0.0000,0.0557,0.0238,2.9251,0.1000,0.3000,8.0000,0.1894,0.1200,0.0000,0.995,164770.8411
0.0240,0.0644,-0.0435,0.0050,0.0178,-0.0030,-0.0054,0.0000,0.0777,-0.0435,2.9251,0.1120,0.3360,8.0000,0.2121,0.1344,0.0000,0.778,597868.8710
0.0360,0.0724,-0.0325,-0.0013,-0.0129,0.0141,-0.0250,0.0000,0.0793,-0.0325,2.9251,0.1240,0.3720,8.0000,0.2348,0.1488,0.0000,0.856,589765.9135
0.0480,0.0247,0.0582,0.0072,0.0521,-0.0385,-0.0273,0.0000,0.0633,0.0582,2.9251,0.1360,0.4080,8.0000,0.2576,0.1632,0.0000,0.928,600804.3507
0.0600,0.0165,-0.0495,-0.0045,0.0605,-0.0496,0.0035,0.0000,0.0522,-0.0495,2.9251,0.1480,0.4440,8.0000,0.2803,0.1776,0.0000,0.923,569202.0095
0.0720,0.0885,-0.0088,-0.0011,0.0023,0.0964,-0.0012,0.0000,0.0889,-0.0088,2.9251,0.1360,0.4800,8.0000,0.2576,0.1920,0.0000,0.915,561605.0312
0.0840,0.0315,-0.0262,0.0042,0.0415,0.0529,0.0062,0.0000,0.0410,-0.0262,2.9251,0.1480,0.5160,8.0000,0.2803,0.2064,0.0000,0.877,643931.4211
0.0960,0.1113,-0.0745,0.0022,-0.0150,0.0199,0.0029,0.0000,0.1339,-0.0745,2.9251,0.1600,0.5520,8.0000,0.3030,0.2208,0.0000,0.852,486081.8574
0.1080,0.0165,-0.0140,-0.0060,0.0685,-0.0260,-0.0088,0.0000,0.0216,-0.0140,2.9251,0.1480,0.5880,8.0000,0.2803,0.2352,0.0000,1.061,477364.3052
0.1200,0.0667,-0.0427,0.0022,0.0243,0.0272,0.0054,0.0000,0.0792,-0.0427,2.9251,0.1600,0.6240,8.0000,0.3030,0.2496,0.0000,0.961,498269.1291
0.1320,-0.0277,0.0667,-0.0020,-0.0072,-0.0990,0.0026,0.0000,0.0722,0.0667,2.9251,0.1609,0.6600,8.0000,0.3048,0.2640,0.0000,0.798,599653.8580
0.1440,0.0837,-0.0300,0.0026,0.0031,-0.0139,-0.0116,0.0000,0.0889,-0.0300,2.9251,0.1729,0.6960,8.0000,0.3275,0.2784,0.0000,0.898,571449.7388
0.1560,0.0730,-0.0273,-0.0018,-0.0482,-0.0530,-0.0158,0.0000,0.0779,-0.0273,2.9251,0.1849,0.7320,8.0000,0.3502,0.2928,0.0000,0.788,564921.3553
