step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,0.999,0.061,0.94,1.786,0.00,1,18,10.00,5.63,+0.000,0.356,0.017,+0.000,0.356,0.017,0,14.805,8.31,0.000
40,4.494,0.292,5.30,0.998,14.49,3,18,10.00,4.72,+0.516,0.400,0.016,+0.516,0.400,0.016,0,12.746,7.56,0.000
60,9.440,1.528,13.08,3.757,-12.75,5,18,26.00,7.09,-0.454,0.309,0.087,-0.454,0.309,0.087,0,3.968,7.72,0.000
74,14.366,1.546,-4.00,3.415,-13.87,5,18,26.00,7.11,-0.494,0.406,0.006,-0.521,0.400,0.000,1,0.060,49.42,0.000
75,14.704,1.488,-5.36,3.490,-14.17,5,18,26.00,7.08,-0.505,0.462,0.004,-0.527,0.459,0.000,1,0.065,47.13,0.000
76,15.048,1.422,-6.77,3.568,-13.26,5,18,26.00,7.21,-0.472,0.517,0.003,-0.502,0.515,0.000,1,-0.087,47.15,0.000
77,15.398,1.347,-8.20,3.654,-11.80,5,18,26.00,7.44,-0.420,0.557,0.002,-0.611,0.610,0.000,1,-0.374,47.24,0.033
78,15.756,1.264,-9.62,3.748,-10.25,5,18,26.00,7.67,-0.365,0.585,0.001,-0.772,0.455,0.000,1,-0.472,47.83,0.067
79,16.119,1.169,-11.10,3.816,-9.78,5,18,26.00,7.73,-0.348,0.596,0.001,-0.892,0.445,0.000,1,-0.446,47.59,0.156
80,16.485,1.061,-12.71,3.859,-9.31,5,18,26.00,7.58,-0.332,0.594,0.000,-0.994,0.508,0.000,1,-0.630,47.39,0.247
81,16.851,0.939,-14.46,3.894,-8.77,5,18,26.00,7.65,-0.312,0.585,0.000,-0.917,0.424,0.000,1,-0.636,47.41,0.258
82,17.215,0.803,-16.36,3.927,-5.05,5,18,26.00,7.60,-0.180,0.572,0.000,-0.697,0.000,0.454,1,0.677,48.17,19.299
