experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,near_misses,min_clearance_m,intervention_rate_pct,mean_abs_dsteer,mean_abs_dthrottle,notes
mpcc_vs_mpc_speed_tracking,standard_mpc,standard,nn,closed_loop_v1_mlp_32_16,clay,sinusoidal,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_005027/raw/0000_standard_mpc_clay_sinusoidal_v5_b0_s200,ok,0,5.3845837116241455,3.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_005027/raw/0000_standard_mpc_clay_sinusoidal_v5_b0_s200/20260513_005028_804323_clay_sinusoidal_acados_static_mlp/diag_clay_sinusoidal_acados_static_mlp.csv,,,250,0.130834158802118,0.169816,0.1278356987951807,2.2262036144578317,2.42366,0.44524072289156635,4.1434,6.525899999999989,3.460420100205046,5.076718,0.169816,0,0,,,,,Baseline reference-tracking MPC with the closed-loop NN surrogate.
mpcc_vs_mpc_speed_tracking,standard_mpc_soft_speed,standard,nn,closed_loop_v1_mlp_32_16,clay,sinusoidal,5.0,0,200,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_005027/raw/0001_standard_mpc_soft_speed_clay_sinusoidal_v5_b0_s200,ok,0,20.184021949768066,3.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/mpcc_vs_mpc_speed_tracking_20260513_005027/raw/0001_standard_mpc_soft_speed_clay_sinusoidal_v5_b0_s200/20260513_005048_915438_clay_sinusoidal_acados_static_mlp/diag_clay_sinusoidal_acados_static_mlp.csv,,,250,0.1287610179326344,0.173547,0.1253178674698795,2.3028313253012045,2.5215799999999997,0.4605662650602409,4.19568,5.030399999999999,3.4704097609005418,5.08725,0.173547,0,0,,,,,Same MPC with weaker speed tracking so turns prioritize path tracking over v_ref recovery.
