step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.327,0.055,0.85,2.498,0.00,3,18,27.00,7.60,+0.000,0.361,0.033,+0.000,0.361,0.033,0,7.483,10.39,0.000
40,5.465,0.512,9.99,2.185,12.07,3,18,27.00,6.82,+0.430,0.717,0.004,+0.430,0.717,0.004,0,2.568,10.42,0.000
47,7.409,1.173,17.11,3.573,-2.37,3,18,27.00,7.51,-0.084,0.715,0.000,-0.087,0.714,0.000,1,-0.148,75.95,0.000
49,8.099,1.407,17.58,3.752,-10.06,3,18,27.00,6.97,-0.358,0.650,0.000,-0.360,0.649,0.000,1,-0.193,82.36,0.001
51,8.825,1.613,16.47,3.848,-13.05,3,18,27.00,6.60,-0.465,0.603,0.000,-0.488,0.591,0.000,1,-0.204,98.76,0.002
52,9.199,1.699,15.47,3.896,-13.12,3,18,27.00,6.59,-0.467,0.596,0.000,-0.432,0.602,0.000,1,-0.232,97.76,0.002
53,9.581,1.774,14.35,3.957,-14.17,3,18,27.00,6.45,-0.505,0.597,0.000,-0.480,0.594,0.000,1,-0.313,106.86,0.007
54,9.970,1.839,13.23,4.003,-17.84,3,18,27.00,6.02,-0.635,0.609,0.000,+1.000,0.607,0.000,1,-0.299,74.14,0.809
55,10.367,1.895,11.86,4.073,-16.90,3,18,27.00,6.13,-0.602,0.619,0.000,+1.000,1.000,0.000,1,-0.374,110.30,1.051
56,10.764,1.961,11.61,4.051,-16.49,3,18,27.00,6.17,-0.587,0.640,0.000,+1.000,0.604,0.000,1,-0.395,53.18,0.780
57,11.154,2.048,12.29,4.019,-20.44,3,18,27.00,5.74,-0.728,0.666,0.000,+1.000,0.663,0.000,1,-0.381,73.03,0.918
58,11.536,2.158,13.48,3.981,-25.54,3,18,27.00,5.24,-0.910,0.698,0.000,+1.000,0.682,0.000,1,-0.384,101.23,1.117
59,11.908,2.289,15.04,3.965,-28.07,4,18,27.00,5.02,-1.000,0.746,0.000,+1.000,1.000,0.000,1,-0.354,74.41,1.333
60,12.273,2.442,16.93,3.975,-24.25,4,18,27.00,5.36,-0.864,0.783,0.000,+1.000,1.000,0.000,1,-0.285,171.12,1.133
