time,x,y,z,speed,vx_local,vy_local,omega_z,steering,throttle,braking,collisions,near_misses,nearest_clearance_m
0.000000,0.055994,0.000000,1.713326,-0.008781,-0.002031,0.000002,-0.000008,0.000000,0.000000,0.000000,0,0,14.937640
0.102000,0.055424,0.000000,1.677833,-0.000097,-0.000766,-0.000022,0.000360,0.000000,0.000000,0.000000,0,0,14.938205
0.204000,0.055295,-0.000002,1.522611,0.000524,-0.000026,-0.000117,0.000376,0.000000,0.000000,0.000000,0,0,14.938333
0.306000,0.055219,-0.000006,1.263977,0.000580,0.000249,-0.000318,0.000428,0.000000,0.000000,0.000000,0,0,14.938410
0.408000,0.055176,-0.000009,0.902700,0.000465,0.000261,-0.000638,0.000464,0.000000,0.000000,0.000000,0,0,14.938453
0.510000,0.057485,0.000046,0.535668,0.016904,0.060963,0.000849,0.008245,0.000000,0.028512,0.000000,0,0,14.936154
0.612000,0.058151,0.000578,0.544451,-0.063158,-0.099585,0.006146,-0.000565,0.000000,0.074213,0.000000,0,0,14.935427
0.714000,0.048528,0.001126,0.649871,-0.058554,-0.079020,0.006859,0.004795,0.000000,0.120100,0.000000,0,0,14.944908
0.816000,0.042527,0.001796,0.660542,-0.039725,-0.024499,0.008029,-0.003979,0.000000,0.174059,0.000000,0,0,14.950778
0.918000,0.047894,0.000547,0.622087,0.135311,0.154074,-0.030009,-0.008226,0.000000,0.222576,0.000000,0,0,14.945608
1.020000,0.058378,-0.000940,0.610045,-0.001657,-0.005203,0.002625,-0.000803,0.000000,0.281805,0.000000,0,0,14.935391
1.122000,0.051108,-0.000399,0.614958,-0.075368,-0.078000,0.012485,0.004088,0.000000,0.337014,0.000000,0,0,14.942538
1.224000,0.051951,-0.000147,0.618968,0.067476,0.065584,-0.000972,0.000106,0.000000,0.394982,0.000000,0,0,14.941669
1.326000,0.057121,-0.000262,0.620138,0.012988,0.011773,-0.001179,0.003726,0.000000,0.436363,0.000000,0,0,14.936554
1.428000,0.054177,-0.000130,0.620491,-0.041968,-0.042428,0.003474,-0.005193,0.000000,0.481646,0.000000,0,0,14.939459
1.530000,0.053907,0.000015,0.620450,0.059714,0.057930,0.002079,0.002886,0.000000,0.526255,0.000000,0,0,14.939709
1.632000,0.063636,0.000997,0.621971,0.112492,0.108192,0.010781,-0.001539,0.000000,0.573035,0.000000,0,0,14.929933
1.734000,0.078493,0.002571,0.625655,0.213719,0.206744,0.028705,-0.001532,0.000000,0.615411,0.000000,0,0,14.914995
1.836000,0.109398,0.005877,0.633763,0.425093,0.418410,0.031861,0.006822,0.000000,0.664543,0.000000,0,0,14.883919
1.938000,0.165553,0.009826,0.648999,0.692567,0.686038,0.041489,0.015619,0.000000,0.702128,0.000000,0,0,14.827710
2.040000,0.250438,0.014988,0.670740,0.983049,0.975166,0.047794,0.010198,0.000000,0.734523,0.000000,0,0,14.742846
2.142000,0.365354,0.021755,0.696068,1.279017,1.274456,0.063058,0.016872,0.000000,0.753655,0.000000,0,0,14.627988
2.244000,0.510377,0.029805,0.719498,1.562588,1.560888,0.067108,0.006799,0.000000,0.761355,0.000000,0,0,14.483107
2.346000,0.682273,0.037447,0.733430,1.801399,1.805691,0.055103,0.014301,0.000000,0.752719,0.000000,0,0,14.311628
2.448000,0.879346,0.044031,0.737137,2.048356,2.056331,0.045988,0.014318,0.000000,0.719304,0.000000,0,0,14.115327
2.550000,1.102762,0.050844,0.736251,2.312718,2.317746,0.047065,0.012288,0.000000,0.666523,0.000000,0,0,13.892898
2.652000,1.351385,0.058224,0.733906,2.556896,2.557602,0.021583,-0.007786,-0.301459,0.621936,0.000000,0,0,13.645435
2.754000,1.623726,0.059757,0.734669,2.766857,2.768299,-0.042518,-0.059981,-0.347195,0.528500,0.000000,0,0,13.375285
2.856000,1.915795,0.053595,0.736954,2.955241,2.954681,-0.096736,-0.082713,-0.240312,0.462113,0.000000,0,0,13.086716
2.958000,2.226870,0.040837,0.737685,3.135221,3.133008,-0.137410,-0.088190,-0.312060,0.399082,0.000000,0,0,12.780387
3.060000,2.553733,0.020530,0.737626,3.270493,3.273848,-0.175395,-0.106628,-0.325436,0.355477,0.000000,0,0,12.459736
3.162000,2.891043,-0.004348,0.733199,3.343464,3.349680,-0.101356,-0.053010,0.000000,0.327295,0.114902,0,0,12.129752
3.264000,3.234169,-0.019750,0.716420,3.388031,3.346161,-0.012327,-0.002759,0.000000,0.302460,0.155484,0,0,11.792955
3.366000,3.568010,-0.032134,0.678624,3.174261,3.174593,-0.020975,0.037869,0.000000,0.000000,0.190590,0,0,11.465179
3.468000,3.883326,-0.041210,0.686732,2.965091,3.014870,-0.003515,-0.001414,0.000000,0.265555,0.227656,0,0,11.155453
3.570000,4.180572,-0.049137,0.715694,2.806902,2.820928,0.004150,0.000208,0.000000,0.251147,0.256164,0,0,10.863625
3.672000,4.458359,-0.057312,0.735609,2.648753,2.640383,-0.011339,-0.006716,0.113636,0.236483,0.281672,0,0,10.591265
3.774000,4.718680,-0.063706,0.735549,2.475114,2.468533,0.039754,0.040649,0.295455,0.224533,0.293094,0,0,10.336031
3.876000,4.960723,-0.060719,0.723204,2.270859,2.274214,0.131724,0.077278,0.500000,0.212079,0.290602,0,0,10.097310
3.978000,5.181054,-0.045854,0.712522,2.039806,2.046745,0.214994,0.128014,0.629828,0.201749,0.274743,0,0,9.877911
4.080000,5.376931,-0.021500,0.708756,1.815045,1.813924,0.253215,0.150964,0.743465,0.190845,0.246055,0,0,9.680871
4.182000,5.550455,0.008459,0.710025,1.623383,1.618811,0.277712,0.162393,0.834374,0.181718,0.214120,0,0,9.504793
4.284000,5.705319,0.041832,0.712507,1.454297,1.450593,0.295157,0.195144,0.968009,0.173071,0.178161,0,0,9.346440
4.386000,5.844666,0.079178,0.713729,1.321678,1.321754,0.291408,0.207164,0.945282,0.163868,0.134507,0,0,9.202629
4.488000,5.973558,0.117629,0.714386,1.265005,1.264268,0.271028,0.182664,1.000000,0.160933,0.088213,0,0,9.068912
4.590000,6.095974,0.156530,0.714146,1.202688,1.203091,0.272074,0.181345,1.000000,0.199089,0.059515,0,0,8.941508
4.692000,6.212302,0.198752,0.714415,1.172841,1.174213,0.298714,0.172041,0.916298,0.155206,0.000000,0,0,8.819533
4.794000,6.327096,0.243790,0.713258,1.175802,1.176038,0.295010,0.154412,0.690002,0.002529,0.000000,0,0,8.698619
4.896000,6.442658,0.285762,0.712259,1.171694,1.167968,0.216924,0.114120,0.657474,0.036423,0.000000,0,0,8.577530
4.998000,6.554914,0.322863,0.711021,1.117103,1.121829,0.159401,0.116548,0.958713,0.493133,0.000000,0,0,8.460574
5.100000,6.659047,0.360530,0.710326,1.048541,1.049121,0.211627,0.160004,1.000000,0.750147,0.007178,0,0,8.351556
5.202000,6.764245,0.406539,0.712234,1.166116,1.160503,0.294437,0.180688,1.000000,0.000000,0.027217,0,0,8.240135
5.304000,6.873847,0.460375,0.715488,1.013925,1.027269,0.280136,0.153667,1.000000,0.000000,0.917969,0,0,8.123167
5.406000,6.954194,0.503854,0.716390,0.792807,0.790269,0.212858,0.121283,1.000000,0.926952,0.002099,0,0,8.036855
5.508000,7.035540,0.545005,0.716086,1.003661,0.986554,0.231701,0.172441,1.000000,0.953082,0.001348,0,0,7.950012
5.610000,7.129936,0.595309,0.719311,0.880977,0.891515,0.246847,0.151250,1.000000,0.000000,0.969766,0,0,7.848941
5.712000,7.204482,0.641235,0.721364,0.908776,0.898995,0.238492,0.148146,1.000000,0.979669,0.000584,0,0,7.768278
5.814000,7.301061,0.695560,0.722310,1.226645,1.212377,0.278514,0.212082,1.000000,0.217719,0.000000,0,0,7.664708
5.916000,7.420234,0.765641,0.725711,1.359401,1.364830,0.327483,0.221109,1.000000,0.000000,0.293759,0,0,7.536702
6.018000,7.544829,0.843254,0.728137,1.460262,1.468291,0.349056,0.220665,1.000000,0.852068,0.000000,0,0,7.402594
6.120000,7.682397,0.932334,0.724444,1.706671,1.700112,0.376577,0.246940,0.626900,0.996182,0.000110,0,0,7.254536
6.222000,7.846450,1.035766,0.723986,2.028362,2.016902,0.353910,0.236920,0.470967,0.997424,0.000074,0,0,7.079012
6.324000,8.036219,1.153206,0.729975,2.289640,2.288233,0.338112,0.214455,0.300785,0.998346,0.000048,0,0,6.877163
6.426000,8.240527,1.278212,0.735587,2.250206,2.272833,0.328611,0.215256,1.000000,0.000000,0.519676,0,0,6.661150
6.528000,8.436021,1.409418,0.733841,2.368253,2.368089,0.328945,0.213436,0.088443,0.999247,0.000022,0,0,6.454663
6.630000,8.651502,1.544642,0.728494,2.603343,2.587957,0.197245,0.124783,-0.116102,0.999516,0.000014,0,0,6.229502
6.732000,8.879240,1.676493,0.727487,2.445138,2.441036,0.090934,0.178594,-0.025068,0.990400,0.000000,0,0,5.994027
6.834000,9.101745,1.801119,0.727390,2.531780,2.535457,-0.023199,-0.107163,0.823871,0.962683,0.000000,0,0,5.765838
6.936000,9.343322,1.915288,0.731294,2.695685,2.691123,-0.021675,-0.021147,1.000000,0.000000,0.895110,0,0,5.520565
7.038000,9.574102,2.033003,0.736281,2.336104,2.360708,0.082944,0.188085,-0.609579,0.999905,0.000000,0,0,5.287581
7.140000,9.789296,2.144452,0.728551,2.395879,2.388896,-0.063667,-0.124675,0.904697,0.955288,0.000000,0,0,5.071963
7.242000,10.022585,2.242733,0.724901,2.546343,2.528400,-0.113321,-0.075503,-0.703246,0.000000,1.000000,0,0,4.839773
7.344000,10.240889,2.341906,0.727052,2.163587,2.186868,0.018816,0.079158,-0.756116,0.999972,0.000000,0,0,4.624119
7.446000,10.443770,2.428830,0.725514,2.172569,2.163931,-0.174911,-0.185969,0.823803,0.953415,0.000000,0,0,4.424968
7.548000,10.663828,2.502473,0.726122,2.289731,2.284146,-0.211343,-0.116044,-0.732515,0.000000,1.000000,0,0,4.209285
7.650000,10.867777,2.577112,0.725805,1.971054,1.984947,-0.120535,-0.075095,-0.725467,0.999992,0.000000,0,0,4.010954
7.752000,11.063911,2.637127,0.721291,1.959241,1.948291,-0.246164,-0.157423,-0.715165,0.000000,1.000000,0,0,3.820427
7.854000,11.235935,2.682023,0.717366,1.615692,1.613153,-0.250577,-0.146815,-0.710277,0.999996,0.000000,0,0,3.653380
7.956000,11.406551,2.717934,0.710856,1.635068,1.636443,-0.276958,-0.148607,-0.699905,0.000000,1.000000,0,0,3.487419
8.058000,11.551236,2.746177,0.708781,1.369550,1.367287,-0.233477,-0.137942,-0.696232,0.999998,0.000000,0,0,3.346837
8.160000,11.697827,2.772609,0.708700,1.351703,1.355526,-0.217698,-0.128763,-0.686433,0.000000,1.000000,0,0,3.204513
8.262000,11.816310,2.792776,0.713831,1.144375,1.136138,-0.195353,-0.116994,-0.683794,0.999999,0.000000,0,0,3.089597
8.364000,11.940108,2.813144,0.715948,1.121446,1.128321,-0.169540,-0.100046,-0.675093,0.000000,1.000000,0,0,2.969690
8.466000,12.038238,2.829568,0.716510,0.990797,0.981013,-0.152179,-0.099945,-0.673046,1.000000,0.000000,0,0,2.874883
8.568000,12.154782,2.847842,0.714882,1.313787,1.297227,-0.175722,-0.129221,-0.665067,1.000000,0.000000,0,0,2.762344
8.670000,12.302877,2.870291,0.719238,1.601232,1.597661,-0.221711,-0.137732,-0.655231,1.000000,0.000000,0,0,2.619600
8.772000,12.479817,2.894625,0.727862,1.863817,1.866631,-0.243903,-0.165067,-0.644491,1.000000,0.000000,0,0,2.449222
8.874000,12.676075,2.918536,0.734460,1.820568,1.849265,-0.261101,-0.134592,-0.632703,0.000000,1.000000,0,0,2.260449
8.976000,12.844523,2.934939,0.733053,1.402853,1.432477,-0.205354,-0.074108,-0.624584,0.000000,1.000000,0,0,2.098275
9.078000,12.972345,2.945829,0.720769,1.192436,1.184613,-0.175730,-0.100894,-0.619294,1.000000,0.000000,0,0,1.975281
9.180000,13.104680,2.956498,0.713783,1.449246,1.420976,-0.185073,-0.122163,-0.590016,1.000000,0.000000,0,0,1.848174
9.282000,13.249690,2.968889,0.718328,1.240941,1.257525,-0.154959,-0.086614,-0.580872,0.000000,1.000000,0,0,1.709500
9.384000,13.354638,2.977362,0.725750,0.807478,0.820813,-0.098965,-0.032388,-0.598339,0.000000,1.000000,0,0,1.609355
9.486000,13.431458,2.981670,0.723335,0.802034,0.787130,-0.118994,-0.065402,-0.595316,1.000000,0.000000,0,0,1.535780
9.588000,13.504055,2.984910,0.719253,0.492890,0.503185,-0.076399,-0.028515,-0.567727,0.000000,1.000000,0,0,1.466176
9.690000,13.560519,2.987933,0.715863,0.708931,0.691738,-0.086189,-0.057185,-0.588795,1.000000,0.000000,0,0,1.412254
9.792000,13.619539,2.991154,0.715833,0.360638,0.372700,-0.051703,-0.013612,-0.583988,0.000000,1.000000,0,0,1.355998
9.894000,13.667706,2.993570,0.715121,0.644328,0.628173,-0.067771,-0.048295,-0.582814,1.000000,0.000000,0,0,1.310103
9.996000,13.717584,2.996876,0.714516,0.322630,0.332639,-0.044358,-0.018372,-0.578540,0.000000,1.000000,0,0,1.262863
