step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.252,0.052,0.74,2.451,0.00,3,18,27.00,7.60,+0.000,0.402,0.015,+0.000,0.402,0.015,0,7.347,10.47,0.000
40,5.795,0.594,11.42,2.397,16.84,3,18,27.00,6.22,+0.600,0.709,0.003,+0.600,0.709,0.003,0,2.725,10.60,0.000
44,6.848,0.982,16.13,3.209,-1.34,3,18,27.00,7.54,-0.048,0.745,0.001,-0.059,0.747,0.000,1,0.085,66.43,0.000
45,7.157,1.090,16.68,3.377,-5.81,3,18,27.00,7.46,-0.207,0.711,0.000,+0.045,0.669,0.000,1,0.550,47.61,0.030
46,7.481,1.198,16.95,3.520,-9.11,3,18,27.00,7.10,-0.324,0.658,0.000,+0.104,0.649,0.000,1,0.021,48.06,0.028
47,7.818,1.310,17.23,3.653,-12.95,3,18,27.00,6.62,-0.461,0.605,0.000,+0.032,0.598,0.000,1,-0.183,47.59,0.163
48,8.167,1.426,17.56,3.753,-16.62,3,18,27.00,6.18,-0.592,0.544,0.000,+0.184,0.267,0.000,1,-0.258,47.45,0.468
49,8.524,1.545,17.80,3.825,-19.99,3,18,27.00,5.80,-0.712,0.482,0.000,+0.219,0.425,0.000,1,-0.437,46.86,0.281
50,8.883,1.671,18.30,3.868,-25.09,3,18,27.00,5.29,-0.894,0.438,0.000,+0.123,0.068,0.000,1,-0.185,47.80,0.568
51,9.244,1.804,18.88,3.894,-28.07,3,18,27.00,5.02,-1.000,0.409,0.000,+0.079,0.144,0.000,1,-0.099,48.36,0.656
52,9.602,1.939,19.25,3.851,-28.07,3,18,27.00,5.02,-1.000,0.388,0.000,+0.283,0.273,0.000,1,-0.020,46.64,0.686
53,9.955,2.074,19.55,3.785,-27.53,3,18,27.00,5.07,-0.981,0.375,0.000,+0.300,0.218,0.000,1,0.102,46.69,0.721
54,10.300,2.217,20.30,3.729,-28.07,3,18,27.00,5.03,-1.000,0.367,0.000,+0.197,0.312,0.000,1,0.223,47.34,0.792
55,10.637,2.363,21.08,3.690,-28.07,3,18,27.00,5.03,-1.000,0.367,0.000,-0.515,0.375,0.000,1,-0.455,47.18,0.064
56,10.970,2.513,21.74,3.688,-27.94,3,18,27.00,5.04,-0.995,0.395,0.000,-0.643,0.512,0.000,1,-0.259,46.81,0.088
57,11.307,2.651,21.45,3.670,-28.07,3,18,27.00,5.03,-1.000,0.425,0.000,-0.566,0.839,0.000,1,-0.414,46.91,0.395
58,11.650,2.771,20.60,3.695,-28.07,3,18,27.00,5.03,-1.000,0.460,0.000,+0.398,0.508,0.000,1,-0.497,47.70,1.551
59,12.004,2.878,19.41,3.763,-25.74,4,18,27.00,5.23,-0.917,0.494,0.000,+0.277,0.504,0.000,1,-0.489,47.49,0.489
60,12.364,2.992,19.38,3.858,-27.65,4,18,27.00,5.06,-0.985,0.528,0.000,+0.173,0.597,0.000,1,-0.405,47.12,0.404
61,12.728,3.121,19.83,3.937,-28.07,4,18,27.00,5.02,-1.000,0.551,0.000,-0.562,0.567,0.000,1,-0.332,47.19,0.092
62,13.095,3.261,20.16,3.998,-27.44,4,18,27.00,5.07,-0.977,0.559,0.000,-0.739,0.525,0.000,1,-0.467,47.72,0.099
63,13.469,3.393,19.41,4.000,-26.80,4,18,27.00,5.13,-0.955,0.561,0.000,-0.446,0.556,0.000,1,-0.483,47.37,0.116
64,13.849,3.508,18.22,4.011,-28.07,4,18,27.00,5.02,-1.000,0.571,0.000,-0.659,0.623,0.000,1,-0.481,46.41,0.081
65,14.234,3.610,17.40,4.034,-28.07,4,18,27.00,5.02,-1.000,0.588,0.000,-0.409,0.700,0.000,1,-0.495,47.17,0.178
