step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.788,0.046,0.68,2.967,0.00,1,18,27.00,7.56,+0.000,0.343,0.000,+0.000,0.343,0.000,0,12.383,10.38,0.000
40,5.376,0.418,9.10,0.721,17.86,3,18,27.00,6.13,+0.636,0.784,0.004,+0.636,0.784,0.004,0,11.051,10.41,0.000
51,7.748,1.257,16.98,3.517,-5.74,3,18,27.00,7.45,-0.205,0.998,0.000,-0.202,1.000,0.000,1,3.503,65.26,0.000
52,8.087,1.360,16.89,3.639,-6.84,3,18,27.00,7.34,-0.244,0.995,0.000,-0.239,0.997,0.000,1,2.983,47.22,0.000
53,8.439,1.461,16.58,3.735,-8.08,3,18,27.00,7.20,-0.288,0.977,0.000,-0.344,0.967,0.000,1,1.752,48.26,0.001
54,8.801,1.557,16.06,3.822,-9.62,3,18,27.00,7.02,-0.343,0.949,0.000,-0.372,0.951,0.000,1,1.966,47.21,0.000
55,9.173,1.646,15.28,3.903,-11.11,3,18,27.00,6.83,-0.396,0.917,0.000,-0.391,0.922,0.000,1,1.393,46.66,0.000
56,9.554,1.728,14.41,3.976,-12.34,3,18,27.00,6.68,-0.440,0.891,0.000,-0.432,0.895,0.000,1,1.481,47.72,0.000
57,9.944,1.800,13.44,4.031,-13.62,3,18,27.00,6.52,-0.485,0.876,0.000,-0.474,0.877,0.000,1,1.090,47.04,0.000
58,10.341,1.862,12.37,4.064,-15.43,3,18,27.00,6.30,-0.550,0.867,0.000,-0.537,0.869,0.000,1,0.842,47.22,0.000
59,10.744,1.914,11.18,4.088,-16.45,3,18,27.00,6.18,-0.586,0.871,0.000,-0.590,0.872,0.000,1,0.890,48.08,0.000
60,11.150,1.954,9.77,4.102,-17.18,3,18,27.00,6.09,-0.612,0.883,0.000,-0.642,0.882,0.000,1,0.587,46.51,0.001
61,11.557,1.981,8.18,4.106,-17.79,3,18,27.00,6.02,-0.634,0.905,0.000,-0.608,0.894,0.000,1,0.426,47.91,0.000
62,11.965,1.994,6.46,4.102,-17.80,3,18,27.00,6.02,-0.634,0.934,0.000,-0.641,0.935,0.000,1,1.051,46.84,0.000
63,12.374,1.993,4.76,4.105,-19.66,3,18,27.00,5.82,-0.700,0.958,0.000,-0.785,0.899,0.000,1,1.214,46.49,0.015
64,12.782,1.980,2.99,4.095,-19.60,3,18,27.00,5.83,-0.698,0.972,0.000,-0.674,0.949,0.000,1,1.081,46.68,0.004
65,13.188,1.951,1.00,4.076,-18.50,3,18,27.00,5.95,-0.659,0.981,0.000,-0.768,0.958,0.000,1,1.178,47.35,0.015
66,13.591,1.907,-0.96,4.069,-17.83,3,18,27.00,6.02,-0.635,0.987,0.000,-0.676,0.958,0.000,1,1.046,47.35,0.008
67,13.992,1.847,-3.07,4.063,-17.68,3,18,27.00,6.04,-0.630,0.992,0.000,-0.656,0.974,0.000,1,0.868,48.59,0.000
68,14.389,1.774,-5.08,4.057,-15.96,3,18,27.00,6.24,-0.568,0.994,0.000,-0.614,0.969,0.000,1,0.778,48.76,0.001
69,14.785,1.688,-7.02,4.081,-15.52,3,18,27.00,6.29,-0.553,0.996,0.000,-0.546,0.975,0.000,1,0.924,48.18,0.000
70,15.180,1.590,-8.95,4.092,-12.31,3,18,27.00,6.67,-0.439,0.998,0.000,-0.426,0.991,0.000,1,0.401,48.47,0.000
71,15.574,1.484,-10.69,4.121,-11.78,3,18,27.00,6.74,-0.420,0.998,0.000,-0.422,0.998,0.000,1,0.326,49.59,0.000
72,15.968,1.370,-12.17,4.131,-11.22,3,18,27.00,6.80,-0.400,0.999,0.000,-0.402,0.999,0.000,1,0.527,48.88,0.000
73,16.360,1.248,-13.55,4.138,-10.59,3,18,27.00,6.88,-0.377,0.999,0.000,-0.367,0.998,0.000,1,0.383,48.79,0.000
74,16.750,1.119,-14.85,4.149,-10.08,3,18,27.00,6.94,-0.359,1.000,0.000,-0.357,0.998,0.000,1,0.221,48.45,0.000
76,17.528,0.842,-17.19,4.175,-6.62,3,18,27.00,7.32,-0.236,1.000,0.000,-0.233,1.000,0.000,1,0.122,48.96,0.000
77,17.916,0.696,-18.12,4.194,-5.98,3,18,27.00,7.38,-0.213,1.000,0.000,-0.212,1.000,0.000,1,0.145,50.37,0.000
78,18.304,0.547,-18.94,4.204,-5.40,3,18,27.00,7.43,-0.192,1.000,0.000,-0.195,1.000,0.000,1,0.260,47.71,0.000
80,19.080,0.240,-20.30,4.222,-2.42,3,18,27.00,7.45,-0.086,1.000,0.000,-0.086,1.000,0.000,0,0.194,47.14,0.000
82,19.859,-0.071,-21.02,4.246,-1.14,5,18,27.00,7.45,-0.041,1.000,0.000,-0.039,1.000,0.000,1,0.163,48.88,0.000
83,20.250,-0.227,-21.22,4.256,0.97,5,18,27.00,7.45,+0.035,1.000,0.000,+0.037,1.000,0.000,1,0.135,48.88,0.000
84,20.642,-0.382,-21.31,4.276,1.14,5,18,27.00,7.45,+0.041,1.000,0.000,+0.043,1.000,0.000,1,0.155,47.37,0.000
85,21.038,-0.534,-21.22,4.285,2.69,5,18,27.00,7.45,+0.096,1.000,0.000,+0.098,1.000,0.000,1,0.147,48.04,0.000
86,21.435,-0.684,-21.06,4.299,3.10,5,18,27.00,7.45,+0.111,1.000,0.000,+0.112,1.000,0.000,1,0.202,48.26,0.000
87,21.836,-0.829,-20.75,4.315,4.89,5,18,27.00,7.45,+0.174,1.000,0.000,+0.169,1.000,0.000,1,0.316,48.26,0.000
88,22.240,-0.971,-20.36,4.331,5.83,5,18,27.00,7.38,+0.208,1.000,0.000,+0.210,0.999,0.000,1,0.482,47.64,0.000
