time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.1593,0.0013,0.0031,-0.1214,-0.0474,0.0013,0.2500,0.0907,0.0013,2.7489,0.1000,0.3000,5.0000,0.1894,0.1200,0.0000,0.991,173345.1857
0.0240,-0.0174,-0.0043,-0.0069,0.0526,0.0144,-0.0049,0.0000,0.0179,-0.0043,2.9251,0.1018,0.3360,5.0000,0.1927,0.1344,0.0000,0.714,191215.0250
0.0360,0.1187,-0.0745,-0.0039,0.0481,0.0501,-0.0157,0.0000,0.1401,-0.0745,2.9251,0.1138,0.3720,5.0000,0.2155,0.1488,0.0000,0.736,165910.1954
0.0480,0.1032,0.0290,0.0022,0.0332,0.0403,-0.0298,0.0000,0.1072,0.0290,2.9251,0.1137,0.4080,5.0000,0.2154,0.1632,0.0000,0.788,165725.7465
0.0600,0.1016,0.0262,0.0021,0.0262,-0.0302,-0.0023,0.0000,0.1049,0.0262,2.9251,0.1257,0.4440,5.0000,0.2381,0.1776,0.0000,0.754,164612.5047
0.0720,0.1199,0.0101,-0.0003,0.0403,0.0290,-0.0011,0.0000,0.1203,0.0101,2.9251,0.1377,0.4800,5.0000,0.2608,0.1920,0.0000,0.816,161869.7953
0.0840,0.0104,-0.0317,0.0039,0.0917,-0.0127,-0.0021,0.0000,0.0334,-0.0317,2.9251,0.1313,0.5160,5.0000,0.2487,0.2064,0.0000,0.758,160572.4679
0.0960,0.0243,0.0097,-0.0127,-0.0466,0.0262,-0.0058,0.0000,0.0262,0.0097,2.9251,0.1433,0.5520,5.0000,0.2714,0.2208,0.0000,0.818,166007.4338
0.1080,0.0759,0.0064,-0.0020,0.0300,-0.0100,-0.0019,0.0000,0.0761,0.0064,2.9251,0.1553,0.5880,5.0000,0.2941,0.2352,0.0000,0.832,159091.3135
0.1200,0.0996,-0.0330,0.0051,-0.0085,-0.0197,-0.0019,0.0000,0.1050,-0.0330,2.9251,0.1542,0.6240,5.0000,0.2921,0.2496,0.0000,0.726,159432.6209
0.1320,0.1458,-0.0199,-0.0014,-0.0920,-0.0074,-0.0052,0.2500,0.1061,-0.0199,2.7489,0.1662,0.6600,5.0000,0.3149,0.2640,0.0000,0.766,155029.0106
0.1440,0.0661,0.1165,-0.0000,-0.0185,0.0368,-0.0016,0.0000,0.1340,0.1165,2.9251,0.1638,0.6960,5.0000,0.3101,0.2784,0.0000,0.778,172281.4880
0.1560,0.0478,0.0442,0.0011,0.0330,-0.0598,-0.0017,0.0000,0.0651,0.0442,2.9251,0.1751,0.7320,5.0000,0.3317,0.2928,0.0000,0.723,154446.0860
0.1680,0.0427,-0.0018,-0.0069,-0.0794,-0.1094,-0.0077,0.0000,0.0427,-0.0018,2.9251,0.1871,0.7680,5.0000,0.3544,0.3072,0.0000,0.749,156282.7316
0.1800,0.0928,-0.0449,-0.0003,-0.1046,-0.0274,-0.0067,0.0000,0.1031,-0.0449,2.9251,0.1841,0.8040,5.0000,0.3487,0.3216,0.0000,0.851,151724.2533
0.1920,0.0707,-0.0500,-0.0032,-0.0879,0.0683,-0.0029,0.0000,0.0866,-0.0500,2.9251,0.1961,0.8400,5.0000,0.3714,0.3360,0.0000,0.775,151697.0417
0.2040,-0.0653,0.0438,-0.0157,-0.0485,-0.0227,-0.0024,0.0000,0.0787,0.0438,2.9251,0.2012,0.8760,5.0000,0.3810,0.3504,0.0000,0.848,157840.0537
0.2160,0.0386,-0.0071,0.0077,0.0110,-0.0137,0.0012,0.0000,0.0393,-0.0071,2.9251,0.2036,0.9120,5.0000,0.3856,0.3648,0.0000,0.709,149769.8276
0.2280,0.0180,-0.0591,-0.0057,0.1240,-0.0728,-0.0029,0.0000,0.0618,-0.0591,2.9251,0.2156,0.9480,5.0000,0.4083,0.3792,0.0000,0.756,140026.0155
0.2400,0.0184,-0.0056,-0.0008,-0.0051,0.0965,-0.0119,0.0000,0.0192,-0.0056,2.9251,0.2079,0.9840,5.0000,0.3937,0.3936,0.0000,0.783,148840.6218
0.2520,0.0597,0.0549,-0.0051,0.0867,-0.0409,-0.0009,0.0000,0.0811,0.0549,2.9251,0.2199,1.0200,5.0000,0.4164,0.4080,0.0000,0.710,137956.1053
0.2640,0.0445,0.0735,0.0025,-0.0307,0.1061,-0.0008,0.0000,0.0859,0.0735,2.9251,0.2287,1.0560,5.0000,0.4331,0.4224,0.0000,0.741,144307.8149
0.2760,0.1053,0.0402,-0.0124,0.0117,0.0077,0.0006,0.0000,0.1127,0.0402,2.9251,0.2215,1.0920,5.0000,0.4196,0.4368,0.0000,0.783,138366.9609
0.2880,0.0445,-0.0446,0.0049,0.0374,0.0261,-0.0063,0.0000,0.0630,-0.0446,2.9251,0.2335,1.1280,5.0000,0.4423,0.4512,0.0000,0.786,139269.3771
0.3000,-0.0180,0.0203,-0.0031,-0.1069,-0.0557,-0.0076,0.0000,0.0271,0.0203,2.9251,0.2403,1.1640,5.0000,0.4550,0.4656,0.0000,0.788,144773.0465
0.3120,0.1471,-0.0278,-0.0037,-0.0070,-0.0357,-0.0042,0.2500,0.1066,-0.0278,2.7489,0.2345,1.2000,5.0000,0.4442,0.4800,0.0000,0.723,134713.1869
0.3240,0.0090,-0.0453,0.0030,-0.0225,-0.0170,0.0043,0.0000,0.0462,-0.0453,2.9251,0.2465,1.2360,5.0000,0.4669,0.4944,0.0000,0.774,154871.0307
0.3360,0.0359,-0.0287,0.0070,0.0838,-0.0746,0.0048,0.0000,0.0460,-0.0287,2.9251,0.2433,1.2720,5.0000,0.4608,0.5088,0.0000,0.797,131965.2819
0.3480,0.0225,0.0072,0.0005,0.0455,-0.0453,-0.0048,0.0000,0.0236,0.0072,2.9251,0.2503,1.3080,5.0000,0.4740,0.5232,0.0000,0.704,134301.7032
0.3600,0.0815,0.0748,-0.0022,0.0418,0.1231,-0.0084,0.0000,0.1106,0.0748,2.9251,0.2600,1.3440,5.0000,0.4924,0.5376,0.0000,0.786,129761.1922
0.3720,0.0471,-0.0555,0.0035,-0.0566,-0.0252,-0.0050,0.0000,0.0728,-0.0555,2.9251,0.2495,1.3800,5.0000,0.4725,0.5520,0.0000,0.796,134370.4189
0.3840,0.0650,0.0077,-0.0040,-0.0687,-0.0032,0.0042,0.0000,0.0655,0.0077,2.9251,0.2615,1.4160,5.0000,0.4952,0.5664,0.0000,0.847,132310.7009
0.3960,0.0100,0.0226,-0.0034,-0.0309,0.0056,0.0037,0.0000,0.0247,0.0226,2.9251,0.2674,1.4520,5.0000,0.5064,0.5808,0.0000,0.788,134512.8974
0.4080,0.0886,-0.0480,-0.0073,0.0808,0.0179,-0.0066,0.0000,0.1008,-0.0480,2.9251,0.2624,1.4880,5.0000,0.4971,0.5952,0.0000,0.726,123219.2956
0.4200,0.0980,-0.0855,-0.0088,-0.0726,-0.0466,-0.0003,0.0000,0.1300,-0.0855,2.9251,0.2744,1.5240,5.0000,0.5198,0.6096,0.0000,0.767,128384.3374
0.4320,0.0339,0.0232,0.0014,-0.0237,0.0111,-0.0027,0.0000,0.0411,0.0232,2.9251,0.2688,1.5600,5.0000,0.5091,0.6240,0.0000,0.779,130793.4270
0.4440,0.0429,0.0296,-0.0006,-0.0104,-0.0337,-0.0012,0.0000,0.0521,0.0296,2.9251,0.2742,1.5960,5.0000,0.5193,0.6384,0.0000,0.712,129471.2374
0.4560,-0.0238,0.0265,0.0006,0.1212,0.0584,0.0080,0.0000,0.0356,0.0265,2.9251,0.2858,1.6320,5.0000,0.5413,0.6528,0.0000,0.745,122056.8860
0.4680,0.1021,0.0016,0.0056,0.0438,-0.0409,0.0037,0.0000,0.1021,0.0016,2.9251,0.2738,1.6680,5.0000,0.5186,0.6672,0.0000,0.866,120601.6985
0.4800,-0.0113,0.0371,-0.0113,0.0441,0.0161,0.0059,0.0000,0.0388,0.0371,2.9251,0.2858,1.7040,5.0000,0.5413,0.6816,0.0000,0.822,126095.6679
0.4920,0.0727,-0.0677,-0.0054,0.1289,0.0214,-0.0021,0.0000,0.0993,-0.0677,2.9251,0.2905,1.7400,5.0000,0.5502,0.6960,0.0000,0.783,115065.5375
0.5040,0.1033,0.0205,-0.0024,0.1348,-0.0221,-0.0056,0.0000,0.1053,0.0205,2.9251,0.2824,1.7760,5.0000,0.5349,0.7104,0.0000,0.712,111919.7840
0.5160,0.2097,-0.0308,0.0012,0.1659,-0.0118,0.0048,0.2500,0.0507,-0.0308,2.7489,0.2944,1.8120,5.0000,0.5577,0.7248,0.0000,0.835,104167.2954
0.5280,0.1121,-0.0081,0.0005,0.1651,-0.0628,0.0095,0.0000,0.1124,-0.0081,2.9251,0.2857,1.8480,5.0000,0.5410,0.7392,0.0000,0.784,121179.8833
0.5400,0.0263,0.0636,-0.0092,0.0449,-0.0548,0.0050,0.0000,0.0688,0.0636,2.9251,0.2949,1.8840,5.0000,0.5586,0.7536,0.0000,0.788,121154.2630
0.5520,0.0960,-0.0325,-0.0012,0.1855,-0.0337,0.0075,0.0000,0.1014,-0.0325,2.9251,0.3048,1.9200,5.0000,0.5772,0.7680,0.0000,0.752,106657.5675
0.5640,0.0488,-0.0546,-0.0171,0.1214,-0.0112,0.0083,0.0000,0.0732,-0.0546,2.9251,0.2928,1.9560,5.0000,0.5545,0.7824,0.0000,0.816,112638.0089
0.5760,0.0495,-0.0125,-0.0000,0.1685,-0.1596,0.0061,0.0000,0.0510,-0.0125,2.9251,0.3048,1.9920,5.0000,0.5772,0.7968,0.0000,0.850,109568.4364
0.5880,-0.0438,0.0496,-0.0074,0.0574,-0.0692,-0.0017,0.0000,0.0661,0.0496,2.9251,0.2986,2.0280,5.0000,0.5656,0.8112,0.0000,0.831,122025.3265
0.6000,0.0848,0.0418,0.0080,0.0032,-0.1056,0.0017,0.0000,0.0945,0.0418,2.9251,0.3004,2.0640,5.0000,0.5689,0.8256,0.0000,0.708,119261.2720
0.6120,0.0593,0.0876,0.0009,0.0640,0.0232,0.0010,0.0000,0.1058,0.0876,2.9251,0.3124,2.1000,5.0000,0.5916,0.8400,0.0000,0.761,114962.3790
0.6240,0.0381,0.0315,-0.0064,0.0175,-0.0712,-0.0041,0.0000,0.0494,0.0315,2.9251,0.3012,2.1360,5.0000,0.5704,0.8544,0.0000,0.775,119452.0538
0.6360,0.1621,-0.0282,-0.0007,0.0887,-0.0237,-0.0040,0.2500,0.0923,-0.0282,2.7489,0.3132,2.1720,5.0000,0.5931,0.8688,0.0000,0.754,108033.3614
0.6480,0.0916,-0.0044,-0.0131,-0.0220,0.0454,-0.0132,0.0000,0.0917,-0.0044,2.9251,0.3226,2.2080,5.0000,0.6110,0.8832,0.0000,0.790,130372.4140
0.6600,0.0005,0.1042,0.0029,-0.0206,-0.0704,-0.0188,0.0000,0.1042,0.1042,2.9251,0.3106,2.2430,5.0000,0.5883,0.8972,0.0000,0.778,120978.3161
0.6720,0.0505,0.0679,0.0034,0.0185,0.0655,-0.0076,0.0000,0.0846,0.0679,2.9251,0.3226,2.2739,5.0000,0.6110,0.9096,0.0000,0.859,117123.7862
0.6840,0.0944,-0.0675,0.0036,0.1205,-0.0305,-0.0169,0.0000,0.1160,-0.0675,2.9251,0.3136,2.3010,5.0000,0.5940,0.9204,0.0000,0.806,108311.5134
