step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.366,0.057,0.90,2.529,0.00,3,18,27.00,7.60,+0.000,0.356,0.037,+0.000,0.356,0.037,0,12.357,10.52,0.000
40,5.704,0.587,11.33,2.488,15.45,4,18,27.00,6.38,+0.550,0.755,0.002,+0.550,0.755,0.002,0,8.793,10.56,0.000
58,12.029,1.888,5.10,4.032,-15.06,4,18,27.00,6.34,-0.536,0.354,0.000,-0.224,0.341,0.000,1,1.486,67.48,0.201
59,12.430,1.886,3.66,4.042,-14.59,4,18,27.00,6.40,-0.520,0.352,0.000,-0.140,0.492,0.000,1,1.648,47.46,0.143
60,12.832,1.884,2.83,4.068,-17.94,4,18,27.00,6.01,-0.639,0.352,0.000,-0.153,0.416,0.000,1,1.594,47.13,0.152
61,13.236,1.884,2.32,4.077,-20.99,4,18,27.00,5.68,-0.748,0.351,0.000,-0.714,0.394,0.000,1,1.332,46.80,0.363
62,13.640,1.885,1.81,4.066,-26.09,4,18,27.00,5.19,-0.929,0.351,0.000,+0.850,0.600,0.000,1,2.740,47.50,1.691
63,14.042,1.874,0.25,4.076,-28.07,4,18,27.00,5.01,-1.000,0.370,0.000,+0.004,0.212,0.000,1,1.216,46.92,0.502
64,14.443,1.867,-0.20,4.039,-27.40,4,18,27.00,5.08,-0.976,0.395,0.000,-0.098,0.201,0.000,1,1.513,46.91,0.518
65,14.842,1.865,-0.22,4.025,-28.07,4,18,27.00,5.02,-1.000,0.418,0.000,+0.107,0.262,0.000,1,1.562,46.92,0.582
66,15.239,1.861,-0.35,3.990,-28.07,4,18,27.00,5.02,-1.000,0.444,0.000,-0.404,0.548,0.000,1,1.233,47.53,0.298
67,15.633,1.864,-0.17,3.977,-26.80,4,18,27.00,5.13,-0.955,0.474,0.000,-0.839,0.333,0.000,1,-0.481,46.99,0.630
68,16.025,1.857,-0.65,3.947,-26.16,4,18,27.00,5.19,-0.932,0.511,0.000,-0.189,0.508,0.000,1,0.210,47.12,0.507
69,16.412,1.831,-1.93,3.908,-28.07,4,18,27.00,5.02,-1.000,0.549,0.000,+0.282,0.381,0.000,1,0.787,46.84,0.856
70,16.801,1.799,-2.65,3.966,-28.07,4,18,27.00,5.02,-1.000,0.586,0.000,+0.201,0.374,0.000,1,0.656,47.54,0.954
71,17.196,1.775,-2.45,4.044,-28.07,4,18,27.00,5.02,-1.000,0.618,0.000,+0.292,0.215,0.000,1,0.845,46.83,1.111
72,17.598,1.763,-2.08,4.060,-27.44,4,18,27.00,5.07,-0.977,0.646,0.000,+0.534,0.262,0.000,1,1.114,46.90,1.330
73,18.000,1.763,-1.42,4.028,-28.07,4,18,27.00,5.02,-1.000,0.667,0.000,+0.606,0.445,0.000,1,1.333,46.77,1.655
74,18.398,1.780,-0.31,3.997,-26.80,4,18,27.00,5.13,-0.955,0.690,0.000,+0.291,0.611,0.000,1,-0.096,47.55,0.480
75,18.793,1.814,0.91,4.028,-28.07,4,18,27.00,5.02,-1.000,0.718,0.000,+0.091,0.582,0.000,1,0.056,46.90,0.467
76,19.194,1.853,1.70,4.094,-26.80,4,18,27.00,5.13,-0.955,0.751,0.000,-0.760,0.628,0.000,1,-0.263,47.11,0.066
77,19.598,1.890,2.22,4.081,-28.07,4,18,27.00,5.01,-1.000,0.777,0.000,-0.537,0.762,0.000,1,-0.116,46.92,0.054
78,20.000,1.907,1.97,4.060,-24.88,4,18,27.00,5.30,-0.886,0.802,0.000,-0.486,0.722,0.000,1,-0.397,48.09,0.039
79,20.402,1.907,1.35,4.059,-27.17,5,18,27.00,5.09,-0.968,0.825,0.000,-0.343,0.767,0.000,1,-0.196,48.23,0.184
80,20.805,1.892,0.50,4.085,-25.71,5,18,27.00,5.22,-0.916,0.850,0.000,-0.636,0.972,0.000,1,-0.357,47.70,0.059
81,21.212,1.868,-0.40,4.118,-25.16,5,18,27.00,5.27,-0.896,0.871,0.000,-0.271,0.666,0.000,1,-0.379,47.36,0.160
82,21.620,1.832,-1.73,4.155,-23.26,5,18,27.00,5.45,-0.829,0.892,0.000,-0.408,0.663,0.000,1,-0.388,48.83,0.169
83,22.030,1.790,-2.73,4.166,-23.04,5,18,27.00,5.47,-0.821,0.909,0.000,-0.205,0.912,0.000,1,-0.442,47.01,0.132
84,22.441,1.741,-3.82,4.188,-20.61,5,18,27.00,5.72,-0.734,0.927,0.000,+0.033,0.783,0.000,1,-0.448,47.39,0.179
85,22.854,1.692,-4.47,4.201,-20.53,5,18,27.00,5.72,-0.731,0.942,0.000,+0.466,0.783,0.000,1,-0.419,47.69,0.334
86,23.270,1.650,-4.65,4.214,-21.22,5,18,27.00,5.65,-0.756,0.956,0.000,+0.248,0.898,0.000,1,-0.450,48.05,0.358
87,23.687,1.624,-4.26,4.220,-25.77,5,18,27.00,5.21,-0.918,0.970,0.000,-0.761,0.808,0.000,1,-0.496,47.18,1.585
88,24.105,1.607,-3.64,4.225,-25.65,5,18,27.00,5.22,-0.914,0.981,0.000,-0.555,0.481,0.000,1,-0.421,47.20,0.428
89,24.520,1.580,-4.23,4.180,-22.03,5,18,27.00,5.57,-0.785,0.987,0.000,-0.660,0.542,0.000,1,-0.407,46.87,0.730
90,24.928,1.536,-5.14,4.117,-19.16,5,18,27.00,5.87,-0.682,0.991,0.000,-0.638,0.884,0.000,1,-0.455,48.12,0.540
91,25.330,1.471,-6.27,4.117,-16.41,5,18,27.00,6.18,-0.584,0.994,0.000,-0.311,0.768,0.000,1,-0.376,47.40,0.496
92,25.731,1.390,-7.53,4.147,-13.69,5,18,27.00,6.50,-0.488,0.996,0.000,-0.044,0.575,0.000,1,-0.346,47.55,0.156
93,26.136,1.302,-8.40,4.203,-12.52,5,18,27.00,6.64,-0.446,0.998,0.000,+0.850,0.998,0.000,1,-0.106,47.34,2.442
94,26.546,1.218,-8.92,4.215,-12.39,5,18,27.00,6.66,-0.441,0.998,0.000,+0.942,0.848,0.000,1,-0.198,48.17,0.629
95,26.956,1.153,-8.56,4.166,-12.86,5,18,27.00,6.60,-0.458,0.999,0.000,+0.501,0.752,0.000,1,-0.242,47.29,0.211
96,27.365,1.111,-7.63,4.145,-15.84,5,18,27.00,6.24,-0.564,0.999,0.000,+0.123,0.495,0.000,1,-0.458,47.63,0.334
97,27.776,1.087,-6.71,4.160,-14.91,5,18,27.00,6.35,-0.531,1.000,0.000,+0.113,0.794,0.000,1,-0.501,47.14,0.131
98,28.188,1.064,-6.28,4.183,-15.11,5,18,27.00,6.33,-0.538,1.000,0.000,-0.011,0.908,0.000,1,-0.163,47.96,0.017
99,28.602,1.038,-5.89,4.191,-13.32,5,18,27.00,6.54,-0.475,1.000,0.000,-0.243,0.888,0.000,1,-0.363,47.32,0.020
100,29.016,1.003,-5.66,4.217,-11.62,5,18,27.00,6.75,-0.414,1.000,0.000,-0.273,0.866,0.000,1,-0.272,47.34,0.013
