step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
13,0.266,0.015,0.31,0.965,0.00,1,18,10.00,5.63,+0.000,0.979,0.000,-0.002,0.980,0.000,1,16.561,47.63,0.000
14,0.371,0.023,0.36,1.141,0.00,1,18,10.00,5.63,+0.000,0.986,0.000,-0.001,0.988,0.000,1,16.579,47.07,0.000
15,0.492,0.031,0.48,1.307,0.00,1,18,10.00,5.63,+0.000,0.991,0.000,+0.003,0.993,0.000,1,15.607,46.52,0.000
16,0.631,0.038,0.66,1.486,0.00,1,18,10.00,5.63,+0.000,0.994,0.000,-0.000,0.999,0.000,1,15.872,46.53,0.000
17,0.787,0.044,0.86,1.650,0.00,1,18,10.00,5.63,+0.000,0.996,0.000,-0.001,0.999,0.000,1,16.082,46.38,0.000
18,0.958,0.051,1.01,1.799,0.00,1,18,10.00,5.63,+0.000,0.997,0.000,-0.004,0.999,0.000,1,14.897,46.68,0.000
19,1.144,0.057,1.14,1.951,0.00,1,18,10.00,5.63,+0.000,0.998,0.000,+0.006,0.997,0.000,1,14.719,46.99,0.000
20,1.345,0.064,1.25,2.092,0.00,1,18,10.00,5.63,+0.000,0.999,0.000,+0.003,0.997,0.000,1,14.026,46.31,0.000
21,1.559,0.072,1.37,2.241,0.00,1,18,10.00,5.63,+0.000,0.999,0.000,-0.011,0.998,0.000,1,13.775,46.25,0.000
22,1.788,0.081,1.49,2.380,0.00,1,18,10.00,5.62,+0.000,0.999,0.000,-0.014,0.982,0.000,1,13.153,46.52,0.000
23,2.030,0.089,1.61,2.516,0.00,1,18,10.00,5.62,+0.000,0.990,0.000,+0.007,0.992,0.000,1,13.058,46.32,0.000
24,2.286,0.097,1.74,2.663,0.00,1,18,10.00,5.62,+0.000,0.969,0.000,+0.005,0.957,0.000,1,12.522,46.38,0.000
25,2.557,0.105,1.87,2.806,0.00,1,18,10.00,5.62,+0.000,0.944,0.000,-0.004,0.901,0.000,1,12.238,46.89,0.006
26,2.842,0.116,1.97,2.951,0.00,1,18,10.00,5.61,+0.000,0.915,0.000,+0.033,0.932,0.000,1,11.748,47.11,0.002
27,3.142,0.128,2.07,3.119,0.00,1,18,10.00,5.61,+0.000,0.880,0.000,-0.022,0.844,0.000,1,11.637,46.54,0.001
28,3.454,0.141,2.18,3.270,-0.64,1,18,10.00,5.61,-0.023,0.837,0.000,+0.067,0.793,0.000,1,10.887,46.17,0.021
29,3.776,0.156,2.20,3.257,-5.74,1,18,10.00,5.56,-0.205,0.795,0.000,-0.194,0.801,0.000,1,10.929,46.01,0.001
30,4.108,0.170,2.27,3.413,-9.24,1,18,10.00,5.24,-0.329,0.752,0.000,-0.445,0.698,0.000,1,11.168,46.49,0.002
31,4.453,0.181,2.15,3.559,-11.24,2,18,10.00,5.03,-0.400,0.707,0.000,-0.369,0.696,0.000,1,10.256,48.06,0.003
32,4.811,0.186,1.75,3.676,-11.50,2,18,10.00,5.01,-0.410,0.651,0.000,-0.474,0.636,0.000,1,9.620,46.73,0.003
33,5.178,0.184,1.37,3.757,-8.81,2,18,10.00,5.28,-0.314,0.599,0.000,-0.305,0.598,0.000,1,9.853,46.79,0.001
34,5.557,0.174,0.82,3.880,-7.36,3,18,10.00,5.41,-0.262,0.546,0.000,-0.265,0.547,0.000,1,9.150,47.69,0.000
35,5.947,0.158,0.23,3.997,-5.21,3,18,10.00,5.58,-0.186,0.485,0.000,-0.180,0.478,0.000,1,8.730,47.04,0.000
36,6.347,0.139,-0.44,4.081,-2.91,3,18,10.00,5.60,-0.103,0.435,0.000,-0.099,0.433,0.000,1,7.853,47.02,0.000
37,6.755,0.118,-0.98,4.155,0.65,3,18,10.00,5.60,+0.023,0.403,0.011,+0.031,0.393,0.000,1,7.435,46.79,0.000
38,7.170,0.098,-1.39,4.232,0.40,3,18,10.00,5.60,+0.014,0.377,0.027,+0.039,0.340,0.000,1,7.246,47.57,0.000
40,8.017,0.067,-1.61,4.285,2.37,4,18,10.00,5.59,+0.084,0.333,0.065,+0.084,0.333,0.065,0,5.740,7.69,0.000
58,15.111,-0.004,0.31,3.905,9.09,5,18,24.65,7.71,+0.324,0.407,0.002,+0.319,0.396,0.000,1,0.239,48.03,0.000
59,15.500,0.015,0.89,3.959,9.40,5,18,24.65,7.66,+0.335,0.438,0.001,+0.383,0.435,0.000,1,-0.039,46.92,0.000
60,15.895,0.041,1.63,4.032,11.70,5,18,24.90,7.35,+0.417,0.466,0.001,+0.421,0.458,0.000,1,0.039,46.99,0.000
61,16.297,0.075,2.49,4.095,12.90,5,18,25.06,7.20,+0.459,0.485,0.001,+0.451,0.488,0.000,1,-0.057,48.65,0.000
62,16.704,0.119,3.41,4.156,12.55,5,18,25.06,7.25,+0.447,0.497,0.000,+0.458,0.487,0.000,1,-0.136,47.98,0.000
63,17.116,0.173,4.48,4.212,13.96,5,18,25.16,7.07,+0.497,0.504,0.000,+0.504,0.503,0.000,1,-0.084,46.99,0.000
64,17.531,0.235,5.72,4.248,12.60,5,18,25.16,7.27,+0.449,0.509,0.000,+0.476,0.502,0.000,1,-0.191,47.01,0.002
65,17.948,0.308,7.00,4.287,11.40,5,18,25.19,7.48,+0.406,0.509,0.000,+0.497,0.523,0.000,1,-0.212,47.26,0.004
66,18.367,0.391,8.30,4.311,10.48,5,18,25.19,7.62,+0.373,0.508,0.000,+0.558,0.493,0.000,1,-0.239,47.67,0.012
67,18.786,0.486,9.64,4.333,7.44,5,18,25.23,8.11,+0.265,0.506,0.000,+0.885,0.582,0.000,1,-0.460,46.99,0.104
68,19.204,0.591,11.05,4.338,7.76,5,18,25.33,8.09,+0.276,0.500,0.000,+0.894,0.376,0.000,1,-0.416,47.06,0.136
69,19.618,0.709,12.70,4.336,4.47,5,18,25.33,8.45,+0.159,0.494,0.000,+0.935,0.439,0.000,1,-0.391,47.17,0.248
