step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
13,0.267,0.014,0.24,0.963,0.00,1,18,10.00,5.63,+0.000,0.979,0.000,-0.002,0.980,0.000,1,16.565,46.50,0.000
14,0.372,0.021,0.30,1.143,0.00,1,18,10.00,5.63,+0.000,0.986,0.000,-0.001,0.988,0.000,1,16.574,46.26,0.000
15,0.494,0.028,0.41,1.310,0.00,1,18,10.00,5.63,+0.000,0.991,0.000,+0.005,0.992,0.000,1,15.601,45.95,0.000
16,0.633,0.035,0.58,1.488,0.00,1,18,10.00,5.63,+0.000,0.994,0.000,-0.000,0.999,0.000,1,15.867,45.72,0.000
17,0.789,0.041,0.78,1.653,0.00,1,18,10.00,5.63,+0.000,0.996,0.000,-0.001,0.999,0.000,1,16.075,45.98,0.000
18,0.961,0.047,0.92,1.812,0.00,1,18,10.00,5.63,+0.000,0.997,0.000,+0.000,1.000,0.000,1,14.889,46.66,0.000
19,1.148,0.053,1.05,1.961,0.00,1,18,10.00,5.63,+0.000,0.998,0.000,+0.009,0.997,0.000,1,14.396,46.09,0.000
20,1.350,0.060,1.15,2.109,0.00,1,18,10.00,5.63,+0.000,0.999,0.000,+0.003,0.997,0.000,1,13.990,46.19,0.000
21,1.566,0.067,1.26,2.254,0.00,1,18,10.00,5.63,+0.000,0.999,0.000,-0.013,0.998,0.000,1,13.746,46.04,0.000
22,1.796,0.076,1.39,2.402,0.00,1,18,10.00,5.62,+0.000,1.000,0.000,-0.027,0.979,0.000,1,13.220,46.71,0.000
23,2.041,0.084,1.50,2.532,0.00,1,18,10.00,5.62,+0.000,0.991,0.000,+0.007,0.992,0.000,1,13.018,46.01,0.000
24,2.299,0.092,1.62,2.674,0.00,1,18,10.00,5.62,+0.000,0.970,0.000,+0.005,0.958,0.000,1,12.489,46.01,0.000
25,2.570,0.100,1.75,2.821,0.00,1,18,10.00,5.62,+0.000,0.945,0.000,-0.004,0.902,0.000,1,12.194,45.77,0.006
26,2.857,0.109,1.88,2.962,0.00,1,18,10.00,5.61,+0.000,0.916,0.000,+0.022,0.928,0.000,1,11.708,46.20,0.003
27,3.158,0.120,1.97,3.132,0.00,1,18,10.00,5.61,+0.000,0.883,0.000,-0.023,0.852,0.000,1,11.580,46.08,0.002
28,3.471,0.133,2.10,3.274,-4.47,1,18,10.00,5.61,-0.159,0.843,0.000,-0.182,0.819,0.000,1,11.011,46.15,0.007
29,3.794,0.146,2.14,3.265,-7.55,1,18,10.00,5.40,-0.269,0.804,0.000,-0.305,0.802,0.000,1,11.008,45.76,0.001
30,4.127,0.156,2.02,3.410,-9.29,1,18,10.00,5.23,-0.331,0.764,0.000,-0.447,0.706,0.000,1,11.114,46.19,0.002
31,4.472,0.162,1.65,3.557,-8.85,2,18,10.00,5.28,-0.315,0.720,0.000,-0.318,0.691,0.000,1,10.469,46.54,0.003
32,4.829,0.162,1.07,3.682,-6.52,2,18,10.00,5.49,-0.232,0.667,0.000,-0.262,0.671,0.000,1,10.265,46.73,0.000
33,5.199,0.154,0.58,3.779,-4.46,2,18,10.00,5.60,-0.159,0.615,0.000,-0.156,0.603,0.000,1,9.445,46.65,0.000
34,5.579,0.140,0.14,3.896,-4.53,3,18,10.00,5.60,-0.161,0.562,0.000,-0.153,0.566,0.000,1,8.642,47.23,0.000
35,5.970,0.124,-0.21,4.003,-1.49,3,18,10.00,5.60,-0.053,0.496,0.000,-0.064,0.493,0.000,1,8.012,46.91,0.000
36,6.371,0.107,-0.58,4.104,-1.86,3,18,10.00,5.60,-0.066,0.442,0.000,-0.071,0.439,0.000,1,7.684,46.80,0.000
37,6.781,0.092,-0.88,4.178,0.20,3,18,10.00,5.60,+0.007,0.408,0.011,+0.017,0.397,0.000,1,7.357,46.62,0.000
