step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
13,0.269,0.013,0.53,0.948,0.00,3,18,10.00,5.63,+0.000,0.981,0.000,-0.001,0.981,0.000,1,12.546,67.95,0.000
14,0.371,0.021,0.59,1.118,0.00,3,18,10.00,5.63,+0.000,0.987,0.000,-0.000,0.989,0.000,1,12.548,47.45,0.000
15,0.491,0.029,0.71,1.288,0.00,3,18,10.00,5.63,+0.000,0.991,0.000,+0.003,0.993,0.000,1,11.508,47.50,0.000
16,0.627,0.036,0.90,1.462,0.00,3,18,10.00,5.63,+0.000,0.995,0.000,+0.000,0.999,0.000,1,11.826,47.04,0.000
17,0.781,0.043,1.10,1.630,0.00,3,18,10.00,5.63,+0.000,0.996,0.000,-0.001,0.999,0.000,1,12.139,47.15,0.000
18,0.950,0.050,1.29,1.789,0.00,3,18,10.00,5.63,+0.000,0.998,0.000,-0.007,0.998,0.000,1,10.960,47.79,0.000
19,1.135,0.057,1.43,1.937,0.00,3,18,10.00,5.63,+0.000,0.998,0.000,+0.007,0.987,0.000,1,10.630,46.86,0.000
20,1.335,0.066,1.54,2.089,0.00,3,18,10.00,5.63,+0.000,0.999,0.000,-0.016,0.987,0.000,1,10.362,47.13,0.001
21,1.549,0.075,1.64,2.232,0.00,3,18,10.00,5.63,+0.000,0.999,0.000,+0.028,0.969,0.000,1,9.586,46.83,0.001
22,1.777,0.085,1.72,2.365,0.00,3,18,10.00,5.62,+0.000,1.000,0.000,-0.107,0.960,0.000,1,9.285,47.05,0.003
23,2.018,0.094,1.84,2.507,0.00,3,18,10.00,5.62,+0.000,1.000,0.000,+0.054,0.963,0.000,1,8.811,47.10,0.000
24,2.272,0.103,1.91,2.649,0.00,3,18,10.00,5.62,+0.000,1.000,0.000,+0.032,0.947,0.000,1,8.251,46.99,0.010
25,2.542,0.113,2.06,2.804,0.00,3,18,10.00,5.62,+0.000,1.000,0.000,+0.046,0.856,0.000,1,7.959,47.36,0.053
26,2.827,0.125,2.21,2.951,0.00,3,18,10.00,5.61,+0.000,1.000,0.000,-0.044,0.915,0.000,1,7.808,47.54,0.064
27,3.126,0.140,2.38,3.110,0.00,3,18,10.00,5.61,+0.000,0.997,0.000,+0.005,0.887,0.000,1,7.160,47.74,0.144
28,3.438,0.154,2.43,3.259,-1.28,3,18,10.00,5.61,-0.045,0.985,0.000,+0.011,0.886,0.000,1,6.648,46.97,0.077
