time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.1685,0.0584,-0.0024,0.0727,-0.0238,-0.0002,0.2500,0.1003,0.0584,2.7489,0.1000,0.3000,8.0000,0.1894,0.1200,0.0000,3.441,165693.0126
0.0240,-0.0418,-0.0365,0.0005,-0.0254,0.0026,0.0005,0.0000,0.0555,-0.0365,2.9251,0.1120,0.3360,8.0000,0.2121,0.1344,0.0000,1.301,641600.8204
0.0360,0.0436,-0.0236,0.0044,-0.0641,0.0864,-0.0171,0.0000,0.0496,-0.0236,2.9251,0.1240,0.3720,8.0000,0.2348,0.1488,0.0000,1.348,592735.3184
0.0480,0.1151,0.0915,-0.0023,0.0494,0.0738,-0.0375,0.0000,0.1470,0.0915,2.9251,0.1360,0.4080,8.0000,0.2576,0.1632,0.0000,1.361,588777.7764
0.0600,0.0038,-0.0036,0.0070,-0.0094,0.0093,-0.0135,0.0000,0.0052,-0.0036,2.9251,0.1480,0.4440,8.0000,0.2803,0.1776,0.0000,1.269,582035.1396
0.0720,0.0826,-0.0618,0.0036,-0.0379,0.0256,0.0031,0.0000,0.1032,-0.0618,2.9251,0.1509,0.4800,8.0000,0.2858,0.1920,0.0000,1.264,568162.5664
0.0840,-0.0338,-0.0016,0.0023,0.0530,-0.0201,0.0008,0.0000,0.0338,-0.0016,2.9251,0.1629,0.5160,8.0000,0.3085,0.2064,0.0000,1.201,607972.0557
0.0960,0.1126,0.0607,0.0064,-0.0606,0.0112,-0.0029,0.0000,0.1279,0.0607,2.9251,0.1749,0.5520,8.0000,0.3312,0.2208,0.0000,1.189,544977.6233
0.1080,0.0763,-0.0293,-0.0045,-0.0137,-0.0341,-0.0099,0.0000,0.0817,-0.0293,2.9251,0.1710,0.5880,8.0000,0.3239,0.2352,0.0000,1.521,540880.6768
0.1200,-0.0391,0.0118,-0.0026,0.0946,0.0402,-0.0018,0.0000,0.0409,0.0118,2.9251,0.1830,0.6240,8.0000,0.3466,0.2496,0.0000,1.327,580945.3925
0.1320,0.0050,0.0017,0.0066,0.0503,0.0211,0.0003,0.0000,0.0053,0.0017,2.9251,0.1950,0.6600,8.0000,0.3694,0.2640,0.0000,1.131,546467.5611
0.1440,0.1958,-0.0530,-0.0006,0.0461,0.0230,-0.0067,0.2500,0.0758,-0.0530,2.7489,0.1830,0.6960,8.0000,0.3466,0.2784,0.0000,1.515,517019.0872
0.1560,0.0220,-0.0053,-0.0027,0.0179,-0.0266,-0.0050,0.0000,0.0226,-0.0053,2.9251,0.1950,0.7320,8.0000,0.3694,0.2928,0.0000,1.234,621214.1152
0.1680,0.0570,0.0048,-0.0020,0.0033,-0.1633,-0.0019,0.0000,0.0572,0.0048,2.9251,0.2070,0.7680,8.0000,0.3921,0.3072,0.0000,1.232,525817.5162
0.1800,0.0898,0.0393,-0.0045,-0.0871,0.0604,-0.0006,0.0000,0.0980,0.0393,2.9251,0.1950,0.8040,8.0000,0.3694,0.3216,0.0000,1.366,509628.1785
0.1920,-0.0209,0.0154,-0.0028,0.0228,-0.0130,-0.0027,0.0000,0.0260,0.0154,2.9251,0.2070,0.8400,8.0000,0.3921,0.3360,0.0000,1.332,577215.5454
0.2040,0.1153,0.0821,-0.0019,-0.0820,0.0217,-0.0057,0.0000,0.1416,0.0821,2.9251,0.2190,0.8760,8.0000,0.4148,0.3504,0.0000,1.237,520985.5162
0.2160,0.0960,-0.0085,-0.0061,-0.0251,0.1156,-0.0087,0.0000,0.0964,-0.0085,2.9251,0.2070,0.9120,8.0000,0.3921,0.3648,0.0000,1.329,501547.2574
0.2280,0.0948,0.0460,0.0044,0.0758,0.0024,-0.0079,0.0000,0.1054,0.0460,2.9251,0.2190,0.9480,8.0000,0.4148,0.3792,0.0000,1.399,537558.0472
0.2400,0.1350,0.0394,-0.0021,-0.0105,-0.0138,-0.0002,0.2500,0.1216,0.0394,2.7489,0.2310,0.9840,8.0000,0.4376,0.3936,0.0000,1.108,521376.5782
0.2520,0.0763,0.0127,-0.0010,-0.0281,-0.0181,0.0054,0.0000,0.0773,0.0127,2.9251,0.2190,1.0200,8.0000,0.4148,0.4080,0.0000,1.239,534314.3040
0.2640,0.0161,-0.0085,-0.0006,-0.0375,0.0454,-0.0024,0.0000,0.0182,-0.0085,2.9251,0.2310,1.0560,8.0000,0.4376,0.4224,0.0000,1.348,565066.8956
