time,x,y,z,speed,vx_local,vy_local,omega_z,steering,throttle,braking,collisions,near_misses,nearest_clearance_m
0.000000,0.055994,0.000000,1.713326,-0.008781,-0.002031,0.000002,-0.000008,0.000000,0.000000,0.000000,0,0,14.039899
0.102000,0.055424,0.000002,1.677833,-0.000075,-0.000746,0.000067,0.000349,0.000000,0.098120,0.000000,0,0,14.040468
0.204000,0.055295,0.000009,1.522611,0.000526,-0.000026,0.000380,0.000374,0.000000,0.151330,0.000000,0,0,14.040596
0.306000,0.055218,0.000025,1.263977,0.000585,0.000243,0.001361,0.000427,0.000000,0.207075,0.000000,0,0,14.040672
0.408000,0.055175,0.000059,0.902700,0.000438,0.000202,0.004010,0.000458,0.000000,0.263215,0.000000,0,0,14.040714
0.510000,0.057812,-0.000142,0.535797,0.027053,0.066978,-0.002089,0.009898,0.000000,0.324890,0.000000,0,0,14.038089
0.612000,0.059091,-0.000707,0.544467,-0.049055,-0.085001,-0.010674,0.001405,0.000000,0.376096,0.000000,0,0,14.036838
0.714000,0.051378,-0.001708,0.649305,-0.036297,-0.055995,-0.011664,0.001880,0.000000,0.436938,0.000000,0,0,14.044589
0.816000,0.047344,-0.002618,0.658510,-0.007181,0.003071,-0.010651,0.020845,0.000000,0.500274,0.000000,0,0,14.048661
0.918000,0.054824,-0.001899,0.621812,0.130821,0.144504,0.047409,-0.016150,0.000000,0.552572,0.000000,0,0,14.041156
1.020000,0.069418,0.000134,0.613338,0.108089,0.102110,0.013121,0.001083,0.000000,0.601207,0.000000,0,0,14.026483
1.122000,0.081923,0.001043,0.622873,0.180645,0.172515,0.016483,0.004927,0.000000,0.638879,0.000000,0,0,14.013949
1.224000,0.111740,0.003374,0.633604,0.422758,0.415115,0.034298,0.007283,0.000000,0.674710,0.000000,0,0,13.984055
1.326000,0.168319,0.007905,0.649223,0.696832,0.689166,0.042313,0.016107,0.000000,0.689745,0.000000,0,0,13.927327
1.428000,0.254070,0.013128,0.672012,0.995991,0.988274,0.047880,0.009415,0.000000,0.688724,0.000000,0,0,13.841426
1.530000,0.370005,0.020105,0.697828,1.288189,1.282935,0.064709,0.012525,0.000000,0.652848,0.000000,0,0,13.725292
1.632000,0.515377,0.028225,0.720531,1.557426,1.557660,0.060009,0.005859,0.000000,0.596540,0.000000,0,0,13.579700
1.734000,0.686636,0.035294,0.733421,1.790164,1.795160,0.046415,0.018089,0.000000,0.510761,0.000000,0,0,13.408298
1.836000,0.882503,0.041339,0.735601,2.037069,2.041762,0.034661,0.019056,0.000000,0.450420,0.010074,0,0,13.212361
1.938000,1.103510,0.047169,0.732479,2.277720,2.279740,0.025746,0.019437,0.000000,0.399838,0.035793,0,0,12.991323
2.040000,1.347108,0.053284,0.732167,2.477534,2.482058,0.023858,0.014941,0.000000,0.365315,0.066006,0,0,12.747707
2.142000,1.608253,0.060642,0.735059,2.612758,2.623302,0.038345,0.014157,0.000000,0.334427,0.105397,0,0,12.486506
2.244000,1.879063,0.069251,0.735454,2.662581,2.671455,0.035716,0.006820,0.000000,0.311892,0.143597,0,0,12.215593
2.346000,2.150545,0.076824,0.732858,2.640130,2.639939,0.016887,0.009428,0.000000,0.290409,0.188913,0,0,11.944060
2.448000,2.414813,0.082345,0.730344,2.540181,2.538193,0.000652,0.006545,0.000000,0.273805,0.229797,0,0,11.679835
2.550000,2.666169,0.087047,0.729540,2.384888,2.389695,-0.006239,0.007121,0.000000,0.257186,0.276634,0,0,11.428550
2.652000,2.900565,0.090881,0.727820,2.209677,2.211971,-0.007618,-0.000077,0.000000,0.243817,0.317230,0,0,11.194253
2.754000,3.116495,0.095090,0.716071,2.044083,2.023035,0.008479,-0.011710,0.000000,0.230016,0.344077,0,0,10.978382
2.856000,3.312545,0.100237,0.687784,1.862792,1.822817,0.012480,-0.004698,0.000000,0.218650,0.346240,0,0,10.782323
2.958000,3.486087,0.099884,0.668580,1.531995,1.560512,-0.043877,-0.005440,0.113636,0.206712,0.330867,0,0,10.609024
3.060000,3.629420,0.099853,0.684549,1.254654,1.276333,-0.003228,0.017300,0.295455,0.196756,0.306697,0,0,10.465884
3.162000,3.746950,0.104875,0.702813,1.044046,1.050700,0.051183,0.037379,0.500000,0.186205,0.271790,0,0,10.348251
3.264000,3.845141,0.115768,0.710883,0.890804,0.890696,0.095312,0.057626,0.681818,0.177348,0.236209,0,0,10.249629
3.366000,3.928940,0.129640,0.712582,0.773396,0.771170,0.114870,0.075056,0.886364,0.167921,0.192836,0,0,10.165229
3.468000,4.001843,0.145464,0.712070,0.668370,0.670175,0.149434,0.095192,1.000000,0.159983,0.152310,0,0,10.091623
3.570000,4.066075,0.163855,0.710089,0.611284,0.611324,0.148775,0.098939,0.949917,0.154167,0.108059,0,0,10.026563
