experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,near_misses,min_clearance_m,intervention_rate_pct,mean_abs_dsteer,mean_abs_dthrottle,notes,extra_sim_diag_csv,filter,delay_s,mpc_delay_comp,extra_latency_profile
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0000_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910,ok,0,14.412451267242432,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0000_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/20260514_231859_672466_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0000_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/collision_log.csv,,1000,1.6025330070712895,3.622403,0.9789521476590636,2.8906471788715487,5.45036,0.5781294357743098,4.38124,7.251199999999999,30.4711436395643,31.376086,1.1537,1,1,-1.5853,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0000_none_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/sim_diag.csv,none,0.0,on,5g_good_bad_control.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0001_none_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910,ok,0,14.357413291931152,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0001_none_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910/20260514_231914_043270_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0001_none_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910/collision_log.csv,,1000,0.0702906782246302,0.215332,0.0419058955582232,4.218274669867947,5.36196,0.8436549339735894,5.35655,7.8705,43.56837352169616,44.840219,3.003303,1,3,-1.7444000000000002,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0001_none_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910/sim_diag.csv,none,0.0,on,5g_good_bad_control.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,sand,sinusoidal,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0002_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b0_s910,ok,0,34.9795503616333,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0002_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b0_s910/20260514_231949_423643_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0002_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b0_s910/collision_log.csv,,996,0.9007059850908122,3.830532,0.4884744873949579,2.76299543817527,3.97822,0.5525990876350539,4.331576305220883,6.917499999999993,30.052198622326905,27.953458,-5.819532,1,1,-1.1413,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0002_none_d0.00_mpc_delay_on_sand_sinusoidal_v5_b0_s910/sim_diag.csv,none,0.0,on,5g_good_bad_control.json
latency_compensation_sweep,none_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,sand,lane_change,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0003_none_d0.00_mpc_delay_on_sand_lane_change_v5_b0_s910,ok,0,14.401805639266968,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0003_none_d0.00_mpc_delay_on_sand_lane_change_v5_b0_s910/20260514_232003_484991_sand_lane_change_acados_rate_mlp/diag_sand_lane_change_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0003_none_d0.00_mpc_delay_on_sand_lane_change_v5_b0_s910/collision_log.csv,,1000,0.0551759505007087,0.159523,0.0354946194477791,4.23933949579832,4.3955,0.847867899159664,5.35444,7.7802,44.58914801284087,45.862109,3.015808,1,4,-1.7422000000000002,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0003_none_d0.00_mpc_delay_on_sand_lane_change_v5_b0_s910/sim_diag.csv,none,0.0,on,5g_good_bad_control.json
latency_compensation_sweep,dob_cbf_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0004_dob_cbf_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910,ok,0,35.32455611228943,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0004_dob_cbf_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/20260514_232039_261219_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0004_dob_cbf_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/collision_log.csv,,996,3.947931686689944,10.605796,2.4502434777911164,2.106027010804322,2.70982,0.4212054021608644,6.330572289156627,12.34,21.66325012221654,18.820239,11.123396,0,0,2.227185,15.6,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0004_dob_cbf_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/sim_diag.csv,dob_cbf,0.0,on,5g_good_bad_control.json
latency_compensation_sweep,dob_cbf_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0005_dob_cbf_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910,ok,0,14.514847040176392,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0005_dob_cbf_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910/20260514_232053_224890_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0005_dob_cbf_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910/collision_log.csv,,1000,2.356877591877045,5.920691,1.352037715486195,3.707565666266506,4.58308,0.7415131332533014,5.18746,7.581099999999999,38.623434004379234,37.976473,8.920691,0,1,0.9282,38.5,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0005_dob_cbf_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910/sim_diag.csv,dob_cbf,0.0,on,5g_good_bad_control.json
latency_compensation_sweep,dob_cbf_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,sand,sinusoidal,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0006_dob_cbf_d0.00_mpc_delay_on_sand_sinusoidal_v5_b0_s910,ok,0,35.3439621925354,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0006_dob_cbf_d0.00_mpc_delay_on_sand_sinusoidal_v5_b0_s910/20260514_232129_194538_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0006_dob_cbf_d0.00_mpc_delay_on_sand_sinusoidal_v5_b0_s910/collision_log.csv,,992,4.389750906031653,6.933848,3.458431147659064,3.5373607442977195,4.2687,0.7074721488595439,5.455483870967743,7.566300000000002,36.64348963958695,36.633076,6.359604,0,1,0.9099,65.6,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0006_dob_cbf_d0.00_mpc_delay_on_sand_sinusoidal_v5_b0_s910/sim_diag.csv,dob_cbf,0.0,on,5g_good_bad_control.json
latency_compensation_sweep,dob_cbf_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,sand,lane_change,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0007_dob_cbf_d0.00_mpc_delay_on_sand_lane_change_v5_b0_s910,ok,0,14.562995910644531,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0007_dob_cbf_d0.00_mpc_delay_on_sand_lane_change_v5_b0_s910/20260514_232143_086374_sand_lane_change_acados_rate_mlp/diag_sand_lane_change_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0007_dob_cbf_d0.00_mpc_delay_on_sand_lane_change_v5_b0_s910/collision_log.csv,,1000,2.461838243355428,5.263934,1.5652930744297715,3.9352343337334936,4.27598,0.7870468667466988,5.53934,7.9604,41.80818532474273,41.447851,8.19026,0,0,1.049183,63.1,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0007_dob_cbf_d0.00_mpc_delay_on_sand_lane_change_v5_b0_s910/sim_diag.csv,dob_cbf,0.0,on,5g_good_bad_control.json
latency_compensation_sweep,mppi_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0008_mppi_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910,ok,0,35.92141008377075,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0008_mppi_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/20260514_232219_162423_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0008_mppi_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/collision_log.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0008_mppi_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/mppi_shield_log.csv,786,0.4449166644719605,0.780204,0.3418427004830918,1.3948613526570046,3.5805,0.2789722705314009,6.910101781170484,10.744999999999996,15.391212023015695,16.258108,1.83578,0,1,0.1825999999999998,60.7,0.2326842105263158,0.539671052631579,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0008_mppi_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/sim_diag.csv,mppi,0.0,on,5g_good_bad_control.json
latency_compensation_sweep,mppi_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0009_mppi_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910,ok,0,14.615464448928831,12.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0009_mppi_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910/20260514_232233_638520_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0009_mppi_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910/collision_log.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0009_mppi_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910/mppi_shield_log.csv,788,0.21409991357184,0.477111,0.1481606185243328,3.233192935635792,4.54792,0.6466385871271585,5.5367005076142135,8.139399999999998,33.83786448357026,35.029525,3.23814,0,2,0.2005999999999996,77.0,0.1357234042553191,0.2771170212765957,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_231858/raw/0009_mppi_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910/sim_diag.csv,mppi,0.0,on,5g_good_bad_control.json
