slip_front_mean,slip_front_std,slip_front_max,slip_rear_mean,slip_rear_std,slip_rear_max,ax_std,ay_std,yaw_accel_std,az_std,sideslip_ratio_mean,yaw_rate_mean,speed_mean,speed_std,steer_mean,steer_std,terrain_label
2.8289756002941044,4.216562486062367,25.491884986404813,5.877584575528366,18.48603401337031,140.11442888594667,5.693648601841808,6.400627249655035,0.8052527454879218,0.393565801217064,0.06984776342353229,0.016032672488235367,1.0221615412729084,0.8546980475678105,0.0,0.0,sand
1.0801519213900639,1.3302846345840953,12.44490853011122,0.24176498717902584,0.347291416317233,2.6966483518543676,5.781083891931177,5.61718766321168,0.8065286677100829,0.38744190148428653,0.05033472691645334,0.024612143647831257,1.713572209452672,0.8815136313218817,0.0,0.0,sand
0.7014248175488061,0.3751827433376275,1.4302259972270877,0.13288500198037811,0.03767421398624643,0.3628889230844754,5.042576354901771,5.56103102172748,0.6394866028652055,0.34836823133554073,0.033268161590847875,0.03527085436896032,2.412527877967128,0.7252170102314265,0.0,0.0,sand
0.43649048808227664,0.28898542951002176,1.0270585429585035,0.10578602115796652,0.03316038727491184,0.1620657176752673,5.298686791992001,5.632325874304444,0.7537846836639287,0.3979511196868431,0.02687623768747846,0.04368495712767968,2.9805001834391507,0.6002878277945833,0.0,0.0,sand
0.24173885093453032,0.1532533886996531,0.6186529480653686,0.07874628120045703,0.0381393439382637,0.14441411785345518,4.938396808450569,5.425397729731231,0.8003363001923777,0.49417489842947826,0.02292677882827586,0.04503389183010612,3.4335783654354324,0.468718082831261,0.0,0.0,sand
0.1411730838268831,0.08093543085443983,0.3278348377132916,0.05713578701672105,0.03562622412432312,0.14441411785345518,4.790424308903202,5.581754235179684,0.8214098099256307,0.5124257452463679,0.019559543619953466,0.045573844912893596,3.769958061212268,0.3342295016271961,0.0,0.0,sand
0.08604413485116448,0.039862259302557435,0.18877967635277998,0.03680725639484683,0.018278276803798198,0.08672949753171907,4.916577758083641,5.202919218876283,0.771149983108134,0.4821712315368846,0.017326584536613523,0.04209790081953192,4.000646323310581,0.21650099612333476,0.0,0.0,sand
0.05961442993719638,0.024828338161629594,0.12033611048852177,0.028910894985510843,0.004614857172106102,0.041800361039573346,5.6608251033093095,5.137383654618917,0.6896771829638406,0.3361073234502515,0.016840605624789715,0.037319652340376035,4.150492863173893,0.13611919813616932,0.0,0.0,sand
0.04419540726685753,0.013096016343376518,0.07758623827261096,0.027737484651107785,0.004221252288739944,0.04103675873559141,6.0458295033146925,5.3372326748160095,0.6935998613351292,0.2356079849781753,0.014340102831172565,0.032657729728235295,4.244481001492228,0.09913653518397422,0.0,0.0,sand
0.03603589369598699,0.007402235526241656,0.060563698594372786,0.02725365850042924,0.004044921128601064,0.04103675873559141,5.961026033257384,5.4779302838070345,0.7558918254142315,0.18975246654334674,0.013329013183083712,0.02495852433620648,4.298796824489777,0.06999628672391224,0.0,0.0,sand
0.03169769713532981,0.00497387027169614,0.055279704059690245,0.027090123519705554,0.003444043051717223,0.03630703721631943,6.393947904204733,6.571416892249551,0.7408295922782752,0.2173861694796071,0.012688559942770022,0.01813887842999821,4.337700196512869,0.05682562408993264,0.0,0.0,sand
0.029728186531614565,0.004126739097958194,0.03881970332623559,0.026703646093366045,0.0030315427713714918,0.03296102337810317,6.596195658339177,7.158121264616543,0.6685578648623954,0.21069582813403187,0.012780359183914493,0.015018408534085183,4.358790733814309,0.05523592398321049,0.0,0.0,sand
0.0281695118794427,0.003593797444933158,0.03870466136501623,0.026902882662743363,0.0029012371030136355,0.03296102337810317,6.594809233664778,6.790399013854784,0.6560165321981238,0.2054541883212415,0.0119985286208215,0.015030697217467253,4.369972549154139,0.05581328126996255,0.0,0.0,sand
0.027056247330071385,0.0032545418226582034,0.03509813058946047,0.027112753632939513,0.0028787427499841166,0.03296102337810317,6.693231511371702,7.059485527305462,0.5428015514351092,0.18633961659622345,0.011913954919397578,0.013908064356754488,4.383240954337224,0.054849749517125165,0.0,0.0,sand
0.027718948880733472,0.004876750569368188,0.052122385348089655,0.02724085733399744,0.0029992356745130837,0.0399558099283277,6.636594617652752,6.95701432735682,0.5631955011132387,0.1424977046486229,0.010903140788281711,0.012364108839779106,4.394382902291456,0.05434198432307056,0.0,0.0,sand
0.0273001776932397,0.005011835300786274,0.052122385348089655,0.027455763752817875,0.0030681868160088084,0.0399558099283277,5.848302890252081,6.235144721694314,0.7484128324728819,0.12734216751018315,0.009924079628552546,0.013291027808035113,4.402852598415941,0.04761333753560994,0.0,0.0,sand
0.027666563034994453,0.006409527931287471,0.06485726342481922,0.027352260457926287,0.002967950424277979,0.0399558099283277,6.273887406635721,6.406255225123341,0.7660046997475596,0.164789637556575,0.00983047025198693,0.014880845851206062,4.404523312506691,0.05000230445847401,0.0,0.0,sand
0.030280184788383985,0.01136450978755323,0.10557659584668874,0.02730729533765453,0.004047108578558789,0.044283743902110186,5.717292906584012,6.155306376068398,0.937653665397401,0.1970329324904394,0.011159823728863915,0.023314168915816252,4.404640318281671,0.04693649468557912,0.0,0.0,sand
0.03031793861808356,0.011020796386179362,0.10557659584668874,0.027421901486975493,0.004088643722996428,0.044283743902110186,5.43281835113415,5.43966621208523,0.9516873266992455,0.21893119400572264,0.012081766808148483,0.02928998128697385,4.400643456062868,0.04513667960088154,0.0,0.0,sand
0.03230099154279043,0.010764913753271925,0.10557659584668874,0.027838515834252682,0.0045596698268609605,0.044283743902110186,5.947146701855036,5.653176760674511,0.8451360848054403,0.24178186151378717,0.012335144884909721,0.030682667780253577,4.399863646222822,0.04837707653843444,0.0,0.0,sand
0.03299566333192855,0.010078181137316889,0.10557659584668874,0.02878250862544284,0.005210852134533996,0.04496815229339535,5.54324207797851,5.580932210527342,0.8700845861477118,0.26773225710758275,0.012254426902596852,0.029858642996696858,4.397904730718452,0.0457900681863683,0.0,0.0,sand
0.032506821355911854,0.00522315068295599,0.045570193637944297,0.02914044195251785,0.004883894475968824,0.04496815229339535,5.922923586256855,5.629423775773286,0.7645189569834129,0.2820479600411181,0.011767530880082089,0.024454248787120648,4.399384123469413,0.0479514148397797,0.0,0.0,sand
0.032846969928547645,0.005060551086417896,0.045570193637944297,0.030103304860209717,0.005054669801382007,0.04496815229339535,6.420253289014552,5.713846258795035,0.7079883012645755,0.28762188479590406,0.010680013720620768,0.022224247351327713,4.398054337764162,0.050923070070557325,0.0,0.0,sand
0.034547663222027854,0.00992252111579268,0.08974447517228118,0.030726730784803907,0.006390743263165866,0.0630665557798493,5.800207203576769,5.663269313701876,0.832647645544699,0.28580146214765684,0.010701274162018961,0.02328109317333544,4.393114216257881,0.048866846290098936,0.0,0.0,sand
0.03533476417452127,0.00974767671328137,0.08974447517228118,0.03138791657237915,0.0064435652654362165,0.0630665557798493,5.938477203480821,5.183397108318528,0.8471963810562891,0.24990444703298653,0.009978359578572389,0.01996669520405944,4.395928883846482,0.04785907911871038,0.0,0.0,sand
0.03521696898609262,0.009856673441952601,0.08974447517228118,0.0320294671375181,0.006475100805817085,0.0630665557798493,5.7500042068690895,5.374771124396142,0.8312579271400016,0.2410426833698025,0.009235076483951358,0.017265528423633533,4.393323389054989,0.04728357718439308,0.0,0.0,sand
0.03516492465763466,0.00978640624025802,0.08974447517228118,0.032208785015682105,0.0064249970945228305,0.0630665557798493,5.385078578033042,5.8555065369014265,0.8439442939106587,0.2648278776835679,0.009118253716628028,0.013110391156311373,4.393943584367025,0.04524546699914986,0.0,0.0,sand
0.03321424034637784,0.005052173506171645,0.04490703653759671,0.03256151063764565,0.004954753909185211,0.044673520711084894,6.29293028412421,6.177325757416359,0.7592154153451174,0.2783335581464228,0.00910441735150543,0.0075307946395333225,4.395833997030055,0.04992941145859563,0.0,0.0,sand
0.0322536144523092,0.005115658890958228,0.050373113831290395,0.03261659691362707,0.004897016923681505,0.04265708289638226,5.7567750389611785,6.503517057415619,0.7046661770392167,0.29548880147833906,0.009987023731028617,0.00786448445684964,4.398066438352791,0.04749705952220975,0.0,0.0,sand
