time,x,y,z,speed,vx_local,vy_local,omega_z,steering,throttle,braking,collisions,near_misses,nearest_clearance_m
0.000000,0.055994,0.000000,1.713326,-0.008781,-0.002031,0.000002,-0.000008,0.000000,0.000000,0.000000,0,0,20.238324
0.102000,0.055424,0.000003,1.677833,-0.000065,-0.000739,0.000085,0.000339,0.000000,0.089919,0.000000,0,0,20.238891
0.204000,0.055295,0.000009,1.522611,0.000518,-0.000033,0.000371,0.000375,0.000000,0.132931,0.000000,0,0,20.239020
0.306000,0.055218,0.000023,1.263977,0.000581,0.000244,0.001199,0.000427,0.000000,0.182633,0.000000,0,0,20.239095
0.408000,0.055175,0.000049,0.902700,0.000436,0.000212,0.003304,0.000457,0.000000,0.226535,0.000000,0,0,20.239136
0.510000,0.058187,-0.000073,0.564602,0.019223,0.068524,-0.000962,0.003759,0.000000,0.274416,0.000000,0,0,20.236144
0.612000,0.058620,0.000112,0.637041,-0.028076,-0.075478,0.001664,0.000088,0.000000,0.315789,0.000000,0,0,20.235697
0.714000,0.051895,0.000513,0.739922,-0.020346,-0.051342,0.003848,-0.002219,0.000000,0.371741,0.000000,0,0,20.242366
0.816000,0.046889,0.001348,0.745275,-0.058710,-0.045599,0.014381,0.001868,0.000000,0.422020,0.000000,0,0,20.247284
0.918000,0.046158,0.001380,0.693006,-0.029779,0.016830,-0.001904,0.009252,0.000000,0.475961,0.000000,0,0,20.248010
1.020000,0.058249,0.001000,0.659052,0.217095,0.206936,0.005489,-0.003218,0.000000,0.518126,0.000000,0,0,20.235993
1.122000,0.078140,0.002107,0.677321,0.174392,0.160063,0.016005,-0.003995,0.000000,0.555109,0.000000,0,0,20.216079
1.224000,0.096026,0.005293,0.697921,0.221376,0.214734,0.037295,0.023419,0.000000,0.584288,0.000000,0,0,20.197989
1.326000,0.124904,0.008669,0.708154,0.365457,0.358416,0.027454,0.011775,0.000000,0.610834,0.000000,0,0,20.168931
1.428000,0.169605,0.012139,0.721304,0.518729,0.514623,0.029507,0.014952,0.000000,0.631367,0.000000,0,0,20.124096
1.530000,0.231166,0.015777,0.736090,0.701788,0.698382,0.029848,0.008073,0.000000,0.637791,0.000000,0,0,20.062446
1.632000,0.311634,0.019679,0.753278,0.882218,0.881359,0.037937,0.008560,0.000000,0.628414,0.000000,0,0,19.981934
1.734000,0.411088,0.024453,0.768061,1.062996,1.065523,0.037558,0.012124,0.000000,0.596931,0.000000,0,0,19.882429
1.836000,0.528821,0.028677,0.776173,1.239082,1.240482,0.026148,0.012299,0.000000,0.549865,0.000000,0,0,19.764756
1.938000,0.664224,0.031670,0.777407,1.402669,1.407094,0.011461,0.016983,0.000000,0.474532,0.000000,0,0,19.629582
2.040000,0.815962,0.034413,0.776039,1.559193,1.561566,0.009554,0.010123,0.000000,0.414941,0.004072,0,0,19.478156
2.142000,0.982404,0.037273,0.775001,1.696738,1.696396,0.005921,0.008185,0.000000,0.365665,0.023588,0,0,19.312074
2.244000,1.162000,0.039886,0.777150,1.819897,1.819253,0.002639,0.013315,0.000000,0.332418,0.046902,0,0,19.132914
2.346000,1.353610,0.043175,0.781161,1.932444,1.935077,0.009197,0.009837,0.000000,0.303019,0.076384,0,0,18.941735
2.448000,1.556508,0.047749,0.783335,2.039488,2.040759,0.019207,0.012734,0.000000,0.281816,0.103506,0,0,18.739208
2.550000,1.769885,0.053650,0.782157,2.143642,2.145011,0.024842,0.014717,0.000000,0.261813,0.133606,0,0,18.526133
2.652000,1.993068,0.059963,0.780019,2.235392,2.235587,0.023078,0.018977,0.000000,0.246491,0.159241,0,0,18.303262
2.754000,2.225359,0.066967,0.779335,2.313188,2.314283,0.023987,0.022606,0.000000,0.231266,0.185842,0,0,18.071267
2.856000,2.464691,0.074706,0.780395,2.365757,2.366733,0.025057,0.021850,0.000000,0.219089,0.207170,0,0,17.832203
2.958000,2.704400,0.082026,0.780770,2.320722,2.325106,0.002184,0.017284,0.000000,0.206572,0.227797,0,0,17.592810
3.060000,2.936932,0.086977,0.777656,2.229173,2.232297,-0.016951,0.016011,0.000000,0.196296,0.241593,0,0,17.360792
3.162000,3.158987,0.091537,0.768987,2.145787,2.121802,-0.008147,-0.002230,0.000000,0.185528,0.250457,0,0,17.139257
3.264000,3.369327,0.096657,0.742496,2.057443,2.007759,-0.009019,-0.006654,0.000000,0.176562,0.251861,0,0,16.929346
3.366000,3.564539,0.101429,0.731467,1.782124,1.824879,0.007174,0.009777,0.113636,0.168098,0.247340,0,0,16.734540
3.468000,3.740600,0.108274,0.753545,1.608348,1.636229,0.033033,0.032162,0.318182,0.159113,0.235138,0,0,16.558615
3.570000,3.897193,0.117906,0.772882,1.444028,1.444856,0.060972,0.050022,0.522727,0.150645,0.215593,0,0,16.401812
3.672000,4.036056,0.130981,0.775424,1.301847,1.292977,0.095980,0.072550,0.661149,0.143518,0.192729,0,0,16.262334
3.774000,4.160823,0.148294,0.771140,1.173840,1.172282,0.137453,0.095587,0.834061,0.135918,0.162825,0,0,16.136491
3.876000,4.273906,0.170279,0.767354,1.073675,1.074189,0.164277,0.100736,0.873961,0.129509,0.134640,0,0,16.021843
3.978000,4.376721,0.194650,0.766856,0.971026,0.972385,0.182757,0.105157,0.857287,0.122666,0.102918,0,0,15.917205
4.080000,4.470470,0.220721,0.766704,0.891174,0.890203,0.181509,0.107150,0.816791,0.119373,0.072326,0,0,15.821450
4.182000,4.557166,0.246086,0.767551,0.841688,0.843556,0.174491,0.095543,0.873584,0.126489,0.046455,0,0,15.732801
4.284000,4.638952,0.271521,0.767927,0.796504,0.795613,0.175205,0.101651,0.808471,0.168372,0.031342,0,0,15.649052
4.386000,4.716861,0.296108,0.767405,0.776490,0.775282,0.153010,0.093319,0.863106,0.232592,0.020131,0,0,15.569259
4.488000,4.792495,0.320262,0.766139,0.753742,0.753396,0.153744,0.106418,0.846392,0.299815,0.013582,0,0,15.491787
4.590000,4.867476,0.346195,0.766347,0.783113,0.780818,0.156823,0.105176,0.687301,0.382327,0.008723,0,0,15.414829
4.692000,4.947797,0.373791,0.767059,0.871331,0.865768,0.165619,0.095384,0.606281,0.455841,0.005885,0,0,15.332429
4.794000,5.039813,0.404490,0.767930,1.020398,1.015535,0.177103,0.103413,0.491326,0.529312,0.003780,0,0,15.238139
4.896000,5.150219,0.440764,0.770160,1.232638,1.229354,0.180676,0.093027,0.369329,0.570439,0.002550,0,0,15.125092
4.998000,5.281894,0.481815,0.772351,1.446143,1.443223,0.179572,0.103189,0.321531,0.587357,0.001638,0,0,14.990500
5.100000,5.434518,0.527261,0.773009,1.647397,1.648472,0.167247,0.099782,0.351070,0.580438,0.001105,0,0,14.834731
5.202000,5.606781,0.577251,0.774524,1.847305,1.850881,0.161393,0.112858,0.264166,0.552707,0.000710,0,0,14.659098
5.304000,5.798618,0.632354,0.777259,2.044207,2.042986,0.151754,0.119525,0.250010,0.513562,0.000479,0,0,14.463644
5.406000,6.008680,0.692938,0.778214,2.223052,2.227250,0.142422,0.119445,0.199016,0.455055,0.000308,0,0,14.249720
5.508000,6.235337,0.758828,0.780693,2.385262,2.387757,0.126879,0.088346,0.149485,0.418342,0.011260,0,0,14.019002
5.610000,6.477011,0.828835,0.781635,2.534607,2.534607,0.113459,0.095705,0.126617,0.384958,0.034332,0,0,13.773188
5.712000,6.732523,0.903056,0.781303,2.668409,2.671208,0.094965,0.098504,0.058598,0.360224,0.061067,0,0,13.513489
5.814000,7.000741,0.980871,0.781613,2.797632,2.796734,0.070868,0.073133,-0.004369,0.336323,0.096341,0,0,13.241115
5.916000,7.281078,1.061356,0.781872,2.914578,2.914734,0.049332,0.050160,0.024179,0.317637,0.130772,0,0,12.956753
6.018000,7.572063,1.144059,0.782724,3.008878,3.009561,0.029549,0.033355,-0.071106,0.298763,0.171270,0,0,12.661933
6.120000,7.871277,1.227210,0.782956,3.059474,3.062518,0.001226,0.014250,-0.089010,0.283473,0.207980,0,0,12.359192
6.222000,8.172008,1.308734,0.781830,3.031860,3.034814,-0.014918,0.000176,-0.070088,0.269308,0.243901,0,0,12.055339
6.324000,8.466999,1.386462,0.777686,2.938230,2.938423,-0.036956,-0.009763,-0.164872,0.254487,0.280948,0,0,11.757698
6.426000,8.750780,1.458246,0.773949,2.799503,2.799012,-0.052363,-0.037859,-0.258630,0.242161,0.308278,0,0,11.471768
6.528000,9.019678,1.522910,0.772231,2.626231,2.624871,-0.076985,-0.051375,-0.328415,0.229124,0.330546,0,0,11.201192
6.630000,9.271357,1.579409,0.772206,2.433136,2.434477,-0.105662,-0.059738,-0.353390,0.216871,0.342802,0,0,10.948258
6.732000,9.504802,1.627561,0.771904,2.247742,2.245029,-0.109798,-0.078803,-0.409215,0.206576,0.344692,0,0,10.713905
6.834000,9.719247,1.668272,0.770663,2.036810,2.038015,-0.120295,-0.065710,-0.384394,0.195610,0.338082,0,0,10.498812
6.936000,9.913922,1.703347,0.768088,1.840303,1.840376,-0.104501,-0.063942,-0.487767,0.186371,0.325579,0,0,10.303670
7.038000,10.089127,1.732543,0.766879,1.645746,1.643733,-0.109973,-0.052295,-0.501356,0.177582,0.307539,0,0,10.128142
7.140000,10.244720,1.756123,0.768892,1.453886,1.452828,-0.128009,-0.060507,-0.546958,0.168197,0.281690,0,0,9.972333
7.242000,10.382594,1.774047,0.769249,1.263937,1.266492,-0.119253,-0.080057,-0.630973,0.159315,0.251160,0,0,9.834324
7.344000,10.503514,1.785837,0.767685,1.110579,1.109667,-0.130770,-0.070554,-0.626223,0.151819,0.220907,0,0,9.713328
7.446000,10.610085,1.792897,0.766905,0.976917,0.977186,-0.142083,-0.072150,-0.649166,0.143808,0.184554,0,0,9.606717
7.548000,10.704314,1.796467,0.767569,0.871593,0.869950,-0.146949,-0.069503,-0.646327,0.137045,0.151252,0,0,9.512470
7.650000,10.789907,1.799176,0.767891,0.790399,0.790445,-0.127029,-0.080054,-0.655550,0.129817,0.114148,0,0,9.426864
7.752000,10.868054,1.800418,0.767607,0.727634,0.727667,-0.110703,-0.067501,-0.643206,0.129664,0.078912,0,0,9.348712
7.854000,10.940629,1.801308,0.767683,0.686317,0.685828,-0.103648,-0.078069,-0.582523,0.149764,0.050685,0,0,9.276134
7.956000,11.010481,1.802648,0.768044,0.665738,0.668831,-0.101058,-0.046922,-0.603984,0.203461,0.034196,0,0,9.206275
8.058000,11.078818,1.803133,0.767015,0.661520,0.661727,-0.093872,-0.046199,-0.524970,0.276662,0.021964,0,0,9.137937
8.160000,11.147795,1.804237,0.766090,0.683198,0.682311,-0.087381,-0.054206,-0.595941,0.346665,0.014818,0,0,9.068955
8.262000,11.220994,1.805362,0.766216,0.756041,0.750983,-0.081859,-0.055767,-0.543278,0.414131,0.009518,0,0,8.995752
8.364000,11.304610,1.807859,0.768041,0.884147,0.883183,-0.094142,-0.064212,-0.497313,0.453510,0.006421,0,0,8.912124
8.466000,11.404165,1.810571,0.770583,1.055185,1.055134,-0.117382,-0.067858,-0.487089,0.473170,0.004124,0,0,8.812558
8.568000,11.522428,1.812154,0.772946,1.250791,1.246566,-0.140980,-0.089398,-0.332416,0.468022,0.002783,0,0,8.694290
8.670000,11.661374,1.814517,0.774009,1.460353,1.458655,-0.129799,-0.073938,-0.309212,0.436537,0.001877,0,0,8.555335
8.772000,11.820318,1.818564,0.776182,1.642136,1.642398,-0.133851,-0.083511,-0.270694,0.404175,0.008883,0,0,8.396377
8.874000,11.997557,1.823276,0.777851,1.813052,1.816651,-0.123010,-0.070955,-0.255682,0.380067,0.029444,0,0,8.219122
8.976000,12.190716,1.829244,0.778257,1.956107,1.964394,-0.112015,-0.060770,-0.194290,0.356251,0.061673,0,0,8.025945
9.078000,12.398983,1.836372,0.777579,2.110187,2.109645,-0.106303,-0.059467,-0.266108,0.337291,0.095690,0,0,7.817660
9.180000,12.620624,1.843461,0.778141,2.222947,2.223993,-0.101214,-0.053220,-0.338397,0.317872,0.137902,0,0,7.596006
9.282000,12.852754,1.849092,0.778673,2.315342,2.314962,-0.122463,-0.090813,-0.353362,0.301971,0.177751,0,0,7.363870
9.384000,13.092156,1.850687,0.780801,2.351156,2.356807,-0.147992,-0.094252,-0.432552,0.285341,0.224289,0,0,7.124466
