step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,0.609,0.043,0.24,1.368,0.00,0,18,10.00,5.63,+0.000,0.513,0.000,+0.000,0.513,0.000,0,inf,10.46,0.000
40,4.374,0.200,3.66,1.042,23.40,2,18,10.00,3.95,+0.834,0.127,0.135,+0.834,0.127,0.135,0,24.525,10.55,0.000
60,7.234,1.030,14.40,2.796,0.32,3,18,10.00,5.62,+0.011,0.320,0.094,+0.011,0.320,0.094,0,17.327,10.57,0.000
80,12.020,1.811,6.19,1.726,-11.72,4,18,10.00,5.00,-0.417,0.215,0.019,-0.417,0.215,0.019,0,14.483,10.63,0.000
90,14.079,1.695,-1.19,2.776,-15.34,5,18,10.00,4.63,-0.546,0.452,0.000,-0.553,0.449,0.000,1,10.233,67.93,0.000
91,14.361,1.662,-2.16,2.937,-15.80,5,18,10.00,4.58,-0.563,0.415,0.000,-0.568,0.412,0.000,1,10.461,46.69,0.000
92,14.657,1.623,-3.24,3.076,-16.62,5,18,10.00,4.51,-0.592,0.394,0.001,-0.582,0.388,0.000,1,9.813,47.09,0.000
93,14.965,1.576,-4.38,3.195,-16.53,5,18,10.00,4.51,-0.589,0.375,0.013,-0.593,0.359,0.000,1,9.137,47.06,0.000
94,15.284,1.520,-5.59,3.308,-16.90,5,18,10.00,4.48,-0.602,0.358,0.028,-0.593,0.333,0.000,1,9.278,47.07,0.000
100,17.309,0.992,-13.75,3.553,-13.23,5,18,10.00,4.83,-0.471,0.265,0.132,-0.471,0.265,0.132,0,7.875,7.74,0.000
120,22.789,-1.078,-19.15,2.647,7.02,5,18,10.00,5.46,+0.250,0.281,0.003,+0.250,0.281,0.003,0,2.591,7.76,0.000
