step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,2.009,0.037,1.34,3.341,0.00,0,18,26.00,7.08,+0.000,0.477,0.006,+0.000,0.477,0.006,0,inf,7.64,0.000
40,8.696,0.031,-0.52,2.788,0.52,3,18,26.00,7.11,+0.018,0.155,0.042,+0.018,0.155,0.042,0,18.139,7.61,0.000
60,15.233,0.086,2.01,3.739,6.66,5,18,26.00,6.92,+0.237,0.249,0.116,+0.237,0.249,0.116,0,9.744,7.61,0.000
80,21.955,1.442,14.23,3.879,1.78,5,18,26.00,7.05,+0.064,0.385,0.000,+0.064,0.385,0.000,0,1.509,7.68,0.000
84,23.507,1.857,14.66,4.185,-0.50,5,18,26.00,7.03,-0.018,0.336,0.035,-0.001,0.298,0.000,1,0.444,53.27,0.002
85,23.911,1.961,14.62,4.242,-3.41,5,18,26.00,7.03,-0.121,0.322,0.049,+0.147,0.298,0.000,1,0.050,50.26,0.056
86,24.319,2.068,14.71,4.295,-4.89,5,18,26.00,7.02,-0.174,0.308,0.061,+0.194,0.254,0.000,1,-0.257,51.11,0.090
87,24.731,2.183,15.04,4.326,-6.94,5,18,26.00,6.86,-0.247,0.294,0.074,-0.436,0.147,0.000,1,-0.452,53.72,0.386
88,25.142,2.304,15.35,4.327,-11.89,5,18,26.00,6.34,-0.424,0.279,0.085,-0.588,0.179,0.000,1,-0.490,50.23,0.529
89,25.555,2.412,14.88,4.296,-13.02,5,18,26.00,6.22,-0.464,0.266,0.092,+0.850,0.600,0.000,1,-0.011,51.27,0.783
90,25.970,2.504,13.86,4.297,-13.57,5,18,26.00,6.16,-0.483,0.253,0.097,+0.665,0.496,0.000,1,-0.348,51.46,0.872
91,26.384,2.601,13.96,4.315,-16.09,5,18,26.00,5.89,-0.573,0.241,0.099,+0.850,0.600,0.000,1,-0.412,50.43,1.439
92,26.796,2.714,14.61,4.320,-21.83,5,18,26.00,5.32,-0.778,0.228,0.100,+0.850,0.600,0.000,1,-0.493,49.70,4.871
93,27.203,2.848,15.67,4.322,-26.93,5,18,26.00,4.88,-0.959,0.218,0.100,+0.024,0.000,0.168,1,-0.286,49.49,7.037
94,27.602,2.999,17.04,4.258,-28.07,5,18,26.00,4.79,-1.000,0.208,0.100,-0.489,0.000,0.152,1,-0.189,50.07,8.611
95,27.992,3.147,17.76,4.133,-28.07,5,18,26.00,4.79,-1.000,0.198,0.098,-0.529,0.000,0.647,1,-0.470,49.97,9.274
96,28.361,3.276,17.88,3.732,-28.07,5,18,26.00,4.80,-1.000,0.187,0.091,-0.816,0.000,0.058,1,-0.504,50.21,8.646
97,28.701,3.383,17.67,3.490,-28.07,5,18,26.00,4.81,-1.000,0.179,0.078,-0.462,0.000,0.085,1,-0.452,49.73,9.554
98,29.023,3.467,16.97,3.227,-28.07,5,18,26.00,4.81,-1.000,0.176,0.053,-1.000,0.000,0.030,1,-0.372,50.28,10.901
99,29.327,3.534,16.32,3.034,-27.91,5,18,26.00,4.83,-0.994,0.200,0.035,-0.268,0.000,0.149,1,-0.418,49.97,11.421
100,29.611,3.582,15.09,2.764,-28.07,5,18,26.00,4.82,-1.000,0.266,0.022,-0.718,0.000,0.054,1,-0.478,49.90,11.207
101,29.874,3.619,13.93,2.548,-28.07,5,18,26.00,4.83,-1.000,0.350,0.015,-0.731,0.000,0.125,1,-0.383,50.18,12.808
102,30.116,3.640,12.58,2.310,-28.07,5,18,26.00,4.84,-1.000,0.458,0.010,+0.091,0.000,0.198,1,-0.052,50.52,17.678
