time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0964,0.0671,-0.0084,-0.0860,0.0515,0.0002,0.0000,0.1175,0.0671,2.9251,0.1000,0.3000,5.0000,0.1894,0.1200,0.0000,1.072,798021.5445
0.0240,0.0682,0.0943,0.0034,0.0755,-0.0241,-0.0060,0.0000,0.1164,0.0943,2.9251,0.0995,0.3360,5.0000,0.1884,0.1344,0.0000,0.831,346930.3489
0.0360,0.1184,0.0024,-0.0050,0.0471,0.0699,-0.0227,0.0000,0.1184,0.0024,2.9251,0.1115,0.3720,5.0000,0.2111,0.1488,0.0000,0.810,341953.9626
0.0480,0.0558,-0.0226,-0.0111,-0.0930,-0.0452,-0.0268,0.0000,0.0602,-0.0226,2.9251,0.1235,0.4080,5.0000,0.2338,0.1632,0.0000,0.807,354738.8377
0.0600,0.1004,-0.1132,-0.0058,-0.0324,0.0315,-0.0148,0.0000,0.1513,-0.1132,2.9251,0.1355,0.4440,5.0000,0.2566,0.1776,0.0000,0.771,346385.3205
0.0720,-0.0125,0.0057,-0.0019,0.0437,0.0582,0.0012,0.0000,0.0138,0.0057,2.9251,0.1475,0.4800,5.0000,0.2793,0.1920,0.0000,0.833,346951.2550
0.0840,0.0292,-0.0445,-0.0005,-0.0075,0.0404,-0.0022,0.0000,0.0532,-0.0445,2.9251,0.1595,0.5160,5.0000,0.3020,0.2064,0.0000,0.852,347492.5325
0.0960,0.0556,0.0087,-0.0012,0.0778,-0.0419,-0.0013,0.0000,0.0563,0.0087,2.9251,0.1633,0.5520,5.0000,0.3092,0.2208,0.0000,0.893,325168.6425
0.1080,0.0100,0.0158,-0.0025,-0.0243,-0.0786,-0.0057,0.0000,0.0187,0.0158,2.9251,0.1753,0.5880,5.0000,0.3319,0.2352,0.0000,0.833,340217.0471
0.1200,0.1129,-0.0018,0.0030,-0.0563,-0.0743,-0.0077,0.0000,0.1129,-0.0018,2.9251,0.1873,0.6240,5.0000,0.3547,0.2496,0.0000,0.782,326502.3557
0.1320,0.0367,-0.0459,0.0039,0.0388,0.0685,-0.0091,0.0000,0.0588,-0.0459,2.9251,0.1811,0.6600,5.0000,0.3430,0.2640,0.0000,0.781,325907.1945
0.1440,0.0836,0.0623,-0.0001,0.0118,-0.0479,0.0006,0.0000,0.1043,0.0623,2.9251,0.1931,0.6960,5.0000,0.3657,0.2784,0.0000,0.811,321588.5057
0.1560,0.0740,0.0126,0.0025,-0.0257,-0.0030,0.0003,0.0000,0.0751,0.0126,2.9251,0.2012,0.7320,5.0000,0.3810,0.2928,0.0000,0.709,322017.9611
0.1680,-0.0597,0.0251,0.0020,-0.0136,0.0687,-0.0039,0.0000,0.0648,0.0251,2.9251,0.2098,0.7680,5.0000,0.3973,0.3072,0.0000,0.798,333516.7966
0.1800,0.0757,-0.0185,0.0070,0.0275,-0.0063,-0.0137,0.0000,0.0779,-0.0185,2.9251,0.2218,0.8040,5.0000,0.4200,0.3216,0.0000,0.865,310033.9325
0.1920,0.0896,0.0309,0.0004,0.0249,0.0201,-0.0111,0.0000,0.0948,0.0309,2.9251,0.2185,0.8400,5.0000,0.4138,0.3360,0.0000,0.788,306560.3669
0.2040,0.0515,0.0160,-0.0002,0.0304,-0.0091,-0.0045,0.0000,0.0539,0.0160,2.9251,0.2305,0.8760,5.0000,0.4365,0.3504,0.0000,0.803,307263.8144
0.2160,0.0810,-0.0446,-0.0084,0.0913,-0.0620,-0.0004,0.0000,0.0925,-0.0446,2.9251,0.2425,0.9120,5.0000,0.4592,0.3648,0.0000,0.750,290988.3400
