time,x,y,z,speed,vx_local,vy_local,omega_z,steering,throttle,braking,collisions,near_misses,nearest_clearance_m
0.000000,0.055994,0.000000,1.713326,-0.008781,-0.002031,0.000002,-0.000008,0.000000,0.000000,0.000000,0,0,16.793971
0.102000,0.055424,0.000004,1.677833,-0.000089,-0.000759,0.000122,0.000348,0.000000,0.140954,0.000000,0,0,16.794537
0.204000,0.055295,0.000016,1.522611,0.000542,-0.000015,0.000704,0.000380,0.000000,0.243575,0.000000,0,0,16.794664
0.306000,0.055218,0.000051,1.263977,0.000568,0.000205,0.002932,0.000417,0.000000,0.369119,0.000000,0,0,16.794737
0.408000,0.055172,0.000136,0.902700,0.000369,0.000001,0.009500,0.000446,0.000000,0.526735,0.000000,0,0,16.794773
0.510000,0.059342,-0.000529,0.564185,0.052815,0.100140,-0.011290,0.008883,0.000000,0.658637,0.000000,0,0,16.790703
0.612000,0.063712,-0.000717,0.637795,0.013805,-0.033264,-0.004261,0.012701,0.000000,0.780195,0.000000,0,0,16.786382
0.714000,0.061832,-0.000248,0.743252,0.031505,-0.005365,0.004448,0.010036,0.000000,0.851703,0.000000,0,0,16.788198
0.816000,0.063024,-0.000041,0.747931,0.059646,0.052781,-0.005735,0.010028,0.000000,0.904750,0.000000,0,0,16.786990
0.918000,0.077569,-0.003101,0.706467,0.167742,0.220489,-0.017202,0.027768,0.000000,0.935737,0.000000,0,0,16.772879
1.020000,0.113796,-0.002851,0.677419,0.468291,0.473734,0.008925,0.012870,0.000000,0.958724,0.000000,0,0,16.736852
1.122000,0.174875,-0.000188,0.702056,0.719749,0.702190,0.034095,0.021540,0.000000,0.972152,0.000000,0,0,16.675861
1.224000,0.254533,0.006254,0.740404,0.855078,0.855163,0.060124,0.020610,0.000000,0.982114,0.000000,0,0,16.595984
1.326000,0.349571,0.014606,0.765460,1.007775,1.008919,0.067051,0.015314,0.000000,0.987932,0.000000,0,0,16.500610
1.428000,0.461454,0.022342,0.777271,1.188760,1.187618,0.052858,0.023232,0.000000,0.992249,0.000000,0,0,16.388568
1.530000,0.592093,0.029059,0.780848,1.369571,1.369227,0.035044,0.033983,0.000000,0.994771,0.000000,0,0,16.258009
1.632000,0.740531,0.034613,0.779974,1.533395,1.533750,0.016505,0.020945,0.000000,0.996641,0.000000,0,0,16.109903
1.734000,0.904445,0.039225,0.778649,1.676807,1.679815,0.008628,0.018383,0.000000,0.997734,0.000000,0,0,15.946537
1.836000,1.083590,0.044538,0.777537,1.830199,1.830729,0.010232,0.013753,0.000000,0.998545,0.000000,0,0,15.767973
1.938000,1.277999,0.050881,0.777255,1.975437,1.977195,0.019684,0.010482,0.000000,0.999018,0.000000,0,0,15.574142
2.040000,1.487154,0.057991,0.777334,2.122463,2.121530,0.015354,0.018310,0.000000,0.999369,0.000000,0,0,15.365592
2.142000,1.711114,0.066118,0.778804,2.268188,2.269606,0.019503,0.012926,0.000000,0.999595,0.000000,0,0,15.142238
2.244000,1.949744,0.075130,0.781155,2.404383,2.408306,0.018651,0.012426,0.000000,0.999727,0.000000,0,0,14.904232
2.346000,2.202311,0.084504,0.781429,2.545301,2.545553,0.013417,0.017458,0.000000,0.999135,0.000000,0,0,14.652371
2.448000,2.469012,0.093741,0.781559,2.689066,2.683738,-0.001741,0.024468,0.000000,0.989922,0.000000,0,0,14.386525
2.550000,2.750321,0.103422,0.780410,2.830731,2.832282,-0.000208,0.024733,0.000000,0.972549,0.000000,0,0,14.106161
2.652000,3.047205,0.114419,0.778602,2.999599,2.993980,0.003522,0.020216,0.000000,0.945415,0.000000,0,0,13.810218
2.754000,3.359515,0.127117,0.762026,3.165833,3.108769,0.008107,0.016924,0.000000,0.914646,0.000000,0,0,13.498801
2.856000,3.682795,0.140887,0.738093,3.165444,3.203760,0.011755,0.008748,-0.136364,0.874292,0.000000,0,0,13.176414
2.958000,4.014585,0.153744,0.753868,3.283525,3.317367,-0.031500,-0.022227,-0.318182,0.835861,0.000000,0,0,12.845759
3.060000,4.359907,0.162416,0.777410,3.461275,3.453413,-0.059313,-0.079558,-0.346900,0.790481,0.000000,0,0,12.502311
3.162000,4.719318,0.166351,0.782929,3.598526,3.588404,-0.081262,-0.081808,-0.333426,0.746336,0.000000,0,0,12.145643
3.264000,5.091989,0.163448,0.775474,3.709779,3.711185,-0.115828,-0.090718,-0.244883,0.691792,0.000000,0,0,11.776940
3.366000,5.477229,0.154936,0.770484,3.829398,3.835375,-0.137837,-0.072666,-0.120314,0.639585,0.000000,0,0,11.396822
3.468000,5.875015,0.143309,0.772069,3.959953,3.962108,-0.140754,-0.042494,-0.122389,0.577962,0.000000,0,0,11.005063
3.570000,6.285352,0.130121,0.776366,4.081632,4.075717,-0.126709,-0.044771,-0.093976,0.514161,0.000000,0,0,10.601524
3.672000,6.705635,0.118781,0.776453,4.153936,4.158779,-0.067190,-0.072464,-0.040847,0.455439,0.000000,0,0,10.188328
3.774000,7.133456,0.109650,0.775174,4.228979,4.228625,-0.027538,-0.048933,-0.014093,0.418602,0.009869,0,0,9.767829
3.876000,7.567497,0.100618,0.772160,4.274594,4.274873,-0.028542,-0.020830,-0.036580,0.385125,0.026987,0,0,9.341727
3.978000,8.004288,0.089786,0.774477,4.287161,4.289058,-0.043529,-0.022296,-0.079330,0.360336,0.043771,0,0,8.913863
4.080000,8.442042,0.077148,0.777685,4.296265,4.296978,-0.034526,-0.024592,-0.014496,0.336395,0.061536,0,0,8.486122
4.182000,8.880221,0.066316,0.776286,4.294862,4.292415,-0.007482,-0.019067,0.027062,0.317686,0.075001,0,0,8.058455
4.284000,9.316610,0.057177,0.773918,4.265736,4.265464,0.002434,0.001216,-0.001220,0.298795,0.086837,0,0,7.633110
4.386000,9.749952,0.047395,0.772634,4.229992,4.232285,-0.015585,-0.001759,-0.045787,0.283494,0.093527,0,0,7.211886
4.488000,10.179658,0.037011,0.772518,4.191484,4.192378,-0.011730,0.009233,-0.058347,0.267620,0.096483,0,0,6.795484
4.590000,10.604904,0.025832,0.773490,4.151564,4.150261,-0.032902,-0.009602,-0.040928,0.254497,0.094958,0,0,6.384907
4.692000,11.025761,0.013504,0.774182,4.109688,4.105914,-0.023629,-0.019802,0.083342,0.240677,0.088761,0,0,5.980358
4.794000,11.442201,0.003333,0.774004,4.060820,4.062529,0.009171,0.022155,0.068351,0.229128,0.079470,0,0,5.581203
4.896000,11.854500,-0.003169,0.774225,4.021898,4.022249,0.027692,0.023611,0.073291,0.216874,0.065570,0,0,5.186862
4.998000,12.263074,-0.005967,0.772158,3.983775,3.988005,0.067125,0.024674,0.042123,0.207446,0.047120,0,0,4.796998
