time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0457,-0.0650,0.0022,-0.0167,0.0001,0.0000,0.0000,0.0795,-0.0650,5.0000,0.0996,-0.1873,3.8873,0.1887,0.0000,0.0624,1.335,267761.0552
0.0240,0.0529,-0.1484,-0.0081,0.0010,-0.0383,-0.0003,0.0000,0.1575,-0.1484,5.0000,0.1116,-0.2098,3.8873,0.2113,0.0000,0.0699,1.021,176605.5982
0.0360,0.1114,0.0474,0.0007,0.0708,-0.0337,-0.0310,0.0000,0.1211,0.0474,5.0000,0.0996,-0.1738,8.0000,0.1886,0.0000,0.0579,1.033,246950.8057
0.0480,0.0313,-0.0616,0.0006,0.0521,0.0199,-0.0078,0.0000,0.0691,-0.0616,5.0000,0.0876,-0.1378,8.0000,0.1659,0.0000,0.0459,1.033,654048.4870
0.0600,0.0021,-0.0125,0.0016,-0.0229,-0.0162,0.0042,0.0000,0.0127,-0.0125,5.0000,0.0996,-0.1018,8.0000,0.1886,0.0000,0.0339,1.125,636970.7203
0.0720,0.1117,-0.0139,0.0008,-0.1049,0.0018,0.0025,0.0000,0.1125,-0.0139,5.0000,0.1022,-0.0658,8.0000,0.1935,0.0000,0.0219,0.979,605717.8275
0.0840,0.0771,0.0210,-0.0001,-0.0810,-0.0025,0.0005,0.0000,0.0800,0.0210,5.0000,0.1003,-0.0298,8.0000,0.1900,0.0000,0.0099,0.952,600377.6839
0.0960,0.0579,-0.0658,-0.0127,0.0453,0.0566,-0.0016,0.0000,0.0877,-0.0658,5.0000,0.1123,-0.0225,8.0000,0.2128,0.0000,0.0075,1.248,613026.8551
0.1080,0.0509,0.0669,0.0001,-0.0740,0.0748,-0.0076,0.0000,0.0841,0.0669,5.0000,0.1243,0.0135,8.0000,0.2355,0.0054,0.0000,1.089,541520.6547
0.1200,-0.0007,-0.0008,0.0045,0.0189,-0.0241,-0.0096,0.0000,0.0010,-0.0008,5.0000,0.1126,0.0495,4.1613,0.2133,0.0198,0.0000,1.240,539469.8210
0.1320,0.0324,-0.0135,-0.0041,-0.0132,0.0705,0.0030,0.0000,0.0351,-0.0135,5.0000,0.1057,0.0855,8.0000,0.2001,0.0342,0.0000,0.879,78094.3833
0.1440,0.1309,0.0262,-0.0042,-0.0027,-0.0175,0.0067,0.2500,0.1219,0.0262,5.0000,0.0937,0.1215,8.0000,0.1774,0.0486,0.0000,0.990,509808.9282
0.1560,-0.0278,-0.0723,-0.0001,0.0283,-0.0299,0.0046,0.0000,0.0774,-0.0723,5.0000,0.1057,0.1575,8.0000,0.2001,0.0630,0.0000,1.182,495973.6200
0.1680,0.0189,0.0573,0.0011,-0.0794,0.0073,-0.0126,0.0000,0.0603,0.0573,5.0000,0.0937,0.1935,8.0000,0.1774,0.0774,0.0000,1.101,732781.9597
