step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,0.781,0.041,0.45,1.942,0.00,1,18,27.00,7.64,+0.000,0.478,0.000,+0.000,0.478,0.000,0,14.625,7.91,0.000
40,4.932,0.341,7.23,1.300,18.75,2,18,27.00,6.02,+0.668,0.194,0.029,+0.668,0.194,0.029,0,13.274,10.65,0.000
60,9.325,1.546,13.42,2.898,-6.96,3,18,27.00,7.38,-0.248,0.251,0.125,-0.248,0.251,0.125,0,5.967,10.59,0.000
80,14.471,1.637,-3.27,3.192,-13.89,3,18,27.00,6.53,-0.495,0.439,0.000,-0.495,0.439,0.000,0,0.683,10.71,0.000
100,20.794,-0.391,-20.36,3.201,1.64,5,18,27.00,7.54,+0.058,0.373,0.003,+0.058,0.373,0.003,0,0.087,10.67,0.000
113,25.358,-1.689,-13.31,3.941,13.64,5,18,27.00,6.52,+0.486,0.314,0.038,+0.537,0.296,0.000,1,-0.461,66.64,0.062
114,25.745,-1.743,-11.93,3.926,13.53,5,18,27.00,6.53,+0.482,0.300,0.041,+0.429,0.312,0.000,1,-0.495,47.31,0.107
115,26.133,-1.783,-10.46,3.913,13.86,5,18,27.00,6.49,+0.494,0.285,0.041,+0.390,0.243,0.000,1,-0.495,47.39,0.151
116,26.519,-1.814,-9.13,3.906,15.37,5,18,27.00,6.31,+0.547,0.272,0.039,+0.374,0.228,0.000,1,-0.500,47.50,0.454
117,26.906,-1.839,-7.89,3.888,15.17,5,18,27.00,6.34,+0.540,0.260,0.035,+0.530,0.208,0.000,1,-0.469,47.49,0.876
118,27.291,-1.858,-6.65,3.854,17.12,5,18,27.00,6.11,+0.610,0.252,0.024,+0.451,0.293,0.000,1,-0.501,47.35,1.221
119,27.672,-1.867,-5.17,3.812,18.56,5,18,27.00,5.95,+0.661,0.253,0.016,+0.477,0.212,0.000,1,-0.501,47.30,1.732
120,28.048,-1.865,-3.77,3.755,18.00,5,18,27.00,6.02,+0.641,0.259,0.010,-0.850,0.600,0.000,1,-0.500,47.46,1.814
121,28.421,-1.855,-2.27,3.766,19.76,5,18,27.00,5.83,+0.704,0.269,0.007,-0.069,0.000,0.028,1,-0.509,47.49,4.720
122,28.791,-1.855,-2.35,3.723,20.87,5,18,27.00,5.71,+0.743,0.302,0.005,+0.462,0.359,0.000,1,-0.107,47.68,6.568
