variant,n_runs,n_ok,collisions_mean,collisions_std,near_misses_mean,near_misses_std,min_clearance_m_mean,min_clearance_m_std,intervention_rate_pct_mean,intervention_rate_pct_std,mean_abs_dsteer_mean,mean_abs_dsteer_std,mean_abs_dthrottle_mean,mean_abs_dthrottle_std,rt_factor_mean,rt_factor_std,rms_cte_m_mean,rms_cte_m_std
none_blind,405,405,3.108641975308642,1.1510001603065882,4.0962962962962965,1.1336924300058564,-1.8296518518518519,0.3144380996990571,,,,,,,0.9841481481481481,0.01706359037868821,0.3296912234178206,0.4510587039953464
none_aware,405,405,0.5506172839506173,0.8874989132318158,1.2419753086419754,1.210807785917457,0.3592505561097257,1.1189487168251022,,,,,,,0.9872069825436409,0.016191959459009135,2.4835612314654716,0.9654247396939314
dob_cbf_blind,405,405,0.45925925925925926,0.6685616631768131,1.328395061728395,1.0451721360785309,0.30174377363184085,1.1487604722781268,51.98781094527363,20.080622430370575,0.6919688833227415,0.18552731910481038,0.25300006811750697,0.2747365054985607,0.9599004975124378,0.031289653939315765,2.5165985577856502,2.049522276743752
dob_cbf_aware,405,404,0.16790123456790124,0.4059663817270236,0.31851851851851853,0.6485152713743297,1.31314998,1.139934412583452,33.268249999999995,18.006299842626092,0.3723397532108084,0.1758189792941322,0.21228012643716224,0.18013634865643394,0.963425,0.02812466652545269,2.968951798382219,1.7513760448262807
mppi_blind,405,405,0.08888888888888889,0.2934938054906544,0.5925925925925926,0.8262071543058577,2.0673307475247524,1.8692584129850516,88.97376237623763,7.9822137704953935,0.5137918028841552,0.3051222907687736,0.6514679126360665,0.10023877783871292,0.2712623762376238,0.036674958431840134,1.3345882926717485,1.2904489915672281
mppi_aware,405,404,0.07407407407407407,0.26221532313648027,0.3530864197530864,0.6184231024163384,1.9103066134663342,1.7801363527509027,85.04114713216957,10.232716046133502,0.3066623218967601,0.099487093347819,0.5246349781868496,0.1186680833594791,0.27957605985037404,0.0406702572580554,2.846123920154768,1.6899948154067803
nmpc_blind,405,405,0.5012345679012346,0.6880331105247334,1.2641975308641975,1.1287543122923784,1.1722021707920793,2.141184468238473,84.11237623762376,11.061369314586555,0.8863912145162128,0.3696557124322093,0.4430440009883514,0.22444784606314142,0.2587871287128713,0.10009555847526252,6.901074342277943,6.594575828735664
nmpc_aware,405,405,0.2765432098765432,0.569495087500929,0.8,0.9476390673564482,1.43998776119403,1.7886898363556805,80.31268656716418,11.353218676238567,0.662884984377965,0.33467922764237706,0.3514242147323671,0.19777552239049062,0.2809452736318408,0.09272866588255678,7.702669373940725,6.235133311108444
