experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,near_misses,min_clearance_m,intervention_rate_pct,mean_abs_dsteer,mean_abs_dthrottle,notes,distribution,case_label,true_n,true_phi_deg,terrain_config,n_est_final,n_est_mean_tail,n_abs_err_final,n_abs_err_tail,phi_est_final_deg,phi_est_mean_tail_deg,phi_abs_err_final_deg,phi_abs_err_tail_deg,terrain_update_count,first_update_time_s,estimator_backend,estimator_mode,speed_weight,ay_safety,sine_amplitude,sine_wavelength,excitation_source
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,0,714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0024_id_dirt_sinusoidal_v5_b0_s714,ok,0,269.908787727356,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0024_id_dirt_sinusoidal_v5_b0_s714/20260604_102315_091848_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,1663,0.0881649196421399,0.26163,0.065279883,4.9263704,6.132404999999999,0.98527408,8.290060132291039,9.03,80.55155918632725,78.887201,0.660613,0,0,,,,,,id,dirt,0.7,29.0,,0.571238,0.5970107219999999,0.1287619999999999,0.102989278,,,,,132,4.212,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,7.0,4,712,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0017_id_clay_sinusoidal_v7_b4_s712,ok,0,318.9821457862854,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0017_id_clay_sinusoidal_v7_b4_s712/20260604_102403_222722_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,,,1659,0.086566204675901,0.272738,0.0622107479999999,3.6950237,4.514659999999999,0.5278605285714285,8.668426763110308,9.37,58.48215000189883,57.697847,-2.036218,0,0,,,,,,id,clay,0.5,13.0,,0.701,0.54808974,0.2009999999999999,0.0480897399999999,,,,,132,4.26,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,0,710,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0020_id_dirt_sinusoidal_v5_b0_s710,no_diag,0,333.9304075241089,20.0,1.0,,,,0,,,,,,,,,,,,0,0,,,,,,id,dirt,0.7,29.0,,,,,,,,,,0,,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,0,713,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0023_id_dirt_sinusoidal_v5_b0_s713,no_diag,0,334.6355514526367,20.0,1.0,,,,0,,,,,,,,,,,,0,0,,,,,,id,dirt,0.7,29.0,,,,,,,,,,0,,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,clay,sinusoidal,7.0,4,714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0019_id_clay_sinusoidal_v7_b4_s714,no_diag,0,335.42142939567566,20.0,1.0,,,,0,,,,,,,,,,,,0,0,,,,,,id,clay,0.5,13.0,,,,,,,,,,0,,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,4,710,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0025_id_dirt_sinusoidal_v5_b4_s710,no_diag,0,332.8135714530945,20.0,1.0,,,,0,,,,,,,,,,,,0,0,,,,,,id,dirt,0.7,29.0,,,,,,,,,,0,,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,4,711,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0026_id_dirt_sinusoidal_v5_b4_s711,no_diag,0,332.7920114994049,20.0,1.0,,,,0,,,,,,,,,,,,0,0,,,,,,id,dirt,0.7,29.0,,,,,,,,,,0,,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,4,712,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0027_id_dirt_sinusoidal_v5_b4_s712,ok,0,332.6627600193024,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0027_id_dirt_sinusoidal_v5_b4_s712/20260604_102550_730714_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,0,,,,,,,,,,,,0,0,,,,,,id,dirt,0.7,29.0,,,,,,,,,,0,,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,4,713,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0028_id_dirt_sinusoidal_v5_b4_s713,ok,0,303.69385838508606,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0028_id_dirt_sinusoidal_v5_b4_s713/20260604_102550_742554_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,695,0.1465606392928929,0.365261,0.1089321902439024,4.947601951219513,6.18991,0.9895203902439024,24.92070503597122,29.3324,81.662081393261,79.756137,0.347099,0,0,,,,,,id,dirt,0.7,29.0,,0.55508,0.5880654536585366,0.1449199999999999,0.1119345463414633,,,,,54,4.428,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,4,711,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0036_id_dirt_sinusoidal_v7_b4_s711,ok,0,91.44848728179932,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0036_id_dirt_sinusoidal_v7_b4_s711/20260604_102550_843374_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,705,0.5721697445805051,1.388747,0.4066736699029126,5.743485194174758,7.21984,0.8204978848821083,24.55368794326241,37.0784,90.29310074025229,87.88008,-1.73812,0,0,,,,,,id,dirt,0.7,29.0,,0.712555,0.649007786407767,0.012555,0.0509922135922329,,,,,54,4.476,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,0,713,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0033_id_dirt_sinusoidal_v7_b0_s713,ok,0,108.19367599487305,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0033_id_dirt_sinusoidal_v7_b0_s713/20260604_102550_807327_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,701,0.5919011407622268,1.475628,0.4249256550868487,5.795212655086849,7.19436,0.8278875221552642,24.807203994293864,27.67,91.38615223407004,88.931935,-1.72741,0,0,,,,,,id,dirt,0.7,29.0,,0.693229,0.5980025930521092,0.0067709999999999,0.1019974069478907,,,,,53,4.38,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,0,711,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0031_id_dirt_sinusoidal_v7_b0_s711,ok,0,205.88622379302976,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0031_id_dirt_sinusoidal_v7_b0_s711/20260604_102550_782451_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,715,0.6740010470738892,1.476116,0.4766222475728154,5.939844660194175,7.34545,0.8485492371705964,24.270853146853156,35.80800000000005,93.49497742725733,91.067493,-1.803521,0,0,,,,,,id,dirt,0.7,29.0,,0.702471,0.6051453786407767,0.002471,0.0948546213592232,,,,,54,4.392,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,0,710,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0030_id_dirt_sinusoidal_v7_b0_s710,ok,0,206.2460331916809,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0030_id_dirt_sinusoidal_v7_b0_s710/20260604_102550_767635_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,703,0.6139213912948281,1.69172,0.4078088024999999,5.5607585,7.01262,0.7943940714285714,24.76460881934566,37.4094,86.42338118983179,84.053488,-0.160811,0,0,,,,,,id,dirt,0.7,29.0,,0.656691,0.5930007700000001,0.0433089999999999,0.1069992299999998,,,,,53,4.392,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,4,713,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0038_id_dirt_sinusoidal_v7_b4_s713,ok,0,70.31312847137451,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0038_id_dirt_sinusoidal_v7_b4_s713/20260604_102550_859556_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,692,0.6861821890300326,1.492699,0.5113493291770573,6.037280299251871,7.3012,0.8624686141788388,25.03624277456647,37.26350000000001,97.11450050230157,94.684025,-1.352525,0,0,,,,,,id,dirt,0.7,29.0,,0.672528,0.6064285985037406,0.0274719999999999,0.0935714014962593,,,,,53,4.5,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,0,714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0034_id_dirt_sinusoidal_v7_b0_s714,ok,0,93.00387406349182,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0034_id_dirt_sinusoidal_v7_b0_s714/20260604_102550_823974_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,688,0.7543921772918473,1.758133,0.5409048762626263,6.064850757575758,7.387125,0.8664072510822513,25.33373546511628,37.6673,95.52012216762992,93.210757,-1.249313,0,0,,,,,,id,dirt,0.7,29.0,,0.688864,0.583315047979798,0.0111359999999999,0.1166849520202019,,,,,53,4.404,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,4,712,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0037_id_dirt_sinusoidal_v7_b4_s712,ok,0,70.54022884368896,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0037_id_dirt_sinusoidal_v7_b4_s712/20260604_102550_856037_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,447,0.4286617828740772,1.126264,0.2903325612648221,5.182759288537549,6.960859999999999,0.7403941840767928,39.62328859060403,50.27400000000003,79.03763622292624,77.09116,2.091663,0,0,,,,,,id,dirt,0.7,29.0,,0.616286,0.5866229169960476,0.0837139999999999,0.1133770830039523,,,,,33,4.704,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,5.0,4,714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0029_id_dirt_sinusoidal_v5_b4_s714,ok,0,255.28140926361084,20.0,0.99,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0029_id_dirt_sinusoidal_v5_b4_s714/20260604_102550_761565_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,701,0.1330813178380918,0.355583,0.0989095770171149,4.927685085574572,6.23318,0.9855370171149144,24.999286733238232,38.37,80.19539484882559,78.45266,0.921381,0,0,,,,,,id,dirt,0.7,29.0,,0.57638,0.6031114914425427,0.1236199999999999,0.0968885085574572,,,,,54,4.368,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,4,710,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0035_id_dirt_sinusoidal_v7_b4_s710,ok,0,91.77294659614564,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0035_id_dirt_sinusoidal_v7_b4_s710/20260604_102550_831596_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,453,0.394149012870843,1.634082,0.2384018759999999,5.1296844,7.002314999999999,0.7328120571428572,39.21556291390729,64.78080000000001,80.03240542219913,78.230485,2.350782,0,0,,,,,,id,dirt,0.7,29.0,,0.628322,0.57200194,0.0716779999999999,0.1279980599999999,,,,,33,4.56,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,0,712,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0032_id_dirt_sinusoidal_v7_b0_s712,ok,0,156.50631666183472,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0032_id_dirt_sinusoidal_v7_b0_s712/20260604_102550_799000_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,439,1.1015413741577913,2.554868,0.7880783861788618,6.1148695121951215,7.1217,0.8735527874564459,40.51548974943052,73.62360000000001,98.15388978154613,95.592002,-0.746779,0,0,,,,,,id,dirt,0.7,29.0,,0.699441,0.6247744227642276,0.0005589999999999,0.0752255772357723,,,,,32,4.632,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,dirt,sinusoidal,7.0,4,714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0039_id_dirt_sinusoidal_v7_b4_s714,ok,0,26.6233811378479,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0039_id_dirt_sinusoidal_v7_b4_s714/20260604_102557_765808_dirt_sinusoidal_acados_rate_mlp/diag_dirt_sinusoidal_acados_rate_mlp.csv,,,538,0.7920552593488818,1.985449,0.6005583130193906,6.209916066481995,7.4302,0.887130866640285,32.73237918215614,55.5155,95.30981575919768,93.058093,-1.53868,0,0,,,,,,id,dirt,0.7,29.0,,0.677884,0.615757213296399,0.0221159999999999,0.0842427867036009,,,,,44,4.632,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,0,710,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0040_id_sand_sinusoidal_v5_b0_s710,ok,0,25.2218759059906,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0040_id_sand_sinusoidal_v5_b0_s710/20260604_102614_912845_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,712,0.0339721053663083,0.108013,0.0265909902200488,3.9311320293398535,4.284,0.7862264058679707,24.60043539325843,26.1768,63.62869901112175,62.846,-0.902115,0,0,,,,,,id,sand,1.1,30.0,,1.122261,1.1289323154034232,0.0222609999999998,0.0289323154034231,,,,,54,4.392,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,0,714,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0044_id_sand_sinusoidal_v5_b0_s714,ok,0,25.2664852142334,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0044_id_sand_sinusoidal_v5_b0_s714/20260604_102615_422565_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,719,0.0320664067758501,0.113423,0.0242212476190476,3.834470714285714,4.285125,0.7668941428571429,24.229833101529906,26.69040000000001,61.74718481509629,61.073034,-1.49931,0,0,,,,,,id,sand,1.1,30.0,,1.145437,1.124940569047619,0.0454369999999999,0.0249405690476189,,,,,55,4.404,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,0,711,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0041_id_sand_sinusoidal_v5_b0_s711,ok,0,25.367058753967285,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0041_id_sand_sinusoidal_v5_b0_s711/20260604_102615_099202_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,711,0.0358222799606288,0.089123,0.0289989805825242,4.0797101941747576,4.29265,0.8159420388349515,24.49261603375528,29.329,68.19596508738697,67.058879,0.885249,0,0,,,,,,id,sand,1.1,30.0,,1.130164,1.1095590606796115,0.0301639999999998,0.0095590606796114,,,,,54,4.428,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,0,712,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0042_id_sand_sinusoidal_v5_b0_s712,ok,0,25.370194673538208,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0042_id_sand_sinusoidal_v5_b0_s712/20260604_102616_107820_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,457,0.0405480398780484,0.100565,0.0333102730923694,4.092333333333333,4.3022800000000005,0.8184666666666667,38.709234135667394,45.4952,66.54465203166295,65.471298,0.255016,0,0,,,,,,id,sand,1.1,30.0,,1.127693,1.1072692329317269,0.0276929999999999,0.0072692329317267,,,,,33,4.56,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,0,713,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0043_id_sand_sinusoidal_v5_b0_s713,ok,0,25.36504554748535,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0043_id_sand_sinusoidal_v5_b0_s713/20260604_102615_106585_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,712,0.0323816241011186,0.081392,0.0261756731234866,4.037870460048426,4.2933,0.8075740920096852,24.492471910112364,27.1769,66.98739588335113,65.934585,0.414227,0,0,,,,,,id,sand,1.1,30.0,,1.129553,1.1071710024213075,0.0295529999999999,0.0071710024213074,,,,,54,4.404,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,7.0,0,710,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0050_id_sand_sinusoidal_v7_b0_s710,ok,0,25.426859855651852,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0050_id_sand_sinusoidal_v7_b0_s710/20260604_102616_269478_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,693,0.046350598959312,0.141902,0.0379587027027027,4.054604668304669,4.32587,0.5792292383292384,25.192352092352092,26.87,64.89051144771037,63.935691,-0.428722,0,0,,,,,,id,sand,1.1,30.0,,1.146368,1.0936576953316954,0.0463679999999999,0.0063423046683046,,,,,54,4.392,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,4,710,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0045_id_sand_sinusoidal_v5_b4_s710,ok,0,25.868054628372192,20.0,0.99,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0045_id_sand_sinusoidal_v5_b4_s710/20260604_102615_129344_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,711,0.0381590143943452,0.09497,0.0316648301435406,4.108491148325358,4.307625,0.8216982296650717,24.651490857946552,26.69,68.71357509747148,67.551483,1.049534,0,0,,,,,,id,sand,1.1,30.0,,1.130922,1.1319098110047845,0.0309219999999998,0.0319098110047844,,,,,55,4.416,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,4,711,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0046_id_sand_sinusoidal_v5_b4_s711,ok,0,25.966859817504883,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0046_id_sand_sinusoidal_v5_b4_s711/20260604_102615_153274_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,439,0.0403224318844098,0.114975,0.0320012995951417,4.09234898785425,4.31001,0.81846979757085,40.46876993166287,50.635,68.70654807355164,67.522694,1.009183,0,0,,,,,,id,sand,1.1,30.0,,1.139349,1.1253655991902836,0.0393489999999998,0.0253655991902834,,,,,32,4.668,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
terrain_estimator_benchmark,id,standard,nn,vehicle_rate_64_32_lhs,sand,sinusoidal,5.0,4,712,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0047_id_sand_sinusoidal_v5_b4_s712,ok,0,26.025922060012817,20.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Final/benchmarking/results/terrain_estimator_benchmark_20260604_101731/raw/0047_id_sand_sinusoidal_v5_b4_s712/20260604_102615_444919_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,,,516,0.0358238685344234,0.102173,0.0296303858267716,4.209950393700788,4.324644999999999,0.8419900787401575,34.28804263565892,50.470000000000006,71.94661177679428,70.656118,1.86437,0,0,,,,,,id,sand,1.1,30.0,,1.115295,1.107059322834646,0.0152949999999998,0.0070593228346458,,,,,37,4.44,learned,n,15.0,0.65,2.0,30.0,closed_loop_mpc
