time_s,control_delay_ms,manual_delay_ms,camera_delay_ms
5.25,450.0,450.0,660.5
5.300000000000001,450.0,450.0,660.5
5.3500000000000005,450.0,450.0,660.5
5.4,450.0,450.0,660.5
5.45,450.0,450.0,660.5
5.5,450.0,450.0,660.5
5.550000000000001,450.0,450.0,660.5
5.6000000000000005,450.0,450.0,660.5
5.65,450.0,450.0,660.5
5.7,450.0,450.0,660.5
5.75,450.0,450.0,660.5
5.800000000000001,450.0,450.0,660.5
5.8500000000000005,450.0,450.0,660.5
5.9,450.0,450.0,660.5
5.95,450.0,450.0,660.5
6.0,450.0,450.0,660.5
6.050000000000001,450.0,450.0,660.5
6.1000000000000005,450.0,450.0,660.5
6.15,450.0,450.0,660.5
6.2,450.0,450.0,660.5
6.25,450.0,450.0,660.5
6.300000000000001,450.0,450.0,660.5
6.3500000000000005,450.0,450.0,660.5
6.4,450.0,450.0,660.5
6.45,450.0,450.0,660.5
6.5,450.0,450.0,660.5
6.550000000000001,450.0,450.0,660.5
6.6000000000000005,450.0,450.0,660.5
6.65,450.0,450.0,660.5
6.7,450.0,450.0,660.5
6.75,450.0,450.0,660.5
6.800000000000001,450.0,450.0,660.5
6.8500000000000005,450.0,450.0,660.5
6.9,450.0,450.0,660.5
6.95,450.0,450.0,660.5
7.0,450.0,450.0,660.5
7.050000000000001,450.0,450.0,660.5
7.1000000000000005,450.0,450.0,660.5
7.15,450.0,450.0,660.5
7.2,450.0,450.0,660.5
7.25,450.0,450.0,660.5
7.300000000000001,450.0,450.0,660.5
7.3500000000000005,450.0,450.0,660.5
7.4,450.0,450.0,660.5
7.45,450.0,450.0,660.5
7.5,450.0,450.0,660.5
7.550000000000001,450.0,450.0,660.5
7.6000000000000005,450.0,450.0,660.5
7.65,450.0,450.0,660.5
7.7,450.0,450.0,660.5
7.75,450.0,450.0,660.5
7.800000000000001,450.0,450.0,660.5
7.8500000000000005,450.0,450.0,660.5
7.9,450.0,450.0,660.5
7.95,450.0,450.0,660.5
8.0,450.0,450.0,660.5
8.05,450.0,450.0,660.5
8.1,450.0,450.0,660.5
8.15,450.0,450.0,660.5
8.200000000000001,450.0,450.0,660.5
8.25,450.0,450.0,660.5
8.3,450.0,450.0,660.5
8.35,450.0,450.0,660.5
8.4,450.0,450.0,660.5
8.450000000000001,450.0,450.0,660.5
8.5,450.0,450.0,660.5
8.55,450.0,450.0,660.5
8.6,450.0,450.0,660.5
8.65,450.0,450.0,660.5
8.700000000000001,450.0,450.0,660.5
8.75,450.0,450.0,660.5
8.8,450.0,450.0,660.5
8.85,450.0,450.0,660.5
8.9,450.0,450.0,660.5
8.950000000000001,450.0,450.0,660.5
9.0,450.0,450.0,660.5
9.05,450.0,450.0,660.5
9.1,450.0,450.0,660.5
9.15,450.0,450.0,660.5
9.200000000000001,450.0,450.0,660.5
9.25,450.0,450.0,660.5
9.3,450.0,450.0,660.5
9.35,450.0,450.0,660.5
9.4,450.0,450.0,660.5
9.450000000000001,450.0,450.0,660.5
9.5,450.0,450.0,660.5
9.55,450.0,450.0,660.5
9.600000000000001,450.0,450.0,660.5
9.65,450.0,450.0,660.5
9.700000000000001,450.0,450.0,660.5
9.75,450.0,450.0,660.5
9.8,450.0,450.0,660.5
9.850000000000001,450.0,450.0,660.5
9.9,450.0,450.0,660.5
9.950000000000001,450.0,450.0,660.5
10.0,450.0,450.0,660.5
10.05,450.0,450.0,660.5
10.100000000000001,450.0,450.0,660.5
10.15,450.0,450.0,660.5
10.200000000000001,450.0,450.0,660.5
10.25,450.0,450.0,660.5
10.3,450.0,450.0,660.5
10.350000000000001,450.0,450.0,660.5
10.4,450.0,450.0,660.5
10.450000000000001,450.0,450.0,660.5
10.5,450.0,450.0,660.5
10.55,450.0,450.0,660.5
10.600000000000001,450.0,450.0,660.5
10.65,450.0,450.0,660.5
10.700000000000001,450.0,450.0,660.5
10.75,450.0,450.0,660.5
10.8,450.0,450.0,660.5
10.850000000000001,450.0,450.0,660.5
10.9,450.0,450.0,660.5
10.950000000000001,450.0,450.0,660.5
11.0,450.0,450.0,660.5
11.05,450.0,450.0,660.5
11.100000000000001,450.0,450.0,660.5
11.15,450.0,450.0,660.5
11.200000000000001,450.0,450.0,660.5
11.25,450.0,450.0,660.5
11.3,450.0,450.0,660.5
11.350000000000001,450.0,450.0,660.5
11.4,450.0,450.0,660.5
11.450000000000001,450.0,450.0,660.5
11.5,450.0,450.0,660.5
11.55,450.0,450.0,660.5
11.600000000000001,450.0,450.0,660.5
11.65,450.0,450.0,660.5
11.700000000000001,450.0,450.0,660.5
11.75,450.0,450.0,660.5
11.8,450.0,450.0,660.5
11.850000000000001,450.0,450.0,660.5
11.9,450.0,450.0,660.5
11.950000000000001,450.0,450.0,660.5
12.0,450.0,450.0,660.5
12.05,450.0,450.0,660.5
12.100000000000001,450.0,450.0,660.5
12.15,450.0,450.0,660.5
12.200000000000001,450.0,450.0,660.5
12.25,450.0,450.0,660.5
12.3,450.0,450.0,660.5
12.350000000000001,450.0,450.0,660.5
12.4,450.0,450.0,660.5
12.450000000000001,450.0,450.0,660.5
12.5,450.0,450.0,660.5
12.55,450.0,450.0,660.5
12.600000000000001,450.0,450.0,660.5
12.65,450.0,450.0,660.5
12.700000000000001,450.0,450.0,660.5
12.75,450.0,450.0,660.5
12.8,450.0,450.0,660.5
12.850000000000001,450.0,450.0,660.5
12.9,450.0,450.0,660.5
12.950000000000001,450.0,450.0,660.5
13.0,450.0,450.0,660.5
13.05,450.0,450.0,660.5
13.100000000000001,450.0,450.0,660.5
13.15,450.0,450.0,660.5
13.200000000000001,450.0,450.0,660.5
13.25,450.0,450.0,660.5
13.3,450.0,450.0,660.5
13.350000000000001,450.0,450.0,660.5
13.4,450.0,450.0,660.5
13.450000000000001,450.0,450.0,660.5
13.5,450.0,450.0,660.5
13.55,450.0,450.0,660.5
13.600000000000001,450.0,450.0,660.5
13.65,450.0,450.0,660.5
13.700000000000001,450.0,450.0,660.5
13.75,450.0,450.0,660.5
13.8,450.0,450.0,660.5
13.850000000000001,450.0,450.0,660.5
13.9,450.0,450.0,660.5
13.950000000000001,450.0,450.0,660.5
14.0,450.0,450.0,660.5
14.05,450.0,450.0,660.5
14.100000000000001,450.0,450.0,660.5
14.15,450.0,450.0,660.5
14.200000000000001,450.0,450.0,660.5
14.25,450.0,450.0,660.5
14.3,450.0,450.0,660.5
14.350000000000001,450.0,450.0,660.5
14.4,450.0,450.0,660.5
14.450000000000001,450.0,450.0,660.5
14.5,450.0,450.0,660.5
14.55,450.0,450.0,660.5
14.600000000000001,450.0,450.0,660.5
14.65,450.0,450.0,660.5
14.700000000000001,450.0,450.0,660.5
14.75,450.0,450.0,660.5
14.8,450.0,450.0,660.5
14.850000000000001,450.0,450.0,660.5
14.9,450.0,450.0,660.5
14.950000000000001,450.0,450.0,660.5
15.0,450.0,450.0,660.5
15.05,450.0,450.0,660.5
15.100000000000001,450.0,450.0,660.5
15.15,450.0,450.0,660.5
15.200000000000001,450.0,450.0,660.5
15.25,450.0,450.0,660.5
15.3,450.0,450.0,660.5
15.350000000000001,450.0,450.0,660.5
15.4,450.0,450.0,660.5
15.450000000000001,450.0,450.0,660.5
15.5,450.0,450.0,660.5
15.55,450.0,450.0,660.5
15.600000000000001,450.0,450.0,660.5
15.65,450.0,450.0,660.5
15.700000000000001,450.0,450.0,660.5
15.75,450.0,450.0,660.5
15.8,450.0,450.0,660.5
15.850000000000001,450.0,450.0,660.5
15.9,450.0,450.0,660.5
15.950000000000001,450.0,450.0,660.5
16.0,450.0,450.0,660.5
16.05,450.0,450.0,660.5
16.1,450.0,450.0,660.5
16.150000000000002,450.0,450.0,660.5
16.2,450.0,450.0,660.5
16.25,450.0,450.0,660.5
16.3,450.0,450.0,660.5
16.35,450.0,450.0,660.5
16.400000000000002,450.0,450.0,660.5
16.45,450.0,450.0,660.5
16.5,450.0,450.0,660.5
16.55,450.0,450.0,660.5
16.6,450.0,450.0,660.5
16.650000000000002,450.0,450.0,660.5
16.7,450.0,450.0,660.5
16.75,450.0,450.0,660.5
16.8,450.0,450.0,660.5
16.85,450.0,450.0,660.5
16.900000000000002,450.0,450.0,660.5
16.95,450.0,450.0,660.5
17.0,450.0,450.0,660.5
17.05,450.0,450.0,660.5
17.1,450.0,450.0,660.5
17.150000000000002,450.0,450.0,660.5
17.2,450.0,450.0,660.5
17.25,450.0,450.0,660.5
17.3,450.0,450.0,660.5
17.35,450.0,450.0,660.5
17.400000000000002,450.0,450.0,660.5
17.45,450.0,450.0,660.5
17.5,450.0,450.0,660.5
17.55,450.0,450.0,660.5
17.6,450.0,450.0,660.5
17.650000000000002,450.0,450.0,660.5
17.7,450.0,450.0,660.5
17.75,450.0,450.0,660.5
17.8,450.0,450.0,660.5
17.85,450.0,450.0,660.5
17.900000000000002,450.0,450.0,660.5
17.95,450.0,450.0,660.5
18.0,450.0,450.0,660.5
18.05,450.0,450.0,660.5
18.1,450.0,450.0,660.5
18.150000000000002,450.0,450.0,660.5
18.2,450.0,450.0,660.5
18.25,450.0,450.0,660.5
18.3,450.0,450.0,660.5
18.35,450.0,450.0,660.5
18.400000000000002,450.0,450.0,660.5
18.45,450.0,450.0,660.5
18.5,450.0,450.0,660.5
18.55,450.0,450.0,660.5
18.6,450.0,450.0,660.5
18.650000000000002,450.0,450.0,660.5
18.7,450.0,450.0,660.5
18.75,450.0,450.0,660.5
18.8,450.0,450.0,660.5
18.85,450.0,450.0,660.5
18.900000000000002,450.0,450.0,660.5
18.95,450.0,450.0,660.5
19.0,450.0,450.0,660.5
19.05,450.0,450.0,660.5
19.1,450.0,450.0,660.5
19.150000000000002,450.0,450.0,660.5
19.200000000000003,450.0,450.0,660.5
19.25,450.0,450.0,660.5
19.3,450.0,450.0,660.5
19.35,450.0,450.0,660.5
19.400000000000002,450.0,450.0,660.5
19.450000000000003,450.0,450.0,660.5
19.5,450.0,450.0,660.5
19.55,450.0,450.0,660.5
19.6,450.0,450.0,660.5
19.650000000000002,450.0,450.0,660.5
19.700000000000003,450.0,450.0,660.5
19.75,450.0,450.0,660.5
19.8,450.0,450.0,660.5
19.85,450.0,450.0,660.5
19.900000000000002,450.0,450.0,660.5
19.950000000000003,450.0,450.0,660.5
20.0,450.0,450.0,660.5
20.05,450.0,450.0,660.5
20.1,450.0,450.0,660.5
20.150000000000002,450.0,450.0,660.5
20.200000000000003,450.0,450.0,660.5
20.25,450.0,450.0,660.5
20.3,450.0,450.0,660.5
20.35,450.0,450.0,660.5
20.400000000000002,450.0,450.0,660.5
20.450000000000003,450.0,450.0,660.5
20.5,450.0,450.0,660.5
20.55,450.0,450.0,660.5
20.6,450.0,450.0,660.5
20.650000000000002,450.0,450.0,660.5
20.700000000000003,450.0,450.0,660.5
20.75,450.0,450.0,660.5
20.8,450.0,450.0,660.5
20.85,450.0,450.0,660.5
20.900000000000002,450.0,450.0,660.5
20.950000000000003,450.0,450.0,660.5
21.0,450.0,450.0,660.5
21.05,450.0,450.0,660.5
21.1,450.0,450.0,660.5
21.150000000000002,450.0,450.0,660.5
21.200000000000003,450.0,450.0,660.5
21.25,450.0,450.0,660.5
21.3,450.0,450.0,660.5
21.35,450.0,450.0,660.5
21.400000000000002,450.0,450.0,660.5
21.450000000000003,450.0,450.0,660.5
21.5,450.0,450.0,660.5
21.55,450.0,450.0,660.5
21.6,450.0,450.0,660.5
21.650000000000002,450.0,450.0,660.5
21.700000000000003,450.0,450.0,660.5
21.75,450.0,450.0,660.5
21.8,450.0,450.0,660.5
21.85,450.0,450.0,660.5
21.900000000000002,450.0,450.0,660.5
21.950000000000003,450.0,450.0,660.5
22.0,450.0,450.0,660.5
22.05,450.0,450.0,660.5
22.1,450.0,450.0,660.5
22.150000000000002,450.0,450.0,660.5
22.200000000000003,450.0,450.0,660.5
22.25,450.0,450.0,660.5
22.3,450.0,450.0,660.5
22.35,450.0,450.0,660.5
22.400000000000002,450.0,450.0,660.5
22.450000000000003,450.0,450.0,660.5
22.5,450.0,450.0,660.5
22.55,450.0,450.0,660.5
22.6,450.0,450.0,660.5
22.650000000000002,450.0,450.0,660.5
22.700000000000003,450.0,450.0,660.5
22.75,450.0,450.0,660.5
22.8,450.0,450.0,660.5
22.85,450.0,450.0,660.5
22.900000000000002,450.0,450.0,660.5
22.950000000000003,450.0,450.0,660.5
23.0,450.0,450.0,660.5
23.05,450.0,450.0,660.5
23.1,450.0,450.0,660.5
23.150000000000002,450.0,450.0,660.5
23.200000000000003,450.0,450.0,660.5
23.25,450.0,450.0,660.5
23.3,450.0,450.0,660.5
23.35,450.0,450.0,660.5
23.400000000000002,450.0,450.0,660.5
23.450000000000003,450.0,450.0,660.5
23.5,450.0,450.0,660.5
23.55,450.0,450.0,660.5
23.6,450.0,450.0,660.5
23.650000000000002,450.0,450.0,660.5
23.700000000000003,450.0,450.0,660.5
23.75,450.0,450.0,660.5
23.8,450.0,450.0,660.5
23.85,450.0,450.0,660.5
23.900000000000002,450.0,450.0,660.5
23.950000000000003,450.0,450.0,660.5
24.0,450.0,450.0,660.5
24.05,450.0,450.0,660.5
24.1,450.0,450.0,660.5
24.150000000000002,450.0,450.0,660.5
24.200000000000003,450.0,450.0,660.5
24.25,450.0,450.0,660.5
24.3,450.0,450.0,660.5
24.35,450.0,450.0,660.5
24.400000000000002,450.0,450.0,660.5
24.450000000000003,450.0,450.0,660.5
24.5,450.0,450.0,660.5
24.55,450.0,450.0,660.5
24.6,450.0,450.0,660.5
24.650000000000002,450.0,450.0,660.5
24.700000000000003,450.0,450.0,660.5
24.75,450.0,450.0,660.5
24.8,450.0,450.0,660.5
24.85,450.0,450.0,660.5
24.900000000000002,450.0,450.0,660.5
24.950000000000003,450.0,450.0,660.5
25.0,450.0,450.0,660.5
25.05,450.0,450.0,660.5
25.1,450.0,450.0,660.5
25.150000000000002,450.0,450.0,660.5
25.200000000000003,450.0,450.0,660.5
25.25,450.0,450.0,660.5
25.3,450.0,450.0,660.5
25.35,450.0,450.0,660.5
25.400000000000002,450.0,450.0,660.5
25.450000000000003,450.0,450.0,660.5
25.5,450.0,450.0,660.5
25.55,450.0,450.0,660.5
25.6,450.0,450.0,660.5
25.650000000000002,450.0,450.0,660.5
25.700000000000003,450.0,450.0,660.5
25.75,450.0,450.0,660.5
25.8,450.0,450.0,660.5
25.85,450.0,450.0,660.5
25.900000000000002,450.0,450.0,660.5
25.950000000000003,450.0,450.0,660.5
26.0,450.0,450.0,660.5
26.05,450.0,450.0,660.5
26.1,450.0,450.0,660.5
26.150000000000002,450.0,450.0,660.5
26.200000000000003,450.0,450.0,660.5
26.25,450.0,450.0,660.5
26.3,450.0,450.0,660.5
26.35,450.0,450.0,660.5
26.400000000000002,450.0,450.0,660.5
26.450000000000003,450.0,450.0,660.5
26.5,450.0,450.0,660.5
26.55,450.0,450.0,660.5
26.6,450.0,450.0,660.5
26.650000000000002,450.0,450.0,660.5
26.700000000000003,450.0,450.0,660.5
26.75,450.0,450.0,660.5
26.8,450.0,450.0,660.5
26.85,450.0,450.0,660.5
26.900000000000002,450.0,450.0,660.5
26.950000000000003,450.0,450.0,660.5
27.0,450.0,450.0,660.5
27.05,450.0,450.0,660.5
27.1,450.0,450.0,660.5
27.150000000000002,450.0,450.0,660.5
27.200000000000003,450.0,450.0,660.5
27.25,450.0,450.0,660.5
27.3,450.0,450.0,660.5
27.35,450.0,450.0,660.5
27.400000000000002,450.0,450.0,660.5
27.450000000000003,450.0,450.0,660.5
27.5,450.0,450.0,660.5
27.55,450.0,450.0,660.5
27.6,450.0,450.0,660.5
27.650000000000002,450.0,450.0,660.5
27.700000000000003,450.0,450.0,660.5
27.75,450.0,450.0,660.5
27.8,450.0,450.0,660.5
27.85,450.0,450.0,660.5
27.900000000000002,450.0,450.0,660.5
27.950000000000003,450.0,450.0,660.5
28.0,450.0,450.0,660.5
28.05,450.0,450.0,660.5
28.1,450.0,450.0,660.5
28.150000000000002,450.0,450.0,660.5
28.200000000000003,450.0,450.0,660.5
28.25,450.0,450.0,660.5
28.3,450.0,450.0,660.5
28.35,450.0,450.0,660.5
28.400000000000002,450.0,450.0,660.5
28.450000000000003,450.0,450.0,660.5
28.5,450.0,450.0,660.5
28.55,450.0,450.0,660.5
28.6,450.0,450.0,660.5
28.650000000000002,450.0,450.0,660.5
28.700000000000003,450.0,450.0,660.5
28.75,450.0,450.0,660.5
28.8,450.0,450.0,660.5
28.85,450.0,450.0,660.5
28.900000000000002,450.0,450.0,660.5
28.950000000000003,450.0,450.0,660.5
29.0,450.0,450.0,660.5
29.05,450.0,450.0,660.5
29.1,450.0,450.0,660.5
29.150000000000002,450.0,450.0,660.5
29.200000000000003,450.0,450.0,660.5
29.25,450.0,450.0,660.5
29.3,450.0,450.0,660.5
29.35,450.0,450.0,660.5
29.400000000000002,450.0,450.0,660.5
29.450000000000003,450.0,450.0,660.5
29.5,450.0,450.0,660.5
29.55,450.0,450.0,660.5
29.6,450.0,450.0,660.5
29.650000000000002,450.0,450.0,660.5
29.700000000000003,450.0,450.0,660.5
29.75,450.0,450.0,660.5
29.8,450.0,450.0,660.5
29.85,450.0,450.0,660.5
29.900000000000002,450.0,450.0,660.5
29.950000000000003,450.0,450.0,660.5
30.0,450.0,450.0,660.5
30.05,450.0,450.0,660.5
30.1,450.0,450.0,660.5
30.150000000000002,450.0,450.0,660.5
30.200000000000003,450.0,450.0,660.5
30.25,450.0,450.0,660.5
30.3,450.0,450.0,660.5
30.35,450.0,450.0,660.5
30.400000000000002,450.0,450.0,660.5
30.450000000000003,450.0,450.0,660.5
30.5,450.0,450.0,660.5
30.55,450.0,450.0,660.5
30.6,450.0,450.0,660.5
30.650000000000002,450.0,450.0,660.5
30.700000000000003,450.0,450.0,660.5
30.75,450.0,450.0,660.5
30.8,450.0,450.0,660.5
30.85,450.0,450.0,660.5
30.900000000000002,450.0,450.0,660.5
30.950000000000003,450.0,450.0,660.5
31.0,450.0,450.0,660.5
31.05,450.0,450.0,660.5
31.1,450.0,450.0,660.5
31.150000000000002,450.0,450.0,660.5
31.200000000000003,450.0,450.0,660.5
31.25,450.0,450.0,660.5
31.3,450.0,450.0,660.5
31.35,450.0,450.0,660.5
31.400000000000002,450.0,450.0,660.5
31.450000000000003,450.0,450.0,660.5
31.5,450.0,450.0,660.5
31.55,450.0,450.0,660.5
31.6,450.0,450.0,660.5
31.650000000000002,450.0,450.0,660.5
31.700000000000003,450.0,450.0,660.5
31.75,450.0,450.0,660.5
31.8,450.0,450.0,660.5
31.85,450.0,450.0,660.5
31.900000000000002,450.0,450.0,660.5
31.950000000000003,450.0,450.0,660.5
32.0,450.0,450.0,660.5
32.050000000000004,450.0,450.0,660.5
32.1,450.0,450.0,660.5
32.15,450.0,450.0,660.5
32.2,450.0,450.0,660.5
32.25,450.0,450.0,660.5
32.300000000000004,450.0,450.0,660.5
32.35,450.0,450.0,660.5
32.4,450.0,450.0,660.5
32.45,450.0,450.0,660.5
32.5,450.0,450.0,660.5
32.550000000000004,450.0,450.0,660.5
32.6,450.0,450.0,660.5
32.65,450.0,450.0,660.5
32.7,450.0,450.0,660.5
32.75,450.0,450.0,660.5
32.800000000000004,450.0,450.0,660.5
32.85,450.0,450.0,660.5
32.9,450.0,450.0,660.5
32.95,450.0,450.0,660.5
33.0,450.0,450.0,660.5
33.050000000000004,450.0,450.0,660.5
33.1,450.0,450.0,660.5
33.15,450.0,450.0,660.5
33.2,450.0,450.0,660.5
33.25,450.0,450.0,660.5
33.300000000000004,450.0,450.0,660.5
33.35,450.0,450.0,660.5
33.4,450.0,450.0,660.5
33.45,450.0,450.0,660.5
33.5,450.0,450.0,660.5
33.550000000000004,450.0,450.0,660.5
33.6,450.0,450.0,660.5
33.65,450.0,450.0,660.5
33.7,450.0,450.0,660.5
33.75,450.0,450.0,660.5
33.800000000000004,450.0,450.0,660.5
33.85,450.0,450.0,660.5
33.9,450.0,450.0,660.5
33.95,450.0,450.0,660.5
34.0,450.0,450.0,660.5
34.050000000000004,450.0,450.0,660.5
34.1,450.0,450.0,660.5
34.15,450.0,450.0,660.5
34.2,450.0,450.0,660.5
34.25,450.0,450.0,660.5
34.300000000000004,450.0,450.0,660.5
34.35,450.0,450.0,660.5
34.4,450.0,450.0,660.5
34.45,450.0,450.0,660.5
34.5,450.0,450.0,660.5
34.550000000000004,450.0,450.0,660.5
34.6,450.0,450.0,660.5
34.65,450.0,450.0,660.5
34.7,450.0,450.0,660.5
34.75,450.0,450.0,660.5
34.800000000000004,450.0,450.0,660.5
34.85,450.0,450.0,660.5
34.9,450.0,450.0,660.5
34.95,450.0,450.0,660.5
35.0,450.0,450.0,660.5
35.050000000000004,450.0,450.0,660.5
35.1,450.0,450.0,660.5
35.15,450.0,450.0,660.5
35.2,450.0,450.0,660.5
35.25,450.0,450.0,660.5
35.300000000000004,450.0,450.0,660.5
35.35,450.0,450.0,660.5
35.4,450.0,450.0,660.5
35.45,450.0,450.0,660.5
35.5,450.0,450.0,660.5
35.550000000000004,450.0,450.0,660.5
35.6,450.0,450.0,660.5
35.65,450.0,450.0,660.5
35.7,450.0,450.0,660.5
35.75,450.0,450.0,660.5
35.800000000000004,450.0,450.0,660.5
35.85,450.0,450.0,660.5
35.9,450.0,450.0,660.5
35.95,450.0,450.0,660.5
36.0,450.0,450.0,660.5
36.050000000000004,450.0,450.0,660.5
36.1,450.0,450.0,660.5
36.15,450.0,450.0,660.5
36.2,450.0,450.0,660.5
36.25,450.0,450.0,660.5
36.300000000000004,450.0,450.0,660.5
36.35,450.0,450.0,660.5
36.4,450.0,450.0,660.5
36.45,450.0,450.0,660.5
36.5,450.0,450.0,660.5
36.550000000000004,450.0,450.0,660.5
36.6,450.0,450.0,660.5
36.65,450.0,450.0,660.5
36.7,450.0,450.0,660.5
36.75,450.0,450.0,660.5
36.800000000000004,450.0,450.0,660.5
36.85,450.0,450.0,660.5
36.9,450.0,450.0,660.5
36.95,450.0,450.0,660.5
37.0,450.0,450.0,660.5
37.050000000000004,450.0,450.0,660.5
37.1,450.0,450.0,660.5
37.15,450.0,450.0,660.5
37.2,450.0,450.0,660.5
37.25,450.0,450.0,660.5
37.300000000000004,450.0,450.0,660.5
37.35,450.0,450.0,660.5
37.4,450.0,450.0,660.5
37.45,450.0,450.0,660.5
37.5,450.0,450.0,660.5
37.550000000000004,450.0,450.0,660.5
37.6,450.0,450.0,660.5
37.65,450.0,450.0,660.5
37.7,450.0,450.0,660.5
37.75,450.0,450.0,660.5
37.800000000000004,450.0,450.0,660.5
37.85,450.0,450.0,660.5
37.9,450.0,450.0,660.5
37.95,450.0,450.0,660.5
38.0,450.0,450.0,660.5
38.050000000000004,450.0,450.0,660.5
38.1,450.0,450.0,660.5
38.15,450.0,450.0,660.5
38.2,450.0,450.0,660.5
38.25,450.0,450.0,660.5
38.300000000000004,450.0,450.0,660.5
38.35,450.0,450.0,660.5
38.400000000000006,450.0,450.0,660.5
38.45,450.0,450.0,660.5
38.5,450.0,450.0,660.5
38.550000000000004,450.0,450.0,660.5
38.6,450.0,450.0,660.5
38.650000000000006,450.0,450.0,660.5
38.7,450.0,450.0,660.5
38.75,450.0,450.0,660.5
38.800000000000004,450.0,450.0,660.5
38.85,450.0,450.0,660.5
38.900000000000006,450.0,450.0,660.5
38.95,450.0,450.0,660.5
39.0,450.0,450.0,660.5
39.050000000000004,450.0,450.0,660.5
39.1,450.0,450.0,660.5
39.150000000000006,450.0,450.0,660.5
39.2,450.0,450.0,660.5
39.25,450.0,450.0,660.5
39.300000000000004,450.0,450.0,660.5
39.35,450.0,450.0,660.5
39.400000000000006,450.0,450.0,660.5
39.45,450.0,450.0,660.5
39.5,450.0,450.0,660.5
39.550000000000004,450.0,450.0,660.5
39.6,450.0,450.0,660.5
39.650000000000006,450.0,450.0,660.5
39.7,450.0,450.0,660.5
39.75,450.0,450.0,660.5
39.800000000000004,450.0,450.0,660.5
39.85,450.0,450.0,660.5
39.900000000000006,450.0,450.0,660.5
39.95,450.0,450.0,660.5
