step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.296,0.062,0.76,2.483,0.00,1,18,27.00,7.60,+0.000,0.355,0.046,+0.000,0.355,0.046,0,14.257,7.69,0.000
40,5.414,0.503,9.70,2.267,10.58,3,18,27.00,7.01,+0.377,0.697,0.003,+0.377,0.697,0.003,0,9.563,7.89,0.000
60,12.379,1.795,3.88,3.882,-14.04,5,18,22.83,6.18,-0.500,0.299,0.009,-0.500,0.299,0.009,0,0.366,7.92,0.000
61,12.764,1.779,2.32,3.852,-13.96,5,18,22.70,6.22,-0.497,0.324,0.006,-0.590,0.328,0.000,1,-0.275,48.37,0.003
62,13.145,1.753,0.86,3.823,-12.45,5,18,22.95,6.41,-0.444,0.367,0.004,-0.526,0.371,0.000,1,-0.250,47.48,0.006
63,13.522,1.715,-0.75,3.803,-11.88,5,18,22.95,6.47,-0.423,0.413,0.003,-0.531,0.400,0.000,1,-0.268,47.18,0.008
64,13.897,1.667,-2.28,3.808,-11.76,5,18,23.43,6.50,-0.419,0.465,0.002,-0.767,0.292,0.000,1,-0.211,47.16,0.059
65,14.272,1.609,-3.88,3.807,-12.28,5,18,23.43,6.44,-0.437,0.508,0.001,-0.550,0.306,0.000,1,-0.388,46.92,0.150
66,14.643,1.538,-5.79,3.795,-10.13,5,18,23.56,6.70,-0.361,0.547,0.001,-0.919,0.339,0.000,1,-0.490,47.58,0.211
67,15.010,1.457,-7.45,3.754,-9.66,5,18,23.56,6.75,-0.344,0.581,0.001,-0.920,0.518,0.000,1,-0.484,47.51,0.172
68,15.369,1.359,-9.51,3.723,-6.24,5,18,23.48,7.12,-0.222,0.616,0.000,-0.605,0.595,0.000,1,-0.490,47.27,0.114
69,15.723,1.244,-11.73,3.762,-3.67,5,18,23.48,7.22,-0.131,0.651,0.000,-0.900,0.475,0.000,1,-0.422,47.22,0.247
70,16.078,1.118,-13.65,3.789,-1.64,5,18,23.38,7.24,-0.058,0.685,0.000,-0.778,0.595,0.000,1,-0.395,48.36,0.281
71,16.429,0.976,-15.84,3.808,3.03,5,18,23.38,7.24,+0.108,0.716,0.000,-0.904,0.728,0.000,1,-0.396,47.65,0.383
72,16.777,0.818,-18.00,3.828,6.80,5,18,22.81,7.10,+0.242,0.743,0.000,-0.754,0.702,0.000,1,-0.358,47.51,0.473
73,17.119,0.645,-20.35,3.845,9.99,5,18,22.21,6.77,+0.356,0.768,0.000,-0.658,0.830,0.000,1,-0.483,47.38,0.377
74,17.456,0.458,-22.54,3.884,15.09,5,18,22.21,6.18,+0.537,0.788,0.000,-0.635,0.760,0.000,1,-0.502,47.87,0.989
75,17.792,0.260,-24.58,3.930,20.19,5,18,21.33,5.63,+0.719,0.807,0.000,-0.580,0.737,0.000,1,-0.504,47.40,3.901
76,18.125,0.050,-26.53,3.965,22.37,5,18,21.33,5.42,+0.797,0.825,0.000,-0.370,0.415,0.000,1,-0.483,47.37,1.392
77,18.457,-0.168,-28.30,4.019,26.20,5,18,20.44,5.07,+0.933,0.839,0.000,-0.292,0.178,0.000,1,-0.485,47.17,1.637
78,18.790,-0.389,-29.57,4.034,28.07,5,18,20.44,4.91,+1.000,0.850,0.000,-0.597,0.210,0.000,1,-0.494,49.13,1.791
79,19.120,-0.614,-30.69,3.980,27.59,5,18,20.49,4.96,+0.983,0.860,0.000,-0.431,0.281,0.000,1,-0.442,47.33,1.918
80,19.440,-0.843,-32.07,3.929,27.44,5,18,20.49,4.97,+0.977,0.874,0.000,-0.509,0.192,0.000,1,-0.430,47.38,2.017
81,19.748,-1.075,-33.36,3.858,28.07,5,18,21.22,4.92,+1.000,0.893,0.000,-0.097,0.876,0.000,1,-0.502,47.27,0.424
82,20.048,-1.312,-34.74,3.867,28.07,5,18,21.22,4.92,+1.000,0.921,0.000,+0.386,0.838,0.000,1,-0.482,48.23,0.169
83,20.352,-1.550,-35.54,3.921,28.07,5,18,22.07,4.92,+1.000,0.947,0.000,-0.800,0.200,0.000,1,-0.419,47.32,3.376
84,20.667,-1.781,-35.36,3.958,28.07,5,18,22.07,4.92,+1.000,0.965,0.000,+0.749,0.707,0.000,1,-0.493,47.00,1.952
85,20.975,-2.019,-36.54,3.943,27.44,5,18,22.89,4.97,+0.977,0.978,0.000,+0.440,0.737,0.000,1,-0.407,47.13,0.385
