step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
15,0.409,0.019,0.84,1.109,0.00,1,18,10.00,5.63,+0.000,0.991,0.000,+0.001,0.992,0.000,1,16.587,46.35,0.000
16,0.528,0.026,0.97,1.291,0.00,1,18,10.00,5.63,+0.000,0.994,0.000,-0.001,0.999,0.000,1,15.751,46.16,0.000
17,0.665,0.032,1.11,1.466,0.00,1,18,10.00,5.63,+0.000,0.996,0.000,-0.001,1.000,0.000,1,15.867,46.27,0.000
18,0.818,0.037,1.25,1.620,0.00,1,18,10.00,5.63,+0.000,0.997,0.000,-0.000,1.000,0.000,1,15.283,47.10,0.000
19,0.986,0.042,1.35,1.762,0.00,1,18,10.00,5.63,+0.000,0.998,0.000,-0.003,0.999,0.000,1,14.932,46.38,0.000
20,1.168,0.048,1.42,1.907,0.00,1,18,10.00,5.63,+0.000,0.999,0.000,+0.004,0.997,0.000,1,14.190,46.56,0.000
21,1.364,0.055,1.48,2.048,0.00,1,18,10.00,5.63,+0.000,0.999,0.000,-0.003,0.998,0.000,1,14.146,46.20,0.000
22,1.573,0.062,1.56,2.190,0.00,1,18,10.00,5.63,+0.000,0.999,0.000,-0.004,0.999,0.000,1,13.754,47.52,0.000
23,1.797,0.070,1.64,2.326,0.00,1,18,10.00,5.62,+0.000,1.000,0.000,+0.011,0.985,0.000,1,13.108,46.47,0.000
24,2.034,0.079,1.71,2.456,0.00,1,18,10.00,5.62,+0.000,1.000,0.000,+0.001,0.995,0.000,1,12.915,45.99,0.000
25,2.284,0.088,1.81,2.596,0.00,1,18,10.00,5.62,+0.000,0.999,0.000,+0.015,0.974,0.000,1,12.593,46.21,0.000
26,2.547,0.097,1.95,2.736,0.00,1,18,10.00,5.62,+0.000,0.987,0.000,+0.028,0.934,0.000,1,12.345,46.71,0.008
27,2.825,0.107,2.11,2.877,0.00,1,18,10.00,5.62,+0.000,0.967,0.000,+0.023,0.951,0.000,1,11.670,47.37,0.007
28,3.118,0.119,2.27,3.054,0.00,1,18,10.00,5.61,+0.000,0.936,0.000,+0.021,0.857,0.000,1,11.373,46.01,0.037
29,3.425,0.133,2.40,3.202,-1.28,1,18,10.00,5.61,-0.045,0.902,0.000,-0.021,0.788,0.000,1,11.121,46.25,0.024
30,3.740,0.148,2.48,3.179,-6.38,1,18,10.00,5.51,-0.227,0.863,0.000,-0.272,0.874,0.000,1,10.807,47.20,0.002
31,4.064,0.162,2.50,3.318,-9.99,1,18,10.00,5.17,-0.356,0.823,0.000,-0.519,0.767,0.000,1,11.297,46.14,0.009
32,4.401,0.172,2.26,3.474,-10.03,2,18,10.00,5.16,-0.357,0.779,0.000,-0.315,0.728,0.000,1,10.631,47.07,0.006
33,4.750,0.176,1.71,3.592,-7.68,2,18,10.00,5.39,-0.274,0.739,0.000,-0.340,0.727,0.000,1,9.245,46.67,0.001
34,5.111,0.173,1.27,3.696,-7.22,2,18,10.00,5.43,-0.257,0.696,0.000,-0.229,0.691,0.000,1,9.647,47.37,0.002
35,5.484,0.165,0.79,3.826,-6.23,3,18,10.00,5.51,-0.222,0.652,0.000,-0.218,0.657,0.000,1,8.731,47.22,0.000
36,5.870,0.152,0.34,3.955,-5.62,3,18,10.00,5.56,-0.200,0.598,0.000,-0.189,0.592,0.000,1,8.068,46.82,0.002
37,6.268,0.136,-0.15,4.075,-3.62,3,18,10.00,5.60,-0.129,0.545,0.000,-0.147,0.543,0.000,1,7.647,47.34,0.001
38,6.675,0.119,-0.67,4.150,-1.61,3,18,10.00,5.60,-0.057,0.482,0.000,-0.048,0.482,0.000,1,6.861,47.85,0.000
39,7.090,0.102,-1.16,4.236,-1.60,3,18,10.00,5.60,-0.057,0.439,0.002,-0.059,0.442,0.000,1,7.056,47.35,0.000
