step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
17,1.131,0.019,0.91,2.564,0.00,3,18,26.00,7.12,+0.000,0.996,0.000,-0.000,0.999,0.000,1,6.897,47.79,0.000
18,1.400,0.024,1.05,2.867,0.00,3,18,26.00,7.10,+0.000,0.997,0.000,+0.000,0.999,0.000,1,6.508,47.52,0.000
19,1.698,0.030,1.18,3.134,0.00,3,18,26.00,7.09,+0.000,0.995,0.000,+0.005,0.998,0.000,1,6.226,47.15,0.000
20,2.020,0.037,1.33,3.366,0.00,3,18,26.00,7.07,+0.000,0.965,0.000,+0.004,0.966,0.000,1,5.862,46.92,0.000
21,2.364,0.045,1.47,3.573,0.00,3,18,26.00,7.06,+0.000,0.920,0.000,+0.001,0.927,0.000,1,5.035,46.97,0.000
22,2.727,0.055,1.60,3.745,0.00,3,18,26.00,7.05,+0.000,0.861,0.000,+0.001,0.869,0.000,1,4.306,47.56,0.000
23,3.106,0.066,1.71,3.909,0.00,3,18,26.00,7.04,+0.000,0.795,0.000,-0.005,0.792,0.000,1,3.588,47.04,0.000
24,3.496,0.079,1.73,4.011,-2.42,3,18,26.00,7.04,-0.086,0.718,0.000,-0.089,0.720,0.000,1,3.994,46.63,0.000
40,10.425,0.012,-0.63,4.475,0.05,3,18,26.00,7.01,+0.002,0.258,0.014,+0.002,0.258,0.014,0,0.481,7.69,0.000
48,13.984,0.022,0.60,4.520,6.27,4,18,26.00,6.91,+0.223,0.295,0.001,+0.191,0.283,0.000,1,0.258,47.35,0.000
49,14.432,0.041,1.17,4.534,5.68,4,18,26.00,6.96,+0.202,0.302,0.000,+0.240,0.300,0.000,1,0.141,47.17,0.003
50,14.881,0.068,1.73,4.539,6.50,4,18,26.00,6.89,+0.232,0.309,0.000,+0.180,0.272,0.000,1,0.247,47.89,0.003
51,15.330,0.101,2.37,4.554,6.50,4,18,26.00,6.89,+0.232,0.319,0.000,+0.153,0.322,0.000,1,0.150,47.42,0.000
52,15.780,0.137,2.99,4.563,8.67,4,18,26.00,6.68,+0.309,0.346,0.000,+0.130,0.373,0.000,1,0.037,47.29,0.009
53,16.230,0.175,3.55,4.567,9.20,4,18,26.00,6.63,+0.328,0.367,0.000,+0.012,0.392,0.000,1,0.044,48.70,0.006
54,16.681,0.213,3.94,4.573,11.41,4,18,26.00,6.39,+0.407,0.385,0.000,+0.048,0.339,0.000,1,0.027,47.82,0.078
55,17.133,0.252,4.13,4.584,12.88,5,18,26.00,6.23,+0.459,0.398,0.000,+0.063,0.134,0.000,1,-0.038,48.10,0.183
56,17.585,0.289,4.36,4.577,15.57,5,18,26.00,5.94,+0.555,0.411,0.000,+0.100,0.048,0.000,1,-0.009,47.38,0.429
57,18.035,0.328,4.59,4.532,17.19,5,18,26.00,5.77,+0.612,0.422,0.000,-0.666,0.326,0.000,1,0.016,47.54,0.733
58,18.480,0.368,4.84,4.483,18.58,5,18,26.00,5.63,+0.662,0.436,0.000,-0.196,0.378,0.000,1,0.018,48.02,0.219
59,18.920,0.393,4.05,4.428,22.12,5,18,26.00,5.29,+0.788,0.454,0.000,+0.149,0.440,0.000,1,0.089,47.67,0.220
60,19.358,0.412,3.44,4.438,20.34,5,18,26.00,5.46,+0.724,0.479,0.000,-0.396,0.191,0.000,1,0.146,47.59,0.426
61,19.798,0.431,3.36,4.455,23.03,5,18,26.00,5.21,+0.820,0.505,0.000,-0.139,0.302,0.000,1,0.022,47.16,0.478
62,20.239,0.443,2.65,4.462,22.76,5,18,26.00,5.23,+0.811,0.535,0.000,-0.248,0.304,0.000,1,0.054,47.77,0.537
63,20.682,0.449,2.09,4.464,27.87,5,18,26.00,4.80,+0.993,0.563,0.000,-0.071,0.133,0.000,1,0.091,47.47,0.737
64,21.125,0.450,1.55,4.486,26.80,5,18,26.00,4.89,+0.955,0.592,0.000,-0.304,0.120,0.000,1,0.201,47.01,0.785
65,21.568,0.449,1.14,4.450,24.25,5,18,26.00,5.10,+0.864,0.615,0.000,-0.512,0.438,0.000,1,0.482,47.17,0.804
66,22.006,0.440,0.30,4.395,26.80,5,18,26.00,4.89,+0.955,0.643,0.000,-0.740,0.442,0.000,1,0.777,47.79,1.006
67,22.440,0.417,-0.85,4.371,22.97,5,18,26.00,5.22,+0.818,0.677,0.000,-0.545,0.485,0.000,1,-0.351,47.22,0.709
68,22.871,0.374,-2.17,4.371,23.40,5,18,26.00,5.18,+0.833,0.719,0.000,-0.136,0.707,0.000,1,-0.434,47.17,0.349
69,23.303,0.319,-3.36,4.416,28.07,5,18,26.00,4.79,+1.000,0.755,0.000,+0.111,0.396,0.000,1,-0.459,46.70,0.535
70,23.741,0.268,-4.02,4.460,27.44,5,18,26.00,4.84,+0.977,0.784,0.000,+0.325,0.705,0.000,1,-0.466,48.01,0.645
71,24.182,0.227,-4.24,4.479,25.18,5,18,26.00,5.02,+0.897,0.803,0.000,+0.579,0.642,0.000,1,-0.498,47.50,0.397
72,24.623,0.199,-4.12,4.425,22.03,5,18,26.00,5.30,+0.785,0.817,0.000,+0.323,0.695,0.000,1,-0.113,46.83,0.061
73,25.060,0.189,-3.20,4.409,18.60,5,18,26.00,5.63,+0.663,0.829,0.000,+0.115,0.754,0.000,1,0.013,48.37,0.120
74,25.498,0.197,-2.00,4.435,14.99,5,18,26.00,6.00,+0.534,0.840,0.000,+0.227,0.450,0.000,1,-0.426,47.47,0.291
75,25.939,0.212,-1.08,4.482,12.63,5,18,26.00,6.26,+0.450,0.852,0.000,+0.232,0.640,0.000,1,-0.413,47.57,0.048
76,26.384,0.232,-0.25,4.510,12.34,5,18,26.00,6.29,+0.439,0.865,0.000,+0.034,0.827,0.000,1,-0.386,47.31,0.057
77,26.832,0.250,0.54,4.531,12.19,5,18,26.00,6.30,+0.434,0.874,0.000,-0.111,0.815,0.000,1,-0.382,47.07,0.136
78,27.282,0.265,0.93,4.559,12.98,5,18,26.00,6.22,+0.462,0.878,0.000,-0.119,0.797,0.000,1,-0.500,48.18,0.190
79,27.734,0.273,0.96,4.573,15.55,5,18,26.00,5.94,+0.554,0.880,0.000,-0.615,0.344,0.000,1,-0.342,47.46,1.399
80,28.186,0.275,0.81,4.556,17.77,5,18,26.00,5.71,+0.633,0.881,0.000,-0.096,0.699,0.000,1,-0.482,47.16,1.181
81,28.637,0.265,-0.05,4.555,20.81,5,18,26.00,5.41,+0.741,0.882,0.000,+0.804,0.609,0.000,1,-0.412,46.58,0.201
82,29.089,0.254,-0.66,4.570,18.63,5,18,26.00,5.62,+0.664,0.884,0.000,+0.624,0.748,0.000,1,-0.380,48.05,0.035
83,29.541,0.253,-0.41,4.566,17.04,5,18,26.00,5.78,+0.607,0.885,0.000,+0.634,0.771,0.000,1,-0.370,47.11,0.010
84,29.992,0.265,0.20,4.565,14.64,5,18,26.00,6.04,+0.522,0.886,0.000,+0.286,0.799,0.000,1,-0.338,46.73,0.068
85,30.446,0.294,1.11,4.701,10.72,5,18,26.00,6.46,+0.382,0.889,0.000,+0.572,0.873,0.000,1,-0.236,47.00,0.020
86,30.925,0.333,2.04,4.961,9.29,5,18,26.00,6.60,+0.331,0.890,0.000,+0.654,0.749,0.000,1,-0.046,47.94,0.156
87,31.425,0.387,3.41,5.188,8.51,5,18,26.00,6.67,+0.303,0.879,0.000,+0.524,0.668,0.000,1,-0.179,47.21,0.135
88,31.945,0.459,5.04,5.372,7.24,5,18,26.00,6.78,+0.258,0.846,0.000,+0.626,0.835,0.000,1,-0.371,46.80,0.023
89,32.480,0.548,6.68,5.553,6.88,5,18,26.00,6.81,+0.245,0.797,0.000,+0.748,0.766,0.000,1,-0.088,47.21,0.097
90,33.027,0.659,8.44,5.689,6.35,5,18,26.00,6.85,+0.226,0.734,0.000,+0.464,0.704,0.000,1,-0.178,48.12,0.036
91,33.585,0.788,10.43,5.852,6.43,5,18,26.00,6.83,+0.229,0.661,0.000,+0.458,0.577,0.000,1,-0.095,47.35,0.035
92,34.155,0.934,12.32,6.011,5.52,5,18,26.00,6.90,+0.197,0.571,0.000,+0.514,0.521,0.000,1,-0.219,47.47,0.037
93,34.735,1.097,14.22,6.139,2.97,5,18,26.00,6.93,+0.106,0.481,0.000,+0.554,0.469,0.000,1,-0.407,47.81,0.061
94,35.321,1.279,16.16,6.243,-1.06,5,18,26.00,6.92,-0.038,0.413,0.011,+0.436,0.422,0.000,1,-0.427,47.45,0.052
95,35.910,1.483,18.09,6.339,-6.17,5,18,26.00,6.83,-0.220,0.364,0.031,+0.423,0.288,0.000,1,-0.449,47.39,0.171
96,36.502,1.706,19.81,6.419,-11.91,5,18,26.00,6.26,-0.424,0.323,0.061,+0.335,0.000,0.162,1,-0.502,47.35,0.626
97,37.088,1.946,21.36,6.349,-17.01,5,18,26.00,5.73,-0.606,0.295,0.091,+0.524,0.000,0.147,1,-0.486,47.13,1.502
98,37.657,2.196,22.76,6.156,-20.84,5,18,26.00,5.37,-0.742,0.273,0.121,+0.463,0.074,0.000,1,-0.374,47.83,2.071
99,38.200,2.454,24.23,5.997,-22.12,5,18,26.00,5.25,-0.788,0.254,0.144,+0.711,0.164,0.000,1,-0.483,47.56,1.795
100,38.722,2.722,25.60,5.862,-24.67,5,18,26.00,5.03,-0.879,0.237,0.161,+0.060,0.128,0.000,1,-0.490,47.09,2.227
