step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
15,0.416,0.019,0.87,1.128,0.00,3,18,10.00,5.63,+0.000,0.990,0.000,-0.002,0.992,0.000,1,10.220,47.44,0.000
16,0.537,0.027,1.01,1.313,0.00,3,18,10.00,5.63,+0.000,0.994,0.000,+0.001,0.999,0.000,1,9.689,46.64,0.000
17,0.676,0.033,1.16,1.489,0.00,3,18,10.00,5.63,+0.000,0.996,0.000,-0.000,0.999,0.000,1,9.742,46.89,0.000
18,0.831,0.038,1.30,1.637,0.00,3,18,10.00,5.63,+0.000,0.997,0.000,-0.000,1.000,0.000,1,9.493,47.46,0.000
19,1.001,0.044,1.41,1.784,0.00,3,18,10.00,5.63,+0.000,0.998,0.000,+0.000,0.999,0.000,1,8.862,48.66,0.000
20,1.185,0.050,1.48,1.926,0.00,3,18,10.00,5.63,+0.000,0.999,0.000,-0.002,0.996,0.000,1,8.347,46.74,0.000
21,1.383,0.057,1.55,2.071,0.00,3,18,10.00,5.63,+0.000,0.999,0.000,+0.008,0.995,0.000,1,8.140,46.78,0.000
22,1.595,0.065,1.64,2.216,0.00,3,18,10.00,5.63,+0.000,0.999,0.000,-0.016,0.996,0.000,1,7.969,47.49,0.000
23,1.822,0.074,1.73,2.346,0.00,3,18,10.00,5.62,+0.000,1.000,0.000,-0.003,0.979,0.000,1,7.339,46.99,0.000
24,2.061,0.083,1.79,2.482,0.00,3,18,10.00,5.62,+0.000,0.996,0.000,+0.005,0.983,0.000,1,6.934,46.86,0.000
25,2.313,0.092,1.88,2.622,0.00,3,18,10.00,5.62,+0.000,0.984,0.000,-0.030,0.957,0.000,1,6.724,46.77,0.000
26,2.579,0.101,2.03,2.756,0.00,3,18,10.00,5.62,+0.000,0.965,0.000,-0.036,0.898,0.000,1,6.107,47.40,0.010
27,2.859,0.111,2.14,2.898,0.00,3,18,10.00,5.62,+0.000,0.941,0.000,-0.018,0.926,0.000,1,5.948,47.46,0.003
28,3.154,0.121,2.21,3.077,0.00,3,18,10.00,5.61,+0.000,0.908,0.000,-0.056,0.924,0.000,1,5.677,46.80,0.011
29,3.462,0.133,2.27,3.217,-0.64,3,18,10.00,5.61,-0.023,0.874,0.000,+0.018,0.884,0.000,1,4.918,46.88,0.018
30,3.779,0.145,2.22,3.186,-4.72,3,18,10.00,5.61,-0.168,0.835,0.000,-0.173,0.841,0.000,1,5.416,47.34,0.000
31,4.105,0.156,2.23,3.348,-9.12,3,18,10.00,5.25,-0.325,0.797,0.000,-0.495,0.754,0.000,1,5.639,46.73,0.003
32,4.445,0.164,2.09,3.509,-7.27,3,18,10.00,5.43,-0.259,0.754,0.000,-0.232,0.720,0.000,1,4.887,46.69,0.005
33,4.798,0.167,1.62,3.633,-8.58,3,18,10.00,5.30,-0.306,0.712,0.000,-0.340,0.706,0.000,1,4.208,46.34,0.001
34,5.163,0.166,1.25,3.742,-8.28,3,18,10.00,5.33,-0.295,0.666,0.000,-0.253,0.659,0.000,1,4.369,47.32,0.003
35,5.540,0.159,0.76,3.856,-5.33,3,18,10.00,5.58,-0.190,0.617,0.000,-0.197,0.617,0.000,1,3.412,46.89,0.000
36,5.928,0.147,0.32,3.974,-4.29,3,18,10.00,5.60,-0.153,0.557,0.000,-0.162,0.544,0.000,1,3.750,46.79,0.000
37,6.328,0.131,-0.13,4.092,-4.45,3,18,10.00,5.60,-0.158,0.491,0.000,-0.163,0.486,0.000,1,2.383,47.03,0.000
38,6.737,0.115,-0.61,4.168,-1.26,3,18,10.00,5.60,-0.045,0.444,0.001,-0.037,0.442,0.000,1,2.300,47.45,0.000
39,7.153,0.100,-1.11,4.240,-0.61,3,18,10.00,5.59,-0.022,0.409,0.014,-0.023,0.394,0.000,1,1.525,48.25,0.000
40,7.575,0.085,-1.34,4.291,2.62,3,18,10.00,5.59,+0.093,0.377,0.033,+0.093,0.348,0.000,1,1.554,46.51,0.000
56,14.027,0.029,0.54,3.812,6.03,4,18,10.00,5.53,+0.215,0.279,0.009,+0.213,0.265,0.000,1,0.146,47.27,0.002
57,14.405,0.043,0.94,3.830,6.55,4,18,10.00,5.48,+0.233,0.322,0.006,+0.200,0.306,0.000,1,0.205,46.99,0.012
58,14.785,0.063,1.45,3.862,6.73,4,18,10.00,5.47,+0.240,0.363,0.004,-0.168,0.364,0.000,1,0.200,47.75,0.056
59,15.168,0.087,1.90,3.897,6.81,4,18,10.00,5.46,+0.242,0.402,0.003,+0.252,0.382,0.000,1,0.119,48.15,0.002
60,15.556,0.107,2.02,3.940,10.57,4,18,10.00,5.10,+0.377,0.439,0.002,+0.334,0.394,0.000,1,0.089,47.03,0.460
61,15.948,0.133,2.58,4.002,11.00,4,18,10.00,5.06,+0.392,0.466,0.001,+0.235,0.413,0.000,1,-0.163,46.86,1.016
62,16.347,0.165,3.34,4.075,10.87,4,18,10.00,5.07,+0.387,0.486,0.001,+0.465,0.478,0.000,1,0.017,47.79,0.133
63,16.751,0.205,4.02,4.123,10.62,4,18,10.00,5.09,+0.378,0.500,0.000,+0.299,0.317,0.000,1,0.004,47.30,0.050
64,17.159,0.255,4.83,4.185,10.78,5,18,10.00,5.08,+0.384,0.509,0.000,+0.226,0.471,0.000,1,-0.049,47.49,0.065
65,17.573,0.312,5.68,4.244,10.38,5,18,10.00,5.12,+0.370,0.511,0.000,+0.248,0.531,0.000,1,-0.082,47.10,0.073
66,17.992,0.374,6.47,4.292,10.58,5,18,10.00,5.10,+0.377,0.507,0.000,+0.122,0.441,0.000,1,-0.094,47.40,0.282
67,18.415,0.440,7.19,4.345,13.13,5,18,10.00,4.84,+0.468,0.500,0.000,-0.518,0.459,0.000,1,-0.088,47.41,0.319
68,18.841,0.507,7.63,4.367,13.50,5,18,10.00,4.80,+0.481,0.489,0.000,-0.327,0.355,0.000,1,-0.083,47.83,0.216
69,19.269,0.566,7.45,4.369,14.46,5,18,10.00,4.70,+0.515,0.477,0.000,-0.361,0.348,0.000,1,0.014,47.24,0.398
70,19.700,0.615,7.15,4.376,17.17,5,18,10.00,4.45,+0.611,0.464,0.000,-0.191,0.191,0.000,1,-0.407,47.55,1.304
71,20.132,0.655,6.65,4.402,20.99,5,18,10.00,4.12,+0.748,0.450,0.000,+0.032,0.220,0.000,1,-0.301,47.06,4.102
72,20.567,0.693,6.23,4.410,19.08,5,18,10.00,4.28,+0.680,0.429,0.000,+0.575,0.000,0.014,1,-0.276,47.08,3.980
73,21.001,0.733,6.03,4.377,20.36,5,18,10.00,4.17,+0.725,0.402,0.000,+0.198,0.000,0.273,1,-0.387,47.22,4.087
74,21.424,0.780,6.24,4.199,25.46,5,18,10.00,3.79,+0.907,0.387,0.000,-0.153,0.827,0.000,1,-0.439,47.65,8.342
75,21.832,0.830,6.40,4.127,27.41,5,18,10.00,3.67,+0.976,0.400,0.000,+0.101,0.000,0.142,1,-0.487,47.54,9.570
76,22.236,0.876,6.26,4.072,28.07,5,18,10.00,3.62,+1.000,0.422,0.000,+0.304,0.000,0.499,1,-0.469,47.08,10.577
77,22.627,0.922,6.39,3.859,27.75,5,18,10.00,3.64,+0.988,0.450,0.000,+0.355,0.603,0.000,1,-0.469,46.78,8.980
78,22.999,0.971,6.73,3.759,27.81,5,18,10.00,3.64,+0.991,0.489,0.000,+0.184,0.000,0.442,1,-0.504,47.76,9.854
79,23.358,1.023,7.29,3.556,27.65,5,18,10.00,3.65,+0.985,0.538,0.000,-0.337,0.137,0.000,1,-0.465,49.14,14.391
80,23.703,1.076,7.61,3.495,26.36,5,18,10.00,3.74,+0.939,0.601,0.000,+0.240,0.000,0.230,1,-0.456,46.84,17.979
81,24.038,1.120,7.46,3.322,26.50,5,18,10.00,3.73,+0.944,0.665,0.000,+0.723,0.000,0.617,1,-0.360,46.77,14.895
82,24.354,1.164,7.50,3.098,25.28,5,18,10.00,3.81,+0.900,0.739,0.000,+0.043,0.000,0.648,1,-0.367,47.46,20.995
83,24.645,1.208,7.79,2.866,27.64,5,18,10.00,3.66,+0.984,0.821,0.000,+0.846,0.000,0.489,1,-0.338,47.57,24.118
84,24.915,1.248,7.80,2.627,21.90,5,18,10.00,4.06,+0.780,0.887,0.000,+0.432,0.000,0.257,1,-0.369,46.90,13.125
85,25.160,1.284,7.74,2.368,16.79,5,18,10.00,4.50,+0.598,0.924,0.000,-0.033,0.655,0.000,1,-0.521,47.40,17.485
86,25.381,1.318,7.69,2.135,13.37,5,18,10.00,4.83,+0.476,0.950,0.000,+1.000,0.000,0.500,1,-0.287,47.59,28.104
87,25.579,1.347,7.31,1.893,16.10,5,18,10.00,4.56,+0.574,0.967,0.000,+1.000,0.000,0.266,1,-0.275,46.90,29.354
88,25.752,1.372,7.07,1.657,17.59,5,18,10.00,4.43,+0.626,0.979,0.000,-0.859,0.273,0.000,1,-0.520,46.71,7.266
89,25.904,1.396,7.21,1.471,20.21,5,18,10.00,4.20,+0.720,0.986,0.000,+0.338,0.000,0.028,1,-0.194,47.16,8.727
90,26.038,1.413,6.73,1.308,21.13,5,18,10.00,4.13,+0.752,0.991,0.000,+0.637,0.000,0.140,1,-0.513,46.99,7.649
91,26.157,1.422,6.47,1.090,23.35,5,18,10.00,3.95,+0.832,0.994,0.000,-1.000,0.200,0.000,1,-0.486,46.67,3.220
92,26.260,1.434,6.68,1.012,27.41,5,18,10.00,3.67,+0.976,0.996,0.000,-0.798,0.046,0.000,1,-0.530,46.93,5.880
93,26.353,1.442,6.46,0.862,28.07,5,18,10.00,3.63,+1.000,0.997,0.000,-1.000,0.200,0.000,1,-0.460,47.05,2.533
94,26.433,1.444,6.21,0.744,24.88,5,18,10.00,3.84,+0.886,0.998,0.000,+0.397,0.757,0.000,1,-0.334,47.75,1.591
95,26.505,1.440,4.89,0.690,27.44,5,18,10.00,3.67,+0.977,0.999,0.000,+0.395,0.423,0.000,1,-0.312,48.72,1.639
96,26.572,1.439,4.65,0.683,28.07,5,18,10.00,3.63,+1.000,0.999,0.000,+0.549,0.436,0.000,1,-0.240,46.98,1.995
97,26.643,1.448,4.83,0.777,28.07,5,18,10.00,3.63,+1.000,1.000,0.000,+0.553,0.481,0.000,1,-0.294,47.33,3.963
98,26.727,1.466,5.23,0.965,28.07,5,18,10.00,3.63,+1.000,1.000,0.000,+0.133,0.000,0.168,1,-0.448,47.66,12.341
99,26.824,1.491,5.68,1.058,28.07,5,18,10.00,3.63,+1.000,1.000,0.000,+1.000,0.000,0.571,1,-0.125,47.12,33.664
100,26.921,1.510,5.77,0.884,28.07,5,18,10.00,3.63,+1.000,1.000,0.000,+0.655,0.000,0.065,1,-0.418,48.05,14.044
101,27.001,1.527,6.09,0.776,28.07,5,18,10.00,3.63,+1.000,1.000,0.000,+0.383,0.692,0.000,1,-0.515,46.73,7.245
102,27.077,1.541,6.51,0.818,28.07,5,18,10.00,3.63,+1.000,1.000,0.000,+0.852,0.000,0.467,1,-0.061,47.73,34.959
