experiment,variant,controller_mode,mpc_model,nn_model,terrain,path,speed_mps,bumpiness,seed,run_dir,status,rc,wall_s,sim_s,rt_factor,diag_csv,collision_csv,shield_csv,n_samples,rms_cte_m,max_abs_cte_m,mean_abs_cte_m,mean_speed_mps,p95_speed_mps,speed_ratio,mean_solve_ms,p99_solve_ms,progress_m,final_x_m,final_y_m,collisions,near_misses,min_clearance_m,intervention_rate_pct,mean_abs_dsteer,mean_abs_dthrottle,notes,extra_sim_diag_csv,filter,delay_s,mpc_delay_comp
latency_compensation_sweep,none_d0.30_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,sand,sinusoidal,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0010_none_d0.30_mpc_delay_on_sand_sinusoidal_v5_b0_s910,ok,0,32.949053049087524,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0010_none_d0.30_mpc_delay_on_sand_sinusoidal_v5_b0_s910/20260514_223916_724058_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0010_none_d0.30_mpc_delay_on_sand_sinusoidal_v5_b0_s910/collision_log.csv,,830,0.5179402569161686,1.109132,0.345585592203898,2.552129535232384,3.79019,0.5104259070464767,5.163927710843373,6.8771,21.962350680502105,22.008601,-0.51262,1,1,-1.5884999999999998,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0010_none_d0.30_mpc_delay_on_sand_sinusoidal_v5_b0_s910/sim_diag.csv,none,0.3,on
latency_compensation_sweep,none_d0.30_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,sand,lane_change,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0011_none_d0.30_mpc_delay_on_sand_lane_change_v5_b0_s910,ok,0,12.4060218334198,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0011_none_d0.30_mpc_delay_on_sand_lane_change_v5_b0_s910/20260514_223928_708402_sand_lane_change_acados_rate_mlp/diag_sand_lane_change_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0011_none_d0.30_mpc_delay_on_sand_lane_change_v5_b0_s910/collision_log.csv,,834,0.0712183314442507,0.2058,0.0444790554722638,4.187628185907046,4.33064,0.8375256371814093,5.31794964028777,6.9034999999999975,35.73770169388621,37.012901,3.007776,1,3,-1.6481,,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0011_none_d0.30_mpc_delay_on_sand_lane_change_v5_b0_s910/sim_diag.csv,none,0.3,on
latency_compensation_sweep,dob_cbf_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0012_dob_cbf_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910,ok,0,33.28537487983704,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0012_dob_cbf_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/20260514_224002_465652_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0012_dob_cbf_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/collision_log.csv,,830,3.2604622360013127,8.692772,1.984369524737631,2.2526082458770618,2.90125,0.4505216491754124,6.590060240963855,12.6484,18.7143075767388,16.012664,10.179072,0,0,3.547756,6.9,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0012_dob_cbf_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/sim_diag.csv,dob_cbf,0.0,on
latency_compensation_sweep,dob_cbf_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0013_dob_cbf_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910,ok,0,12.602469444274902,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0013_dob_cbf_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910/20260514_224014_439034_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0013_dob_cbf_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910/collision_log.csv,,834,0.7315078901279943,2.865063,0.4564585532233883,4.084227586206897,4.5425,0.8168455172413793,5.462637889688249,7.053399999999999,34.18495759593032,34.535517,5.865063,0,0,1.03915,43.1,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0013_dob_cbf_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910/sim_diag.csv,dob_cbf,0.0,on
latency_compensation_sweep,dob_cbf_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,sand,sinusoidal,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0014_dob_cbf_d0.00_mpc_delay_on_sand_sinusoidal_v5_b0_s910,ok,0,33.67984986305237,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0014_dob_cbf_d0.00_mpc_delay_on_sand_sinusoidal_v5_b0_s910/20260514_224048_330802_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0014_dob_cbf_d0.00_mpc_delay_on_sand_sinusoidal_v5_b0_s910/collision_log.csv,,834,3.5731755027336014,6.356382,2.646594811094453,3.371486506746627,4.24298,0.6742973013493254,5.368465227817745,7.620399999999996,28.954755290855736,29.227734,4.362301,0,1,0.7888000000000002,61.8,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0014_dob_cbf_d0.00_mpc_delay_on_sand_sinusoidal_v5_b0_s910/sim_diag.csv,dob_cbf,0.0,on
latency_compensation_sweep,dob_cbf_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,sand,lane_change,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0015_dob_cbf_d0.00_mpc_delay_on_sand_lane_change_v5_b0_s910,ok,0,12.505863666534424,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0015_dob_cbf_d0.00_mpc_delay_on_sand_lane_change_v5_b0_s910/20260514_224100_684584_sand_lane_change_acados_rate_mlp/diag_sand_lane_change_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0015_dob_cbf_d0.00_mpc_delay_on_sand_lane_change_v5_b0_s910/collision_log.csv,,834,1.141937697318815,3.741751,0.6415649610194902,4.166221289355322,4.34424,0.8332442578710644,5.351966426858513,7.1467,35.65598228366587,35.883761,6.741751,0,1,0.7725,57.8,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0015_dob_cbf_d0.00_mpc_delay_on_sand_lane_change_v5_b0_s910/sim_diag.csv,dob_cbf,0.0,on
latency_compensation_sweep,dob_cbf_d0.15_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0016_dob_cbf_d0.15_mpc_delay_on_clay_sinusoidal_v5_b0_s910,ok,0,33.324230432510376,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0016_dob_cbf_d0.15_mpc_delay_on_clay_sinusoidal_v5_b0_s910/20260514_224134_674312_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0016_dob_cbf_d0.15_mpc_delay_on_clay_sinusoidal_v5_b0_s910/collision_log.csv,,826,1.89994888462258,3.8708,1.2566083673163415,1.961284107946027,3.9382,0.3922568215892054,5.663075060532687,9.4025,16.17821358108365,16.524877,5.2091,0,0,1.137437,44.1,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0016_dob_cbf_d0.15_mpc_delay_on_clay_sinusoidal_v5_b0_s910/sim_diag.csv,dob_cbf,0.15,on
latency_compensation_sweep,dob_cbf_d0.15_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0017_dob_cbf_d0.15_mpc_delay_on_clay_lane_change_v5_b0_s910,ok,0,12.555816888809204,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0017_dob_cbf_d0.15_mpc_delay_on_clay_lane_change_v5_b0_s910/20260514_224146_564791_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0017_dob_cbf_d0.15_mpc_delay_on_clay_lane_change_v5_b0_s910/collision_log.csv,,834,1.0297373684734137,2.099668,0.6996860224887557,3.684322488755623,4.40046,0.7368644977511246,6.529832134292565,8.42,31.09588416597649,31.159648,4.390783,0,0,1.7679,45.1,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0017_dob_cbf_d0.15_mpc_delay_on_clay_lane_change_v5_b0_s910/sim_diag.csv,dob_cbf,0.15,on
latency_compensation_sweep,dob_cbf_d0.15_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,sand,sinusoidal,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0018_dob_cbf_d0.15_mpc_delay_on_sand_sinusoidal_v5_b0_s910,ok,0,33.21222925186157,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0018_dob_cbf_d0.15_mpc_delay_on_sand_sinusoidal_v5_b0_s910/20260514_224220_418881_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0018_dob_cbf_d0.15_mpc_delay_on_sand_sinusoidal_v5_b0_s910/collision_log.csv,,830,3.981354453712203,7.105526,2.8697227871064466,3.3550652173913043,4.24805,0.6710130434782609,5.4436746987951805,8.244600000000009,27.977655253897627,27.706338,5.108226,0,0,1.662348,56.9,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0018_dob_cbf_d0.15_mpc_delay_on_sand_sinusoidal_v5_b0_s910/sim_diag.csv,dob_cbf,0.15,on
latency_compensation_sweep,dob_cbf_d0.15_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,sand,lane_change,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0019_dob_cbf_d0.15_mpc_delay_on_sand_lane_change_v5_b0_s910,ok,0,12.50636863708496,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0019_dob_cbf_d0.15_mpc_delay_on_sand_lane_change_v5_b0_s910/20260514_224232_337097_sand_lane_change_acados_rate_mlp/diag_sand_lane_change_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0019_dob_cbf_d0.15_mpc_delay_on_sand_lane_change_v5_b0_s910/collision_log.csv,,834,1.3349547491514313,4.214246,0.9214101019490256,4.063936581709146,4.29205,0.8127873163418291,5.338597122302158,6.873899999999993,34.767428509118204,34.186205,7.214246,0,0,1.524315,62.7,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0019_dob_cbf_d0.15_mpc_delay_on_sand_lane_change_v5_b0_s910/sim_diag.csv,dob_cbf,0.15,on
latency_compensation_sweep,dob_cbf_d0.30_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0020_dob_cbf_d0.30_mpc_delay_on_clay_sinusoidal_v5_b0_s910,ok,0,33.736891746521,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0020_dob_cbf_d0.30_mpc_delay_on_clay_sinusoidal_v5_b0_s910/20260514_224306_237771_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0020_dob_cbf_d0.30_mpc_delay_on_clay_sinusoidal_v5_b0_s910/collision_log.csv,,834,3.12550870024616,7.743364,1.886904115442279,2.3245691154422787,4.14925,0.4649138230884557,5.673237410071942,8.857399999999991,19.413945698734477,18.266136,8.460064,0,0,2.617768,25.5,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0020_dob_cbf_d0.30_mpc_delay_on_clay_sinusoidal_v5_b0_s910/sim_diag.csv,dob_cbf,0.3,on
latency_compensation_sweep,dob_cbf_d0.30_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0021_dob_cbf_d0.30_mpc_delay_on_clay_lane_change_v5_b0_s910,ok,0,12.553006649017334,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0021_dob_cbf_d0.30_mpc_delay_on_clay_lane_change_v5_b0_s910/20260514_224318_640655_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0021_dob_cbf_d0.30_mpc_delay_on_clay_lane_change_v5_b0_s910/collision_log.csv,,834,2.479978246314121,5.030845,1.6927030029985008,3.7513904047976014,4.77513,0.7502780809595203,5.150383693045564,6.6,31.37328731476307,32.549321,-2.030845,0,0,2.279828,54.9,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0021_dob_cbf_d0.30_mpc_delay_on_clay_lane_change_v5_b0_s910/sim_diag.csv,dob_cbf,0.3,on
latency_compensation_sweep,dob_cbf_d0.30_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,sand,sinusoidal,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0022_dob_cbf_d0.30_mpc_delay_on_sand_sinusoidal_v5_b0_s910,ok,0,32.878461837768555,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0022_dob_cbf_d0.30_mpc_delay_on_sand_sinusoidal_v5_b0_s910/20260514_224352_185731_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0022_dob_cbf_d0.30_mpc_delay_on_sand_sinusoidal_v5_b0_s910/collision_log.csv,,826,0.9170153810824349,1.602202,0.7494130824587706,1.7566908545727136,3.155309999999999,0.3513381709145427,6.861319612590799,8.405,14.71794389958613,15.286612,3.272197,0,0,1.262863,50.0,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0022_dob_cbf_d0.30_mpc_delay_on_sand_sinusoidal_v5_b0_s910/sim_diag.csv,dob_cbf,0.3,on
latency_compensation_sweep,dob_cbf_d0.30_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,sand,lane_change,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0023_dob_cbf_d0.30_mpc_delay_on_sand_lane_change_v5_b0_s910,ok,0,12.502992153167725,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0023_dob_cbf_d0.30_mpc_delay_on_sand_lane_change_v5_b0_s910/20260514_224404_085750_sand_lane_change_acados_rate_mlp/diag_sand_lane_change_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0023_dob_cbf_d0.30_mpc_delay_on_sand_lane_change_v5_b0_s910/collision_log.csv,,834,3.102854728111449,6.989456,2.269476505247376,4.107556521739131,4.25917,0.8215113043478262,6.650983213429257,9.173799999999996,34.54055639079121,35.434399,-3.989456,0,0,2.379663,73.5,,,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0023_dob_cbf_d0.30_mpc_delay_on_sand_lane_change_v5_b0_s910/sim_diag.csv,dob_cbf,0.3,on
latency_compensation_sweep,mppi_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,sinusoidal,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0024_mppi_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910,ok,0,33.38190031051636,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0024_mppi_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/20260514_224438_043490_clay_sinusoidal_acados_rate_mlp/diag_clay_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0024_mppi_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/collision_log.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0024_mppi_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/mppi_shield_log.csv,730,0.1408653886030089,0.439014,0.1158201330998248,1.8352210157618212,3.618,0.3670442031523643,5.247808219178082,7.19050000000002,15.39142003591531,16.431761,1.777314,0,1,0.0651999999999999,43.1,0.1376304347826087,0.4839347826086956,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0024_mppi_d0.00_mpc_delay_on_clay_sinusoidal_v5_b0_s910/sim_diag.csv,mppi,0.0,on
latency_compensation_sweep,mppi_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,clay,lane_change,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0025_mppi_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910,ok,0,12.65576434135437,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0025_mppi_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910/20260514_224450_036001_clay_lane_change_acados_rate_mlp/diag_clay_lane_change_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0025_mppi_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910/collision_log.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0025_mppi_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910/mppi_shield_log.csv,673,0.0809518489318533,0.22058,0.0551304721689059,3.875141074856046,4.5477,0.7750282149712092,5.495824665676077,7.679599999999991,32.37003379387686,33.631812,2.89027,0,1,0.3959999999999999,68.6,0.1351714285714286,0.1575285714285714,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0025_mppi_d0.00_mpc_delay_on_clay_lane_change_v5_b0_s910/sim_diag.csv,mppi,0.0,on
latency_compensation_sweep,mppi_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,sand,sinusoidal,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0026_mppi_d0.00_mpc_delay_on_sand_sinusoidal_v5_b0_s910,ok,0,32.90706181526184,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0026_mppi_d0.00_mpc_delay_on_sand_sinusoidal_v5_b0_s910/20260514_224523_606002_sand_sinusoidal_acados_rate_mlp/diag_sand_sinusoidal_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0026_mppi_d0.00_mpc_delay_on_sand_sinusoidal_v5_b0_s910/collision_log.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0026_mppi_d0.00_mpc_delay_on_sand_sinusoidal_v5_b0_s910/mppi_shield_log.csv,708,2.065831895285003,4.041219,1.4354312770642204,3.38141247706422,4.21338,0.676282495412844,5.435254237288135,7.321599999999994,29.300450169777637,28.334468,-1.315013,0,1,0.0068000000000001,52.0,0.3424181818181819,0.0821818181818181,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0026_mppi_d0.00_mpc_delay_on_sand_sinusoidal_v5_b0_s910/sim_diag.csv,mppi,0.0,on
latency_compensation_sweep,mppi_d0.00_mpc_delay_on,standard,nn,closed_loop_v2_both_axles_rate_32_16,sand,lane_change,5.0,0,910,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0027_mppi_d0.00_mpc_delay_on_sand_lane_change_v5_b0_s910,ok,0,12.553674697875977,10.0,1.0,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0027_mppi_d0.00_mpc_delay_on_sand_lane_change_v5_b0_s910/20260514_224535_594186_sand_lane_change_acados_rate_mlp/diag_sand_lane_change_acados_rate_mlp.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0027_mppi_d0.00_mpc_delay_on_sand_lane_change_v5_b0_s910/collision_log.csv,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0027_mppi_d0.00_mpc_delay_on_sand_lane_change_v5_b0_s910/mppi_shield_log.csv,722,0.1929903048798718,0.590837,0.1176271330935252,3.846328417266188,4.30065,0.7692656834532375,6.5742936288088645,9.789599999999991,32.86826210095181,33.950009,2.917745,0,1,0.3545000000000002,43.1,0.1489130434782608,0.3809347826086957,,/home/ksha/Documents/sbel/chrono_hil/chrono-HIL/project/SCM_Teleop/paper_scripts/results/latency_compensation_sweep_20260514_223505/raw/0027_mppi_d0.00_mpc_delay_on_sand_lane_change_v5_b0_s910/sim_diag.csv,mppi,0.0,on
