t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,sand,0.950,0.450,0.0000,-0.0370,0.0297,-0.0005,-0.6642,0.0032,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,sand,0.950,0.450,0.0126,0.0020,0.0096,-0.0003,-0.6740,0.0037,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,sand,0.950,0.450,0.0251,0.0241,0.0826,-0.0030,-0.3939,-0.0075,-0.0060,-0.0060,-0.0060,-0.0060,0.0060
0.0360,sand,0.950,0.450,0.0377,0.0003,0.0201,-0.0061,-0.0998,0.0666,0.0153,0.0153,0.0153,0.0153,0.0159
0.0480,sand,0.950,0.450,0.0502,-0.0494,0.0874,-0.0026,0.1155,-0.0496,0.0228,0.0228,0.0228,0.0228,0.0224
0.0600,sand,0.950,0.450,0.0627,0.0276,0.0493,-0.0033,0.8684,-0.0121,-0.0167,-0.0167,-0.0167,-0.0167,0.0268
0.0720,sand,0.950,0.450,0.0751,-0.0046,0.0059,-0.0027,0.1892,-0.0931,-0.0196,-0.0196,-0.0196,-0.0196,0.0328
0.0840,sand,0.950,0.450,0.0875,0.0956,-0.0157,-0.0004,0.0444,-0.0454,-0.0116,-0.0116,-0.0116,-0.0116,0.0373
0.0960,sand,0.950,0.450,0.0999,0.0267,-0.0214,-0.0039,-0.1485,0.1843,-0.0051,-0.0051,-0.0051,-0.0051,0.0465
0.1080,sand,0.950,0.450,0.1121,0.1163,-0.0712,-0.0014,0.0458,-0.2142,-0.0068,-0.0068,-0.0068,-0.0068,0.0537
0.1200,sand,0.950,0.450,0.1243,0.0094,0.0148,-0.0023,0.0262,-0.0459,-0.0107,-0.0107,-0.0107,-0.0107,0.0584
0.1320,sand,0.950,0.450,0.1365,0.0210,-0.0029,-0.0041,0.2722,-0.0831,-0.0252,-0.0251,-0.0252,-0.0252,0.0663
0.1440,sand,0.950,0.450,0.1485,-0.0222,-0.0717,-0.0022,0.1031,0.0029,-0.0255,-0.0255,-0.0255,-0.0255,0.0708
0.1560,sand,0.950,0.450,0.1605,-0.0284,0.0005,-0.0038,-0.0106,0.0837,-0.0338,-0.0338,-0.0338,-0.0338,0.0752
0.1680,sand,0.950,0.450,0.1723,-0.0004,-0.0281,-0.0038,0.0961,-0.0522,-0.0450,-0.0450,-0.0450,-0.0450,0.0818
0.1800,sand,0.950,0.450,0.1841,-0.0204,-0.0049,-0.0046,0.0971,-0.1020,-0.0520,-0.0520,-0.0520,-0.0520,0.0894
0.1920,sand,0.950,0.450,0.1957,0.0324,-0.0551,-0.0028,0.0388,-0.0247,-0.0703,-0.0703,-0.0703,-0.0703,0.0963
0.2040,sand,0.950,0.450,0.2072,0.0209,-0.0507,-0.0057,0.2453,-0.2348,-0.0823,-0.0823,-0.0823,-0.0823,0.1036
0.2160,sand,0.950,0.450,0.2186,-0.0369,0.0742,-0.0011,-0.1275,1.6682,-0.1049,-0.1049,-0.1049,-0.1049,0.1074
0.2280,sand,0.950,0.450,0.2298,0.0285,-0.0022,-0.0018,0.0859,0.0288,-0.1283,-0.1283,-0.1283,-0.1283,0.1125
0.2400,sand,0.950,0.450,0.2409,0.0342,0.0486,-0.0024,0.0570,-0.3994,-0.1502,-0.1501,-0.1502,-0.1502,0.1186
0.2520,sand,0.950,0.450,0.2518,-0.0356,0.0736,-0.0030,0.1271,0.1404,-0.1767,-0.1767,-0.1767,-0.1767,0.1260
0.2640,sand,0.950,0.450,0.2626,0.0397,0.0123,-0.0025,-0.0223,-0.1135,-0.2164,-0.2164,-0.2164,-0.2164,0.1320
0.2760,sand,0.950,0.450,0.2732,-0.0561,0.0099,-0.0029,-0.0577,0.1959,-0.2357,-0.2357,-0.2357,-0.2357,0.1354
0.2880,sand,0.950,0.450,0.2836,-0.0023,0.0551,0.0014,0.0258,-0.2917,-0.2650,-0.2649,-0.2650,-0.2650,0.1369
0.3000,sand,0.950,0.450,0.2939,-0.0401,0.0969,-0.0035,0.0518,-0.0247,-0.3147,-0.3147,-0.3147,-0.3147,0.1457
0.3120,sand,0.950,0.450,0.3040,0.0742,-0.0434,-0.0045,-0.0782,-0.1216,-0.3463,-0.3463,-0.3463,-0.3463,0.1552
0.3240,sand,0.950,0.450,0.3138,0.0825,0.0758,-0.0019,-0.4284,-0.2585,-0.3936,-0.3936,-0.3936,-0.3936,0.1573
0.3360,sand,0.950,0.450,0.3235,0.0143,0.1262,0.0003,-0.0619,0.2248,-0.4267,-0.4267,-0.4267,-0.4267,0.1580
0.3480,sand,0.950,0.450,0.3330,-0.0394,0.0604,-0.0028,0.3033,0.3696,-0.4816,-0.4816,-0.4816,-0.4816,0.1628
0.3600,sand,0.950,0.450,0.3423,0.0059,0.0572,-0.0030,0.0912,-0.7443,-0.5312,-0.5312,-0.5312,-0.5312,0.1748
0.3720,sand,0.950,0.450,0.3513,0.0469,0.1207,-0.0040,-0.2073,-0.3514,-0.6111,-0.6111,-0.6111,-0.6111,0.1817
0.3840,sand,0.950,0.450,0.3602,-0.0203,0.0910,-0.0008,0.2712,-0.3020,-0.6486,-0.6486,-0.6487,-0.6487,0.1814
0.3960,sand,0.950,0.450,0.3688,-0.0109,-0.0311,-0.0001,-0.0393,0.1946,-0.6659,-0.6659,-0.6659,-0.6660,0.1834
0.4080,sand,0.950,0.450,0.3771,0.0500,0.0337,-0.0041,-0.0260,-0.0756,-0.7754,-0.7754,-0.7754,-0.7754,0.1939
0.4200,sand,0.950,0.450,0.3853,-0.0093,0.1187,-0.0016,-0.3542,-0.2775,-0.8355,-0.8291,-0.8306,-0.8306,0.1990
0.4320,sand,0.950,0.450,0.3931,-0.0035,0.0362,0.0000,0.4605,-1.2016,-0.7582,-0.8263,-0.8424,-0.8221,0.1972
