t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,sand,1.100,0.450,0.0000,0.0052,-0.0362,-0.0008,-0.7048,-0.0155,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,sand,1.100,0.450,0.0126,0.0163,0.0142,-0.0004,-0.6476,0.0082,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,sand,1.100,0.450,0.0251,-0.0168,-0.0350,-0.0018,-0.3962,-0.0504,-0.0060,-0.0060,-0.0060,-0.0060,0.0060
0.0360,sand,1.100,0.450,0.0377,0.0818,0.0059,-0.0029,-0.0655,0.0678,0.0153,0.0153,0.0153,0.0153,0.0159
0.0480,sand,1.100,0.450,0.0502,-0.0410,0.0774,-0.0046,0.1332,-0.0235,0.0228,0.0228,0.0228,0.0228,0.0224
0.0600,sand,1.100,0.450,0.0627,-0.0157,0.0324,-0.0028,0.8545,0.0046,-0.0167,-0.0167,-0.0167,-0.0167,0.0268
0.0720,sand,1.100,0.450,0.0751,0.0351,0.0357,-0.0019,0.1876,-0.0554,-0.0196,-0.0196,-0.0196,-0.0196,0.0328
0.0840,sand,1.100,0.450,0.0875,0.0604,0.0237,-0.0035,0.0714,-0.0593,-0.0116,-0.0116,-0.0116,-0.0116,0.0373
0.0960,sand,1.100,0.450,0.0999,-0.0218,0.0813,-0.0041,-0.1776,0.1871,-0.0051,-0.0051,-0.0051,-0.0051,0.0465
0.1080,sand,1.100,0.450,0.1121,-0.0083,-0.0517,-0.0018,0.0274,-0.2009,-0.0068,-0.0068,-0.0068,-0.0068,0.0537
0.1200,sand,1.100,0.450,0.1243,-0.0086,-0.0754,-0.0039,0.0481,-0.0469,-0.0107,-0.0107,-0.0107,-0.0107,0.0584
0.1320,sand,1.100,0.450,0.1365,0.0612,-0.0037,-0.0023,0.2691,-0.0728,-0.0252,-0.0251,-0.0252,-0.0252,0.0663
0.1440,sand,1.100,0.450,0.1485,0.0331,0.0420,-0.0041,0.0954,-0.0073,-0.0255,-0.0255,-0.0255,-0.0255,0.0708
0.1560,sand,1.100,0.450,0.1605,0.0815,-0.0142,-0.0005,-0.0144,0.0695,-0.0338,-0.0338,-0.0338,-0.0338,0.0752
0.1680,sand,1.100,0.450,0.1723,0.0149,-0.0150,-0.0027,0.1016,-0.0330,-0.0450,-0.0450,-0.0450,-0.0450,0.0818
0.1800,sand,1.100,0.450,0.1841,-0.0013,-0.0009,-0.0039,0.0475,-0.0867,-0.0520,-0.0520,-0.0520,-0.0520,0.0894
0.1920,sand,1.100,0.450,0.1957,-0.0078,0.0467,-0.0033,0.0449,-0.0126,-0.0703,-0.0703,-0.0703,-0.0703,0.0963
0.2040,sand,1.100,0.450,0.2072,-0.0637,0.0031,-0.0035,0.2520,-0.2237,-0.0823,-0.0823,-0.0823,-0.0823,0.1036
0.2160,sand,1.100,0.450,0.2186,0.0099,0.0516,-0.0001,-0.1307,1.6738,-0.1049,-0.1049,-0.1049,-0.1049,0.1074
0.2280,sand,1.100,0.450,0.2298,0.0157,0.1477,-0.0022,0.0636,0.0318,-0.1283,-0.1283,-0.1283,-0.1283,0.1125
0.2400,sand,1.100,0.450,0.2409,-0.0079,0.0145,-0.0027,0.0671,-0.4059,-0.1502,-0.1501,-0.1502,-0.1502,0.1186
0.2520,sand,1.100,0.450,0.2518,-0.0222,-0.0723,-0.0037,0.0953,0.1397,-0.1767,-0.1767,-0.1767,-0.1767,0.1260
0.2640,sand,1.100,0.450,0.2626,0.0099,-0.0498,-0.0033,0.0123,-0.0905,-0.2164,-0.2164,-0.2164,-0.2164,0.1320
