t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,sand,0.950,0.650,0.0000,-0.0533,0.1319,-0.0007,-0.6682,0.0089,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,sand,0.950,0.650,0.0126,-0.0166,-0.0099,0.0016,-0.6592,0.0164,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,sand,0.950,0.650,0.0251,-0.0296,0.0777,-0.0031,-0.8861,-0.0420,-0.0057,-0.0057,-0.0057,-0.0057,0.0064
0.0360,sand,0.950,0.650,0.0377,-0.1183,0.0175,-0.0039,-0.1098,0.0457,0.0151,0.0151,0.0151,0.0151,0.0150
0.0480,sand,0.950,0.650,0.0502,-0.0914,0.0236,-0.0046,0.1830,-0.0259,0.0225,0.0225,0.0225,0.0225,0.0212
0.0600,sand,0.950,0.650,0.0627,0.0383,0.0482,-0.0027,0.7591,-0.0307,-0.0177,-0.0177,-0.0177,-0.0177,0.0272
0.0720,sand,0.950,0.650,0.0751,0.0214,0.0175,-0.0035,0.2954,-0.0348,-0.0205,-0.0205,-0.0205,-0.0205,0.0338
0.0840,sand,0.950,0.650,0.0875,-0.0530,0.0415,-0.0025,-0.1777,-0.0619,-0.0130,-0.0130,-0.0130,-0.0130,0.0397
0.0960,sand,0.950,0.650,0.0999,-0.0297,-0.0589,-0.0032,-0.0537,0.1807,-0.0136,-0.0136,-0.0136,-0.0136,0.0456
0.1080,sand,0.950,0.650,0.1121,0.0439,-0.0293,-0.0021,-0.7309,-0.1392,-0.0170,-0.0170,-0.0170,-0.0170,0.0525
0.1200,sand,0.950,0.650,0.1243,-0.0295,0.0321,-0.0032,-0.2052,0.0298,-0.0303,-0.0303,-0.0303,-0.0303,0.0576
0.1320,sand,0.950,0.650,0.1365,-0.0133,0.0592,-0.0049,0.0322,-0.0627,-0.0459,-0.0459,-0.0459,-0.0459,0.0644
0.1440,sand,0.950,0.650,0.1485,-0.0118,-0.0017,-0.0034,-0.0214,0.1713,-0.0643,-0.0643,-0.0643,-0.0643,0.0711
0.1560,sand,0.950,0.650,0.1605,-0.0608,-0.0193,-0.0028,-0.1468,0.2217,-0.0864,-0.0864,-0.0864,-0.0864,0.0775
0.1680,sand,0.950,0.650,0.1723,-0.0088,-0.0384,0.0006,0.0523,-0.0052,-0.1111,-0.1111,-0.1111,-0.1111,0.0833
0.1800,sand,0.950,0.650,0.1841,-0.0227,-0.0419,-0.0030,-0.1626,0.1424,-0.1401,-0.1402,-0.1402,-0.1402,0.0885
0.1920,sand,0.950,0.650,0.1957,0.0547,0.0495,-0.0031,0.1387,-0.0126,-0.1779,-0.1779,-0.1779,-0.1779,0.0941
0.2040,sand,0.950,0.650,0.2072,0.0060,-0.0481,-0.0041,-0.4651,0.2828,-0.2076,-0.2076,-0.2076,-0.2076,0.1025
0.2160,sand,0.950,0.650,0.2186,-0.0116,0.0489,-0.0021,-0.0921,0.1951,-0.2691,-0.2692,-0.2692,-0.2691,0.1100
0.2280,sand,0.950,0.650,0.2298,0.0511,-0.0774,0.0015,0.0213,0.1908,-0.3102,-0.3103,-0.3102,-0.3102,0.1141
0.2400,sand,0.950,0.650,0.2409,0.1166,0.0308,-0.0000,-0.0095,0.0653,-0.3709,-0.3710,-0.3710,-0.3710,0.1166
0.2520,sand,0.950,0.650,0.2518,0.0730,0.0714,-0.0022,0.0190,0.2595,-0.4375,-0.4375,-0.4375,-0.4375,0.1221
0.2640,sand,0.950,0.650,0.2626,-0.0120,0.0490,-0.0078,0.2522,-0.2740,-0.5265,-0.5266,-0.5266,-0.5266,0.1376
0.2760,sand,0.950,0.650,0.2732,0.0644,-0.0001,-0.0044,-0.3624,-0.1325,-0.5982,-0.5982,-0.5982,-0.5982,0.1412
0.2880,sand,0.950,0.650,0.2836,-0.0182,0.0467,0.0015,0.0085,0.3196,-0.6698,-0.6698,-0.6698,-0.6698,0.1396
0.3000,sand,0.950,0.650,0.2939,-0.0595,0.0535,-0.0004,-0.0214,0.5041,-0.7749,-0.7748,-0.7749,-0.7749,0.1414
0.3120,sand,0.950,0.650,0.3040,0.0668,0.0005,-0.0043,0.0396,-0.0189,-0.8838,-0.8837,-0.8838,-0.8838,0.1489
0.3240,sand,0.950,0.650,0.3138,-0.0773,-0.0766,-0.0069,-0.0041,-0.1564,-0.9931,-0.9931,-0.9931,-0.9931,0.1602
0.3360,sand,0.950,0.650,0.3235,-0.0375,0.0661,-0.0029,-0.1593,0.7968,-1.1369,-1.1369,-1.1369,-1.1369,0.1630
0.3480,sand,0.950,0.650,0.3330,-0.0427,0.1319,-0.0007,0.0329,0.0909,-1.2857,-1.2857,-1.2858,-1.2858,0.1672
0.3600,sand,0.950,0.650,0.3423,0.0203,0.0496,-0.0036,0.0228,0.0658,-1.4609,-1.4609,-1.4609,-1.4609,0.1737
0.3720,sand,0.950,0.650,0.3513,0.0108,0.0265,-0.0033,0.0483,-0.0164,-1.6521,-1.6520,-1.6521,-1.6521,0.1782
0.3840,sand,0.950,0.650,0.3602,-0.0219,0.0824,-0.0033,0.4126,0.1532,-1.8624,-1.8623,-1.8624,-1.8624,0.1837
