t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,sand,1.100,0.650,0.0000,-0.1156,0.0096,-0.0001,-0.6823,0.0117,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,sand,1.100,0.650,0.0126,0.0327,-0.0421,-0.0010,-0.6360,-0.0016,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,sand,1.100,0.650,0.0251,0.0266,-0.0285,-0.0026,-0.8719,-0.0174,-0.0057,-0.0057,-0.0057,-0.0057,0.0064
0.0360,sand,1.100,0.650,0.0377,0.0258,-0.0012,-0.0044,-0.0689,0.0654,0.0151,0.0151,0.0151,0.0151,0.0150
0.0480,sand,1.100,0.650,0.0502,-0.1402,-0.0446,-0.0040,0.1579,-0.0008,0.0225,0.0225,0.0225,0.0225,0.0212
0.0600,sand,1.100,0.650,0.0627,-0.0396,0.0078,-0.0034,0.7689,-0.0278,-0.0177,-0.0177,-0.0177,-0.0177,0.0272
0.0720,sand,1.100,0.650,0.0751,0.0256,0.0977,-0.0024,0.3079,-0.0122,-0.0205,-0.0205,-0.0205,-0.0205,0.0338
0.0840,sand,1.100,0.650,0.0875,0.0066,0.0074,-0.0046,-0.1537,-0.0602,-0.0130,-0.0130,-0.0130,-0.0130,0.0397
0.0960,sand,1.100,0.650,0.0999,-0.0439,-0.0164,-0.0009,-0.0621,0.1659,-0.0136,-0.0136,-0.0136,-0.0136,0.0456
0.1080,sand,1.100,0.650,0.1121,-0.0503,0.0486,-0.0007,-0.7371,-0.1420,-0.0170,-0.0170,-0.0170,-0.0170,0.0525
0.1200,sand,1.100,0.650,0.1243,0.0755,0.1201,-0.0029,-0.1583,0.0260,-0.0303,-0.0303,-0.0303,-0.0303,0.0576
0.1320,sand,1.100,0.650,0.1365,-0.0782,0.0705,-0.0035,0.0130,-0.0605,-0.0459,-0.0459,-0.0459,-0.0459,0.0644
0.1440,sand,1.100,0.650,0.1485,-0.0874,0.0211,-0.0055,-0.0222,0.1631,-0.0643,-0.0643,-0.0643,-0.0643,0.0711
0.1560,sand,1.100,0.650,0.1605,-0.0532,-0.0191,-0.0017,-0.1352,0.2327,-0.0864,-0.0864,-0.0864,-0.0864,0.0775
0.1680,sand,1.100,0.650,0.1723,0.1066,-0.0696,-0.0029,0.0036,-0.0159,-0.1111,-0.1111,-0.1111,-0.1111,0.0833
0.1800,sand,1.100,0.650,0.1841,0.0154,-0.0285,-0.0016,-0.1508,0.1487,-0.1401,-0.1402,-0.1402,-0.1402,0.0885
0.1920,sand,1.100,0.650,0.1957,0.0519,0.0615,-0.0016,0.1197,-0.0453,-0.1779,-0.1779,-0.1779,-0.1779,0.0941
0.2040,sand,1.100,0.650,0.2072,0.0966,-0.0139,-0.0044,-0.4777,0.3031,-0.2076,-0.2076,-0.2076,-0.2076,0.1025
0.2160,sand,1.100,0.650,0.2186,-0.0047,0.0283,-0.0033,-0.0724,0.1885,-0.2691,-0.2692,-0.2692,-0.2691,0.1100
0.2280,sand,1.100,0.650,0.2298,0.0754,0.0322,0.0006,0.0372,0.1974,-0.3102,-0.3103,-0.3102,-0.3102,0.1141
0.2400,sand,1.100,0.650,0.2409,0.1097,-0.0057,-0.0001,-0.0161,0.0552,-0.3709,-0.3710,-0.3710,-0.3710,0.1166
0.2520,sand,1.100,0.650,0.2518,-0.0223,-0.0286,-0.0032,0.0126,0.2673,-0.4375,-0.4375,-0.4375,-0.4375,0.1221
0.2640,sand,1.100,0.650,0.2626,-0.0053,0.0727,-0.0087,0.2596,-0.2629,-0.5265,-0.5266,-0.5266,-0.5266,0.1376
0.2760,sand,1.100,0.650,0.2732,0.0339,0.0711,-0.0023,-0.3396,-0.1630,-0.5982,-0.5982,-0.5982,-0.5982,0.1412
0.2880,sand,1.100,0.650,0.2836,-0.0347,0.0691,0.0027,0.0330,0.3249,-0.6698,-0.6698,-0.6698,-0.6698,0.1396
0.3000,sand,1.100,0.650,0.2939,-0.0314,-0.0107,-0.0012,-0.0578,0.5255,-0.7749,-0.7748,-0.7749,-0.7749,0.1414
0.3120,sand,1.100,0.650,0.3040,-0.0340,0.0657,-0.0031,0.0707,-0.0732,-0.8838,-0.8837,-0.8838,-0.8838,0.1489
0.3240,sand,1.100,0.650,0.3138,-0.0789,0.0394,-0.0069,-0.0191,-0.1206,-0.9931,-0.9931,-0.9931,-0.9931,0.1602
0.3360,sand,1.100,0.650,0.3235,0.0599,0.0091,-0.0043,-0.1309,0.7673,-1.1369,-1.1369,-1.1369,-1.1369,0.1630
0.3480,sand,1.100,0.650,0.3330,0.0212,0.0173,-0.0017,0.0072,0.0806,-1.2857,-1.2857,-1.2858,-1.2858,0.1672
0.3600,sand,1.100,0.650,0.3423,0.0349,0.0856,-0.0015,0.0248,0.0473,-1.4609,-1.4609,-1.4609,-1.4609,0.1737
0.3720,sand,1.100,0.650,0.3513,0.0625,-0.0375,-0.0034,0.0299,-0.0252,-1.6521,-1.6520,-1.6521,-1.6521,0.1782
0.3840,sand,1.100,0.650,0.3602,-0.0913,0.0280,-0.0028,0.4148,0.1326,-1.8624,-1.8623,-1.8624,-1.8624,0.1837
0.3960,sand,1.100,0.650,0.3688,-0.0812,-0.0025,-0.0006,-0.1674,0.3007,-2.0908,-2.0907,-2.0908,-2.0908,0.1878
0.4080,sand,1.100,0.650,0.3771,-0.0234,0.1415,-0.0001,-0.0238,0.1879,-2.3443,-2.3442,-2.3443,-2.3443,0.1912
0.4200,sand,1.100,0.650,0.3853,-0.0306,0.0738,-0.0015,0.0625,0.1836,-2.5459,-2.6343,-2.5918,-2.6207,0.1960
0.4320,sand,1.100,0.650,0.3931,0.0737,0.0613,-0.0050,1.9533,-2.2060,-1.9114,-2.9873,-2.0125,-2.9746,0.1995
0.4440,sand,1.100,0.650,0.4008,0.1362,0.0147,-0.0003,4.4317,-0.6293,-1.2055,-2.5403,-1.5518,-2.7002,0.2019
0.4560,sand,1.100,0.650,0.4082,0.1193,0.0686,0.0089,5.3412,0.4772,-1.4712,-1.3711,-1.7646,-2.4210,0.2084
0.4680,sand,1.100,0.650,0.4153,0.3061,0.0377,0.0297,6.0027,0.9447,-1.7969,-1.0353,-1.7851,-2.0826,0.2084
0.4800,sand,1.100,0.650,0.4222,0.3339,0.0895,0.0332,6.2748,-1.1930,-1.8889,-1.2154,-1.4385,-1.9254,0.2019
0.4920,sand,1.100,0.650,0.4288,0.3404,0.1673,0.0317,7.6075,-2.0959,-1.5413,-1.6245,-1.2261,-1.6712,0.1989
0.5040,sand,1.100,0.650,0.4351,0.5516,0.0456,0.0353,8.8624,-1.4254,-1.1285,-1.6794,-1.6195,-1.1550,0.2057
0.5160,sand,1.100,0.650,0.4411,0.5523,-0.0681,0.0235,8.9058,-0.1770,-0.7284,-1.7529,-2.6980,-0.9942,0.2093
0.5280,sand,1.100,0.650,0.4469,0.6420,0.0603,0.0345,2.7368,2.1690,-1.1056,-2.4205,-3.0073,-0.7061,0.2099
0.5400,sand,1.100,0.650,0.4524,0.6656,0.0952,0.0248,2.1234,-1.2642,-1.0643,-3.0855,-3.4153,-0.6523,0.2099
0.5520,sand,1.100,0.650,0.4576,0.6133,0.0749,0.0254,1.7846,-4.5199,-1.0897,-3.1628,-2.7359,-0.9132,0.2112
0.5640,sand,1.100,0.650,0.4625,0.6991,0.0593,0.0285,1.1823,1.7572,-0.9167,-1.4976,-2.1483,-0.7394,0.2133
0.5760,sand,1.100,0.650,0.4672,0.7923,-0.0485,0.0335,-7.0919,-2.6886,-1.1083,-2.5028,-1.4123,-1.2134,0.2129
0.5880,sand,1.100,0.650,0.4715,0.6493,0.0170,0.0458,1.2934,0.1621,-0.9931,-2.1974,-1.3907,-1.7170,0.2160
0.6000,sand,1.100,0.650,0.4755,0.5770,0.0958,0.0498,-1.1409,0.0628,-1.2899,-2.1242,-1.3912,-1.7960,0.2228
0.6120,sand,1.100,0.650,0.4793,0.5825,0.0559,0.0630,-0.6330,0.2451,-1.3076,-2.2540,-1.7575,-1.7162,0.2277
0.6240,sand,1.100,0.650,0.4827,0.6814,0.0351,0.0719,0.0141,0.1630,-1.5135,-2.5995,-1.4904,-2.1273,0.2310
