t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.650,0.650,0.0000,-0.0066,0.0436,0.0007,-0.6581,-0.0194,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.650,0.650,0.0126,-0.0011,-0.0138,-0.0019,-0.6322,0.0006,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,dirt,0.650,0.650,0.0251,-0.0941,0.0394,-0.0025,-0.8684,-0.0499,-0.0057,-0.0057,-0.0057,-0.0057,0.0064
0.0360,dirt,0.650,0.650,0.0377,-0.0214,-0.0176,-0.0058,-0.0857,0.0873,0.0151,0.0151,0.0151,0.0151,0.0150
0.0480,dirt,0.650,0.650,0.0502,-0.0529,-0.0536,-0.0027,0.1583,-0.0279,0.0225,0.0225,0.0225,0.0225,0.0212
0.0600,dirt,0.650,0.650,0.0627,0.0304,-0.0462,-0.0031,0.7568,0.0059,-0.0177,-0.0177,-0.0177,-0.0177,0.0272
0.0720,dirt,0.650,0.650,0.0751,-0.0447,-0.1037,-0.0036,0.2937,-0.0553,-0.0205,-0.0205,-0.0205,-0.0205,0.0338
0.0840,dirt,0.650,0.650,0.0875,-0.1373,-0.0311,-0.0016,-0.1698,-0.0528,-0.0130,-0.0130,-0.0130,-0.0130,0.0397
0.0960,dirt,0.650,0.650,0.0999,0.0196,0.0518,-0.0032,-0.0622,0.1358,-0.0136,-0.0136,-0.0136,-0.0136,0.0456
0.1080,dirt,0.650,0.650,0.1121,-0.0380,-0.0151,-0.0024,-0.7131,-0.1395,-0.0170,-0.0170,-0.0170,-0.0170,0.0525
0.1200,dirt,0.650,0.650,0.1243,-0.0434,0.0292,-0.0018,-0.1903,0.0044,-0.0303,-0.0303,-0.0303,-0.0303,0.0576
0.1320,dirt,0.650,0.650,0.1365,0.0195,0.0678,-0.0041,0.0072,-0.0522,-0.0459,-0.0459,-0.0459,-0.0459,0.0644
0.1440,dirt,0.650,0.650,0.1485,-0.0672,0.0105,-0.0042,-0.0085,0.1892,-0.0643,-0.0643,-0.0643,-0.0643,0.0711
0.1560,dirt,0.650,0.650,0.1605,0.0184,-0.0164,-0.0031,-0.1592,0.2170,-0.0864,-0.0864,-0.0864,-0.0864,0.0775
0.1680,dirt,0.650,0.650,0.1723,-0.0308,-0.0203,-0.0013,0.0316,-0.0120,-0.1111,-0.1111,-0.1111,-0.1111,0.0833
0.1800,dirt,0.650,0.650,0.1841,0.0478,-0.1289,-0.0042,-0.1553,0.1189,-0.1401,-0.1402,-0.1402,-0.1402,0.0885
0.1920,dirt,0.650,0.650,0.1957,0.0488,-0.0055,-0.0012,0.1897,-0.0371,-0.1779,-0.1779,-0.1779,-0.1779,0.0941
0.2040,dirt,0.650,0.650,0.2072,-0.0211,0.0498,-0.0045,-0.4483,0.3165,-0.2076,-0.2076,-0.2076,-0.2076,0.1025
0.2160,dirt,0.650,0.650,0.2186,-0.0605,-0.0232,-0.0039,-0.0984,0.1813,-0.2691,-0.2692,-0.2692,-0.2691,0.1100
