t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.800,0.450,0.0000,0.0244,0.0576,-0.0005,-0.6768,0.0186,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.800,0.450,0.0126,0.0148,0.0610,-0.0006,-0.6542,0.0064,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,dirt,0.800,0.450,0.0251,0.0011,0.0943,-0.0028,-0.3747,-0.0459,-0.0060,-0.0060,-0.0060,-0.0060,0.0060
0.0360,dirt,0.800,0.450,0.0377,-0.0794,-0.0014,-0.0053,-0.0695,0.0787,0.0153,0.0153,0.0153,0.0153,0.0159
0.0480,dirt,0.800,0.450,0.0502,-0.0774,-0.0329,-0.0019,0.1194,-0.0349,0.0228,0.0228,0.0228,0.0228,0.0224
0.0600,dirt,0.800,0.450,0.0627,0.0065,-0.0906,-0.0024,0.8758,-0.0213,-0.0167,-0.0167,-0.0167,-0.0167,0.0268
0.0720,dirt,0.800,0.450,0.0751,0.0021,-0.0082,-0.0026,0.1822,-0.0615,-0.0196,-0.0196,-0.0196,-0.0196,0.0328
0.0840,dirt,0.800,0.450,0.0875,0.0803,-0.0295,-0.0015,0.0485,-0.0405,-0.0116,-0.0116,-0.0116,-0.0116,0.0373
0.0960,dirt,0.800,0.450,0.0999,-0.0001,-0.0511,-0.0037,-0.1577,0.1542,-0.0051,-0.0051,-0.0051,-0.0051,0.0465
0.1080,dirt,0.800,0.450,0.1121,-0.0745,-0.0529,-0.0015,0.0144,-0.2066,-0.0068,-0.0068,-0.0068,-0.0068,0.0537
0.1200,dirt,0.800,0.450,0.1243,0.0423,0.0522,-0.0012,0.0157,-0.0683,-0.0107,-0.0107,-0.0107,-0.0107,0.0584
0.1320,dirt,0.800,0.450,0.1365,0.1116,0.0040,-0.0043,0.2487,-0.1120,-0.0252,-0.0251,-0.0252,-0.0252,0.0663
0.1440,dirt,0.800,0.450,0.1485,-0.0695,0.0247,-0.0008,0.0977,-0.0243,-0.0255,-0.0255,-0.0255,-0.0255,0.0708
0.1560,dirt,0.800,0.450,0.1605,-0.0598,-0.1065,0.0002,-0.0317,0.1160,-0.0338,-0.0338,-0.0338,-0.0338,0.0752
0.1680,dirt,0.800,0.450,0.1723,-0.0187,-0.0161,-0.0028,0.0969,-0.0542,-0.0450,-0.0450,-0.0450,-0.0450,0.0818
0.1800,dirt,0.800,0.450,0.1841,-0.0646,0.0186,-0.0048,0.0591,-0.0809,-0.0520,-0.0520,-0.0520,-0.0520,0.0894
0.1920,dirt,0.800,0.450,0.1957,-0.0631,0.0248,-0.0030,0.3467,-0.6164,-0.0669,-0.0669,-0.0669,-0.0669,0.0957
0.2040,dirt,0.800,0.450,0.2072,0.0406,0.0285,-0.0022,-0.1717,0.2879,-0.0812,-0.0812,-0.0812,-0.0812,0.1016
0.2160,dirt,0.800,0.450,0.2186,-0.0703,0.0210,-0.0001,-0.0151,0.0571,-0.1061,-0.1061,-0.1061,-0.1061,0.1072
0.2280,dirt,0.800,0.450,0.2298,-0.0228,0.0071,-0.0027,0.0521,-0.1770,-0.1274,-0.1274,-0.1274,-0.1274,0.1128
0.2400,dirt,0.800,0.450,0.2409,0.0574,0.0141,-0.0016,0.0796,-0.0687,-0.1494,-0.1494,-0.1494,-0.1494,0.1185
0.2520,dirt,0.800,0.450,0.2518,-0.0309,0.0097,-0.0033,-0.0139,0.1275,-0.1723,-0.1723,-0.1723,-0.1723,0.1242
0.2640,dirt,0.800,0.450,0.2626,0.0222,0.0833,-0.0019,0.2594,0.0532,-0.2064,-0.2064,-0.2064,-0.2064,0.1313
0.2760,dirt,0.800,0.450,0.2732,0.0714,0.0121,-0.0025,-0.0931,0.5393,-0.2349,-0.2349,-0.2349,-0.2349,0.1362
0.2880,dirt,0.800,0.450,0.2836,0.0088,-0.0666,-0.0013,-0.0674,-0.0193,-0.2722,-0.2722,-0.2722,-0.2722,0.1457
0.3000,dirt,0.800,0.450,0.2939,0.0471,-0.0136,0.0000,-0.8275,0.0595,-0.3057,-0.3057,-0.3058,-0.3058,0.1458
0.3120,dirt,0.800,0.450,0.3040,0.0145,0.0247,-0.0020,0.2370,0.3257,-0.3464,-0.3464,-0.3464,-0.3464,0.1521
0.3240,dirt,0.800,0.450,0.3138,0.0473,-0.0308,-0.0051,-0.0316,-0.1047,-0.3960,-0.3959,-0.3959,-0.3959,0.1613
0.3360,dirt,0.800,0.450,0.3235,-0.0195,0.0439,-0.0011,-0.4443,0.0839,-0.4340,-0.4340,-0.4340,-0.4340,0.1635
0.3480,dirt,0.800,0.450,0.3330,0.0245,-0.0018,0.0003,0.0748,-0.0239,-0.4841,-0.4841,-0.4841,-0.4841,0.1646
0.3600,dirt,0.800,0.450,0.3423,-0.0176,-0.0254,-0.0046,0.4830,0.3365,-0.5305,-0.5305,-0.5305,-0.5305,0.1703
0.3720,dirt,0.800,0.450,0.3513,0.0185,-0.0567,-0.0057,-0.0500,-0.1132,-0.5804,-0.5804,-0.5804,-0.5804,0.1794
0.3840,dirt,0.800,0.450,0.3602,-0.0572,0.1062,-0.0031,0.0010,0.0488,-0.6481,-0.6481,-0.6481,-0.6481,0.1818
0.3960,dirt,0.800,0.450,0.3688,0.0137,0.0272,0.0004,0.0578,0.6487,-0.7050,-0.7049,-0.7050,-0.7050,0.1828
0.4080,dirt,0.800,0.450,0.3771,0.0387,-0.0032,-0.0039,0.0335,0.1669,-0.7675,-0.7674,-0.7675,-0.7675,0.1899
0.4200,dirt,0.800,0.450,0.3853,0.0077,0.0447,-0.0034,-0.0679,0.0431,-0.8419,-0.8351,-0.8367,-0.8367,0.1973
0.4320,dirt,0.800,0.450,0.3931,-0.0468,0.0399,-0.0004,0.7073,-1.4079,-0.7051,-0.8513,-0.8278,-0.8294,0.2015
0.4440,dirt,0.800,0.450,0.4008,0.0805,0.1007,0.0006,2.2830,-0.5550,-0.5729,-0.5293,-0.6805,-0.9658,0.2022
0.4560,dirt,0.800,0.450,0.4082,0.1100,-0.0082,0.0041,1.7618,2.8808,-1.0104,0.0366,-0.7997,-0.8917,0.2022
0.4680,dirt,0.800,0.450,0.4153,0.1544,-0.0427,0.0076,1.1824,-0.4443,-0.5528,-0.9488,-0.8266,-0.9159,0.1976
0.4800,dirt,0.800,0.450,0.4222,0.0956,-0.0068,0.0061,2.4172,-0.4429,-0.6218,-0.9771,-0.6485,-0.8811,0.1986
0.4920,dirt,0.800,0.450,0.4288,0.0449,-0.0360,0.0106,2.4151,-0.8346,-0.3961,-0.8217,-0.4357,-0.6345,0.2019
0.5040,dirt,0.800,0.450,0.4351,0.2036,0.0301,0.0106,2.7451,-0.7050,-0.4467,-0.4714,-0.4139,-0.3425,0.2032
0.5160,dirt,0.800,0.450,0.4411,0.2432,-0.0232,0.0105,1.8001,0.5852,-0.4322,-0.3704,-0.4787,-0.4215,0.2032
0.5280,dirt,0.800,0.450,0.4469,0.2718,-0.0084,0.0039,-0.4433,-1.4542,-1.1598,0.1019,-1.4557,-0.0051,0.2062
0.5400,dirt,0.800,0.450,0.4524,0.1875,-0.0081,-0.0059,-3.7791,1.5352,-1.3614,-0.1944,-0.3063,-0.1016,0.2086
0.5520,dirt,0.800,0.450,0.4576,0.1680,0.0029,-0.0059,-2.4766,0.2462,-0.9848,-0.2651,-0.2197,-0.0794,0.2103
0.5640,dirt,0.800,0.450,0.4625,0.1742,0.0086,0.0048,-2.2343,0.4448,-0.4005,-0.2133,0.0777,-0.2849,0.2111
0.5760,dirt,0.800,0.450,0.4672,0.2321,-0.0172,0.0057,-2.5434,-0.0663,-0.5508,-0.0658,-0.0056,-0.1857,0.2144
0.5880,dirt,0.800,0.450,0.4715,0.0808,0.0953,0.0034,-1.5742,-0.2930,-0.2040,0.1619,-0.5270,0.0387,0.2192
0.6000,dirt,0.800,0.450,0.4755,0.0942,-0.0737,0.0041,-0.7766,0.2991,-0.0498,0.4014,-0.5408,-0.4405,0.2254
0.6120,dirt,0.800,0.450,0.4793,0.0916,0.0942,0.0068,-0.4960,-0.2643,-0.4379,0.3541,-0.4616,-0.6166,0.2288
0.6240,dirt,0.800,0.450,0.4827,0.0642,0.0222,0.0105,-0.8636,0.1695,-0.4406,0.3452,-0.7757,-0.8261,0.2304
0.6360,dirt,0.800,0.450,0.4858,0.1276,-0.0129,0.0056,-0.3780,0.2865,-1.0184,-0.0598,-1.0883,-0.7700,0.2343
0.6480,dirt,0.800,0.450,0.4886,0.1032,0.0105,0.0072,0.3589,-0.5490,-1.3640,-0.2761,-0.9169,-1.1816,0.2386
0.6600,dirt,0.800,0.450,0.4911,0.0726,-0.0076,0.0087,0.7307,2.1832,-1.8362,-0.6307,-1.2698,-1.3298,0.2418
0.6720,dirt,0.800,0.450,0.4933,0.1295,-0.0568,0.0086,0.2594,-0.6236,-2.2525,-0.9899,-1.0975,-1.9033,0.2434
0.6840,dirt,0.800,0.450,0.4952,0.1616,0.0761,0.0058,-0.0670,1.3742,-2.6202,-1.2912,-1.4182,-2.2654,0.2436
0.6960,dirt,0.800,0.450,0.4968,0.1268,0.0427,0.0009,-0.0407,0.3361,-2.9300,-1.6010,-1.5487,-2.6284,0.2450
0.7080,dirt,0.800,0.450,0.4981,0.0767,0.0123,0.0025,-0.1805,0.2080,-3.2325,-1.9149,-1.6387,-3.0050,0.2475
0.7200,dirt,0.800,0.450,0.4990,0.0425,0.0309,0.0020,-0.0602,0.0903,-3.5509,-2.2333,-1.6813,-3.4052,0.2483
0.7320,dirt,0.800,0.450,0.4996,0.1891,0.0844,-0.0002,-0.0978,0.0890,-3.8840,-2.5664,-1.6099,-3.8580,0.2484
0.7440,dirt,0.800,0.450,0.5000,0.1513,0.0314,0.0031,0.1060,-0.1261,-4.2640,-2.9464,-0.9572,-4.5437,0.2490
0.7560,dirt,0.800,0.450,0.5000,0.1073,-0.0439,0.0029,0.1020,-0.0481,-4.7015,-3.3839,-0.3366,-5.2945,0.2500
0.7680,dirt,0.800,0.450,0.4996,0.1175,-0.0153,0.0074,-0.0094,0.1311,-5.1683,-3.8507,-0.2515,-5.3024,0.2505
