t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,clay,0.500,0.450,0.0000,-0.0122,0.0026,0.0013,-0.6888,-0.0086,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,clay,0.500,0.450,0.0126,0.0801,-0.0349,0.0007,-0.6538,0.0173,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,clay,0.500,0.450,0.0251,0.0071,0.0149,-0.0030,-0.3967,-0.0248,-0.0060,-0.0060,-0.0060,-0.0060,0.0060
0.0360,clay,0.500,0.450,0.0377,0.0174,0.0790,-0.0040,-0.0574,0.0816,0.0153,0.0153,0.0153,0.0153,0.0159
0.0480,clay,0.500,0.450,0.0502,-0.0157,-0.0471,-0.0020,0.1098,-0.0101,0.0228,0.0228,0.0228,0.0228,0.0224
0.0600,clay,0.500,0.450,0.0627,-0.0127,-0.0537,-0.0026,0.9021,0.0022,-0.0167,-0.0167,-0.0167,-0.0167,0.0268
0.0720,clay,0.500,0.450,0.0751,0.0030,-0.0146,-0.0025,0.1857,-0.0842,-0.0196,-0.0196,-0.0196,-0.0196,0.0328
0.0840,clay,0.500,0.450,0.0875,0.0294,-0.0137,-0.0041,0.0699,-0.0443,-0.0116,-0.0116,-0.0116,-0.0116,0.0373
0.0960,clay,0.500,0.450,0.0999,-0.0128,0.0843,-0.0037,-0.1765,0.1899,-0.0051,-0.0051,-0.0051,-0.0051,0.0465
0.1080,clay,0.500,0.450,0.1121,0.0637,0.0528,-0.0013,0.0112,-0.1965,-0.0068,-0.0068,-0.0068,-0.0068,0.0537
0.1200,clay,0.500,0.450,0.1243,-0.0154,-0.0160,-0.0009,0.0449,-0.0160,-0.0107,-0.0107,-0.0107,-0.0107,0.0584
0.1320,clay,0.500,0.450,0.1365,-0.0179,0.0449,-0.0035,0.2827,-0.0807,-0.0252,-0.0251,-0.0252,-0.0252,0.0663
0.1440,clay,0.500,0.450,0.1485,-0.0108,0.0469,-0.0028,0.1050,0.0119,-0.0255,-0.0255,-0.0255,-0.0255,0.0708
0.1560,clay,0.500,0.450,0.1605,-0.0261,-0.0247,-0.0015,-0.0023,0.0699,-0.0338,-0.0338,-0.0338,-0.0338,0.0752
0.1680,clay,0.500,0.450,0.1723,-0.0207,0.0523,-0.0037,0.1044,-0.0514,-0.0450,-0.0450,-0.0450,-0.0450,0.0818
0.1800,clay,0.500,0.450,0.1841,-0.0059,0.0331,-0.0026,0.0677,-0.0967,-0.0520,-0.0520,-0.0520,-0.0520,0.0894
0.1920,clay,0.500,0.450,0.1957,-0.0251,0.0362,-0.0050,0.0535,0.0041,-0.0703,-0.0703,-0.0703,-0.0703,0.0963
0.2040,clay,0.500,0.450,0.2072,-0.0170,-0.0394,-0.0037,0.2412,-0.2648,-0.0823,-0.0823,-0.0823,-0.0823,0.1036
0.2160,clay,0.500,0.450,0.2186,0.0257,0.1020,-0.0001,-0.1696,1.6707,-0.1049,-0.1049,-0.1049,-0.1049,0.1074
0.2280,clay,0.500,0.450,0.2298,-0.0115,-0.0157,-0.0020,0.0827,0.0515,-0.1283,-0.1283,-0.1283,-0.1283,0.1125
0.2400,clay,0.500,0.450,0.2409,0.0772,-0.0128,-0.0024,0.0590,-0.4086,-0.1502,-0.1501,-0.1502,-0.1502,0.1186
0.2520,clay,0.500,0.450,0.2518,-0.0241,-0.0842,-0.0035,0.1223,0.1342,-0.1767,-0.1767,-0.1767,-0.1767,0.1260
0.2640,clay,0.500,0.450,0.2626,0.0109,-0.0042,-0.0013,-0.0033,-0.1080,-0.2164,-0.2164,-0.2164,-0.2164,0.1320
0.2760,clay,0.500,0.450,0.2732,0.0113,-0.0471,-0.0018,-0.0586,0.1983,-0.2357,-0.2357,-0.2357,-0.2357,0.1354
