t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,clay,0.500,0.650,0.0000,-0.0763,-0.0571,0.0006,-0.6556,-0.0042,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,clay,0.500,0.650,0.0126,0.0059,-0.1134,-0.0003,-0.6206,0.0299,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,clay,0.500,0.650,0.0251,-0.0090,-0.0252,-0.0037,-0.9140,-0.0179,-0.0057,-0.0057,-0.0057,-0.0057,0.0064
0.0360,clay,0.500,0.650,0.0377,-0.0138,0.0340,-0.0037,-0.0958,0.0754,0.0151,0.0151,0.0151,0.0151,0.0150
0.0480,clay,0.500,0.650,0.0502,0.0220,0.0197,-0.0013,0.1475,-0.0180,0.0225,0.0225,0.0225,0.0225,0.0212
0.0600,clay,0.500,0.650,0.0627,-0.1052,-0.0603,-0.0018,0.7800,-0.0009,-0.0177,-0.0177,-0.0177,-0.0177,0.0272
0.0720,clay,0.500,0.650,0.0751,-0.0125,0.0243,-0.0034,0.3071,-0.0483,-0.0205,-0.0205,-0.0205,-0.0205,0.0338
0.0840,clay,0.500,0.650,0.0875,0.0436,0.0693,-0.0029,-0.1357,-0.0771,-0.0130,-0.0130,-0.0130,-0.0130,0.0397
0.0960,clay,0.500,0.650,0.0999,0.0173,-0.0891,-0.0017,-0.0688,0.1614,-0.0136,-0.0136,-0.0136,-0.0136,0.0456
0.1080,clay,0.500,0.650,0.1121,-0.0005,0.0846,-0.0013,-0.7245,-0.1447,-0.0170,-0.0170,-0.0170,-0.0170,0.0525
0.1200,clay,0.500,0.650,0.1243,-0.0426,0.0518,-0.0021,-0.2024,0.0425,-0.0303,-0.0303,-0.0303,-0.0303,0.0576
0.1320,clay,0.500,0.650,0.1365,-0.0337,-0.0284,-0.0029,0.0269,-0.0794,-0.0459,-0.0459,-0.0459,-0.0459,0.0644
0.1440,clay,0.500,0.650,0.1485,0.0027,0.1053,-0.0050,0.0074,0.2220,-0.0643,-0.0643,-0.0643,-0.0643,0.0711
0.1560,clay,0.500,0.650,0.1605,-0.0208,-0.0688,-0.0025,-0.1456,0.2580,-0.0864,-0.0864,-0.0864,-0.0864,0.0775
0.1680,clay,0.500,0.650,0.1723,-0.0611,-0.0186,-0.0028,0.0347,0.0111,-0.1111,-0.1111,-0.1111,-0.1111,0.0833
0.1800,clay,0.500,0.650,0.1841,0.0861,-0.0162,-0.0006,-0.1844,0.1268,-0.1401,-0.1402,-0.1402,-0.1402,0.0885
0.1920,clay,0.500,0.650,0.1957,-0.0094,-0.1134,-0.0033,0.1278,-0.0171,-0.1779,-0.1779,-0.1779,-0.1779,0.0941
0.2040,clay,0.500,0.650,0.2072,-0.0089,0.0445,-0.0049,-0.4435,0.2868,-0.2076,-0.2076,-0.2076,-0.2076,0.1025
0.2160,clay,0.500,0.650,0.2186,-0.0365,0.0057,-0.0059,-0.0982,0.2077,-0.2691,-0.2692,-0.2692,-0.2691,0.1100
0.2280,clay,0.500,0.650,0.2298,0.0380,-0.0868,-0.0005,0.0374,0.2044,-0.3102,-0.3103,-0.3102,-0.3102,0.1141
0.2400,clay,0.500,0.650,0.2409,-0.0031,0.0317,-0.0033,0.0111,0.0601,-0.3709,-0.3710,-0.3710,-0.3710,0.1166
0.2520,clay,0.500,0.650,0.2518,0.0397,-0.0056,-0.0009,0.0114,0.2603,-0.4375,-0.4375,-0.4375,-0.4375,0.1221
0.2640,clay,0.500,0.650,0.2626,0.0881,-0.0348,-0.0065,0.2426,-0.2767,-0.5265,-0.5266,-0.5266,-0.5266,0.1376
0.2760,clay,0.500,0.650,0.2732,-0.0153,-0.0727,-0.0030,-0.3645,-0.1508,-0.5982,-0.5982,-0.5982,-0.5982,0.1412
0.2880,clay,0.500,0.650,0.2836,-0.0388,-0.0607,0.0028,0.0226,0.3135,-0.6698,-0.6698,-0.6698,-0.6698,0.1396
0.3000,clay,0.500,0.650,0.2939,-0.0653,0.0879,-0.0011,-0.0322,0.5253,-0.7749,-0.7748,-0.7749,-0.7749,0.1414
0.3120,clay,0.500,0.650,0.3040,-0.0006,0.0113,-0.0023,0.0677,-0.0598,-0.8838,-0.8837,-0.8838,-0.8838,0.1489
0.3240,clay,0.500,0.650,0.3138,-0.0525,0.0609,-0.0071,-0.0259,-0.1438,-0.9931,-0.9931,-0.9931,-0.9931,0.1602
0.3360,clay,0.500,0.650,0.3235,0.0594,0.0711,-0.0028,-0.1689,0.7756,-1.1369,-1.1369,-1.1369,-1.1369,0.1630
0.3480,clay,0.500,0.650,0.3330,0.0004,-0.0560,-0.0013,-0.0085,0.1299,-1.2857,-1.2857,-1.2858,-1.2858,0.1672
0.3600,clay,0.500,0.650,0.3423,0.0184,0.0268,-0.0033,0.0264,0.0369,-1.4609,-1.4609,-1.4609,-1.4609,0.1737
0.3720,clay,0.500,0.650,0.3513,-0.0150,0.0438,-0.0021,0.0334,-0.0185,-1.6521,-1.6520,-1.6521,-1.6521,0.1782
0.3840,clay,0.500,0.650,0.3602,0.0489,0.1169,-0.0022,0.4229,0.1379,-1.8624,-1.8623,-1.8624,-1.8624,0.1837
0.3960,clay,0.500,0.650,0.3688,-0.0108,0.1065,-0.0000,-0.1897,0.2528,-2.0908,-2.0907,-2.0908,-2.0908,0.1878
0.4080,clay,0.500,0.650,0.3771,-0.0012,0.0801,-0.0007,-0.0638,0.1791,-2.3443,-2.3442,-2.3443,-2.3443,0.1912
0.4200,clay,0.500,0.650,0.3853,0.0186,0.0879,-0.0028,0.0399,0.1716,-2.3803,-2.6961,-2.5043,-2.6594,0.1959
0.4320,clay,0.500,0.650,0.3931,0.0733,-0.0330,-0.0107,8.5166,-3.4209,-0.4819,-2.6814,-0.7068,-2.7906,0.1982
0.4440,clay,0.500,0.650,0.4008,0.1496,0.0154,0.0161,11.8917,-4.6218,-0.6633,-0.2401,-1.1536,-1.3303,0.2068
0.4560,clay,0.500,0.650,0.4082,0.2862,0.0242,0.0310,11.0890,2.5543,-1.1679,-0.1448,-1.3899,-1.5288,0.2132
0.4680,clay,0.500,0.650,0.4153,0.3499,0.0089,0.0494,5.6870,-4.2595,-1.2474,-0.6245,-1.0773,-1.6534,0.2089
0.4800,clay,0.500,0.650,0.4222,0.4131,0.0018,0.0550,6.2953,-3.2456,-1.2927,-0.7557,-0.6953,-1.6907,0.2000
0.4920,clay,0.500,0.650,0.4288,0.5198,0.0122,0.0396,-0.9900,-3.3635,-0.9664,-1.3251,0.2949,-3.0337,0.2002
0.5040,clay,0.500,0.650,0.4351,0.5816,-0.0465,-0.0263,9.4616,1.8768,0.0184,-3.1103,-0.4438,-2.8736,0.2062
0.5160,clay,0.500,0.650,0.4411,0.6255,-0.0328,0.0177,1.0249,-2.9390,-0.3456,-3.4756,-0.5318,-2.7995,0.2076
0.5280,clay,0.500,0.650,0.4469,0.5656,0.0067,0.0147,2.0890,1.3734,-0.7089,-3.7377,-0.3764,-2.3891,0.2076
