t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.800,0.650,0.0000,-0.0976,0.0281,0.0004,-0.7001,-0.0072,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.800,0.650,0.0126,0.0390,-0.0611,0.0007,-0.6468,-0.0200,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,dirt,0.800,0.650,0.0251,-0.0560,0.0763,-0.0036,-0.8880,-0.0023,-0.0057,-0.0057,-0.0057,-0.0057,0.0064
0.0360,dirt,0.800,0.650,0.0377,0.0175,-0.0125,-0.0046,-0.1146,0.0751,0.0151,0.0151,0.0151,0.0151,0.0150
0.0480,dirt,0.800,0.650,0.0502,0.0238,0.0546,-0.0029,0.1874,0.0044,0.0225,0.0225,0.0225,0.0225,0.0212
0.0600,dirt,0.800,0.650,0.0627,0.0304,-0.0169,-0.0021,0.7891,-0.0301,-0.0177,-0.0177,-0.0177,-0.0177,0.0272
0.0720,dirt,0.800,0.650,0.0751,0.0247,0.0034,-0.0018,0.2783,-0.0234,-0.0205,-0.0205,-0.0205,-0.0205,0.0338
0.0840,dirt,0.800,0.650,0.0875,-0.0170,0.0048,-0.0033,-0.1865,-0.0461,-0.0130,-0.0130,-0.0130,-0.0130,0.0397
0.0960,dirt,0.800,0.650,0.0999,-0.1189,-0.0605,-0.0026,-0.0932,0.1828,-0.0136,-0.0136,-0.0136,-0.0136,0.0456
0.1080,dirt,0.800,0.650,0.1121,0.0149,0.0425,-0.0007,-0.6940,-0.1556,-0.0170,-0.0170,-0.0170,-0.0170,0.0525
0.1200,dirt,0.800,0.650,0.1243,-0.0167,-0.0475,-0.0039,-0.1925,-0.0090,-0.0303,-0.0303,-0.0303,-0.0303,0.0576
0.1320,dirt,0.800,0.650,0.1365,0.0093,-0.0357,-0.0050,0.0393,-0.0686,-0.0459,-0.0459,-0.0459,-0.0459,0.0644
0.1440,dirt,0.800,0.650,0.1485,0.0401,-0.0264,-0.0041,-0.0175,0.1787,-0.0643,-0.0643,-0.0643,-0.0643,0.0711
0.1560,dirt,0.800,0.650,0.1605,-0.0453,0.0098,-0.0027,-0.1772,0.2145,-0.0864,-0.0864,-0.0864,-0.0864,0.0775
0.1680,dirt,0.800,0.650,0.1723,-0.0390,0.0476,-0.0001,0.0406,-0.0358,-0.1111,-0.1111,-0.1111,-0.1111,0.0833
