t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.800,0.450,0.0000,0.0107,-0.0383,0.0016,-0.7018,-0.0012,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.800,0.450,0.0126,-0.0790,0.0601,-0.0003,-0.6480,-0.0116,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,dirt,0.800,0.450,0.0251,0.0034,0.0715,-0.0035,-0.3633,-0.0087,-0.0060,-0.0060,-0.0060,-0.0060,0.0060
0.0360,dirt,0.800,0.450,0.0377,0.0890,-0.0696,-0.0055,-0.0525,0.1062,0.0153,0.0153,0.0153,0.0153,0.0159
0.0480,dirt,0.800,0.450,0.0502,0.0672,-0.0296,-0.0025,0.1590,-0.0476,0.0228,0.0228,0.0228,0.0228,0.0224
0.0600,dirt,0.800,0.450,0.0627,-0.0008,0.0149,-0.0019,0.8897,0.0194,-0.0167,-0.0167,-0.0167,-0.0167,0.0268
0.0720,dirt,0.800,0.450,0.0751,0.0037,-0.0067,-0.0034,0.1870,-0.1002,-0.0196,-0.0196,-0.0196,-0.0196,0.0328
0.0840,dirt,0.800,0.450,0.0875,0.0322,-0.0991,-0.0007,0.0397,-0.0555,-0.0116,-0.0116,-0.0116,-0.0116,0.0373
0.0960,dirt,0.800,0.450,0.0999,-0.0366,0.0567,-0.0026,-0.1427,0.1713,-0.0051,-0.0051,-0.0051,-0.0051,0.0465
0.1080,dirt,0.800,0.450,0.1121,-0.0204,0.0552,0.0003,0.0672,-0.2319,-0.0068,-0.0068,-0.0068,-0.0068,0.0537
0.1200,dirt,0.800,0.450,0.1243,0.0021,-0.0598,-0.0034,0.0428,-0.0500,-0.0107,-0.0107,-0.0107,-0.0107,0.0584
0.1320,dirt,0.800,0.450,0.1365,0.0047,-0.0454,-0.0032,0.2700,-0.0760,-0.0252,-0.0251,-0.0252,-0.0252,0.0663
0.1440,dirt,0.800,0.450,0.1485,-0.0094,0.0296,-0.0028,0.1059,0.0095,-0.0255,-0.0255,-0.0255,-0.0255,0.0708
0.1560,dirt,0.800,0.450,0.1605,-0.0530,-0.0190,0.0000,-0.0011,0.0798,-0.0338,-0.0338,-0.0338,-0.0338,0.0752
