time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0582,-0.0817,0.0017,-0.0642,0.0112,0.0003,0.0000,0.1003,-0.0817,3.0533,0.1000,-0.0381,2.4926,0.1893,0.0000,0.0127,1.611,234366.5944
0.0240,0.0047,0.0257,0.0047,-0.0389,0.0533,-0.0078,0.0000,0.0261,0.0257,3.0533,0.0880,-0.0021,5.0000,0.1666,0.0000,0.0007,0.937,23547.9294
0.0360,0.0381,-0.0042,-0.0073,0.0678,-0.0360,-0.0161,0.0000,0.0383,-0.0042,3.0533,0.0760,0.0339,5.0000,0.1439,0.0136,0.0000,0.877,184610.3364
0.0480,-0.0797,-0.0168,0.0029,0.0248,0.0317,0.0014,0.0000,0.0815,-0.0168,3.0533,0.0640,0.0699,5.0000,0.1212,0.0280,0.0000,0.793,193141.9958
0.0600,0.0080,0.0244,0.0034,0.0599,-0.0425,0.0107,0.0000,0.0256,0.0244,3.0533,0.0520,0.1059,5.0000,0.0984,0.0424,0.0000,0.818,181841.0362
0.0720,0.0904,-0.0684,0.0009,0.0469,-0.0156,0.0079,0.0000,0.1133,-0.0684,3.0533,0.0400,0.1419,5.0000,0.0757,0.0568,0.0000,0.864,176157.0460
0.0840,0.0482,0.0065,-0.0021,-0.0249,-0.0971,-0.0023,0.0000,0.0486,0.0065,3.0533,0.0280,0.1779,5.0000,0.0530,0.0712,0.0000,0.829,180804.9959
0.0960,0.0674,0.0356,-0.0048,-0.0086,0.0153,0.0118,0.0000,0.0762,0.0356,3.0533,0.0160,0.2139,5.0000,0.0302,0.0856,0.0000,0.829,177640.2364
0.1080,0.1440,0.0107,0.0020,-0.0671,0.0432,0.0057,0.2500,0.1065,0.0107,2.8849,0.0040,0.2499,5.0000,0.0075,0.1000,0.0000,0.856,171564.1503
0.1200,-0.0085,-0.0126,-0.0024,0.0374,0.0498,0.0028,0.0000,0.0153,-0.0126,3.0533,-0.0080,0.2859,5.0000,-0.0152,0.1144,0.0000,0.860,191161.0887
0.1320,0.0284,-0.0098,-0.0032,-0.0415,-0.0654,0.0032,0.0000,0.0301,-0.0098,3.0533,-0.0200,0.3219,5.0000,-0.0379,0.1288,0.0000,0.793,174380.7220
0.1440,0.0324,-0.0012,0.0026,0.0493,0.0001,0.0014,0.0000,0.0324,-0.0012,3.0533,-0.0320,0.3579,5.0000,-0.0607,0.1432,0.0000,0.935,166996.6627
0.1560,0.0196,-0.0230,0.0028,0.0404,0.0077,-0.0003,0.0000,0.0302,-0.0230,3.0533,-0.0278,0.3939,5.0000,-0.0526,0.1576,0.0000,0.797,167646.9079
0.1680,-0.0277,-0.0112,-0.0081,0.0469,-0.0074,0.0034,0.0000,0.0299,-0.0112,3.0533,-0.0398,0.4299,5.0000,-0.0753,0.1720,0.0000,0.759,167710.0458
0.1800,-0.0119,-0.0148,0.0021,-0.0434,0.0396,0.0027,0.0000,0.0190,-0.0148,3.0533,-0.0518,0.4659,5.0000,-0.0980,0.1864,0.0000,0.821,169575.6279
0.1920,0.0272,0.0502,0.0022,0.0576,0.0396,0.0048,0.0000,0.0571,0.0502,3.0533,-0.0638,0.5019,5.0000,-0.1208,0.2008,0.0000,0.794,160223.1358
0.2040,0.1259,-0.0172,-0.0036,0.0374,0.0617,0.0069,0.2500,0.1253,-0.0172,2.8849,-0.0758,0.5379,5.0000,-0.1435,0.2152,0.0000,0.823,154837.5000
0.2160,0.0589,0.0385,-0.0025,0.0513,0.0720,0.0115,0.0000,0.0704,0.0385,3.0533,-0.0878,0.5739,5.0000,-0.1662,0.2296,0.0000,0.810,170215.5324
0.2280,-0.0642,-0.0879,0.0071,-0.0835,-0.0180,0.0042,0.0000,0.1088,-0.0879,3.0533,-0.0998,0.6099,5.0000,-0.1890,0.2440,0.0000,0.833,166225.6581
0.2400,0.0680,-0.0009,0.0054,-0.0431,-0.0374,0.0039,0.0000,0.0680,-0.0009,3.0533,-0.1118,0.6459,5.0000,-0.2117,0.2584,0.0000,0.767,156613.0039
0.2520,0.0573,-0.0188,0.0011,0.0254,-0.0437,0.0084,0.0000,0.0603,-0.0188,3.0533,-0.1213,0.6819,5.0000,-0.2297,0.2728,0.0000,0.768,153420.9727
0.2640,0.0335,-0.0140,0.0029,0.0790,0.0559,0.0062,0.0000,0.0363,-0.0140,3.0533,-0.1294,0.7179,5.0000,-0.2451,0.2872,0.0000,0.741,148518.5231
0.2760,-0.0093,0.0067,0.0014,0.0098,-0.0079,0.0050,0.0000,0.0115,0.0067,3.0533,-0.1410,0.7539,5.0000,-0.2671,0.3016,0.0000,0.809,155351.1245
0.2880,-0.0234,-0.0013,0.0011,0.0608,-0.1011,0.0033,0.0000,0.0234,-0.0013,3.0533,-0.1464,0.7899,5.0000,-0.2772,0.3160,0.0000,0.820,150371.6185
0.3000,0.0102,-0.0247,0.0031,-0.0171,-0.0556,0.0022,0.0000,0.0267,-0.0247,3.0533,-0.1543,0.8259,5.0000,-0.2922,0.3304,0.0000,0.760,152419.1278
0.3120,0.0697,-0.0214,-0.0004,0.0272,-0.0526,0.0030,0.0000,0.0729,-0.0214,3.0533,-0.1465,0.8619,5.0000,-0.2775,0.3448,0.0000,0.779,145444.4037
0.3240,0.0846,-0.0068,0.0046,0.0214,0.0253,0.0005,0.0000,0.0848,-0.0068,3.0533,-0.1511,0.8979,5.0000,-0.2862,0.3592,0.0000,0.788,143640.2298
0.3360,0.1325,-0.0046,-0.0049,-0.0612,0.0229,-0.0081,0.2500,0.1176,-0.0046,2.8849,-0.1581,0.9339,5.0000,-0.2995,0.3736,0.0000,0.809,141227.1091
0.3480,0.0904,-0.1105,0.0027,0.0538,-0.0476,0.0071,0.0000,0.1427,-0.1105,3.0533,-0.1476,0.9699,5.0000,-0.2795,0.3880,0.0000,0.790,151842.2213
0.3600,0.0619,0.0712,0.0074,0.0062,0.0682,-0.0045,0.0000,0.0943,0.0712,3.0533,-0.1568,1.0059,5.0000,-0.2970,0.4024,0.0000,0.745,142320.3929
0.3720,0.0231,0.0022,-0.0041,-0.0713,0.0337,-0.0033,0.0000,0.0232,0.0022,3.0533,-0.1547,1.0419,5.0000,-0.2930,0.4168,0.0000,0.860,143192.8168
0.3840,0.0237,-0.0571,-0.0011,0.0104,-0.0496,-0.0019,0.0000,0.0618,-0.0571,3.0533,-0.1497,1.0779,5.0000,-0.2836,0.4312,0.0000,0.813,141251.5001
0.3960,0.0863,0.0650,0.0016,-0.0120,0.0202,-0.0073,0.0000,0.1080,0.0650,3.0533,-0.1508,1.1139,5.0000,-0.2857,0.4456,0.0000,0.778,137444.6945
0.4080,0.0861,-0.0049,-0.0073,-0.0200,-0.0287,-0.0059,0.0000,0.0863,-0.0049,3.0533,-0.1405,1.1499,5.0000,-0.2661,0.4600,0.0000,0.783,136231.7715
0.4200,0.1415,0.0365,-0.0114,0.0153,0.1389,-0.0071,0.2500,0.1145,0.0365,2.8849,-0.1327,1.1859,5.0000,-0.2513,0.4744,0.0000,0.773,130737.3496
0.4320,0.0774,0.0493,0.0004,0.0514,0.0772,-0.0080,0.0000,0.0918,0.0493,3.0533,-0.1239,1.2219,5.0000,-0.2347,0.4888,0.0000,0.809,143641.4717
0.4440,0.0625,0.0131,-0.0024,0.0585,-0.0075,-0.0058,0.0000,0.0638,0.0131,3.0533,-0.1208,1.2579,5.0000,-0.2287,0.5032,0.0000,0.781,129455.2303
0.4560,0.0359,0.0049,-0.0081,-0.0016,-0.0097,-0.0058,0.0000,0.0362,0.0049,3.0533,-0.1148,1.2939,5.0000,-0.2174,0.5176,0.0000,0.772,134353.8180
0.4680,0.0777,-0.0837,0.0040,0.0239,-0.0030,-0.0084,0.0000,0.1142,-0.0837,3.0533,-0.1032,1.3299,5.0000,-0.1954,0.5320,0.0000,0.812,129476.9174
0.4800,0.0098,0.0814,0.0028,0.0038,0.0026,-0.0091,0.0000,0.0820,0.0814,3.0533,-0.1032,1.3659,5.0000,-0.1955,0.5464,0.0000,0.781,133248.8666
0.4920,-0.0384,-0.0634,-0.0017,0.0402,-0.0010,0.0023,0.0000,0.0741,-0.0634,3.0533,-0.0912,1.4019,5.0000,-0.1728,0.5608,0.0000,0.825,132284.7732
0.5040,0.0631,-0.0897,0.0032,0.1600,0.0370,0.0009,0.0000,0.1097,-0.0897,3.0533,-0.0813,1.4379,5.0000,-0.1539,0.5752,0.0000,0.787,117144.7117
0.5160,0.1540,0.0479,0.0038,0.0314,0.0267,0.0037,0.2500,0.1073,0.0479,2.8849,-0.0826,1.4739,5.0000,-0.1565,0.5896,0.0000,0.787,121176.1721
0.5280,0.0739,0.0119,0.0022,0.0864,-0.0457,-0.0101,0.0000,0.0748,0.0119,3.0533,-0.0735,1.5099,5.0000,-0.1391,0.6040,0.0000,0.785,133066.7767
0.5400,0.0116,-0.0537,0.0008,0.0729,-0.0209,0.0167,0.0000,0.0549,-0.0537,3.0533,-0.0669,1.5459,5.0000,-0.1267,0.6184,0.0000,0.816,123606.6309
0.5520,0.0880,-0.0081,0.0044,0.1346,0.0056,0.0177,0.0000,0.0883,-0.0081,3.0533,-0.0596,1.5819,5.0000,-0.1128,0.6328,0.0000,0.794,114227.5286
0.5640,0.1020,0.0257,-0.0039,0.0409,-0.0567,-0.0120,0.0000,0.1052,0.0257,3.0533,-0.0565,1.6179,5.0000,-0.1071,0.6472,0.0000,0.846,119634.4444
0.5760,0.1180,-0.0927,0.0076,0.0301,-0.0397,0.0128,0.0000,0.1500,-0.0927,3.0533,-0.0464,1.6539,5.0000,-0.0879,0.6616,0.0000,0.838,119101.2877
0.5880,0.0741,0.1068,-0.0065,0.0450,-0.0344,-0.0066,0.0000,0.1300,0.1068,3.0533,-0.0447,1.6899,5.0000,-0.0847,0.6760,0.0000,0.852,118818.4533
0.6000,0.0787,-0.0100,0.0064,-0.1084,0.0142,-0.0084,0.0000,0.0793,-0.0100,3.0533,-0.0327,1.7259,5.0000,-0.0620,0.6904,0.0000,0.835,121352.1778
0.6120,0.0805,-0.0059,-0.0013,0.0027,-0.0427,-0.0180,0.0000,0.0807,-0.0059,3.0533,-0.0288,1.7619,5.0000,-0.0546,0.7048,0.0000,0.775,121075.5149
0.6240,0.0622,0.0900,0.0004,-0.0651,0.0792,-0.0198,0.0000,0.1094,0.0900,3.0533,-0.0226,1.7979,5.0000,-0.0428,0.7192,0.0000,0.760,120845.7867
0.6360,0.1047,-0.0015,0.0017,-0.0069,0.0430,-0.0210,0.0000,0.1047,-0.0015,3.0533,-0.0124,1.8339,5.0000,-0.0234,0.7336,0.0000,0.786,118569.0854
0.6480,-0.0015,0.0534,-0.0038,-0.1353,0.0127,-0.0233,0.0000,0.0535,0.0534,3.0533,-0.0132,1.8699,5.0000,-0.0249,0.7480,0.0000,0.772,123164.9346
0.6600,0.1302,0.0135,0.0024,-0.0415,0.0320,-0.0165,0.2500,0.1206,0.0135,2.8849,-0.0053,1.9059,5.0000,-0.0100,0.7624,0.0000,0.818,116081.4804
0.6720,0.1113,0.0537,-0.0009,-0.0120,0.0691,-0.0223,0.0000,0.1236,0.0537,3.0533,-0.0016,1.9419,5.0000,-0.0030,0.7768,0.0000,0.822,128947.5007
0.6840,0.1027,-0.0105,0.0053,-0.0403,0.0965,-0.0255,0.0000,0.1032,-0.0105,3.0533,0.0052,1.9779,5.0000,0.0098,0.7912,0.0000,0.846,116490.0616
0.6960,0.0600,-0.0303,0.0025,-0.0958,-0.0257,-0.0258,0.0000,0.0672,-0.0303,3.0533,0.0103,2.0139,5.0000,0.0195,0.8056,0.0000,0.809,118409.6598
0.7080,0.0030,0.0098,0.0032,-0.1039,0.0355,-0.0270,0.0000,0.0102,0.0098,3.0533,0.0223,2.0499,5.0000,0.0422,0.8200,0.0000,0.824,119978.0529
0.7200,0.0972,0.0361,-0.0147,0.0684,-0.0688,-0.0312,0.0000,0.1037,0.0361,3.0533,0.0343,2.0859,5.0000,0.0650,0.8344,0.0000,0.771,110496.6376
0.7320,0.1063,-0.0638,0.0003,-0.0117,0.0939,-0.0336,0.0000,0.1240,-0.0638,3.0533,0.0371,2.1219,5.0000,0.0702,0.8488,0.0000,0.803,115166.3681
0.7440,0.0315,0.0557,-0.0044,-0.0179,0.0554,-0.0293,0.0000,0.0640,0.0557,3.0533,0.0312,2.1579,5.0000,0.0592,0.8632,0.0000,0.770,118119.7365
0.7560,0.1145,0.0652,-0.0002,-0.0269,0.0635,-0.0270,0.0000,0.1317,0.0652,3.0533,0.0327,2.1939,5.0000,0.0620,0.8776,0.0000,0.779,113536.1686
0.7680,0.0454,0.0492,-0.0013,-0.0534,0.0291,-0.0183,0.0000,0.0669,0.0492,3.0533,0.0342,2.2299,5.0000,0.0648,0.8920,0.0000,0.759,116538.8763
0.7800,0.0677,0.0442,-0.0001,-0.0104,-0.0092,-0.0177,0.0000,0.0808,0.0442,3.0533,0.0350,2.2623,5.0000,0.0664,0.9049,0.0000,0.806,115411.5196
0.7920,0.1176,-0.0021,-0.0081,0.0341,0.0077,-0.0177,0.0000,0.1176,-0.0021,3.0533,0.0386,2.2908,5.0000,0.0730,0.9163,0.0000,0.832,110601.0466
0.8040,0.0052,0.0126,-0.0032,0.0529,-0.0090,-0.0105,0.0000,0.0137,0.0126,3.0533,0.0506,2.3159,5.0000,0.0958,0.9264,0.0000,0.861,113826.9695
0.8160,0.0847,-0.0429,-0.0065,0.1445,0.0305,-0.0064,0.0000,0.0950,-0.0429,3.0533,0.0626,2.3380,5.0000,0.1185,0.9352,0.0000,0.825,103741.2171
0.8280,0.0036,0.0422,-0.0053,0.1112,0.0356,0.0088,0.0000,0.0423,0.0422,3.0533,0.0746,2.3574,5.0000,0.1412,0.9430,0.0000,0.803,109863.6438
0.8400,0.0526,-0.0741,-0.0106,0.0779,-0.0524,0.0193,0.0000,0.0909,-0.0741,3.0533,0.0681,2.3746,5.0000,0.1289,0.9498,0.0000,0.760,111411.2355
0.8520,0.1864,-0.1169,-0.0061,0.2888,-0.0636,0.0339,0.2500,0.1331,-0.1169,2.8849,0.0614,2.3896,5.0000,0.1163,0.9558,0.0000,0.768,90026.1560
0.8640,0.0009,-0.0053,0.0078,0.1997,0.0009,0.0439,0.0000,0.0054,-0.0053,3.0533,0.0734,2.4029,5.0000,0.1390,0.9611,0.0000,0.813,115827.8767
0.8760,0.0328,-0.0089,-0.0020,0.2507,-0.0651,0.0464,0.0000,0.0340,-0.0089,3.0533,0.0854,2.4145,5.0000,0.1617,0.9658,0.0000,0.790,98993.3030
0.8880,0.1106,0.0855,-0.0093,0.2723,-0.0101,0.0563,0.0000,0.1398,0.0855,3.0533,0.0798,2.4248,5.0000,0.1511,0.9699,0.0000,0.772,93762.4454
0.9000,0.0828,-0.0371,-0.0076,0.2181,0.0365,0.0558,0.0000,0.0908,-0.0371,3.0533,0.0772,2.4338,5.0000,0.1463,0.9735,0.0000,0.784,99099.7628
0.9120,0.0799,0.0615,-0.0024,0.3724,0.0465,0.0412,0.0000,0.1008,0.0615,3.0533,0.0700,2.4417,5.0000,0.1326,0.9767,0.0000,0.760,88776.9042
