step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.107,0.059,0.76,1.896,0.00,3,18,10.00,5.63,+0.000,0.349,0.015,+0.000,0.349,0.015,0,7.890,7.93,0.000
40,4.747,0.306,5.81,1.124,17.48,3,18,10.00,4.44,+0.623,0.478,0.012,+0.623,0.478,0.012,0,5.101,7.92,0.000
43,5.139,0.408,7.88,1.650,15.08,3,18,10.00,4.66,+0.537,0.726,0.004,+0.524,0.724,0.000,1,3.771,48.08,0.000
44,5.308,0.455,8.68,1.868,13.18,3,18,10.00,4.85,+0.469,0.778,0.002,+0.469,0.771,0.000,1,2.846,47.33,0.000
45,5.497,0.508,9.59,2.068,12.44,3,18,10.00,4.93,+0.443,0.801,0.002,+0.432,0.798,0.000,1,2.282,47.54,0.000
46,5.705,0.566,10.55,2.267,9.38,3,18,10.00,5.24,+0.334,0.799,0.001,+0.338,0.796,0.000,1,1.893,47.73,0.000
47,5.930,0.631,11.49,2.449,9.53,3,18,10.00,5.22,+0.339,0.775,0.001,+0.346,0.779,0.000,1,1.785,47.51,0.000
49,6.423,0.779,13.14,2.716,5.05,3,18,10.00,5.61,+0.180,0.681,0.000,+0.183,0.680,0.000,1,0.807,47.66,0.000
50,6.688,0.858,13.80,2.844,3.66,3,18,10.00,5.62,+0.130,0.624,0.000,+0.129,0.623,0.000,1,0.584,48.08,0.000
51,6.964,0.940,14.44,2.969,1.85,3,18,10.00,5.61,+0.066,0.566,0.000,+0.050,0.559,0.000,1,0.012,47.86,0.000
52,7.252,1.025,15.01,3.098,0.23,3,18,10.00,5.61,+0.008,0.491,0.000,+0.005,0.478,0.000,1,-0.084,47.66,0.000
53,7.552,1.112,15.45,3.224,-4.16,3,18,10.00,5.61,-0.148,0.443,0.000,+0.004,0.432,0.000,1,-0.295,47.75,0.002
54,7.865,1.203,15.77,3.348,-5.69,3,18,10.00,5.56,-0.203,0.408,0.013,-0.103,0.345,0.000,1,-0.447,48.30,0.013
55,8.190,1.296,16.00,3.472,-8.70,3,18,10.00,5.29,-0.310,0.379,0.030,-0.180,0.245,0.000,1,-0.296,48.18,0.130
56,8.526,1.390,16.04,3.588,-10.58,3,18,10.00,5.10,-0.377,0.353,0.050,+0.236,0.000,0.025,1,-0.423,47.60,0.661
57,8.873,1.483,15.89,3.654,-14.40,3,18,10.00,4.71,-0.513,0.332,0.069,+0.139,0.328,0.000,1,-0.375,47.82,1.720
58,9.224,1.584,16.11,3.703,-19.32,3,18,10.00,4.26,-0.688,0.314,0.086,+0.529,0.185,0.000,1,-0.061,47.91,3.893
59,9.576,1.690,16.35,3.722,-24.43,3,18,10.00,3.87,-0.870,0.297,0.100,+0.169,0.653,0.000,1,-0.194,47.69,6.937
60,9.927,1.806,16.86,3.771,-28.07,3,18,10.00,3.62,-1.000,0.280,0.112,+0.326,0.046,0.000,1,-0.493,47.67,2.742
61,10.284,1.930,17.34,3.847,-28.07,3,18,10.00,3.62,-1.000,0.266,0.121,+0.341,0.183,0.000,1,-0.421,47.58,3.495
62,10.644,2.061,18.04,3.867,-28.07,3,18,10.00,3.62,-1.000,0.253,0.129,+0.540,0.245,0.000,1,-0.341,48.05,3.723
63,11.002,2.199,18.84,3.872,-28.07,3,18,10.00,3.62,-1.000,0.241,0.136,+0.685,0.179,0.000,1,-0.268,47.60,3.814
64,11.357,2.346,19.81,3.876,-28.07,3,18,10.00,3.62,-1.000,0.228,0.145,+0.774,0.000,0.524,1,-0.430,47.58,2.369
65,11.699,2.500,20.91,3.660,-28.07,3,18,10.00,3.62,-1.000,0.217,0.154,-0.824,0.271,0.000,1,-0.479,47.62,1.388
66,12.024,2.652,22.20,3.585,-28.07,4,18,10.00,3.62,-1.000,0.207,0.158,-0.705,0.175,0.000,1,-0.418,48.30,0.172
67,12.344,2.798,22.68,3.518,-28.07,4,18,10.00,3.62,-1.000,0.197,0.152,-0.825,0.000,0.013,1,-0.428,48.32,0.167
68,12.661,2.931,22.76,3.435,-28.07,4,18,10.00,3.62,-1.000,0.186,0.133,-0.862,0.049,0.000,1,-0.470,47.90,0.118
69,12.974,3.053,22.43,3.341,-28.07,4,18,10.00,3.63,-1.000,0.177,0.107,-0.275,0.067,0.000,1,-0.452,47.82,0.214
70,13.281,3.162,21.67,3.250,-28.07,4,18,10.00,3.63,-1.000,0.173,0.072,-0.217,0.216,0.000,1,-0.483,47.91,0.514
71,13.580,3.262,21.12,3.127,-28.07,4,18,10.00,3.63,-1.000,0.200,0.048,-0.132,0.333,0.000,1,-0.498,47.83,0.518
72,13.872,3.358,20.66,3.089,-28.07,4,18,10.00,3.63,-1.000,0.269,0.030,+0.471,0.417,0.000,1,-0.498,47.69,0.896
73,14.162,3.454,20.20,3.115,-28.07,4,18,10.00,3.63,-1.000,0.353,0.020,+0.138,0.455,0.000,1,-0.505,47.65,0.574
74,14.455,3.560,20.21,3.202,-28.07,4,18,10.00,3.63,-1.000,0.448,0.013,-0.522,0.167,0.000,1,-0.482,47.95,0.621
75,14.756,3.672,20.26,3.288,-28.07,4,18,10.00,3.63,-1.000,0.541,0.009,-0.775,0.426,0.000,1,-0.459,47.93,0.204
76,15.066,3.779,19.86,3.338,-28.07,4,18,10.00,3.63,-1.000,0.637,0.006,-0.678,0.601,0.000,1,-0.457,47.86,0.062
77,15.385,3.876,19.06,3.405,-28.07,4,18,10.00,3.63,-1.000,0.716,0.004,-0.626,0.602,0.000,1,-0.430,48.15,0.140
