step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.758,0.066,0.80,2.932,0.00,0,18,27.00,7.56,+0.000,0.421,0.020,+0.000,0.421,0.020,0,inf,7.93,0.000
40,7.031,0.029,-1.00,2.082,0.87,3,18,27.00,7.63,+0.031,0.326,0.012,+0.031,0.326,0.012,0,20.781,7.74,0.000
60,12.986,-0.007,-0.20,3.076,1.80,4,18,27.00,7.55,+0.064,0.222,0.121,+0.064,0.222,0.121,0,14.131,7.65,0.000
80,18.698,0.580,9.09,3.570,8.12,5,18,27.00,7.21,+0.289,0.368,0.012,+0.289,0.368,0.012,0,6.242,7.93,0.000
100,25.176,2.260,14.19,3.252,-3.99,5,18,27.00,7.53,-0.142,0.419,0.002,-0.046,0.451,0.000,1,0.464,48.07,0.162
101,25.494,2.332,13.90,3.352,-5.59,5,18,27.00,7.48,-0.199,0.439,0.001,-0.364,0.396,0.000,1,-0.257,46.75,0.119
102,25.822,2.407,13.68,3.441,-6.69,5,18,27.00,7.37,-0.238,0.447,0.001,-0.568,0.407,0.000,1,-0.211,47.25,0.154
103,26.160,2.473,12.99,3.502,-6.33,5,18,27.00,7.40,-0.225,0.443,0.001,-0.714,0.147,0.000,1,-0.311,47.34,0.288
104,26.505,2.526,11.92,3.518,-5.88,5,18,27.00,7.44,-0.209,0.433,0.000,-0.525,0.203,0.000,1,-0.488,47.76,0.997
105,26.853,2.560,10.53,3.500,-5.24,5,18,27.00,7.49,-0.187,0.408,0.000,-0.873,0.440,0.000,1,-0.507,47.60,1.061
106,27.201,2.582,9.10,3.475,-1.11,5,18,27.00,7.52,-0.040,0.389,0.000,-0.656,0.200,0.000,1,-0.479,47.60,1.360
107,27.548,2.587,7.23,3.487,0.32,5,18,27.00,7.51,+0.012,0.382,0.000,-0.426,0.305,0.000,1,-0.241,47.80,3.022
108,27.897,2.583,5.58,3.512,3.47,5,18,27.00,7.51,+0.124,0.389,0.000,-0.553,0.035,0.000,1,-0.299,47.77,4.106
109,28.247,2.575,4.26,3.481,4.53,5,18,27.00,7.52,+0.161,0.378,0.000,-0.673,0.000,0.001,1,-0.411,47.62,4.991
110,28.590,2.557,2.77,3.375,8.03,5,18,27.00,7.23,+0.286,0.386,0.000,-0.169,0.000,0.009,1,-0.380,47.75,7.169
111,28.920,2.531,1.05,3.255,10.70,5,18,27.00,6.92,+0.381,0.403,0.000,-0.035,0.000,0.438,1,-0.506,47.16,8.586
112,29.229,2.512,0.14,2.911,13.07,5,18,27.00,6.65,+0.465,0.425,0.000,+0.695,0.123,0.000,1,-0.483,47.30,7.030
113,29.505,2.497,-0.40,2.691,14.61,5,18,27.00,6.47,+0.520,0.459,0.000,+0.442,0.354,0.000,1,-0.478,48.72,7.984
114,29.761,2.498,-0.04,2.513,14.88,5,18,27.00,6.45,+0.530,0.507,0.000,+0.270,0.000,0.044,1,-0.370,47.22,9.195
115,30.003,2.515,0.54,2.389,15.95,5,18,27.00,6.33,+0.568,0.571,0.000,+0.941,0.109,0.000,1,-0.505,51.22,10.259
116,30.237,2.537,0.90,2.303,15.12,5,18,27.00,6.43,+0.539,0.630,0.000,+0.096,0.000,0.016,1,-0.333,47.80,13.100
117,30.458,2.565,1.61,2.184,14.59,5,18,27.00,6.51,+0.520,0.692,0.000,-0.264,0.401,0.000,1,-0.423,47.48,12.988
118,30.668,2.583,1.76,2.078,13.39,5,18,27.00,6.66,+0.477,0.754,0.000,+0.989,0.000,0.244,1,0.341,47.15,28.813
119,30.865,2.585,1.21,1.895,12.19,5,18,27.00,6.82,+0.434,0.825,0.000,+0.838,0.000,0.457,1,0.252,47.18,29.978
120,31.033,2.588,1.30,1.475,13.30,5,18,27.00,6.68,+0.474,0.883,0.000,+1.000,0.000,0.500,1,0.260,46.96,32.044
121,31.158,2.593,1.62,1.026,16.52,5,18,27.00,6.28,+0.588,0.921,0.000,-0.061,0.000,0.083,1,-0.385,46.91,13.435
122,31.247,2.596,1.37,0.771,15.79,5,18,27.00,6.37,+0.562,0.947,0.000,+0.586,0.620,0.000,1,-0.502,47.40,5.819
