time,x,y,z,speed,vx_local,vy_local,omega_z,steering,throttle,braking,collisions,near_misses,nearest_clearance_m
0.000000,0.055994,0.000000,1.713326,-0.008781,-0.002031,0.000002,-0.000008,0.000000,0.000000,0.000000,0,0,13.904415
0.102000,0.055424,0.000002,1.677832,-0.000099,-0.000769,0.000070,0.000373,0.000000,0.101567,0.000000,0,0,13.904981
0.204000,0.055295,0.000010,1.522611,0.000515,-0.000036,0.000422,0.000376,0.000000,0.175672,0.000000,0,0,13.905108
0.306000,0.055218,0.000030,1.263977,0.000583,0.000240,0.001699,0.000426,0.000000,0.266449,0.000000,0,0,13.905182
0.408000,0.055174,0.000079,0.902700,0.000430,0.000165,0.005531,0.000453,0.000000,0.368334,0.000000,0,0,13.905220
0.510000,0.057973,-0.000303,0.535944,0.033427,0.073515,-0.005460,0.011620,0.000000,0.491576,0.000000,0,0,13.902483
0.612000,0.060099,0.000138,0.544757,-0.045591,-0.081582,0.012348,0.006977,0.000000,0.619163,0.000000,0,0,13.900321
0.714000,0.053339,0.001654,0.649829,-0.020454,-0.042728,0.015894,0.003656,0.000000,0.747179,0.000000,0,0,13.906865
0.816000,0.052129,0.003320,0.660380,0.033269,0.036739,0.003006,0.019260,0.000000,0.829428,0.000000,0,0,13.907879
0.918000,0.076024,0.000325,0.625692,0.440073,0.436390,-0.054584,0.024490,0.000000,0.890443,0.000000,0,0,13.884477
1.020000,0.139589,-0.001195,0.628767,0.795313,0.791201,0.007429,0.004049,0.000000,0.926084,0.000000,0,0,13.821497
1.122000,0.237561,0.001678,0.660293,1.115456,1.110354,0.027681,0.016338,0.000000,0.947876,0.000000,0,0,13.723838
1.224000,0.365256,0.007317,0.694160,1.399085,1.395435,0.054966,0.010216,0.000000,0.931497,0.000000,0,0,13.596339
1.326000,0.521687,0.015116,0.722099,1.677946,1.675028,0.070153,0.003429,0.000000,0.879317,0.000000,0,0,13.440052
1.428000,0.705850,0.023638,0.738813,1.930604,1.932214,0.065230,0.013179,0.000000,0.811531,0.000000,0,0,13.256146
1.530000,0.916007,0.031378,0.742027,2.172849,2.178976,0.047073,0.019466,0.000000,0.718209,0.000000,0,0,13.046528
1.632000,1.151319,0.037510,0.736247,2.423694,2.429067,0.032324,0.024257,0.000000,0.624065,0.000000,0,0,12.812143
1.734000,1.412572,0.043603,0.729920,2.681509,2.681197,0.026315,0.020252,0.000000,0.508428,0.000000,0,0,12.552045
1.836000,1.698618,0.050253,0.730304,2.914639,2.912700,0.023314,0.023955,0.000000,0.394478,0.000000,0,0,12.267317
1.938000,2.005255,0.058682,0.735258,3.086511,3.097419,0.038004,0.015925,0.000000,0.285022,0.006089,0,0,11.961992
2.040000,2.328304,0.069142,0.739512,3.211834,3.221303,0.047113,0.009112,0.000000,0.218841,0.026363,0,0,11.640194
2.142000,2.658850,0.079990,0.739917,3.248881,3.248657,0.031998,0.004985,0.000000,0.168279,0.058381,0,0,11.310981
2.244000,2.988417,0.088340,0.734505,3.227872,3.216627,0.011733,-0.009148,0.000000,0.137496,0.092274,0,0,10.983144
2.346000,3.312172,0.095584,0.708590,3.157432,3.104843,0.014580,-0.021389,0.000000,0.113336,0.134394,0,0,10.661308
2.448000,3.615538,0.099448,0.674557,2.792830,2.829583,-0.021512,0.006664,0.136364,0.098097,0.174188,0,0,10.360237
2.550000,3.890016,0.105439,0.688282,2.520429,2.564267,0.035940,0.070206,0.318182,0.086799,0.207356,0,0,10.087585
2.652000,4.136762,0.118818,0.715241,2.280541,2.286795,0.096403,0.115575,0.522727,0.077279,0.216292,0,0,9.841417
2.754000,4.356083,0.140841,0.727956,2.051893,2.039721,0.170687,0.127418,0.727273,0.070029,0.204201,0,0,9.621193
2.856000,4.550485,0.171768,0.723279,1.810623,1.803850,0.236466,0.150519,0.909091,0.064876,0.181948,0,0,9.424368
2.958000,4.718378,0.210458,0.714521,1.523978,1.529600,0.305173,0.181930,0.956274,0.060079,0.148462,0,0,9.252686
3.060000,4.857422,0.254843,0.709790,1.276692,1.278511,0.320291,0.174217,0.899649,0.056449,0.113712,0,0,9.108795
3.162000,4.973879,0.296636,0.709367,1.097089,1.091983,0.253811,0.147881,0.839290,0.063333,0.073036,0,0,8.987688
3.264000,5.073767,0.331692,0.710069,0.933457,0.932103,0.202770,0.142940,0.747986,0.114984,0.049276,0,0,8.883963
3.366000,5.159889,0.360821,0.709185,0.808624,0.811112,0.151188,0.094931,0.739143,0.206063,0.031649,0,0,8.794714
3.468000,5.232772,0.384631,0.708266,0.685106,0.685911,0.108647,0.062917,0.705907,0.307466,0.021353,0,0,8.719317
3.570000,5.294080,0.404276,0.707672,0.577289,0.578677,0.081829,0.046431,0.688689,0.422651,0.014406,0,0,8.655957
3.672000,5.346927,0.421571,0.707991,0.529708,0.526416,0.074341,0.036485,0.679095,0.563993,0.009253,0,0,8.601306
3.774000,5.399553,0.440219,0.708896,0.600741,0.593703,0.100782,0.050137,0.667003,0.694779,0.006243,0,0,8.546708
3.876000,5.469743,0.466756,0.709328,0.885368,0.872843,0.169269,0.096052,0.605407,0.794075,0.004212,0,0,8.473696
3.978000,5.570796,0.505141,0.711823,1.219798,1.206707,0.210494,0.123781,0.538078,0.867736,0.002705,0,0,8.368609
4.080000,5.704122,0.554994,0.717694,1.541334,1.535862,0.247026,0.153206,0.475010,0.915048,0.001738,0,0,8.230152
4.182000,5.868066,0.616096,0.726320,1.844744,1.843990,0.267727,0.148079,0.453632,0.945436,0.001116,0,0,8.060069
4.284000,6.060238,0.687206,0.732325,2.121384,2.125552,0.264105,0.173444,0.317268,0.963187,0.000753,0,0,7.860973
4.386000,6.278222,0.766755,0.736724,2.383546,2.390760,0.246377,0.161966,0.250461,0.976355,0.000484,0,0,7.635548
4.488000,6.521362,0.854412,0.738811,2.648070,2.649420,0.217476,0.130832,0.189012,0.984047,0.000326,0,0,7.384593
4.590000,6.789302,0.948593,0.739032,2.894332,2.894444,0.177772,0.124563,0.062484,0.989754,0.000210,0,0,7.108748
4.692000,7.079743,1.048261,0.738342,3.109980,3.116740,0.127839,0.043426,1.000000,1.000000,0.000000,0,0,6.810524
4.794000,7.386753,1.157967,0.737583,3.246342,3.252159,0.249308,0.215475,1.000000,1.000000,0.000000,0,0,6.495633
4.896000,7.699740,1.291375,0.737353,3.378977,3.380844,0.353950,0.328872,1.000000,1.000000,0.000000,0,0,6.174113
4.998000,8.016408,1.447647,0.738982,3.488487,3.491692,0.432315,0.394433,1.000000,1.000000,0.000000,0,0,5.849390
5.100000,8.333272,1.626916,0.740566,3.579933,3.581389,0.498116,0.428247,1.000000,1.000000,0.000000,0,0,5.526402
5.202000,8.648092,1.828284,0.741140,3.665009,3.665878,0.534069,0.464804,1.000000,1.000000,0.000000,0,0,5.209336
5.304000,8.958817,2.050253,0.740489,3.738137,3.737457,0.548440,0.484759,1.000000,1.000000,0.000000,0,0,4.902628
5.406000,9.263042,2.291932,0.739385,3.793110,3.795623,0.566598,0.496442,1.000000,1.000000,0.000000,0,0,4.611511
5.508000,9.558242,2.552530,0.740216,3.835093,3.838373,0.575613,0.501574,1.000000,1.000000,0.000000,0,0,4.341817
5.610000,9.842555,2.830573,0.741475,3.870996,3.872020,0.575355,0.512142,1.000000,1.000000,0.000000,0,0,4.099038
5.712000,10.114374,3.124873,0.741947,3.898331,3.899033,0.573822,0.517522,1.000000,1.000000,0.000000,0,0,3.888637
5.814000,10.372645,3.434530,0.741674,3.921943,3.923484,0.568396,0.518445,1.000000,1.000000,0.000000,0,0,3.715608
5.916000,10.615732,3.758698,0.741461,3.940509,3.940939,0.563014,0.528266,1.000000,1.000000,0.000000,0,0,3.585281
6.018000,10.842633,4.096139,0.740361,3.954240,3.953265,0.554871,0.530077,1.000000,1.000000,0.000000,0,0,3.501589
6.120000,11.051811,4.445953,0.739400,3.956514,3.959012,0.560589,0.523295,1.000000,1.000000,0.000000,0,0,3.468000
6.222000,11.241367,4.807378,0.741451,3.962258,3.965407,0.570702,0.517918,1.000000,1.000000,0.000000,0,0,3.486947
6.324000,11.411902,5.179149,0.742683,3.971815,3.973348,0.567508,0.521329,1.000000,1.000000,0.000000,0,0,3.556919
6.426000,11.563198,5.560023,0.741931,3.982444,3.982721,0.562481,0.528406,1.000000,1.000000,0.000000,0,0,3.675731
6.528000,11.694612,5.948678,0.740677,3.985703,3.985067,0.560878,0.532216,1.000000,1.000000,0.000000,0,0,3.840275
6.630000,11.805244,6.344109,0.740066,3.988619,3.991936,0.558521,0.524332,1.000000,1.000000,0.000000,0,0,4.046945
