time,x,y,psi,u,v,omega,theta,pos_err,e_lat,v_max_path,delta_cmd,ax_cmd,vtheta_cmd,steering,throttle,braking,solve_time_ms,mpc_cost
0.0120,0.0977,0.0041,0.0011,-0.0769,-0.0981,0.0020,0.0000,0.0978,0.0041,3.0533,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.604,634124.2964
0.0240,0.0381,-0.0125,-0.0067,0.0365,-0.0377,-0.0000,0.0000,0.0401,-0.0125,3.0533,-0.0120,0.0360,2.5893,-0.0227,0.0144,0.0000,1.592,49559590.4387
0.0360,0.0587,-0.0080,0.0011,0.0398,0.0906,0.0050,0.0000,0.0592,-0.0080,3.0533,-0.0240,0.0720,2.5893,-0.0455,0.0288,0.0000,0.947,47181089.6372
0.0480,0.0068,-0.0665,0.0060,-0.0339,0.0474,0.0067,0.0000,0.0669,-0.0665,3.0533,-0.0360,0.1080,2.5893,-0.0682,0.0432,0.0000,0.925,47181089.6372
0.0600,0.0841,0.0163,-0.0018,-0.0269,-0.1449,0.0046,0.0000,0.0857,0.0163,3.0533,-0.0480,0.1440,2.5893,-0.0909,0.0576,0.0000,0.927,47181089.6372
0.0720,0.0542,-0.0354,0.0039,-0.0749,0.0314,0.0061,0.0000,0.0648,-0.0354,3.0533,-0.0600,0.1800,2.5893,-0.1136,0.0720,0.0000,0.915,47181089.6372
0.0840,0.0580,0.0923,0.0041,0.0641,-0.0675,0.0076,0.0000,0.1091,0.0923,3.0533,-0.0720,0.2160,2.5893,-0.1364,0.0864,0.0000,0.915,47181089.6372
0.0960,-0.0469,-0.0003,-0.0050,0.0067,0.0659,0.0073,0.0000,0.0470,-0.0003,3.0533,-0.0840,0.2520,2.5893,-0.1591,0.1008,0.0000,0.915,47181089.6372
0.1080,0.0300,-0.0372,-0.0045,-0.0623,-0.0448,0.0056,0.0000,0.0478,-0.0372,3.0533,-0.0960,0.2880,2.5893,-0.1818,0.1152,0.0000,0.912,47181089.6372
0.1200,-0.0157,0.0015,-0.0030,-0.0242,-0.0156,0.0090,0.0000,0.0158,0.0015,3.0533,-0.1080,0.3240,2.5893,-0.2045,0.1296,0.0000,0.913,47181089.6372
0.1320,0.0749,-0.0168,-0.0007,-0.0113,0.0206,0.0082,0.0000,0.0767,-0.0168,3.0533,-0.1200,0.3600,2.5893,-0.2273,0.1440,0.0000,0.917,47181089.6372
0.1440,0.0085,0.0173,0.0058,-0.0563,0.0113,0.0090,0.0000,0.0193,0.0173,3.0533,-0.1320,0.3960,2.5893,-0.2500,0.1584,0.0000,0.918,47181089.6372
0.1560,0.0058,0.1112,-0.0016,-0.0250,0.0028,0.0064,0.0000,0.1113,0.1112,3.0533,-0.1440,0.4320,2.5893,-0.2727,0.1728,0.0000,0.917,47181089.6372
0.1680,0.0906,-0.0189,-0.0018,-0.0105,0.0232,0.0020,0.0000,0.0926,-0.0189,3.0533,-0.1560,0.4680,2.5893,-0.2955,0.1872,0.0000,0.914,47181089.6372
