time,x,y,z,speed,vx_local,vy_local,omega_z,steering,throttle,braking,collisions,near_misses,nearest_clearance_m
0.000000,0.055994,0.000000,1.713326,-0.008781,-0.002031,0.000002,-0.000008,0.000000,0.000000,0.000000,0,0,17.689647
0.102000,0.055424,0.000000,1.677833,-0.000097,-0.000766,-0.000022,0.000360,0.000000,0.000000,0.000000,0,0,17.690209
0.204000,0.055295,-0.000002,1.522611,0.000524,-0.000026,-0.000117,0.000376,0.000000,0.000000,0.000000,0,0,17.690337
0.306000,0.055219,-0.000006,1.263977,0.000580,0.000249,-0.000318,0.000428,0.000000,0.000000,0.000000,0,0,17.690413
0.408000,0.055176,-0.000006,0.902700,0.000457,0.000256,-0.000335,0.000460,0.000000,0.130454,0.000000,0,0,17.690455
0.510000,0.058054,0.000067,0.564489,0.019317,0.066478,0.002259,0.006381,0.000000,0.243909,0.000000,0,0,17.687605
0.612000,0.058059,0.000782,0.636634,-0.039058,-0.084762,0.006125,-0.002441,0.000000,0.369593,0.000000,0,0,17.687482
0.714000,0.050390,0.001772,0.739880,-0.030348,-0.061121,0.009368,-0.002825,0.000000,0.527148,0.000000,0,0,17.694881
0.816000,0.044367,0.002540,0.745363,-0.067134,-0.053049,0.005097,-0.001878,0.000000,0.674611,0.000000,0,0,17.700695
0.918000,0.043003,0.003725,0.693669,-0.025159,0.019330,0.020830,0.000179,0.000000,0.780414,0.000000,0,0,17.701844
1.020000,0.058274,0.004738,0.659416,0.277747,0.264151,0.005634,-0.001106,0.000000,0.858962,0.000000,0,0,17.686616
1.122000,0.093461,0.006419,0.678718,0.473993,0.450192,0.044061,0.017510,0.000000,0.904845,0.000000,0,0,17.651634
1.224000,0.149285,0.014323,0.713869,0.634724,0.632194,0.082734,0.011753,0.000000,0.938882,0.000000,0,0,17.595272
1.326000,0.222317,0.023564,0.739569,0.806816,0.804279,0.082261,0.016586,0.000000,0.958765,0.000000,0,0,17.521718
1.428000,0.312944,0.031874,0.757882,0.977203,0.977798,0.069079,0.024980,0.000000,0.973515,0.000000,0,0,17.430968
1.530000,0.421473,0.038981,0.772220,1.142131,1.146125,0.051712,0.020594,-0.001827,0.980265,0.000000,0,0,17.322767
1.632000,0.546629,0.044341,0.779583,1.301594,1.304787,0.029721,0.013479,-0.001917,0.987790,0.000000,0,0,17.198472
1.734000,0.687778,0.047978,0.781335,1.455761,1.456215,0.009125,0.018795,0.006759,0.988971,0.000000,0,0,17.058714
1.836000,0.843123,0.050210,0.781665,1.586008,1.587104,0.000606,0.018045,-0.002192,0.996890,0.000000,0,0,16.905225
1.938000,1.012116,0.052940,0.780927,1.722073,1.724743,0.006244,0.016718,-0.000106,0.998488,0.000000,0,0,16.738235
2.040000,1.195356,0.056797,0.779368,1.863544,1.863542,0.011884,0.011821,0.002051,0.999141,0.000000,0,0,16.557054
2.142000,1.392509,0.061565,0.778857,1.999056,1.999368,0.014017,0.014658,0.006186,0.995701,0.000000,0,0,16.362054
2.244000,1.603375,0.067148,0.779631,2.132810,2.134176,0.017097,0.018317,0.006293,0.994904,0.000000,0,0,16.153460
2.346000,1.828215,0.073541,0.780392,2.277388,2.273884,0.013760,0.024025,-0.015326,0.994984,0.000000,0,0,15.931023
2.448000,2.067915,0.079834,0.779648,2.421759,2.421067,0.001076,0.023910,0.004650,0.975976,0.000000,0,0,15.694049
2.550000,2.322442,0.086394,0.778412,2.564915,2.566933,0.001611,0.022225,0.008967,0.982880,0.000000,0,0,15.442522
2.652000,2.592004,0.093835,0.779279,2.720305,2.717180,-0.002297,0.016821,-0.038246,0.965996,0.000000,0,0,15.176145
2.754000,2.876634,0.101777,0.781833,2.856300,2.858589,-0.005069,0.017457,-0.014612,0.907742,0.000000,0,0,14.894976
2.856000,3.176282,0.110573,0.777349,3.032755,3.009485,-0.006161,0.005274,-0.040931,0.925688,0.000000,0,0,14.599020
2.958000,3.487863,0.118826,0.741621,3.136412,3.099508,-0.026022,-0.004838,-0.202639,0.860977,0.000000,0,0,14.291599
3.060000,3.808355,0.125557,0.737088,3.132072,3.184255,-0.036576,-0.022079,-0.049896,0.957179,0.000000,0,0,13.975900
3.162000,4.139744,0.131652,0.764734,3.301967,3.317043,-0.033920,-0.013413,-0.059760,0.900916,0.000000,0,0,13.649848
3.264000,4.485251,0.137439,0.782437,3.475727,3.461538,-0.050868,-0.032089,-0.217811,0.894268,0.000000,0,0,13.310267
3.366000,4.846958,0.142023,0.780762,3.623838,3.619700,-0.042407,-0.035964,-0.317568,0.815180,0.000000,0,0,12.955363
