step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,1.049,0.065,1.10,1.844,0.00,2,18,10.00,5.63,+0.000,0.359,0.013,+0.000,0.359,0.013,0,8.087,7.72,0.000
40,4.062,0.182,2.76,0.100,27.33,2,18,10.00,3.68,+0.973,0.088,0.125,+0.973,0.088,0.125,0,9.523,7.80,0.000
60,5.853,0.601,9.74,2.431,-7.36,2,18,10.00,5.43,-0.262,0.325,0.148,-0.262,0.325,0.148,0,3.029,8.22,0.000
80,9.266,1.553,18.64,1.037,17.24,2,18,10.00,4.46,+0.614,0.115,0.087,+0.614,0.115,0.087,0,3.302,8.14,0.000
94,9.945,1.879,21.11,0.942,13.49,2,18,10.00,4.82,+0.480,0.861,0.001,+0.479,0.859,0.000,1,1.682,54.97,0.000
95,10.040,1.919,21.28,1.146,18.59,2,18,10.00,4.34,+0.662,0.830,0.001,+0.623,0.831,0.000,1,1.782,76.84,0.000
96,10.153,1.969,21.58,1.339,19.87,2,18,10.00,4.23,+0.708,0.820,0.001,+0.707,1.000,0.000,1,1.766,61.51,0.059
97,10.283,2.031,22.06,1.550,28.07,2,18,10.00,3.63,+1.000,0.703,0.000,+1.000,1.000,0.000,1,1.846,59.09,0.159
100,10.751,2.297,24.72,2.043,27.44,2,18,10.00,3.67,+0.977,0.513,0.000,+0.976,0.512,0.000,0,1.941,81.92,0.000
116,14.590,4.733,28.34,2.985,-28.07,2,18,10.00,3.63,-1.000,0.263,0.038,-1.000,0.224,0.000,1,1.515,108.99,0.000
117,14.872,4.830,26.71,2.983,-26.80,2,18,10.00,3.71,-0.955,0.275,0.035,-0.956,0.243,0.000,1,1.508,87.45,0.000
118,15.160,4.915,24.93,3.000,-26.80,2,18,10.00,3.71,-0.955,0.356,0.022,-0.955,0.333,0.000,1,1.507,377.07,0.000
119,15.453,4.991,23.06,3.027,-27.44,2,18,10.00,3.67,-0.977,0.452,0.014,-0.978,1.000,0.000,1,1.520,67.54,0.567
120,15.752,5.059,21.06,3.099,-24.88,2,18,10.00,3.84,-0.886,0.532,0.009,-0.886,0.522,0.000,1,1.544,103.22,0.000
121,16.061,5.121,18.92,3.218,-27.44,2,18,10.00,3.67,-0.977,0.599,0.006,-0.978,1.000,0.000,1,1.589,63.71,0.297
122,16.384,5.178,16.78,3.335,-27.44,2,18,10.00,3.67,-0.977,0.661,0.004,-0.977,0.653,0.000,1,1.647,102.57,0.000
