step,x,y,psi_deg,u,delta_deg,n_obs,horizon,phi_lb_deg,v_max_terrain,steer_in,throttle_in,brake_in,steer_out,throttle_out,brake_out,was_modified,min_clearance,solve_ms,cost_min
20,0.855,0.044,0.77,1.583,0.00,1,18,10.00,5.63,+0.000,0.373,0.008,+0.000,0.373,0.008,0,14.879,7.72,0.000
40,4.235,0.201,3.95,0.748,20.98,2,18,10.00,4.14,+0.747,0.141,0.050,+0.747,0.141,0.050,0,14.381,10.49,0.000
60,7.676,1.160,14.91,3.160,-3.50,3,18,10.00,5.61,-0.125,0.284,0.168,-0.125,0.284,0.168,0,6.436,10.51,0.000
80,12.202,1.779,4.92,1.816,-10.74,3,18,10.00,5.10,-0.382,0.404,0.006,-0.382,0.404,0.006,0,2.883,10.47,0.000
86,13.525,1.736,0.63,2.677,-14.85,3,18,10.00,4.68,-0.529,0.471,0.001,-0.524,0.473,0.000,1,0.870,72.13,0.000
87,13.798,1.715,-0.33,2.822,-16.37,3,18,10.00,4.53,-0.583,0.444,0.000,-0.595,0.444,0.000,1,0.412,47.93,0.000
88,14.084,1.688,-1.28,2.960,-17.95,3,18,10.00,4.39,-0.639,0.401,0.000,-0.642,0.401,0.000,1,0.655,46.97,0.000
89,14.382,1.654,-2.31,3.089,-19.05,3,18,10.00,4.29,-0.679,0.380,0.012,-0.682,0.369,0.000,1,0.924,46.49,0.000
90,14.693,1.612,-3.45,3.206,-19.34,3,18,10.00,4.26,-0.689,0.361,0.026,-0.679,0.342,0.000,1,0.499,47.33,0.000
100,17.989,0.710,-16.83,3.331,-8.06,3,18,10.00,5.35,-0.287,0.219,0.144,-0.287,0.219,0.144,0,0.250,7.78,0.000
120,23.464,-1.255,-17.39,3.342,11.46,5,18,10.00,5.01,+0.408,0.365,0.000,+0.408,0.365,0.000,0,1.034,10.52,0.000
