slip_front_mean,slip_front_std,slip_front_max,slip_rear_mean,slip_rear_std,slip_rear_max,yaw_accel_std,az_std,sideslip_ratio_mean,yaw_rate_mean,ax_std,ay_std,speed_mean,steering_std,terrain_label
17.36313472763162,22.83888876456414,115.71856175882773,0.8326602624184825,1.1358238875355071,4.488185227211704,0.5210940342872487,1.995089490400295,0.5163112215397747,0.30669413646868404,1.2545064518732372,1.0541244494255448,1.0032431560487776,0.4993117112431568,dirt
22.514198553032436,67.73805084235396,601.9515499190137,0.4005573245751319,0.20844413442696041,1.3246200277497455,0.5468428155608224,1.0942045741159265,0.35438941598284623,0.3132653530198298,1.2337951519586816,1.089310508693254,1.2421054397024474,0.5706232582916833,dirt
27.59337970246514,93.52056487440042,613.6056647817226,0.4251251598188565,0.19519513520920564,1.3246200277497455,0.6031686361778396,1.1862519269969156,0.2564773180875374,0.29902953488832074,1.3502222641598105,1.1746120989902469,1.5086630117491158,0.5932990668697512,dirt
22.363601363851526,92.53291224026094,613.6056647817226,0.467271238033484,0.17073904956355834,1.193747960704395,0.6294162367628591,1.175473224524288,0.18555748602170738,0.2479715458706194,1.538976154661008,1.1740926095294557,1.7173558947704672,0.5584519714499304,dirt
19.297581933015422,91.98880770798576,613.6056647817226,0.4855226552564361,0.1548093429822433,1.193747960704395,0.49786193024065817,0.9980568552377249,0.11866041030322225,0.17359075228085236,1.5478186330581611,1.1681177038121133,1.84025560448808,0.4568537823758293,dirt
12.384323386833081,66.19342305717178,613.6056647817226,0.4988780508908396,0.1242444451979277,0.7461072761332729,0.36069311031427076,0.8673499176382172,0.07108567104807285,0.10616185856273858,1.3789895405155301,1.1594457195021917,1.8758540277038709,0.2920075636029182,dirt
4.823139741118998,4.176832054579127,36.501086791892426,0.5443667143290428,0.14254384766077258,0.9949194017732158,0.30811059595649004,0.8395351147482409,0.05371029766788368,0.06496140122601513,1.2456541107245418,1.2268082179513802,1.804268693438684,0.20538950296161446,dirt
6.994806400021374,8.97458999598049,61.87541076054996,0.5196736025028275,0.14942987206342437,0.9949194017732158,0.38117666710382875,1.3703092057505253,0.0585302038558926,0.0717701291837344,1.2660510588803948,1.1202364903936146,1.7184071657430446,0.23267754765425624,dirt
7.994927201444961,10.207633915382804,61.87541076054996,0.522674843032946,0.1897881021891413,1.0247853711634283,0.4214662504157564,1.54968977683709,0.08546037263054262,0.10309822734551541,1.2455315151937576,1.0479267669183994,1.6086109349046847,0.3273368963198933,dirt
11.069637562992225,26.816592753316314,210.1722123835251,0.5152680785549288,0.22211466594606855,1.0247853711634283,0.5225382498886589,1.6993922248949138,0.1095009215854432,0.1225734531546065,1.7302551787795823,1.286602757933893,1.520132011030202,0.33157615044490624,dirt
11.16722736141771,26.80625881641867,210.1722123835251,0.4640306478312536,0.24148974758170247,1.0247853711634283,0.5351912822372465,1.707034828017388,0.127917454523659,0.1421506028502848,1.910751642164191,1.342111916653985,1.4568364494086692,0.3853519343550515,dirt
10.293410899345062,27.37685127891225,210.1722123835251,0.43390291538698006,0.26113158686477284,1.0247853711634283,0.6007522887746729,1.6661890769143997,0.14407999972958258,0.14711910377191081,1.9231115618016958,1.4573198319280647,1.3816270189781241,0.39660403748093914,dirt
9.753255343709558,27.28877951615863,210.1722123835251,0.35335525276002117,0.2432431302706685,1.0238390175572365,0.6032293754548621,1.553606607747162,0.1387002178277666,0.12703288980711336,1.9473368522505405,1.5370303167961856,1.370185423619319,0.3742180737041059,dirt
6.34319997360385,10.514613884195672,90.86786756208001,0.3060957430688324,0.20696854227876105,1.0238390175572365,1.3203936152231892,1.7376282251452415,0.12155291832011111,0.12431605247091927,1.63099778639583,1.4612150219017075,1.4051654273330523,0.43526006000610035,dirt
7.0500274927681055,12.075211765553842,90.86786756208001,0.39995287599500984,0.27698640074350245,0.9973119592300022,1.529768873000017,1.8655264439424644,0.1327886453957142,0.1903092618109079,1.417821547463727,1.6285651468093685,1.5259785526609033,0.38919281482997836,dirt
5.935813999602176,7.938574982444532,59.75261284670555,0.44380471125716703,0.268816260273147,0.9973119592300022,1.5679180128578682,1.6036654309925915,0.1267792147260562,0.24051329117214318,1.433890761683422,1.674634535066287,1.7265955125231252,0.35973017100789556,dirt
5.017822630481047,6.8016810701696,59.75261284670555,0.5499390502364105,0.23641757751824904,0.9973119592300022,1.5989123073569267,1.421213446442195,0.12146327479393618,0.279732187719317,1.4544930425213982,1.7445548210725426,1.9512847287586608,0.32231949864565407,dirt
4.3084667236186664,6.725762564527762,59.75261284670555,0.6504230096715429,0.21607638326232462,1.0659523757098,0.45911031793391915,1.0111160944712527,0.12244386517055147,0.2791482821773162,1.448906865623539,1.302417905297826,2.159277678332621,0.11085777883490376,dirt
2.9580179224352614,1.9648025863590184,13.783500876109683,0.583496815921776,0.2153901904705304,1.0659523757098,0.31326063209161886,0.8999378581858477,0.07658576627870269,0.1928221275021213,1.478837357358844,1.2193268629331577,2.3118070427788804,0.11429431912891928,dirt
2.4002193920429726,1.0851783417662804,6.667171022719212,0.6017644936701905,0.21094340402863385,1.0659523757098,0.27416799712488854,0.9580107000996347,0.04836019704843929,0.12256038061344453,1.2718875615317087,1.242030784730741,2.4504060873285107,0.1876012105455183,dirt
2.0669395231124517,0.8797193352518745,6.225335630215459,0.5837960784357394,0.2107712687508898,1.0659523757098,0.2595419491963613,0.9712467118034478,0.0345540641929362,0.07231927045068565,1.2624478681814666,1.173188562228764,2.5850038004413256,0.1863447290835147,dirt
1.759070460727721,0.7255296961481636,4.81313884916468,0.5377208995226217,0.16209565803484643,0.8780309038753742,0.23081412899746404,0.7254783566003963,0.023376976729278243,0.04692507917184965,1.2752927708209933,1.143468734350336,2.727732195505578,0.18339161089224323,dirt
