time,x,y,z,speed,vx_local,vy_local,omega_z,steering,throttle,braking,collisions,near_misses,nearest_clearance_m
0.000000,0.055994,0.000000,1.713326,-0.008781,-0.002031,0.000002,-0.000008,0.000000,0.000000,0.000000,0,0,16.793971
0.102000,0.055424,0.000003,1.677833,-0.000070,-0.000742,0.000111,0.000352,0.000000,0.141231,0.000000,0,0,16.794537
0.204000,0.055295,0.000015,1.522611,0.000522,-0.000032,0.000677,0.000372,0.000000,0.244120,0.000000,0,0,16.794664
0.306000,0.055218,0.000050,1.263977,0.000584,0.000221,0.002876,0.000420,0.000000,0.369814,0.000000,0,0,16.794737
0.408000,0.055172,0.000134,0.902700,0.000376,0.000008,0.009412,0.000447,0.000000,0.509982,0.000000,0,0,16.794773
0.510000,0.059357,-0.000520,0.564072,0.052702,0.100086,-0.011459,0.008049,0.000000,0.659061,0.000000,0,0,16.790688
0.612000,0.064047,-0.000636,0.637346,0.014013,-0.032646,-0.001380,0.014972,0.000000,0.769398,0.000000,0,0,16.786040
0.714000,0.062151,0.000001,0.742990,0.030945,-0.005765,0.006413,0.012371,0.000000,0.851886,0.000000,0,0,16.787853
0.816000,0.063205,0.000404,0.747672,0.049609,0.047191,-0.003666,0.019347,0.000000,0.904868,0.000000,0,0,16.786761
0.918000,0.077769,-0.002096,0.704425,0.185866,0.234760,-0.023301,0.015094,0.000000,0.935817,0.000000,0,0,16.772568
1.020000,0.115622,-0.002735,0.676472,0.490949,0.493188,0.007954,0.012944,0.000000,0.958775,0.000000,0,0,16.735025
1.122000,0.178388,-0.000224,0.703916,0.738548,0.720481,0.035375,0.017128,0.000000,0.972187,0.000000,0,0,16.672375
1.224000,0.259649,0.006221,0.742489,0.872104,0.871414,0.060784,0.015185,0.000000,0.982136,0.000000,0,0,16.590904
1.326000,0.356774,0.014468,0.766938,1.033236,1.033100,0.065265,0.011760,-0.001077,0.985692,0.000000,0,0,16.493468
1.428000,0.471179,0.021959,0.778409,1.214390,1.213822,0.050746,0.022781,-0.000694,0.992140,0.000000,0,0,16.378949
1.530000,0.604553,0.028677,0.781453,1.397523,1.396484,0.037393,0.034233,0.002261,0.997411,0.000000,0,0,16.245673
1.632000,0.756096,0.034468,0.779701,1.564607,1.565372,0.014864,0.027074,-0.000105,0.998817,0.000000,0,0,16.094455
1.734000,0.923585,0.039410,0.778350,1.711859,1.714525,0.008777,0.021091,-0.000788,0.999864,0.000000,0,0,15.927502
1.836000,1.106461,0.044994,0.777504,1.864489,1.866011,0.013968,0.012053,0.002515,0.998840,0.000000,0,0,15.745202
1.938000,1.304557,0.051599,0.777308,2.014159,2.014908,0.016614,0.011415,0.004759,0.988941,0.000000,0,0,15.547681
2.040000,1.517285,0.058961,0.777528,2.156096,2.155884,0.019324,0.016390,0.001259,0.997306,0.000000,0,0,15.335556
2.142000,1.744912,0.067408,0.779207,2.303176,2.303995,0.019838,0.017646,-0.024127,0.992060,0.000000,0,0,15.108525
2.244000,1.987078,0.076288,0.781194,2.436237,2.440018,0.014455,0.010175,0.008267,0.962310,0.000000,0,0,14.867029
2.346000,2.243067,0.085622,0.781693,2.579138,2.578703,0.012752,0.016053,0.019143,0.971731,0.000000,0,0,14.611779
2.448000,2.513020,0.095071,0.781684,2.724470,2.718983,0.000608,0.021790,-0.037475,0.955751,0.000000,0,0,14.342684
2.550000,2.797796,0.104592,0.780478,2.864834,2.865989,-0.009189,0.016998,-0.095443,0.920703,0.000000,0,0,14.058906
2.652000,3.098069,0.114550,0.775521,3.034064,3.025468,-0.001887,-0.000663,0.005023,0.906799,0.000000,0,0,13.759740
2.754000,3.412467,0.126119,0.749805,3.197427,3.134051,-0.009457,0.011349,-0.100894,0.914447,0.000000,0,0,13.446406
2.856000,3.738338,0.137673,0.736725,3.192153,3.233791,-0.000425,-0.013621,-0.030228,0.820167,0.000000,0,0,13.121750
2.958000,4.073599,0.149249,0.760026,3.331832,3.357733,-0.025843,-0.020874,-0.227614,0.849227,0.000000,0,0,12.787845
3.060000,4.422315,0.157649,0.780653,3.492882,3.485433,-0.051363,-0.069216,-0.399648,0.749488,0.000000,0,0,12.441099
3.162000,4.784694,0.160540,0.780988,3.626306,3.616349,-0.082969,-0.068952,-0.305757,0.729410,0.000000,0,0,12.081675
3.264000,5.160579,0.157066,0.774034,3.740627,3.742703,-0.118738,-0.077256,-0.296902,0.719256,0.000000,0,0,11.709927
3.366000,5.548777,0.148112,0.770358,3.858059,3.861948,-0.141029,-0.082037,-0.153112,0.633243,0.000000,0,0,11.327020
3.468000,5.948820,0.134169,0.773717,3.977892,3.978921,-0.149705,-0.072419,-0.115553,0.566592,0.000000,0,0,10.933469
3.570000,6.360845,0.118949,0.775693,4.095490,4.093518,-0.118181,-0.065796,-0.090171,0.511602,0.000000,0,0,10.528700
3.672000,6.782898,0.104447,0.774960,4.172092,4.175456,-0.085256,-0.078384,-0.042191,0.468153,0.000000,0,0,10.114416
3.774000,7.212845,0.090564,0.773333,4.253915,4.252343,-0.061866,-0.041749,-0.034161,0.417326,0.000000,0,0,9.692805
3.876000,7.649085,0.076638,0.773529,4.290874,4.298317,-0.035531,-0.044921,0.020795,0.361834,0.000000,0,0,9.265638
3.978000,8.089761,0.064883,0.777020,4.338314,4.341163,-0.001102,-0.002246,-0.010289,0.360384,0.043034,0,0,8.834426
4.080000,8.532932,0.054482,0.777832,4.351315,4.347016,-0.000225,-0.000126,-0.015593,0.336403,0.061348,0,0,8.401287
4.182000,8.975641,0.043332,0.773705,4.342652,4.340081,-0.013290,0.007457,-0.006222,0.250750,0.000000,0,0,7.969616
4.284000,9.419393,0.031149,0.771821,4.357088,4.360714,-0.026988,0.001078,0.054805,0.218526,0.000000,0,0,7.538138
4.386000,9.864702,0.019845,0.773889,4.369285,4.370566,-0.009329,0.013345,-0.003664,0.189069,0.000000,0,0,7.106100
4.488000,10.310520,0.009527,0.774382,4.372689,4.367267,-0.009231,0.004390,0.020893,0.177850,0.000000,0,0,6.674641
4.590000,10.755290,0.000614,0.774288,4.352989,4.353290,0.001380,0.004799,-0.017678,0.156017,0.000000,0,0,6.245329
4.692000,11.198179,-0.007427,0.773426,4.325292,4.330177,0.012359,-0.006112,0.006989,0.141828,0.000000,0,0,5.819270
4.794000,11.637477,-0.013640,0.771747,4.280648,4.282140,0.035160,-0.003616,0.011685,0.134236,0.000000,0,0,5.398054
4.896000,12.071226,-0.018955,0.772042,4.235075,4.227692,0.034283,0.018163,0.060676,0.122761,0.000000,0,0,4.984010
4.998000,12.499374,-0.024893,0.771319,4.174567,4.172545,0.007616,0.024584,-0.041491,0.093493,0.000000,0,0,4.577906
5.100000,12.922123,-0.032652,0.768815,4.113552,4.119734,-0.012943,0.022778,0.065554,0.138348,0.000000,0,0,4.180332
5.202000,13.339408,-0.039556,0.767048,4.067730,4.072401,-0.010602,-0.001528,-0.196002,0.192112,0.000000,0,0,3.790949
5.304000,13.751683,-0.049355,0.766968,4.020917,4.019674,-0.037257,-0.024890,0.043425,0.187212,0.000000,0,0,3.411236
5.406000,14.159513,-0.058406,0.769463,3.991440,3.989269,0.000324,0.015955,0.411798,0.263075,0.000000,0,0,3.040102
5.508000,14.565551,-0.060481,0.770006,3.990127,3.983491,0.068123,0.041689,-0.334351,0.318205,0.000000,0,0,2.673240
5.610000,14.971690,-0.063281,0.769021,3.985109,3.981185,-0.013378,-0.060108,-0.304523,0.189226,0.000000,0,0,2.313162
5.712000,15.377534,-0.075332,0.770893,3.977730,3.981188,-0.070649,-0.084362,-0.256849,0.329947,0.000000,0,0,1.966333
5.814000,15.784078,-0.095864,0.771609,3.994282,3.993656,-0.128181,-0.118480,-0.527660,0.369939,0.000000,0,0,1.634971
5.916000,16.191987,-0.127452,0.770867,4.030281,4.031254,-0.150161,-0.098496,0.021605,0.485742,0.000000,0,0,1.324739
6.018000,16.605990,-0.159782,0.769481,4.096866,4.096771,-0.076534,-0.026360,0.244171,0.000000,0.031408,0,0,1.031778
6.120000,17.023686,-0.186649,0.765401,4.084268,4.085809,-0.009959,0.055670,0.622657,0.000000,0.013676,0,31,0.760388
6.222000,17.437208,-0.202729,0.765884,4.032750,4.033652,0.082272,0.086329,0.426475,0.459413,0.000000,0,65,0.518309
6.324000,17.847769,-0.205510,0.770973,4.026386,4.027114,0.180140,0.098078,0.372698,0.482567,0.000000,0,99,0.308665
6.426000,18.261621,-0.198836,0.772621,4.098933,4.092166,0.163400,0.054139,0.014849,0.677396,0.000000,0,133,0.139822
6.528000,18.682307,-0.193970,0.770106,4.130236,4.128483,0.093229,-0.022531,-0.800000,0.200000,0.000000,0,167,0.032964
