true_terrain,nn_model,time,u,v_body,omega,ay,actual_front_fy,actual_rear_fy,front_left_slip_angle,front_right_slip_angle,rear_left_slip_angle,rear_right_slip_angle,front_left_fy,front_right_fy,rear_left_fy,rear_right_fy,front_left_Fz,front_right_Fz,rear_left_Fz,rear_right_Fz,front_left_long_slip,front_right_long_slip,rear_left_long_slip,rear_right_long_slip,steering_rate,clay_pred_front_fy,clay_pred_rear_fy,dirt_pred_front_fy,dirt_pred_rear_fy,sand_pred_front_fy,sand_pred_rear_fy
clay,factored_v1_resnet_h32_b2_sim,2.003999999999965,2.00226204556064,0.027836764370358105,0.014040974588767609,0.15372691001167035,-983.6368486382863,138.9893945443626,0.05970538396683004,0.0895135132573585,0.06193666399186808,0.055354961948275834,-798.1224532949424,-185.51439534334398,306.24474647012966,-167.25535192576706,6309.124638365244,5415.25807663587,6451.905799169362,4846.842086438169,0.12821283546833426,3.971443593511246,0.02360060900980635,0.20526058247900755,0.0,836.1921863043603,696.8170548176021,1213.9111525742917,991.5809649557979,1505.4591753359898,1335.1801331532558
clay,factored_v1_resnet_h32_b2_sim,2.0159999999999654,1.9506067952166941,-0.0210320893087824,0.014234517690180965,0.10286431712198699,-1259.0902534080533,44.46686896162021,0.11482483776866353,0.07592706163794878,0.04210768514859106,0.06850483752447198,-1078.3044990310375,-180.7857543770157,313.9189447726512,-269.45207581103097,7364.342166927381,5146.4338577455965,6662.965434107062,6054.663206578643,0.11357827160316997,3.905606333836468,0.047513828526659245,0.21061416874568215,-0.29046577063241047,1312.7000439975093,688.2307567355496,1951.717937306996,1013.6917690679717,2468.1414359005967,1360.808823172691
clay,factored_v1_resnet_h32_b2_sim,2.027999999999966,1.9292638074506574,0.024544156796827088,0.010449863102188579,-0.4804655946154127,-1153.1372736936755,174.63447896884054,0.07369858015665552,0.07060505840883191,-0.01264800982444521,0.021505065185261085,-971.0975897369409,-182.03968395673473,396.1880672863751,-221.55358831753455,6248.926654620296,5000.744684730322,8678.392071577662,5076.135267266184,0.09873558434828968,3.856982677353537,0.037931625763840425,0.21763091269111062,-0.2889672980317873,879.2864365703515,-119.88808621272359,1272.2726900516182,-93.6752973096759,1635.7420300384142,-117.68808026193932
clay,factored_v1_resnet_h32_b2_sim,2.0399999999999663,2.0777008946677213,0.044654072541869164,0.011310071511471714,-0.35881388776657225,-1046.3938524788996,-268.513643598826,0.06012752399719415,0.07780664117368005,0.06357651621758982,0.018464650966076468,-852.0169007308042,-194.37695174809542,-3.1010135751163053,-265.41263002370965,5779.736273298173,5073.297837660221,7587.76296979875,6451.112367321721,0.1090441612362688,3.842206254855121,0.030018756638851604,0.23040977021350084,-0.25369215125719025,761.9564991089546,644.5316739013474,1102.7293090835658,956.7098383686227,1400.5380903054047,1330.2798395582847
clay,factored_v1_resnet_h32_b2_sim,2.0519999999999667,2.0609302761951325,-0.05273418555315386,0.00917960427745701,-0.3336411042552067,-1252.881486554592,-278.9948418877025,0.11499623254832551,0.06429816403759948,0.051696885050609695,0.05999571798897808,-1044.767174962304,-208.11431159228798,-66.82284035011878,-212.17200153758372,6984.949435002722,5486.620881464486,6885.42849778802,5734.546649856143,0.1045502861126836,3.742112274358846,0.0413976019735691,0.22173485801658233,-0.2676434437956119,1260.8955978913355,709.3129304322777,1855.6578006829336,1038.8776020481755,2339.7365414676997,1395.9990545516446
clay,factored_v1_resnet_h32_b2_sim,2.063999999999967,2.1394666035724907,-0.008050115833015042,0.007693984817239815,-0.4403912544274342,-1135.8540818065171,37.62469567592268,0.06610286986257016,0.05751587353062875,0.04288378611447072,0.009136587077438516,-923.9638948859406,-211.89018692057647,241.31875204919655,-203.69405637327387,6256.7927397625235,5479.669225919322,8153.923822160202,5560.750022723976,0.11496353374150069,3.7174043136350163,0.0502431742258917,0.19845442624199638,-0.23899535808272912,819.1320500646641,427.16727850442527,1186.4255680431652,660.8641763015461,1517.2749723844222,956.5039070381805
clay,factored_v1_resnet_h32_b2_sim,2.0759999999999676,2.008352667049334,0.037766125328803885,0.007445590455561084,-0.5794065899197737,-1063.5147491072546,-14.203118727474987,0.05891033741473877,0.06022651034019422,0.06342993258792508,0.052463415060530164,-888.6034513163282,-174.91129779092628,274.03232469534794,-288.2354434228229,6152.074128440702,4246.017729799958,7847.1903842736965,6605.965330408907,0.11001799953116463,3.6592653329380553,0.016174637419580005,0.21266274450118847,-0.2555426719413908,688.4105193769262,905.2213340524688,965.064715565574,1330.932641137094,1262.099406868899,1799.9951221807946
clay,factored_v1_resnet_h32_b2_sim,2.087999999999968,2.118224046440751,-0.021008239489548296,0.006320376633939506,-0.04035965202785591,-1165.207023458101,-173.5187857199659,0.1217791782124081,0.05253442233890421,0.05426540289712156,0.044552948314704216,-925.491751699859,-239.71527175824207,11.068441134280443,-184.58722685424635,5811.1425932547645,5906.350539251697,7395.9422165466285,6101.822777149051,0.14136856174461854,3.625161071724692,0.03250601135843969,0.18094221632416602,-0.2777417023434371,1112.7296264430609,717.6717391014913,1620.0310594817172,1051.2700922628019,2003.0206376814026,1442.4955109828636
clay,factored_v1_resnet_h32_b2_sim,2.0999999999999686,2.247115358163395,-0.034034595330890746,0.004862792171094337,-0.48930381105301596,-1150.9911536925745,80.84018744886512,0.06821301702357487,0.04494617838043293,0.03938232290954165,0.0006411779119897744,-924.36832952366,-226.62282416891446,299.22407314792633,-218.3838856990612,6453.507229251946,5449.705113889297,6183.611327028805,5503.380907328207,0.1316856440670324,3.55171140528796,0.05038969185298324,0.156298275725236,-0.31146964457411314,798.5217596193545,239.54543501815408,1159.8404758757695,370.7165803393566,1492.505233526801,556.6112914904753
clay,factored_v1_resnet_h32_b2_sim,2.111999999999969,2.139604748614485,-0.04039100177851993,0.0037782385191490065,-0.4233276540787028,-804.3153692798563,-65.82207469124229,0.05092317890002887,0.0636973366929212,0.05180828733450458,0.04752679715389307,-618.8345317142675,-185.48083756558876,106.73328816263601,-172.5553628538783,4802.948104048045,4348.245201166295,8599.872800075622,5327.546923723498,0.14685987620904908,3.5160015016040336,0.028070834782987535,0.16149451035284773,-0.2565492282685604,546.7431178864489,800.3542115963503,757.1958014848187,1164.8481046633763,958.3520306339873,1603.1915435645515
