true_terrain,nn_model,time,u,v_body,omega,ay,actual_front_fy,actual_rear_fy,front_left_slip_angle,front_right_slip_angle,rear_left_slip_angle,rear_right_slip_angle,front_left_fy,front_right_fy,rear_left_fy,rear_right_fy,front_left_Fz,front_right_Fz,rear_left_Fz,rear_right_Fz,front_left_long_slip,front_right_long_slip,rear_left_long_slip,rear_right_long_slip,steering_rate,clay_pred_front_fy,clay_pred_rear_fy,dirt_pred_front_fy,dirt_pred_rear_fy,sand_pred_front_fy,sand_pred_rear_fy
clay,factored_v1_resnet_h32_b2_sim,2.003999999999965,1.711507254952774,-0.24923232618406715,-0.10976414744884858,-0.38400909713304493,-1823.4483374134409,188.09902678251984,-0.16371127085828616,0.10306323489968021,0.019352904834131258,-0.0063703121716687195,-1302.9341783051063,-520.5141591083345,113.35376154238104,74.7452652401388,6851.832673725058,5347.292404806351,7773.981930854375,6491.789389467136,0.15585816067962305,4.694908613228092,0.05485573665220791,0.12513673219243324,0.0,-571.1703101130797,60.7476159058354,-807.7414030618495,151.4973336866466,-1138.042890508205,273.55342523788687
clay,factored_v1_resnet_h32_b2_sim,2.0159999999999654,1.8813422141795053,-0.1805393558549029,-0.11329276478340618,-0.6425354037982334,-1750.9744249485193,157.03653770918154,0.1411640733072674,-0.201535122880946,0.025330528178824387,0.014047935264297364,-1183.3285911453168,-567.6458338032025,353.14276529557964,-196.1062275863981,6723.270291230728,5840.7984792029465,7681.885838191052,6476.478021193002,0.17534591271655967,4.749242230305063,0.024759897395863623,0.14574077336158375,0.26929649776173586,983.6357011617794,281.81428242096115,1287.071694832667,447.2435789172786,1634.2304460200846,667.4764440450517
clay,factored_v1_resnet_h32_b2_sim,2.027999999999966,1.7543700799721882,-0.26519650049812,-0.11757177027323583,-0.5913480493728056,-1409.8866878816154,-243.69402083219836,-0.16154213616484567,-0.20476359320509518,0.026736869996160876,0.02249452528562522,-1098.2288843015915,-311.6578035800239,-11.926320507170232,-231.76770032502813,5860.995872558986,3246.8560855376836,6995.858593382517,6337.797601769338,0.19452420611722207,4.686927211095036,0.041303680141952015,0.13987353450533951,0.3173983439263395,-814.9924487648696,321.79589970382716,-1252.974392592544,495.9476455070459,-1617.9286947488965,729.3518547578444
clay,factored_v1_resnet_h32_b2_sim,2.0399999999999663,1.8494342338686918,-0.20642764991645127,-0.11888687749047458,-0.3804556419321285,-1658.242261862231,-26.777889184658306,-0.18054316223248215,-0.19331372935424962,0.0033591188905058734,0.02297128906576079,-1117.8956832215188,-540.3465786407123,257.86036344454277,-284.6382526292011,6090.4937104463625,5747.938643976183,7054.72502885623,6232.644979439195,0.1696148037311564,4.69149132159806,0.06436016728441032,0.13140658356745963,0.29601364906809136,-863.2005983556829,115.34441782874917,-1393.6674003592998,219.30842918268206,-1774.245348454592,348.1708088858034
clay,factored_v1_resnet_h32_b2_sim,2.0519999999999667,1.9717204994636872,-0.2068708279504336,-0.12062427609901953,-0.5875436276343994,-1593.1891926004178,133.8140271531894,-0.19167901252587566,0.07833947231004103,0.01971590253245294,0.007553071588245447,-1036.0274760609407,-557.1617165394772,456.3374460343703,-322.52341888118093,6202.700046135182,6004.386734791009,8062.365672686094,7874.054834267717,0.16620691135383356,4.539900164905705,0.02074007776504575,0.12244684364125613,0.2742857211089344,-538.4557499657521,195.74968728360318,-792.2965993577533,342.62775894954757,-1110.7441195764636,532.2826782038652
clay,factored_v1_resnet_h32_b2_sim,2.063999999999967,1.8763692217160353,-0.1522684424441217,-0.12327861365177126,-0.9700950272915382,-1722.7385771251943,-31.665069168084983,-0.18688588849185298,-0.20955032706878476,0.017443451119578693,0.021665491649940166,-1299.1248025398274,-423.6137745853668,175.01720716782918,-206.68227633591417,7351.458892359608,4550.953001203767,8352.170946981787,5155.555672876764,0.1562235736254406,4.556611293720774,0.031807856185145825,0.1362171537097205,0.3150151969393991,-1185.2356261801926,251.20963766947028,-1873.7304847794833,402.1002149912078,-2418.7690160562997,595.7128831781574
clay,factored_v1_resnet_h32_b2_sim,2.0759999999999676,1.9293233804839773,-0.09636480423811151,-0.12421971597540156,-0.2899136487820338,-1593.507912515939,-80.55289426973187,-0.19211238761110064,-0.20404550313117034,0.012601831294355596,0.03178436260745425,-1116.901231556592,-476.6066809593472,182.64670614664143,-263.1996004163733,6803.08517413042,5262.871434839528,6890.018385792517,5292.49180024491,0.12371693928318797,4.501777125416419,0.04804033513528366,0.15209977026652374,0.30960816041433037,-1103.9370492342052,228.2802827750568,-1742.0090132480054,361.5720077678094,-2240.6807112716087,529.9553149428767
clay,factored_v1_resnet_h32_b2_sim,2.087999999999968,1.827432628069439,-0.15939216967067793,-0.12747791140807938,-1.0954347587624933,-1817.2539610579172,-73.54301335702519,-0.19566392841020416,-0.21016902541159252,0.004322603645048176,0.035247708522820054,-1355.9773324485188,-461.2766286093983,292.2304636705771,-365.77347702760227,8164.399789723463,5196.622141655627,8493.267483558191,6690.021865497786,0.12496789793250256,4.4050657613066075,0.036584231202617744,0.15228643731590286,0.4738890053651815,-1400.0272913346012,223.33415645935787,-2208.126326197196,384.0456743058986,-2893.245149924753,556.5089679308389
clay,factored_v1_resnet_h32_b2_sim,2.0999999999999686,1.9283725473391833,-0.17663500504251933,-0.12987844686354516,-1.2305208677628057,-2072.5164842344248,-76.04986895013562,-0.1728542562897972,-0.22096985778543007,0.017185308728938014,0.005906654202630724,-1605.8675154494567,-466.6489687849681,206.09559003195673,-282.14545898209235,8641.949617455983,5411.624911112236,7093.673141515127,7368.982275001356,0.11764438272086873,4.517292482735214,0.027513990367258497,0.14233177233826708,0.3933980522867696,-1429.3407836549068,125.98170612484755,-2229.5382930335554,234.30892547869854,-2960.631914303349,384.0478334860759
clay,factored_v1_resnet_h32_b2_sim,2.111999999999969,1.7526023203661503,-0.1648072442651527,-0.13350998834120362,-0.19304336714708442,-1180.2123120093615,-25.595655395017758,-0.19199860859356055,-0.2178906063605136,0.0068179632486877915,0.010153790181357356,-801.1922004488389,-379.0201115605227,149.71245720919578,-175.30811260421353,5093.793119165974,4512.35133637557,6837.729239785365,5182.387695790396,0.14890352535564103,4.372496998535937,0.05751557647408619,0.13026753878309294,0.5066225206116994,-829.7248793128382,50.313092256294794,-1272.3054147344055,121.05558638487678,-1648.630283568903,218.01231885416178
clay,factored_v1_resnet_h32_b2_sim,2.1239999999999695,1.9550484218892277,-0.22758845929378985,-0.131951089200857,-0.21788972933407622,-1127.3276503763275,-62.04049847443082,-0.21093715048966813,-0.22271041402680194,-0.0070956628920291745,0.02271605047281209,-674.437086916811,-452.8905634595165,299.7311613533596,-361.7716598277904,4987.445871703146,5460.512184276304,7133.258240594711,6121.165224690827,0.1552977339597441,4.324794801864012,0.05560713254730463,0.13815084762277247,0.40356815747730523,-878.2587434932976,20.88889178224882,-1391.6321448047352,90.81247480432833,-1745.6655473291798,166.67468649016456
clay,factored_v1_resnet_h32_b2_sim,2.13599999999997,1.9770613760144355,-0.17624017762323427,-0.12889529826195717,-0.6252384313130994,-1384.3708852527916,-203.97257593687385,-0.20880245205707623,0.02812247991474542,0.0105095907796895,0.013418229294438524,-935.2578470825752,-449.11303817021656,169.95537069735673,-373.9279466342306,6942.302851312768,5421.270665437854,7857.022222560966,6599.564201838978,0.16214346826864118,4.1617204175016695,0.01946958288772144,0.144033160508178,0.34659199136984603,-845.0171357712109,138.43169547396118,-1332.535301215542,252.62426226416005,-1764.7108938134315,397.0641215414232
clay,factored_v1_resnet_h32_b2_sim,2.1479999999999704,1.9359947413994432,-0.2031563895138364,-0.13396747829436953,-0.45482437143071114,-1365.8023239418767,-443.1039679288695,-0.20841087304803632,-0.23106697310500895,0.012638600823189152,-1.1836213906941864e-05,-951.2498578130633,-414.55246612881353,-272.7402713605196,-170.3636965683499,6715.56214288585,5202.82769102403,6686.680243376918,6366.868138485286,0.15053322280935758,4.180896961344317,0.02904503690613903,0.13291778843020582,0.37166328935202253,-1220.5982288820621,43.26437716766327,-1941.9686748617132,110.6749975203609,-2460.3928150916327,211.77924291172903
clay,factored_v1_resnet_h32_b2_sim,2.159999999999971,1.9960222983215459,-0.21303586237066635,-0.1376323927126366,-0.28042436656063585,-1189.10652395241,-59.81197931521322,0.045278596396557,-0.22397507147906268,-0.01099344961157592,0.01621294158110367,-827.4617596382517,-361.64476431415824,115.14311511827029,-174.9550944334835,6555.421662773997,4578.743442861859,6393.478863342354,5473.437289617312,0.15079645201439207,4.0420368331742225,0.05864342599372792,0.13766958535028426,0.6722018600190093,288.7094855400501,-48.32897922379867,303.85856694300287,-10.780291494420325,309.27566168254015,31.161843561964986
clay,factored_v1_resnet_h32_b2_sim,2.1719999999999713,1.946645287038024,-0.13531512378268284,-0.1360777213146522,-0.540901722697208,-1130.8341768191485,-138.68230791422272,-0.2212477569635789,-0.22983221007387505,-0.003909818999328422,0.021550177898081942,-737.0616117974031,-393.77256502174555,219.37193609060856,-358.0542440048313,6416.148350793151,5294.464771052565,7892.243712715586,6259.130637048939,0.17632852614826364,4.052151057671178,0.031914872687289736,0.15310289496144505,0.6333594293295571,-1172.334130479071,35.890857624043264,-1878.3470954207653,115.13452899899983,-2392.1454357141024,194.31428515679988
