true_terrain,nn_model,time,u,v_body,omega,ay,actual_front_fy,actual_rear_fy,front_left_slip_angle,front_right_slip_angle,rear_left_slip_angle,rear_right_slip_angle,front_left_fy,front_right_fy,rear_left_fy,rear_right_fy,front_left_Fz,front_right_Fz,rear_left_Fz,rear_right_Fz,front_left_long_slip,front_right_long_slip,rear_left_long_slip,rear_right_long_slip,steering_rate,clay_pred_front_fy,clay_pred_rear_fy,dirt_pred_front_fy,dirt_pred_rear_fy,sand_pred_front_fy,sand_pred_rear_fy
dirt,factored_v1_resnet_h32_b2_sim,2.003999999999965,3.086732072210587,-0.17782061473922967,-0.11198596505842048,-0.4773845742733713,-1598.528275894244,-154.94401216486506,-0.11265559317500871,-0.13036995431469534,0.0043491737525100166,-0.010673112390903114,-922.6201096465884,-675.9081662476557,74.5252819173752,-229.46929408224025,6288.340545155461,5844.366663686788,7111.433659509111,6512.402498896341,0.162466985619149,0.40812181788233953,0.08908180300697897,0.16364167386220332,0.0,-1310.3367500588633,-108.06790893426324,-1926.08774964299,-81.25353190514028,-2287.067177076535,-32.78510734520624
dirt,factored_v1_resnet_h32_b2_sim,2.0159999999999654,3.0136520770844237,-0.13445498095813224,-0.110501021990508,-0.31249043323076775,-1090.2001739503487,-132.00550781481175,-0.11797078052061402,0.018273643174081505,-0.013064233152471828,0.001023363715473636,-683.9037620745798,-406.2964118757689,128.86379802644458,-260.86930584125633,5419.653554578199,4525.299655847833,8660.581329218652,6186.254961609372,0.1762207718812122,0.37655837385388047,0.11543195920046272,0.17134098011937676,0.08258777400673491,-587.9399539975346,-231.63958806217386,-759.973719009502,-241.02228796731688,-960.5859435892801,-253.149558829588
dirt,factored_v1_resnet_h32_b2_sim,2.027999999999966,3.033918518792872,-0.1485872809925142,-0.11228111766948429,-0.463511506141691,-1512.3316347831153,-361.49864477793,-0.1252546606542345,-0.1241572453248416,-0.0011143041023076307,-0.0055258371791214065,-953.7487356552416,-558.5828991278737,-99.41256637826409,-262.0860783996659,6631.017452674048,5438.71472285753,9021.664543851239,7621.04591177708,0.1843625191149714,0.38448031030212304,0.0955483153872258,0.16729274111023193,0.08618511955496008,-1338.3173363434337,-171.88914042784197,-1955.375991674199,-146.8346693877079,-2375.216962759903,-114.73160836020121
dirt,factored_v1_resnet_h32_b2_sim,2.0399999999999663,3.0274623824753646,-0.19927213923825135,-0.1151591399276643,-0.8830614327505032,-1101.9669813432988,-132.41962125971122,-0.12399074672619574,-0.1293887370500998,-0.0014645605609470078,-0.0077829039686918705,-732.2245660093033,-369.7424153339954,-10.096184789209719,-122.3234364705015,5342.505245191153,4684.658472277064,7929.428131270883,4973.755942207396,0.18779130580777506,0.37983137836545017,0.1050588047868011,0.15674434104761822,0.152490075983795,-1107.004827888979,-132.54477482727825,-1559.170211383911,-106.95422681084926,-1891.6885593535094,-71.53139426288546
dirt,factored_v1_resnet_h32_b2_sim,2.0519999999999667,3.0875267492109884,-0.17657270528625524,-0.11386658142363214,-0.400802796017967,-1197.7823382977065,-280.171459255362,0.05265132756321351,-0.13187315772464156,-0.004351082284305441,-0.0014160754476272856,-696.9258864099298,-500.8564518877766,60.061706131585524,-340.2331653869475,5776.378153831354,4873.334039023623,8365.076735815499,7020.746558644755,0.1976067152502258,0.34387076057853216,0.08663017697418879,0.1758777891428476,0.262552102897904,-208.66237024546854,-148.55782672290047,-283.76382726195095,-123.43799920374306,-346.9848042788291,-90.97207402381744
dirt,factored_v1_resnet_h32_b2_sim,2.063999999999967,3.1342525425943983,-0.16276219993630556,-0.11537111280391775,-0.4696309375720521,-1179.619922544582,-102.2664107594205,0.05582373721805827,-0.13210529786162845,-0.009534217532795024,-0.007473931805810094,-878.1588136850746,-301.4611088595074,105.1100953841057,-207.3765061435262,6674.821321199605,4325.523129197158,7774.293840049177,5978.7957297008825,0.18427678050835763,0.35936298426187024,0.10898171651952025,0.15444324911614624,0.17020762052625216,-90.78076382296678,-214.7466751292733,-94.75535923798805,-223.57066322163757,-63.46602268302195,-223.64801181996813
dirt,factored_v1_resnet_h32_b2_sim,2.0759999999999676,3.1349524523529384,-0.14233851653381685,-0.11830477344681717,-0.8831787433123298,-1104.1008265114685,-320.85909958435786,0.052876967121580694,-0.13300222028391825,-0.005395975662432431,-0.0021444638754637203,-705.0330868836376,-399.06773962783103,-32.463003428228724,-288.39609615612915,5764.243118564703,4841.590799048264,8368.434639799161,6390.7383714989855,0.18178366793640816,0.360654404425215,0.0832748343557789,0.1750346152356268,0.12069100981327671,-217.93479729137425,-155.76435597665525,-312.98264585042017,-136.07228274124174,-319.9333397075477,-111.79522770167694
dirt,factored_v1_resnet_h32_b2_sim,2.087999999999968,3.229216213459615,-0.19171424750321842,-0.12139658687022901,-0.15868558234231495,-1004.0889341441657,-145.7210894207616,-0.12994298294957862,-0.13874279933898725,-0.016471379226212106,-0.00838163067192899,-672.9784714461349,-331.1104626980308,76.87470192155206,-222.59579134231365,5665.8673348024095,4890.8671920900615,6668.165081893991,6091.634211844431,0.17786549793192027,0.3472121567438279,0.10115981936136666,0.15988047963954782,0.16677125975093277,-1238.9711197317229,-245.88074462030167,-1757.408079475993,-271.5741041873767,-2150.7347984115518,-287.75653820765564
dirt,factored_v1_resnet_h32_b2_sim,2.0999999999999686,3.19319025844316,-0.1981670487750224,-0.1189034302964036,-0.37011688624262956,-1056.1413706138458,-296.6355645682824,0.04982052091849211,0.004243771583774778,-0.010781994493883269,-0.0016183558239055039,-709.9839236339195,-346.15744697992625,-18.618324213905314,-278.01724035437707,5770.427244014133,5266.556383315778,8930.31508250906,5920.123190869969,0.17677733666606055,0.31936861276692297,0.09235829245812086,0.18007156947214764,0.24309632932097613,306.5151727546929,-227.81535808419503,492.76322180611265,-232.19044913914195,570.6540933741554,-245.45456768787687
dirt,factored_v1_resnet_h32_b2_sim,2.111999999999969,3.206072798700671,-0.21175167237944653,-0.12432435152950427,-0.04541730395113919,-876.7376777126606,-245.95225919443502,-0.1322780762288799,-0.14021216349396734,-0.014625829076466293,-0.01027008571961493,-641.3958522285272,-235.34182548413338,26.24911598441961,-272.2013751788546,5637.84272685537,4079.557203870802,7023.204129911331,6648.257254092949,0.17234802816944836,0.32984526842785383,0.09892178801132069,0.16730716532263257,0.25916818722328205,-1149.796292346181,-265.43295892762615,-1582.9495676228892,-297.5766879750062,-1981.2643275827909,-318.49148998295493
