true_terrain,nn_model,time,u,v_body,omega,ay,actual_front_fy,actual_rear_fy,front_left_slip_angle,front_right_slip_angle,rear_left_slip_angle,rear_right_slip_angle,front_left_fy,front_right_fy,rear_left_fy,rear_right_fy,front_left_Fz,front_right_Fz,rear_left_Fz,rear_right_Fz,front_left_long_slip,front_right_long_slip,rear_left_long_slip,rear_right_long_slip,steering_rate,clay_pred_front_fy,clay_pred_rear_fy,dirt_pred_front_fy,dirt_pred_rear_fy,sand_pred_front_fy,sand_pred_rear_fy
clay,factored_v1_resnet_h32_b2_sim,2.003999999999965,2.0322429045100905,-0.11404601128020107,-0.08401673120581289,-0.37953001428682615,-1635.2772646365866,24.029054855220636,-0.11195675439280876,-0.13309150713376863,0.013776673876222337,0.00903340487266562,-1169.9617018445113,-465.3155627920753,200.20662324929717,-176.17756839407653,6750.196701643191,5973.490167754267,8602.358595826887,7776.533250235953,0.17753989358150166,3.67041956338213,0.056058196005644045,0.16718060011659328,0.0,-712.2683617710674,127.06878255074884,-1142.5039127108878,263.7539627116873,-1419.4581096606876,429.46447747494693
clay,factored_v1_resnet_h32_b2_sim,2.0159999999999654,1.9793121065767019,-0.10716351118320411,-0.08785198056321258,-0.4974541555921447,-1482.233805285716,-21.85249536346049,0.11847685442433148,-0.13488941359211218,0.020709671190344562,0.014296550553224707,-1201.6210288334262,-280.61277645228984,166.7772320249668,-188.62972738842728,7009.321529600096,3628.971837487483,9553.53947797863,5514.242322425052,0.16630425341431376,3.6126913403203917,0.04130459692911965,0.16561987421497817,0.2280518207613414,831.8034734262831,287.3125049937449,1125.72094090675,467.80769571026286,1420.0118194183092,687.1240765878345
clay,factored_v1_resnet_h32_b2_sim,2.027999999999966,1.9889148803835293,-0.14172894609823336,-0.093570657674155,-0.2106309570435893,-1394.578524249865,-121.69370521455227,-0.11494840633240914,-0.12976285241414853,0.016226973402721473,0.02667990940964876,-1010.3188082394527,-384.25971601041226,129.64827640078119,-251.34198161533345,6263.095109265691,4986.376702479849,6140.276389987566,5674.384997991946,0.14345856627830048,3.571933910398572,0.05504306072303523,0.18855492931995307,0.23838660932811842,-671.6296046629747,214.53905144447822,-1035.712934760193,345.2722590062827,-1386.220538957319,505.6854574452697
clay,factored_v1_resnet_h32_b2_sim,2.0399999999999663,2.0744102427521143,-0.191496684409225,-0.09391160322986097,-0.22160623223588258,-1418.555746970684,-175.31374849797606,-0.12740651867593178,0.0712330897551594,0.01448210894510273,0.019994006409457362,-964.8848687170182,-453.6708782536657,82.81136185532758,-258.1251103533036,5973.385033089321,6003.801788673472,7686.04946554058,7146.049520329019,0.17109815573976095,3.49151899250878,0.04929351003354367,0.17888252248308467,0.2776078941654525,-313.01708626251866,207.59334535008168,-431.18636091064116,362.8274376745293,-673.3385588527785,548.893773702819
clay,factored_v1_resnet_h32_b2_sim,2.0519999999999667,2.0495016296181907,-0.14198312408565594,-0.09534580152265666,-0.7423285838303479,-1370.6912761482981,-69.85883597735989,0.09860533195226,-0.13437544908181265,0.021763982018250288,-0.00038482056007629135,-941.3601432290159,-429.33113291928225,37.35853845103954,-107.21737442839944,6015.876525264895,5775.567555698736,8356.887870630771,4917.25117202834,0.16567778617415294,3.5513698859772305,0.03254064891815626,0.13548944394548795,0.23798721365169812,635.2903074334373,174.82076362210876,767.7536952559667,304.82888235020823,978.2339603744981,476.9818785110622
clay,factored_v1_resnet_h32_b2_sim,2.063999999999967,2.1284645136692393,-0.14051608243578828,-0.09176344076034303,-0.8438364060728133,-1486.3500476631066,-62.509439562899075,-0.1302088125825913,-0.13638929026506397,0.009406289116954411,0.018261116577019943,-1100.470038660657,-385.8800090024495,189.34996009037636,-251.85939965327543,6865.218781128532,5175.10547436914,7056.089001638784,5394.397534218585,0.14353624471344145,3.4923677449871877,0.05584854823388872,0.14539994477955082,0.19578446157806442,-862.3688008496371,126.16033097129672,-1337.6931151742697,227.9454403266226,-1763.1392079651262,358.3204374651435
clay,factored_v1_resnet_h32_b2_sim,2.0759999999999676,2.059587031341698,-0.046894206479349373,-0.09466778192946264,-0.14668154463431246,-1437.3798555718038,-62.79177158236959,-0.13879494164829334,0.05934601842156307,-0.00240189423528836,0.02285962002832964,-1015.9913103876629,-421.38854518414087,221.0721974737106,-283.8639690560802,6689.1246062956825,5859.553507218648,8704.666543003263,6551.694736806389,0.15471444302680282,3.399540255659131,0.04233781481330896,0.1610081749800155,0.25881006401384976,-509.88620715716553,46.47806095668541,-741.2546241320547,141.87400061135327,-1080.2156603726262,227.60558264509982
clay,factored_v1_resnet_h32_b2_sim,2.087999999999968,2.1828716739952236,-0.07215202586994333,-0.0997023871937506,-0.6399427859621428,-1381.269199068715,-217.0268415196375,-0.13977116297867487,-0.14702917956615016,0.018262977788072714,0.0005236658949703399,-1016.8319172694459,-364.437281799269,-40.05942953630645,-176.96741198333103,7216.712383410303,5158.8035722460145,7791.478439344888,6200.863195847222,0.15551412443129112,3.37952522344453,0.035477210974546404,0.13157494686050306,0.30291287890732904,-972.964564565328,120.50601634227888,-1517.562629368997,228.3084504168154,-2015.071471595816,374.1521522852074
clay,factored_v1_resnet_h32_b2_sim,2.0999999999999686,2.2496426071457045,-0.21845665480547877,-0.10181830446020108,-0.1238599258191767,-1246.4537888717005,-84.55969725480165,-0.13279178382871845,-0.13459662891560295,0.007618803625817665,0.01034838899271059,-866.6047942998731,-379.8489945718274,90.48034418094107,-175.04004143574272,5962.056256599243,5510.408701379148,7627.550797322386,5310.698726399475,0.1313084590046552,3.4473206443899223,0.04959254654659481,0.13268563686559603,0.3310905632197144,-727.8709359283652,70.65514542414573,-1123.97443280173,156.46251761916358,-1504.3814483785577,266.3023683335269
clay,factored_v1_resnet_h32_b2_sim,2.111999999999969,2.146072003346015,-0.1485874738643331,-0.10132677403810376,-0.3839918102556901,-1520.0848757179724,13.517876170126954,-0.1340744651036247,0.04409824007410916,-0.005120428328906482,0.01735731517260181,-1144.0067641046821,-376.0781116132903,349.82362266630344,-336.3057464961765,7246.14148545269,5491.887602986605,8629.710260787033,5655.5407926384,0.11894056612409201,3.323074372439641,0.04641367932452122,0.1470903942972265,0.3585252728057027,-621.6665507518894,-30.96862272630503,-908.6984208067552,26.529639431557868,-1351.819904408287,71.60672256530007
