true_terrain,nn_model,time,u,v_body,omega,ay,actual_front_fy,actual_rear_fy,front_left_slip_angle,front_right_slip_angle,rear_left_slip_angle,rear_right_slip_angle,front_left_fy,front_right_fy,rear_left_fy,rear_right_fy,front_left_Fz,front_right_Fz,rear_left_Fz,rear_right_Fz,front_left_long_slip,front_right_long_slip,rear_left_long_slip,rear_right_long_slip,steering_rate,clay_pred_front_fy,clay_pred_rear_fy,dirt_pred_front_fy,dirt_pred_rear_fy,sand_pred_front_fy,sand_pred_rear_fy
sand,factored_v1_resnet_h32_b2_sim,2.003999999999965,2.512228006572171,-0.3330459123663846,-0.18788399105887532,-0.6996281225040962,-2399.350617863069,-646.171065832931,0.08490319259834593,-0.26750227628267814,0.011560128977418708,-0.007561771327140445,-1458.1033379178905,-941.2472799451787,-331.96041441666097,-314.2106514162701,6867.858641793475,4335.287781221873,8920.29266400666,5671.697850987893,0.16101122117474828,0.6030797105637955,0.04169571824985976,0.17777888863489372,0.0,-99.30065117613117,21.149219064813806,-270.15773611501345,103.61478477137538,-136.19785388154992,209.09848667275898
sand,factored_v1_resnet_h32_b2_sim,2.0159999999999654,2.4781386327594803,-0.3327514043877047,-0.18935088813020437,-0.7877091998301559,-2535.1462933355115,-72.31131834293762,-0.23429645869632154,0.04386717588648758,0.0011846839081312557,0.020207849032659007,-1551.556328729728,-983.5899646057833,343.72234628122595,-416.0336646241636,7177.277663814949,4640.59186054398,7786.6757018583885,6951.17794780294,0.1759303252415849,0.5220344001375715,0.04845546327807109,0.1892244225729837,0.20348484305367848,-1199.4710516776229,79.14344791039134,-1815.246043864957,187.81361070806682,-2306.8625487182717,301.67466576909976
sand,factored_v1_resnet_h32_b2_sim,2.027999999999966,2.50104266991932,-0.3098956640239122,-0.19764705699904672,-1.1203836226133281,-2194.5361868469645,-1096.8867154902537,-0.23637332387140036,-0.27684220981303337,0.010078317245112309,-0.009613952472595652,-1339.369814583275,-855.1663722636894,-721.7871259291255,-375.09958956112825,6295.174557270831,4160.684209108104,8674.53687034048,6975.607286207271,0.1867317342934255,0.5298117575957806,0.03751670474745776,0.17193306525275062,0.2887447974667419,-1835.944857404366,-35.827386754080806,-2855.5167187389143,23.131840747322542,-3431.1199666412685,105.8518790719753
sand,factored_v1_resnet_h32_b2_sim,2.0399999999999663,2.5272105777439204,-0.3602205556163776,-0.20121823381734158,-0.7578904735795766,-2303.326984618003,-620.954416141845,-0.24192427279597323,-0.271739690908628,-0.008970831605821879,-0.005330380749468069,-1419.0175230781783,-884.3094615398245,-263.03375396063245,-357.9206621812125,6380.285032888699,4733.3292087336395,9066.332438489128,5714.71903469457,0.17715100384461244,0.5416297758848091,0.04022622272183716,0.18208482622783903,0.2879960989947585,-1949.948621535133,-225.3595427303955,-3071.129005824881,-234.76539630151527,-3683.874795349514,-271.9844602002026
sand,factored_v1_resnet_h32_b2_sim,2.0519999999999667,2.570903192225517,-0.2523950751447371,-0.2043159166202878,-0.44864276441964185,-2226.9742687155726,7.760775199557827,-0.24973733955509092,0.03865117324732715,-0.015280203463867294,-0.007236809891715067,-1294.9076947660008,-932.0665739495718,493.86708014881657,-486.10630494925874,5854.880825409507,4839.8099944476,7999.094827262243,7057.622546520039,0.16046765418062206,0.4647748502262066,0.052857912398524276,0.16967426321289217,0.3071980271440293,-969.715282994757,-295.35564496579525,-1423.3592973114337,-334.13705067673817,-1825.5665551342372,-390.1575183480974
sand,factored_v1_resnet_h32_b2_sim,2.063999999999967,2.563586548706453,-0.23429488587779868,-0.2063367474122815,-0.5341844345610868,-2119.5811390127938,-519.09854941098,-0.25911723578911106,-0.2806165692287394,-0.010381347256303264,-0.013777741448914877,-1278.4422789268967,-841.1388600858971,-173.05574934859243,-346.0428000623875,6553.854868464646,4483.040355755611,8879.643191417188,5297.935801686313,0.1924150331870615,0.4851540796857139,0.02550937369039122,0.15951385843667212,0.3899840175755426,-2002.304392662647,-271.49141587199654,-3154.8221611997733,-301.49171248573487,-3788.7062540031548,-360.4689347593332
sand,factored_v1_resnet_h32_b2_sim,2.0759999999999676,2.5843205306642583,-0.2221880775420833,-0.20564361998777336,-0.9872372418130877,-2084.7939434867612,201.24858596594413,-0.26068358707877753,-0.2848276145483835,-0.019082060957112967,0.03274406895099956,-1199.5951498820132,-885.198793604748,666.2593816470508,-465.01079568110663,6205.731133745236,5189.522775865108,7786.121545132971,6235.667683348161,0.20443382235609003,0.4781307305068121,0.04991019567393849,0.17428277439284331,0.41531198513172585,-2060.8763488473733,-43.59103145470647,-3286.8026720409853,15.340578452065245,-3935.746172793067,41.50221753491826
sand,factored_v1_resnet_h32_b2_sim,2.087999999999968,2.653963841192755,-0.18864796661292382,-0.21078731259640185,-0.3991681315908642,-1886.7464406809781,-148.85534413175355,-0.25960185872771163,0.017035996094835474,0.013737813964696316,-0.02188596525651435,-1143.137650169874,-743.6087905111043,367.0204928380583,-515.8758369698119,6403.485646793675,4623.7612933697455,7801.024801328293,7393.01782097314,0.19167234862678376,0.39776910056925857,0.038031959287000906,0.1437233027694731,0.3499853927837384,-1152.692473774564,-119.1967064806828,-1745.954174931095,-99.8240600017636,-2191.7261383255277,-56.32563727002503
sand,factored_v1_resnet_h32_b2_sim,2.0999999999999686,2.6694557036812747,-0.32720309149657356,-0.2110609344837777,-0.7377876370326304,-1795.8955733352495,-290.28942577747995,-0.2630789434419355,-0.2872671062871704,-0.02027653709125028,-0.01586993363461348,-1058.4646051090701,-737.4309682261793,134.20095698351344,-424.4903827609934,6243.635982501732,4934.967798974425,7811.586783909311,5971.400364852586,0.18648461303820596,0.4512121729643341,0.04844008292333392,0.15014500300363523,0.3015791144080419,-2072.4237535384227,-370.94864981754546,-3284.262262950039,-440.6585852265083,-3915.025377156539,-536.8154517672677
sand,factored_v1_resnet_h32_b2_sim,2.111999999999969,2.8116638040852013,-0.33615549862000793,-0.2139314770667524,-0.3280153268096184,-1837.6363464445685,-84.81178814154288,0.050810926955264984,0.009635466171058805,-0.024231390866907926,0.029820665155475108,-1106.7395259740804,-730.896820470488,434.3466980359511,-519.158486177494,6614.7801212091,4874.097376875762,8539.772362460837,7382.210948363116,0.1583571194996339,0.35701863896876074,0.04720215247725258,0.15022957637976872,0.3579989308509227,406.0538723881308,-114.79397933453822,642.177407500769,-67.0325648158173,721.4841120404877,-64.68184226537119
sand,factored_v1_resnet_h32_b2_sim,2.1239999999999695,2.755868012027124,-0.2845433919943573,-0.2183107807191098,-0.777031197671453,-1550.1522206023,-630.4118553528656,0.049073050982684184,-0.2955239453667884,-0.01953985800088378,-0.03443235182992324,-959.5176902270747,-590.6345303752253,-130.2503877717071,-500.1614675811585,6632.438288211586,4309.643058076809,7965.36497566159,7259.588725773864,0.17110201249829185,0.39334920375209914,0.03830390721014454,0.1077984809647544,0.5013850320884449,-429.5882933535637,-560.5832512270749,-706.3683164162253,-700.7080889602698,-844.6445328472528,-895.7615129263256
sand,factored_v1_resnet_h32_b2_sim,2.13599999999997,2.7320942406810196,-0.3889772757812764,-0.2172154899506136,-0.6207760734204415,-1502.0580505760242,11.078081074755573,-0.2649522893469131,-0.2933983293702437,-0.029480309820709146,-0.017167806543508888,-929.7166564645099,-572.3413941115143,486.8674612831686,-475.78938020841304,6715.509615673708,4880.115057874981,7776.518415788877,6058.613094189337,0.194159160449759,0.3886512256486462,0.05274459590855751,0.1421066593004193,0.5242355999130787,-2160.4981484063305,-469.7374336595906,-3403.8130111310784,-575.6743110509587,-4114.23133440476,-722.3821200915044
sand,factored_v1_resnet_h32_b2_sim,2.1479999999999704,2.7610492885566718,-0.41951425084951255,-0.21921191809214421,-0.5862267618220973,-1445.4919283577856,-993.1401470417771,-0.26328328533024475,-0.007817514269113373,-0.0262943808884906,0.03090651857233841,-957.3538546105216,-488.13807374726406,-498.78424670812643,-494.3559003336507,6181.8077210176525,4875.205365413538,8719.660797566497,7695.909028013628,0.19288339931601423,0.33054190304678915,0.0313209586052106,0.1413389362961306,0.4523182192399171,-1185.03362073414,-122.93027907128732,-1776.6326620129878,-75.23857889156085,-2242.0590596224697,-80.50171659884842
