true_terrain,nn_model,time,u,v_body,omega,ay,actual_front_fy,actual_rear_fy,front_left_slip_angle,front_right_slip_angle,rear_left_slip_angle,rear_right_slip_angle,front_left_fy,front_right_fy,rear_left_fy,rear_right_fy,front_left_Fz,front_right_Fz,rear_left_Fz,rear_right_Fz,front_left_long_slip,front_right_long_slip,rear_left_long_slip,rear_right_long_slip,steering_rate,clay_pred_front_fy,clay_pred_rear_fy,dirt_pred_front_fy,dirt_pred_rear_fy,sand_pred_front_fy,sand_pred_rear_fy
dirt,factored_v1_resnet_h32_b2_sim,2.003999999999965,3.025547606483668,-0.10124324271693105,0.01471994661188914,-0.7585592522186066,-1254.940456970627,95.88994806954544,0.06686976218947926,0.052766534901906796,-0.009142769898528426,0.048639331532258044,-840.2373215232766,-414.7031354473504,162.7386419079869,-66.84869383844146,5109.454605184162,5166.319212130972,9951.842287724045,5454.687626485613,0.15594006815091305,0.36556177121847827,0.07518683813581299,0.16205155333808813,0.0,525.9144637394832,45.13567996136692,798.346572638383,148.41691112616945,980.4996152376518,197.44884930196127
dirt,factored_v1_resnet_h32_b2_sim,2.0159999999999654,3.1025805922328855,0.00013460906612137308,0.016161173174220663,-0.33309802689582896,-1359.2746585636605,25.23431017198172,0.05943595061419686,0.06391690674684299,0.056363467280259066,0.055107058205961804,-1103.1277983411544,-256.1468602225061,160.72144309215884,-135.48713292017712,6724.743694499537,2923.09929481407,7120.9244841856935,6875.445828484961,0.17670012053196096,0.3473636470834136,0.07482368416411506,0.17415013591986636,-0.2296087088732781,462.54878656605536,806.5152277730881,749.7608676927932,1201.7028180534116,974.4191278997596,1601.2907037267344
dirt,factored_v1_resnet_h32_b2_sim,2.027999999999966,3.089458749315614,-0.06591519483842526,0.007050253697270847,-0.20312568969642192,-1190.6205478153215,62.15726225717273,0.0589825192941853,0.06533169485893037,-0.007765072567530952,0.05294147387581165,-780.8436880508708,-409.7768597644507,212.78321504192797,-150.62595278475524,5132.893901047652,4727.074170095578,8614.95491454683,6263.156438078844,0.15265660641994505,0.38011425658185777,0.06646715567806535,0.16771153104871844,-0.28553629014826903,461.1922762791495,181.6941555233915,722.9517982544586,338.00762990440535,923.3654142406671,461.99626638090297
dirt,factored_v1_resnet_h32_b2_sim,2.0399999999999663,3.1929227357323775,-0.052794420332901035,0.007791418552008326,-0.2659885638269902,-1484.1969838716254,3.076028021008426,0.09338991655558089,0.0632286279304669,0.05372084986467504,0.05729615547189,-1055.339406608474,-428.85757726315126,167.76095671464049,-164.68492869363206,6552.460072814326,4307.817708175056,7316.253702549444,6696.147824469681,0.17159697014110561,0.3741232249236353,0.0775797227453902,0.17079229597449644,-0.287281169580707,737.5003930143147,804.9231355921459,1153.9868415051883,1200.6010921889158,1448.5445198396503,1597.4347153368012
dirt,factored_v1_resnet_h32_b2_sim,2.0519999999999667,3.2510598565317945,0.004472266610581498,0.0009885339479328101,-0.5768228852578067,-1350.2787664561754,107.99568247465217,0.05875657737617559,0.053780163618481036,-0.017342369076510857,0.04767059681931577,-914.7256459588166,-435.55312049735875,170.3145593635882,-62.318876888936025,5578.548074014572,5069.163255342888,9538.546166067801,5408.377214827793,0.15849707027865265,0.3630117362468849,0.09382580363803529,0.13769022524846633,-0.24410817629214737,466.3482965301099,-42.92799397173724,735.6265105595971,15.22063181498919,949.9136257864146,32.49174141379973
dirt,factored_v1_resnet_h32_b2_sim,2.063999999999967,3.2851243666264374,-0.13928451287357313,-0.0001641711541129254,-0.49649081023283365,-1529.6492308931329,-8.050473207389132,0.09479965015043948,0.0534318708213902,0.04739871627126637,0.06058725075366149,-1036.699796603275,-492.9494342898579,170.34885440789168,-178.3993276152808,6158.73394215604,4851.914128161713,6557.445459425898,6203.215839569235,0.17308786807530926,0.3480945191588467,0.09745220895896116,0.16390548100427899,-0.24898645640120795,708.3100034167408,693.8321421407667,1099.357337776025,1027.7884067553125,1378.9625826393622,1353.0859572987226
dirt,factored_v1_resnet_h32_b2_sim,2.0759999999999676,3.3016757820391116,-0.07004457821723223,-0.00490651770858266,-0.47948757912187934,-1286.9232850702683,182.16142585108992,0.04674651890511575,0.045611340639940094,0.043896330273781876,0.049653302369654775,-852.5918792783334,-434.33140579193486,238.1645334833455,-56.0031076322556,5699.364684969318,5012.966811973324,9162.641050379194,6180.269077621048,0.16295922446287137,0.31838311742732206,0.1204908272598715,0.13708919211622914,-0.30387060691848317,358.644465353503,757.5159536452863,584.705047593218,1153.4943562770723,792.9647930015095,1569.3949181640191
dirt,factored_v1_resnet_h32_b2_sim,2.087999999999968,3.1424483436084074,-0.032810524539157795,-0.007131765643519595,-0.24174921559291424,-1524.4836537823223,41.44208552017906,0.09497680819606988,0.05170718394480898,0.04906582479209364,0.006223906268530297,-1018.0473842256674,-506.43626955665496,227.09871839695444,-185.65663287677538,6169.316317274526,4909.5624642937155,6816.160681220824,6080.637934055435,0.17386651474018452,0.31253786030908687,0.09689975409961758,0.17518497245157166,-0.30481781599992397,701.8759639072946,363.1905411662715,1091.077938159868,567.8558427486557,1388.8216145501724,797.1331522161165
dirt,factored_v1_resnet_h32_b2_sim,2.0999999999999686,3.1902465805870195,0.042464272110087006,-0.014370913186029998,-0.4222959992361493,-1522.3926536468573,174.24618307382144,0.04389823415176318,0.04015934620741827,0.04240121074683781,0.05489117572286538,-994.7611763520092,-527.6314772948481,228.46711226624942,-54.22092919242798,5994.385588803318,6189.331883516383,8126.110780881235,6937.313757543993,0.15178227160312854,0.30084220453646165,0.11832913123859451,0.15835039211360083,-0.2741189552068919,377.2965721515419,731.2740816131397,618.0800437820089,1122.581962023753,867.4235846037154,1512.0948297936568
dirt,factored_v1_resnet_h32_b2_sim,2.111999999999969,3.2928119374861953,-0.08921609745677529,-0.015329404365708567,-0.5307099440412106,-1473.237680869655,100.19726703064691,0.09416608570384069,0.0489608376493937,0.05389757625505746,6.870168559640824e-05,-954.5374546564962,-518.7002262131589,223.32335606143462,-123.12608903078771,5713.67273033817,4944.155404248869,7217.994514564672,5633.792780324355,0.1679879645820267,0.278077451261191,0.09519905450424672,0.16736237772191842,-0.23343012310239303,669.7217706898753,392.5693955507021,1021.9676483684752,615.0599302368988,1292.8381836451133,860.7736601230007
