true_terrain,nn_model,time,u,v_body,omega,ay,actual_front_fy,actual_rear_fy,front_left_slip_angle,front_right_slip_angle,rear_left_slip_angle,rear_right_slip_angle,front_left_fy,front_right_fy,rear_left_fy,rear_right_fy,front_left_Fz,front_right_Fz,rear_left_Fz,rear_right_Fz,front_left_long_slip,front_right_long_slip,rear_left_long_slip,rear_right_long_slip,steering_rate,clay_pred_front_fy,clay_pred_rear_fy,dirt_pred_front_fy,dirt_pred_rear_fy,sand_pred_front_fy,sand_pred_rear_fy
sand,factored_v1_resnet_h32_b2_sim,2.003999999999965,2.6799629487001453,-0.040063208219062015,-0.0165264171877624,-0.7199014432813731,-2711.5407403609233,59.651827432322676,0.08396876450073645,0.10336359826755442,0.09667158312103126,0.09431074466526168,-1996.311637649544,-715.2291027113794,269.89345810489925,-210.24163067257658,7457.510540723757,4641.903662717782,7723.491755516659,7416.239104806127,0.11918044266419858,0.40346965454581674,0.06017716386393383,0.15158203052854535,0.0,1009.78180639386,1554.4101449145699,1532.131490371551,2286.1883315872656,1907.0221739454648,2985.4690269569637
sand,factored_v1_resnet_h32_b2_sim,2.0159999999999654,2.714518445755351,0.044730063035056375,-0.020619703749515737,-0.45778315857931196,-2338.459938451171,568.352979761848,0.06864358051714559,0.07549877705073628,0.10401837035954263,0.08993471002342283,-1328.2649469991416,-1010.1949914520299,848.2072578193902,-279.8542780575421,5607.934688688244,5103.984675071496,8071.918570545683,7006.67384121943,0.1374384151438576,0.3999805838391958,0.050873173707337974,0.13354335118613742,-0.49214700314331483,568.7645548145667,1616.6984452276502,900.4100224754652,2360.27886451295,1178.1356559783706,3078.6941499399472
sand,factored_v1_resnet_h32_b2_sim,2.027999999999966,2.606286735389414,-0.08618093291799021,-0.03014192182443877,-0.6326917628305099,-2349.213484659927,419.776632758715,0.06009946074794711,0.06708438644068038,0.09533625244675566,0.10304102652676599,-1685.45626002394,-663.757224635987,707.1851846211327,-287.40855186241777,6659.870990313727,4499.413692728165,7458.791888721073,5661.0484047031505,0.12236390780113968,0.37045678747655103,0.06390235631957238,0.1537675390373188,-0.4820781561594945,531.2815786312653,1373.2796428960019,851.5412232145297,1979.14086725999,1171.6223162807712,2562.839399485415
sand,factored_v1_resnet_h32_b2_sim,2.0399999999999663,2.6731882255976225,-0.041057863605192285,-0.03869916017280699,-0.7817085548992277,-2310.9073871140135,383.17723343204597,0.05392877271453413,0.10439714435594447,0.09824421968629053,0.02432603237387191,-1494.294074664256,-816.6133124497577,763.6231789064801,-380.44594547443415,6178.667207602068,4601.939746687082,7332.60256608402,6818.663376318082,0.11252485551301886,0.37551950824157143,0.049719680302245044,0.17297766430805953,-0.49931832580219127,600.2964844784667,945.8535495637748,955.0951420883512,1392.3816375997621,1250.3162396010175,1852.9517695626985
sand,factored_v1_resnet_h32_b2_sim,2.0519999999999667,2.672690796249691,-0.014249897391432748,-0.04044348204732868,-0.4752142638659856,-2361.1702977334126,801.3274965459445,0.041845650673500795,0.055338264260718625,0.09311448892600274,0.10747344108457733,-1503.8684876891316,-857.3018100442812,1169.4522068607416,-368.1247103147971,6766.525345737982,4764.190688903958,9271.248638494644,5779.305219688512,0.11733190838654682,0.35148313036921425,0.06418749749574269,0.16621247984949533,-0.5863952190470649,349.84175677255064,1690.6581505012452,598.4617046789454,2452.7876316373786,897.510405202036,3196.128891743121
sand,factored_v1_resnet_h32_b2_sim,2.063999999999967,2.762037600320076,-0.01929348518564953,-0.04369351858094207,0.03475867507923772,-2039.966599354874,329.01686479937445,0.04190767999433835,0.1047053986170246,0.10374821059235374,0.03190504810386953,-1297.1765070996657,-742.7900922552083,718.7840985128695,-389.76723371349505,6049.852935844894,4005.187033038857,8894.551967750422,6229.544757618567,0.11200816833665718,0.35430507715769777,0.035845000345054105,0.19533931397160528,-0.5256597719983112,460.205448122687,1301.611467374727,743.2780718226438,1908.988197779022,994.1221487291464,2508.911338415711
sand,factored_v1_resnet_h32_b2_sim,2.0759999999999676,2.7922203116948885,-0.005022831539181767,-0.04896473127594625,-0.9870694964456103,-1871.509887920719,-494.9662578152542,0.12959840105802553,0.04380867197551979,0.1075695692519816,0.11442698059730155,-1249.660672987454,-621.8492149332649,-93.68159653169279,-401.28466128356143,5844.565291139829,3849.873039254212,9051.320551270333,6331.457825760508,0.15682000223074377,0.3421588700076528,0.039840802292139044,0.19443903022898973,-0.38278875754138514,788.9218070872519,1876.768626494294,1215.971993481197,2746.0297960769567,1536.1166876446123,3512.7574751409675
sand,factored_v1_resnet_h32_b2_sim,2.087999999999968,2.6403536033756287,0.037289411736535535,-0.05358438087961826,-0.9113270185492163,-2422.428561234116,-182.4605091529095,0.030420478511684813,0.04197364418015662,0.10313308921682804,0.11209926756289111,-1707.4792290645673,-714.9493321695486,229.35110205326717,-411.8116112061767,7019.0694068414205,4772.684772121171,8997.231874154384,5957.672643670081,0.11746615069990554,0.3534908821226206,0.05182591644508428,0.17659465846494907,-0.45839578579270784,235.36330347032572,1777.8376601346504,425.3799268431855,2588.7650238276547,698.2249913297744,3341.930194440374
sand,factored_v1_resnet_h32_b2_sim,2.0999999999999686,2.7238660242280144,-0.012204786231777738,-0.05252873083483531,-0.713936627331884,-2184.5012028387227,-534.4110157196761,0.02529539353053033,0.11158567771250273,0.10834688875676719,0.025321103012338298,-1312.5193176801993,-871.9818851585233,-106.42180963402758,-427.9892060856485,5964.428755568582,4478.88348121292,9160.66724346257,6486.676317939729,0.13177030262924702,0.3761105328031094,0.04055688161349121,0.16966799745379266,-0.5143558375633938,394.7573791423913,1373.4638054756726,668.3870023217784,2011.6312947645856,890.3635441996994,2646.950185351989
sand,factored_v1_resnet_h32_b2_sim,2.111999999999969,2.7974528205028175,-0.0751261248430167,-0.05622917414803196,-0.7153614276225927,-2307.789918844488,-108.15516280026728,0.020785910849249287,0.030041996687365555,0.10372872375823683,0.10267194572638974,-1437.2051994174224,-870.5847194270657,245.69345806473152,-353.8486208649988,6861.550488395761,4921.711199663342,7955.992112629926,5825.961761733061,0.13749816838012072,0.3613128225389031,0.06347955727273641,0.156895702912956,-0.48346353483295007,103.7955597587054,1525.0854570245563,235.7974764056116,2214.8422213201475,470.9638533529329,2852.314006806978
