true_terrain,nn_model,time,u,v_body,omega,ay,actual_front_fy,actual_rear_fy,front_left_slip_angle,front_right_slip_angle,rear_left_slip_angle,rear_right_slip_angle,front_left_fy,front_right_fy,rear_left_fy,rear_right_fy,front_left_Fz,front_right_Fz,rear_left_Fz,rear_right_Fz,front_left_long_slip,front_right_long_slip,rear_left_long_slip,rear_right_long_slip,steering_rate,clay_pred_front_fy,clay_pred_rear_fy,dirt_pred_front_fy,dirt_pred_rear_fy,sand_pred_front_fy,sand_pred_rear_fy
dirt,factored_v1_resnet_h32_b2_sim,2.003999999999965,2.931087592221016,-0.15291287659504404,-0.15858406782735948,-0.917414329070377,-1635.6103282917757,-207.68233628934894,-0.17577659834432613,-0.19058540080332068,0.00115898894213012,-0.004844251260167666,-1108.5363276566193,-527.0740006351564,2.0901118763181117,-209.77244816566704,6391.840631288853,3689.579832906426,8666.501550808132,5636.811097254707,0.19291267309909904,0.501878078313173,0.10683519342568848,0.18708958611368678,0.0,-1471.1101087505413,-109.27622685382164,-2195.3800929575214,-68.18805003451368,-2595.6966394070087,-16.564244534840917
dirt,factored_v1_resnet_h32_b2_sim,2.0159999999999654,2.976760116409873,-0.20707175861905172,-0.16276983879711318,-0.8508440078872798,-1963.525991954214,-432.63762003347193,0.07892360756391813,0.04723813176344803,-0.0007627666530469473,-0.00016905364863820644,-1283.4252927792656,-680.1006991749483,-97.94723659618256,-334.69038343728937,7108.26018928701,4763.409752733338,8242.955527860635,6288.5681495212875,0.17496144428123545,0.4975595366512096,0.07898325765237234,0.2044782150664365,0.18222813640639735,708.055350243784,-92.18462973191228,1092.4474077881314,-49.71450063106904,1308.8509884451912,1.965437380657768
dirt,factored_v1_resnet_h32_b2_sim,2.027999999999966,2.9825917961534616,-0.272976791635541,-0.1651412185632434,-0.5980966758925206,-1743.6318252166984,-337.4895013524631,-0.18368394143436026,-0.19844296807406747,0.0051252851631475305,-0.004651167869159139,-1162.0176350638112,-581.6141901528871,-6.7333739537111725,-330.7561273987519,6392.990479472397,4098.5060561306345,6844.589917654058,6786.696800529923,0.1785367823499425,0.4845888373112281,0.09646801471589428,0.19353120467800622,0.20707579462921902,-1556.976191996188,-66.30410028611601,-2322.012916003807,-24.736057897016025,-2825.717778710062,40.965368153657046
dirt,factored_v1_resnet_h32_b2_sim,2.0399999999999663,3.01791055899616,-0.29834700051181406,-0.16849709106347072,-0.9590868978576362,-1324.8140745646529,-532.1547180225502,-0.18573171515968756,-0.19376088220128485,-0.005542307146209528,0.02523736319658757,-773.3028451229044,-551.5112294417484,-304.82843767796965,-227.32628034458057,4851.596700262747,4505.613445693995,8439.290902391982,6006.224864537341,0.1611846018940352,0.4825975508212458,0.08954653656709273,0.19860864626731578,0.25611809937952923,-1356.705103984496,8.223483245405149,-1982.3862290222983,95.258741373553,-2403.3773797447916,167.6122830492793
dirt,factored_v1_resnet_h32_b2_sim,2.0519999999999667,3.0059356394359633,-0.30111606747784814,-0.16658843708531934,-0.2955748040812073,-1762.9358316903226,-356.7139910854796,-0.18638809688140895,-0.2021512698133454,-0.009903149224298977,-0.008152264118371813,-1063.9650506837027,-698.9707810066201,-38.50558541722336,-318.20840566825626,6462.4737970739525,4808.21565621386,6531.981918437955,6267.021388527467,0.17567546869436504,0.4717323564926111,0.09676022414230913,0.18869513133540805,0.2818762122709798,-1674.3135725799493,-195.84966379223442,-2527.8648581831117,-204.8034316542711,-3100.5526885133086,-199.37298127766388
dirt,factored_v1_resnet_h32_b2_sim,2.063999999999967,3.126410763350932,-0.1726795892717204,-0.16855026701677733,-0.8469188699476227,-1712.6860409663159,-369.922727124821,-0.18645772537738123,-0.200910555413094,-0.007072471835774074,-0.012269623078195256,-1198.8930320795882,-513.7930088867276,-133.9593898456245,-235.96333727919648,7057.297266227425,4084.097580221703,8115.424098004524,5588.0734480299425,0.16569563331407025,0.45835341174021954,0.0934697092515427,0.18470077466720133,0.29793642511155366,-1686.5643055530309,-221.02586505135048,-2512.7343172306196,-229.80485541408547,-3107.5153589452966,-230.58639872279923
dirt,factored_v1_resnet_h32_b2_sim,2.0759999999999676,3.101467028335222,-0.2920284141657837,-0.17108882483959473,-0.9867207621951065,-1578.2540423205692,-390.14137597400014,-0.1878081834830709,-0.20083809046524562,-0.015418548883601123,-0.010439792184196084,-1006.5799071335977,-571.6741351869715,-33.97654584790264,-356.1648301260975,6134.7935697162275,4484.787835930956,5973.222686298225,6363.698834688866,0.16091189176022389,0.4678496110413083,0.09840824772076427,0.18925243446858367,0.25274010924210244,-1593.9858713371907,-238.3202989474782,-2375.083180536547,-263.9301663434088,-2902.1969861184243,-274.7793689106019
dirt,factored_v1_resnet_h32_b2_sim,2.087999999999968,3.1582185274259245,-0.2543489926317346,-0.17220895157711663,-1.1768794875615471,-1678.8909646838167,-264.00595883832483,-0.18793156573018993,-0.20111952663147079,-0.014300184168927808,-0.01696235092183795,-1132.3114262990694,-546.5795383847474,-71.60194653711538,-192.40401230120946,7396.032502451908,4545.201073627816,8206.991084652002,4383.641633244684,0.15120994828874335,0.4669649045821011,0.09609086939034417,0.17818576256144986,0.2253779007233288,-1842.2537427977697,-300.14367318957284,-2778.1935413188244,-333.3338650511733,-3415.5203821999157,-373.20193754816796
dirt,factored_v1_resnet_h32_b2_sim,2.0999999999999686,3.156426792273668,-0.2533787665399438,-0.1758285683482525,-0.2999019607520013,-1832.7381658841337,-404.27723945467505,-0.18376238172091114,0.019034601886417393,-0.01714392610485969,-0.010720394352130668,-1252.8634123860893,-579.8747534980442,-32.979356700920164,-371.2978827537549,7651.033928522516,4946.340480977414,5888.305894158715,6363.344047087884,0.16250207853428844,0.4163821764480754,0.08728455064350585,0.19986956800500805,0.340610745480408,-1161.2832486053117,-247.34998235255262,-1681.8861176180646,-276.85224492601606,-2233.2864496247726,-292.0897879029026
dirt,factored_v1_resnet_h32_b2_sim,2.111999999999969,3.182591135724413,-0.21104435735538477,-0.17531695074656795,-0.5277720910145898,-1378.561478209153,-422.41927727170184,-0.19020903079461662,-0.2101929504991016,-0.01888048568063679,-0.022924824744846195,-945.0509547548307,-433.5105234543221,-192.9466567903375,-229.47262048136437,6697.511720569064,4485.761833688907,8222.91644120949,6516.361935842094,0.18565696275390012,0.40589239026894725,0.09498609146380288,0.17621111087775784,0.44264729882699466,-1691.3528221000465,-434.91539257165454,-2520.6661414206014,-530.0793720090153,-3142.8398991640497,-624.0562619627135
dirt,factored_v1_resnet_h32_b2_sim,2.1239999999999695,3.185827724672518,-0.29853486859463546,-0.17264891956142867,-0.9322459966133558,-1468.9377995030063,-398.7165157005568,-0.1914980239604178,0.007889402241169673,-0.0200199490137471,0.026399655139633885,-1000.3329395583652,-468.60485994464113,-41.1504608257607,-357.56605487479607,6425.835757059926,4542.1580758817445,5819.06857570241,5737.742892444975,0.19099247845666734,0.3814947387965059,0.0862743543161292,0.1875015962876488,0.25576052238727953,-1011.3211438346549,-34.29592927053763,-1457.8089339678952,22.579031382962512,-1860.4025862846006,68.0939305797366
dirt,factored_v1_resnet_h32_b2_sim,2.13599999999997,3.1599951266023436,-0.1409178155776859,-0.1699582870188652,-0.7339128901108544,-1376.639102610255,-431.39091754666856,0.053615719328760254,-0.21030986073480895,-0.022904103459428966,-0.02079576151544825,-863.0764134524712,-513.5626891577837,-139.7870837071925,-291.60383383947607,6209.540285133855,5047.471444555774,8445.962978728348,5700.488913249683,0.16101337361770002,0.3831696063724743,0.0913887352123902,0.18185807837184845,0.23459703180763403,-404.0518360222351,-450.19718613822766,-657.8620073355683,-547.7628821982455,-741.2006507389691,-657.2287039070677
dirt,factored_v1_resnet_h32_b2_sim,2.1479999999999704,3.1873109236580097,-0.2490784419919884,-0.17630505362152668,-0.3514010163165113,-1285.954725648557,-379.68368798694274,-0.20059489599856148,0.008689461974700786,-0.02210629943540577,0.02261300614076932,-859.4024383607499,-426.55228728780713,-83.05431987639162,-296.6293681105511,6509.023788914636,4795.767003278456,5821.453819542236,5705.410099092369,0.19565437159294305,0.34614034163354895,0.08456435019505304,0.18111482071955223,0.3861045427822749,-1016.1423028425825,-69.74462466438716,-1471.2224804925272,-26.91445914266575,-1912.94352199665,6.58227822153043
dirt,factored_v1_resnet_h32_b2_sim,2.159999999999971,3.1972098361377914,-0.210136861777247,-0.17514698985334134,-0.6362672319036653,-1323.1946569206175,-564.8870491443635,0.04879427557211125,-0.2150352080656957,-0.024846250327744124,-0.02196449688500699,-871.1133990907169,-452.08125782990066,-138.09229891506914,-426.7947502292943,6313.343667284494,5084.885306301503,8443.927592136633,7455.66753629946,0.16302234575711383,0.3494066192786289,0.08210413759449528,0.1880980013880866,0.45469072697587726,-430.97077126972437,-534.1768070393433,-675.9876540281314,-669.3026118130888,-844.6430814805856,-812.5177434865434
dirt,factored_v1_resnet_h32_b2_sim,2.1719999999999713,3.2301688042154413,-0.2462723697839551,-0.17742177288846667,-0.5277190907978162,-1049.1446842093362,-349.28144473782135,-0.20020537227688495,-0.20702838558120507,-0.0315465961969642,-0.024915082543856392,-680.8410181814027,-368.30366602793356,-71.14004491787536,-278.141399819946,5358.529880946911,4808.633002839937,6833.701551917091,4998.549204950076,0.16929505267041628,0.36625420940514347,0.0943756051914639,0.17601650722374562,0.4091465642105762,-1578.5964732027312,-441.53697836947146,-2314.4509919091265,-537.0799673986625,-2863.169917344432,-635.2057875292085
dirt,factored_v1_resnet_h32_b2_sim,2.1839999999999717,3.2701057581474804,-0.16473796846339656,-0.1760814608991772,-0.860759473583325,-1247.566452217908,-574.3843158519605,0.04151978321537719,-0.2130947481424063,-0.03103399824008808,-0.022374207593784425,-816.7766185590825,-430.7898336588254,-134.36037381134136,-440.0239420406192,6445.114665427718,5632.730816239695,8640.720491158241,6887.475978061633,0.1524443455658174,0.3442717099492924,0.08642896145246398,0.1815050083126325,0.4206470121900394,-548.7790123327159,-595.9007632900936,-873.2727008121497,-753.5334524303132,-1079.9859685894892,-931.2915484863752
dirt,factored_v1_resnet_h32_b2_sim,2.195999999999972,3.348052130581324,-0.28050244682688624,-0.17516050244708523,-0.7049935983134679,-1185.7719012416849,-347.5662606644725,-0.19770894915732906,-0.20869602289104164,-0.034399385001544,-0.03559414162710956,-841.9039925411782,-343.8679087005066,-91.13793918070394,-256.42832148376857,7009.763150861903,5065.962349799535,7471.483267420733,5391.49830459113,0.15606936621969822,0.3393395179840366,0.09822718055860923,0.16207683131348966,0.46469830356456043,-1901.886478769321,-572.5937064026934,-2830.812074074632,-719.7578379913305,-3558.153500815811,-871.511589361046
dirt,factored_v1_resnet_h32_b2_sim,2.2079999999999727,3.4027923784851235,-0.1423942723965989,-0.1722419928661584,-0.755853578892915,-1187.0151156563807,-594.3867184999485,-0.19394802880712808,-0.20910601967562986,-0.030056913650572857,-0.029268830018024616,-843.3291066033718,-343.686009053009,-248.27896423064107,-346.1077542693075,7294.902498098109,5377.269836985338,9169.938113755934,6039.664240328476,0.15181597832276603,0.3424612565665269,0.0798423054505438,0.1732171749849272,0.4240783202565866,-1999.6635227873765,-644.2569845171367,-2998.7926229266072,-812.1493247551975,-3761.986224139717,-1016.0896796366862
