t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,dirt,0.650,0.450,0.0000,-0.0848,0.0105,0.0009,-0.6860,-0.0093,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,dirt,0.650,0.450,0.0126,-0.0303,0.0256,-0.0020,-0.6527,0.0211,-0.0291,-0.0291,-0.0291,-0.0291,0.0000
0.0240,dirt,0.650,0.450,0.0251,-0.0400,-0.0004,-0.0039,-0.3953,-0.0217,-0.0060,-0.0060,-0.0060,-0.0060,0.0060
0.0360,dirt,0.650,0.450,0.0377,0.0847,-0.0129,-0.0055,-0.0473,0.0867,0.0153,0.0153,0.0153,0.0153,0.0159
0.0480,dirt,0.650,0.450,0.0502,-0.0528,-0.0311,-0.0028,0.1611,-0.0172,0.0228,0.0228,0.0228,0.0228,0.0224
0.0600,dirt,0.650,0.450,0.0627,-0.0701,-0.0798,-0.0020,0.8954,-0.0252,-0.0167,-0.0167,-0.0167,-0.0167,0.0268
0.0720,dirt,0.650,0.450,0.0751,0.0112,-0.0352,-0.0039,0.1867,-0.0982,-0.0196,-0.0196,-0.0196,-0.0196,0.0328
0.0840,dirt,0.650,0.450,0.0875,0.0255,0.0667,-0.0023,0.0630,-0.0585,-0.0116,-0.0116,-0.0116,-0.0116,0.0373
0.0960,dirt,0.650,0.450,0.0999,-0.0077,-0.0396,-0.0036,-0.1662,0.1898,-0.0051,-0.0051,-0.0051,-0.0051,0.0465
0.1080,dirt,0.650,0.450,0.1121,0.0341,-0.0306,-0.0012,0.0299,-0.2239,-0.0068,-0.0068,-0.0068,-0.0068,0.0537
0.1200,dirt,0.650,0.450,0.1243,-0.0888,-0.0000,-0.0023,0.0367,-0.0493,-0.0107,-0.0107,-0.0107,-0.0107,0.0584
0.1320,dirt,0.650,0.450,0.1365,-0.0082,0.0662,-0.0044,0.2692,-0.0746,-0.0252,-0.0251,-0.0252,-0.0252,0.0663
0.1440,dirt,0.650,0.450,0.1485,0.0221,-0.0423,-0.0033,0.1049,-0.0128,-0.0255,-0.0255,-0.0255,-0.0255,0.0708
0.1560,dirt,0.650,0.450,0.1605,-0.0688,0.0077,0.0003,-0.0091,0.0701,-0.0338,-0.0338,-0.0338,-0.0338,0.0752
0.1680,dirt,0.650,0.450,0.1723,-0.0086,0.0197,-0.0039,0.1141,-0.0443,-0.0450,-0.0450,-0.0450,-0.0450,0.0818
