t,terrain,n_true,throttle_cmd,steer_cmd,u,v,omega,ax,ay,wheel_omega_fl,wheel_omega_fr,wheel_omega_rl,wheel_omega_rr,steering_angle
0.0000,sand,1.100,0.550,0.0511,-0.0130,-0.0292,0.0007,-0.7139,0.0045,-0.0170,-0.0170,-0.0170,-0.0170,0.0000
0.0120,sand,1.100,0.550,0.0598,0.0107,0.0204,-0.0090,-0.5106,-0.3136,-0.0290,-0.0290,-0.0290,-0.0290,0.0117
0.0240,sand,1.100,0.550,0.0685,0.0391,0.0113,-0.0103,-0.2707,-0.0306,-0.0053,-0.0053,-0.0053,-0.0053,0.0320
0.0360,sand,1.100,0.550,0.0771,-0.0165,0.0501,-0.0070,-0.1001,-0.0071,0.0153,0.0153,0.0153,0.0153,0.0372
0.0480,sand,1.100,0.550,0.0856,-0.0551,0.0129,-0.0007,0.0856,0.0249,0.0224,0.0224,0.0224,0.0224,0.0383
0.0600,sand,1.100,0.550,0.0941,-0.0508,0.0298,-0.0036,0.7709,0.0144,-0.0174,-0.0174,-0.0174,-0.0174,0.0437
0.0720,sand,1.100,0.550,0.1026,0.0382,-0.0215,-0.0018,0.0266,-0.0290,-0.0198,-0.0198,-0.0198,-0.0198,0.0494
0.0840,sand,1.100,0.550,0.1109,0.0152,0.0138,-0.0030,-0.0498,-0.0750,-0.0102,-0.0101,-0.0102,-0.0102,0.0533
0.0960,sand,1.100,0.550,0.1192,-0.0064,0.0869,-0.0001,-0.0234,0.2238,-0.0094,-0.0094,-0.0094,-0.0094,0.0566
0.1080,sand,1.100,0.550,0.1275,0.0117,-0.0315,0.0000,-0.0310,-0.0010,-0.0139,-0.0139,-0.0139,-0.0139,0.0613
0.1200,sand,1.100,0.550,0.1356,0.0713,-0.0534,-0.0021,0.1074,-0.0894,-0.0172,-0.0172,-0.0172,-0.0172,0.0658
0.1320,sand,1.100,0.550,0.1437,0.1213,-0.0389,-0.0011,0.0391,-0.0377,-0.0300,-0.0300,-0.0300,-0.0300,0.0697
0.1440,sand,1.100,0.550,0.1517,-0.0392,0.0724,-0.0028,-0.0074,0.0106,-0.0419,-0.0419,-0.0419,-0.0419,0.0736
0.1560,sand,1.100,0.550,0.1595,0.0078,0.0212,-0.0001,-0.0042,0.0454,-0.0576,-0.0576,-0.0576,-0.0576,0.0776
0.1680,sand,1.100,0.550,0.1673,-0.0439,0.0621,0.0008,-0.0573,-0.1179,-0.0747,-0.0747,-0.0747,-0.0747,0.0838
0.1800,sand,1.100,0.550,0.1750,-0.0136,0.0355,-0.0008,0.0694,0.1321,-0.0952,-0.0952,-0.0952,-0.0952,0.0865
0.1920,sand,1.100,0.550,0.1826,0.0852,-0.0325,-0.0005,0.0278,0.0952,-0.1185,-0.1185,-0.1185,-0.1185,0.0897
0.2040,sand,1.100,0.550,0.1900,0.0193,0.1257,-0.0029,-0.0273,0.0172,-0.1441,-0.1441,-0.1441,-0.1441,0.0938
0.2160,sand,1.100,0.550,0.1973,0.0883,0.0346,-0.0008,0.0531,0.0460,-0.1767,-0.1767,-0.1767,-0.1767,0.0975
0.2280,sand,1.100,0.550,0.2045,-0.0264,-0.0070,-0.0011,0.0897,-0.4149,-0.2087,-0.2087,-0.2087,-0.2087,0.1006
0.2400,sand,1.100,0.550,0.2116,-0.0246,0.0492,-0.0041,0.1714,-0.0749,-0.2459,-0.2459,-0.2459,-0.2459,0.1063
0.2520,sand,1.100,0.550,0.2185,0.0505,-0.0853,0.0001,-0.0647,0.0020,-0.2928,-0.2928,-0.2928,-0.2928,0.1100
0.2640,sand,1.100,0.550,0.2253,0.0162,0.0179,-0.0024,0.2561,-0.0333,-0.3404,-0.3404,-0.3404,-0.3404,0.1135
0.2760,sand,1.100,0.550,0.2320,-0.0009,-0.0501,0.0001,-0.0917,0.1529,-0.3949,-0.3949,-0.3949,-0.3949,0.1165
0.2880,sand,1.100,0.550,0.2385,0.0463,0.0314,-0.0007,0.0280,0.0406,-0.4436,-0.4436,-0.4436,-0.4436,0.1203
0.3000,sand,1.100,0.550,0.2449,0.0124,0.0168,-0.0021,0.0415,0.0955,-0.5073,-0.5073,-0.5073,-0.5073,0.1247
0.3120,sand,1.100,0.550,0.2511,-0.0331,0.0479,-0.0007,-0.0100,-0.0527,-0.5680,-0.5680,-0.5681,-0.5681,0.1271
0.3240,sand,1.100,0.550,0.2571,-0.0195,0.1429,0.0006,0.0558,-0.0068,-0.6423,-0.6423,-0.6423,-0.6423,0.1304
0.3360,sand,1.100,0.550,0.2630,-0.0211,-0.0053,-0.0020,0.0920,0.1841,-0.7171,-0.7171,-0.7171,-0.7171,0.1335
0.3480,sand,1.100,0.550,0.2687,0.0457,0.0029,0.0001,0.0093,0.0780,-0.7992,-0.7992,-0.7992,-0.7992,0.1358
0.3600,sand,1.100,0.550,0.2743,-0.0539,-0.0410,-0.0008,0.0701,0.0647,-0.8825,-0.8825,-0.8825,-0.8825,0.1394
0.3720,sand,1.100,0.550,0.2797,0.0062,0.0082,-0.0004,-0.0108,0.0255,-0.9798,-0.9798,-0.9798,-0.9798,0.1425
